date,Aroon Down,Aroon Up
2018-01-02,45.0,68.3333
2018-01-03,43.3333,66.6667
2018-01-04,41.6667,65.0
2018-01-05,40.0,63.3333
2018-01-08,38.3333,61.6667
2018-01-09,36.6667,60.0
2018-01-10,35.0,100.0
2018-01-11,33.3333,100.0
2018-01-12,31.6667,100.0
2018-01-16,30.0,100.0
2018-01-17,28.3333,98.3333
2018-01-18,26.6667,96.6667
2018-01-19,25.0,95.0
2018-01-22,23.3333,93.3333
2018-01-23,21.6667,91.6667
2018-01-24,20.0,100.0
2018-01-25,18.3333,100.0
2018-01-26,16.6667,98.3333
2018-01-29,15.0,100.0
2018-01-30,13.3333,98.3333
2018-01-31,11.6667,96.6667
2018-02-01,10.0,95.0
2018-02-02,8.3333,93.3333
2018-02-05,6.6667,91.6667
2018-02-06,5.0,90.0
2018-02-07,3.3333,88.3333
2018-02-08,1.6667,86.6667
2018-02-09,0.0,85.0
2018-02-12,0.0,83.3333
2018-02-13,0.0,81.6667
2018-02-14,1.6667,80.0
2018-02-15,0.0,78.3333
2018-02-16,1.6667,76.6667
2018-02-20,0.0,75.0
2018-02-21,3.3333,73.3333
2018-02-22,1.6667,71.6667
2018-02-23,0.0,70.0
2018-02-26,0.0,68.3333
2018-02-27,81.6667,66.6667
2018-02-28,80.0,65.0
2018-03-01,78.3333,63.3333
2018-03-02,76.6667,61.6667
2018-03-05,75.0,60.0
2018-03-06,73.3333,58.3333
2018-03-07,71.6667,56.6667
2018-03-08,70.0,55.0
2018-03-09,68.3333,53.3333
2018-03-12,66.6667,51.6667
2018-03-13,65.0,50.0
2018-03-14,63.3333,48.3333
2018-03-15,61.6667,46.6667
2018-03-16,60.0,45.0
2018-03-19,58.3333,43.3333
2018-03-20,56.6667,41.6667
2018-03-21,55.0,40.0
2018-03-22,100.0,38.3333
2018-03-23,100.0,36.6667
2018-03-26,98.3333,35.0
2018-03-27,96.6667,33.3333
2018-03-28,95.0,31.6667
2018-03-29,93.3333,30.0
2018-04-02,100.0,28.3333
2018-04-03,98.3333,26.6667
2018-04-04,96.6667,25.0
2018-04-05,95.0,23.3333
2018-04-06,93.3333,21.6667
2018-04-09,91.6667,20.0
2018-04-10,90.0,18.3333
2018-04-11,88.3333,16.6667
2018-04-12,86.6667,15.0
2018-04-13,85.0,13.3333
2018-04-16,83.3333,11.6667
2018-04-17,81.6667,10.0
2018-04-18,80.0,8.3333
2018-04-19,78.3333,6.6667
2018-04-20,76.6667,5.0
2018-04-23,75.0,3.3333
2018-04-24,73.3333,1.6667
2018-04-25,71.6667,0.0
2018-04-26,70.0,0.0
2018-04-27,68.3333,3.3333
2018-04-30,66.6667,1.6667
2018-05-01,65.0,0.0
2018-05-02,63.3333,0.0
2018-05-03,61.6667,23.3333
2018-05-04,60.0,21.6667
2018-05-07,58.3333,20.0
2018-05-08,56.6667,18.3333
2018-05-09,55.0,16.6667
2018-05-10,53.3333,15.0
2018-05-11,51.6667,13.3333
2018-05-14,50.0,11.6667
2018-05-15,48.3333,10.0
2018-05-16,46.6667,8.3333
2018-05-17,45.0,6.6667
2018-05-18,43.3333,5.0
2018-05-21,41.6667,3.3333
2018-05-22,40.0,1.6667
2018-05-23,38.3333,0.0
2018-05-24,36.6667,0.0
2018-05-25,35.0,11.6667
2018-05-29,100.0,10.0
2018-05-30,98.3333,8.3333
2018-05-31,96.6667,6.6667
2018-06-01,95.0,5.0
2018-06-04,93.3333,3.3333
2018-06-05,91.6667,1.6667
2018-06-06,90.0,0.0
2018-06-07,88.3333,0.0
2018-06-08,86.6667,0.0
2018-06-11,85.0,1.6667
2018-06-12,83.3333,0.0
2018-06-13,81.6667,1.6667
2018-06-14,80.0,0.0
2018-06-15,78.3333,0.0
2018-06-18,76.6667,91.6667
2018-06-19,75.0,90.0
2018-06-20,73.3333,88.3333
2018-06-21,71.6667,86.6667
2018-06-22,70.0,85.0
2018-06-25,68.3333,83.3333
2018-06-26,66.6667,81.6667
2018-06-27,65.0,80.0
2018-06-28,63.3333,78.3333
2018-06-29,61.6667,76.6667
2018-07-02,60.0,75.0
2018-07-03,58.3333,73.3333
2018-07-05,56.6667,71.6667
2018-07-06,55.0,70.0
2018-07-09,53.3333,68.3333
2018-07-10,51.6667,66.6667
2018-07-11,50.0,65.0
2018-07-12,48.3333,63.3333
2018-07-13,46.6667,61.6667
2018-07-16,45.0,60.0
2018-07-17,43.3333,58.3333
2018-07-18,41.6667,56.6667
2018-07-19,40.0,55.0
2018-07-20,38.3333,53.3333
2018-07-23,36.6667,51.6667
2018-07-24,35.0,100.0
2018-07-25,33.3333,98.3333
2018-07-26,31.6667,100.0
2018-07-27,30.0,100.0
2018-07-30,28.3333,100.0
2018-07-31,26.6667,100.0
2018-08-01,25.0,100.0
2018-08-02,23.3333,98.3333
2018-08-03,21.6667,96.6667
2018-08-06,20.0,95.0
2018-08-07,18.3333,93.3333
2018-08-08,16.6667,100.0
2018-08-09,15.0,98.3333
2018-08-10,13.3333,96.6667
2018-08-13,11.6667,95.0
2018-08-14,10.0,93.3333
2018-08-15,8.3333,91.6667
2018-08-16,6.6667,90.0
2018-08-17,5.0,88.3333
2018-08-20,3.3333,100.0
2018-08-21,1.6667,100.0
2018-08-22,0.0,98.3333
2018-08-23,0.0,96.6667
2018-08-24,33.3333,95.0
2018-08-27,31.6667,100.0
2018-08-28,30.0,100.0
2018-08-29,28.3333,98.3333
2018-08-30,26.6667,96.6667
2018-08-31,25.0,95.0
2018-09-04,23.3333,93.3333
2018-09-05,21.6667,91.6667
2018-09-06,20.0,90.0
2018-09-07,18.3333,88.3333
2018-09-10,16.6667,86.6667
2018-09-11,15.0,85.0
2018-09-12,13.3333,83.3333
2018-09-13,11.6667,81.6667
2018-09-14,10.0,80.0
2018-09-17,8.3333,78.3333
2018-09-18,6.6667,76.6667
2018-09-19,5.0,100.0
2018-09-20,3.3333,100.0
2018-09-21,1.6667,100.0
2018-09-24,0.0,98.3333
2018-09-25,1.6667,96.6667
2018-09-26,0.0,95.0
2018-09-27,3.3333,93.3333
2018-09-28,1.6667,91.6667
2018-10-01,0.0,90.0
2018-10-02,0.0,88.3333
2018-10-03,10.0,86.6667
2018-10-04,8.3333,85.0
2018-10-05,6.6667,83.3333
2018-10-08,5.0,81.6667
2018-10-09,3.3333,80.0
2018-10-10,1.6667,78.3333
2018-10-11,0.0,76.6667
2018-10-12,100.0,75.0
2018-10-15,98.3333,73.3333
2018-10-16,96.6667,71.6667
2018-10-17,95.0,70.0
2018-10-18,93.3333,68.3333
2018-10-19,91.6667,66.6667
2018-10-22,90.0,65.0
2018-10-23,88.3333,63.3333
2018-10-24,86.6667,61.6667
2018-10-25,85.0,60.0
2018-10-26,83.3333,58.3333
2018-10-29,81.6667,56.6667
2018-10-30,80.0,55.0
2018-10-31,78.3333,53.3333
2018-11-01,76.6667,51.6667
2018-11-02,75.0,50.0
2018-11-05,73.3333,48.3333
2018-11-06,71.6667,46.6667
2018-11-07,70.0,45.0
2018-11-08,68.3333,43.3333
2018-11-09,66.6667,41.6667
2018-11-12,65.0,40.0
2018-11-13,63.3333,38.3333
2018-11-14,61.6667,36.6667
2018-11-15,60.0,35.0
2018-11-16,58.3333,33.3333
2018-11-19,56.6667,31.6667
2018-11-20,55.0,30.0
2018-11-21,53.3333,28.3333
2018-11-23,51.6667,26.6667
2018-11-26,50.0,25.0
2018-11-27,48.3333,23.3333
2018-11-28,46.6667,21.6667
2018-11-29,45.0,20.0
2018-11-30,43.3333,18.3333
2018-12-03,41.6667,16.6667
2018-12-04,40.0,15.0
2018-12-06,38.3333,13.3333
2018-12-07,36.6667,11.6667
2018-12-10,100.0,10.0
2018-12-11,100.0,8.3333
2018-12-12,100.0,6.6667
2018-12-13,100.0,5.0
2018-12-14,100.0,3.3333
2018-12-17,100.0,1.6667
2018-12-18,100.0,0.0
2018-12-19,100.0,68.3333
2018-12-20,100.0,66.6667
2018-12-21,100.0,65.0
2018-12-24,100.0,63.3333
2018-12-26,100.0,61.6667
2018-12-27,98.3333,60.0
2018-12-28,96.6667,58.3333
2018-12-31,95.0,56.6667
2019-01-02,93.3333,55.0
2019-01-03,91.6667,53.3333
