date,WILLR
2018-01-02,-79.7654
2018-01-03,-53.0303
2018-01-04,-28.2051
2018-01-05,-32.8671
2018-01-08,-73.8928
2018-01-09,-37.5291
2018-01-10,-32.4387
2018-01-11,-37.0486
2018-01-12,-4.5645
2018-01-16,-34.7249
2018-01-17,-29.3939
2018-01-18,-31.8182
2018-01-19,-5.2632
2018-01-22,-11.0714
2018-01-23,-12.5
2018-01-24,-9.7143
2018-01-25,-32.0969
2018-01-26,-12.7608
2018-01-29,-27.0073
2018-01-30,-99.7602
2018-01-31,-88.4462
2018-02-01,-58.5937
2018-02-02,-96.3351
2018-02-05,-85.5405
2018-02-06,-55.4612
2018-02-07,-52.4752
2018-02-08,-90.8976
2018-02-09,-56.9478
2018-02-12,-25.9113
2018-02-13,-17.6355
2018-02-14,-2.5597
2018-02-15,-5.8824
2018-02-16,-18.3381
2018-02-20,-30.2115
2018-02-21,-38.4824
2018-02-22,-86.6935
2018-02-23,-54.0323
2018-02-26,-31.0484
2018-02-27,-82.2581
2018-02-28,-98.3507
2018-03-01,-90.1608
2018-03-02,-69.9877
2018-03-05,-57.6424
2018-03-06,-58.4873
2018-03-07,-49.704
2018-03-08,-28.3049
2018-03-09,-7.0845
2018-03-12,-13.8965
2018-03-13,-44.1417
2018-03-14,-89.9207
2018-03-15,-90.625
2018-03-16,-86.9318
2018-03-19,-82.6281
2018-03-20,-70.3264
2018-03-21,-40.4255
2018-03-22,-90.0
2018-03-23,-97.6994
2018-03-26,-68.865
2018-03-27,-89.9399
2018-03-28,-85.2495
2018-03-29,-100.0
2018-04-02,-71.411
2018-04-03,-52.5153
2018-04-04,-11.52
2018-04-05,-13.8658
2018-04-06,-51.8352
2018-04-09,-38.6403
2018-04-10,-17.4229
2018-04-11,-40.724
2018-04-12,-8.0874
2018-04-13,-53.9863
2018-04-16,-86.423
2018-04-17,-93.0946
2018-04-18,-97.1302
2018-04-19,-68.4327
2018-04-20,-53.8153
2018-04-23,-69.6386
2018-04-24,-70.5104
2018-04-25,-53.0685
2018-04-26,-59.5171
2018-04-27,-63.4241
2018-04-30,-91.4397
2018-05-01,-64.6331
2018-05-02,-73.7667
2018-05-03,-54.2763
2018-05-04,-54.2763
2018-05-07,-21.0526
2018-05-08,-9.1837
2018-05-09,-0.9174
2018-05-10,-6.0403
2018-05-11,-7.451
2018-05-14,-17.3913
2018-05-15,-24.4094
2018-05-16,-78.9474
2018-05-17,-78.1952
2018-05-18,-97.9472
2018-05-21,-82.7476
2018-05-22,-58.5366
2018-05-23,-64.0569
2018-05-24,-74.375
2018-05-25,-93.3908
2018-05-29,-92.1418
2018-05-30,-73.0909
2018-05-31,-68.2303
2018-06-01,-44.2359
2018-06-04,-24.3816
2018-06-05,-55.7018
2018-06-06,-7.1161
2018-06-07,-21.611
2018-06-08,-20.8251
2018-06-11,-38.9344
2018-06-12,-75.3051
2018-06-13,-96.4014
2018-06-14,-93.4685
2018-06-15,-71.976
2018-06-18,-54.6547
2018-06-19,-51.3428
2018-06-20,-21.0332
2018-06-21,-16.1404
2018-06-22,-35.689
2018-06-25,-85.7143
2018-06-26,-49.6084
2018-06-27,-71.8016
2018-06-28,-34.7258
2018-06-29,-42.1412
2018-07-02,-36.6743
2018-07-03,-81.3814
2018-07-05,-68.8259
2018-07-06,-56.7944
