date,Aroon Up,Aroon Down
2018-01-02,47.5,100.0
2018-01-03,45.0,97.5
2018-01-04,42.5,95.0
2018-01-05,40.0,92.5
2018-01-08,37.5,90.0
2018-01-09,35.0,87.5
2018-01-10,32.5,85.0
2018-01-11,30.0,82.5
2018-01-12,27.5,80.0
2018-01-16,25.0,77.5
2018-01-17,22.5,75.0
2018-01-18,20.0,72.5
2018-01-19,17.5,70.0
2018-01-22,15.0,67.5
2018-01-23,100.0,65.0
2018-01-24,100.0,62.5
2018-01-25,97.5,60.0
2018-01-26,100.0,57.5
2018-01-29,97.5,55.0
2018-01-30,95.0,52.5
2018-01-31,100.0,50.0
2018-02-01,97.5,47.5
2018-02-02,95.0,45.0
2018-02-05,92.5,42.5
2018-02-06,90.0,40.0
2018-02-07,87.5,37.5
2018-02-08,85.0,100.0
2018-02-09,82.5,100.0
2018-02-12,80.0,97.5
2018-02-13,77.5,95.0
2018-02-14,75.0,92.5
2018-02-15,72.5,90.0
2018-02-16,70.0,87.5
2018-02-20,67.5,85.0
2018-02-21,65.0,82.5
2018-02-22,62.5,80.0
2018-02-23,60.0,77.5
2018-02-26,57.5,75.0
2018-02-27,55.0,72.5
2018-02-28,52.5,70.0
2018-03-01,50.0,100.0
2018-03-02,47.5,100.0
2018-03-05,45.0,97.5
2018-03-06,42.5,95.0
2018-03-07,40.0,92.5
2018-03-08,37.5,90.0
2018-03-09,35.0,87.5
2018-03-12,32.5,85.0
2018-03-13,30.0,82.5
2018-03-14,27.5,80.0
2018-03-15,25.0,77.5
2018-03-16,22.5,75.0
2018-03-19,20.0,72.5
2018-03-20,17.5,70.0
2018-03-21,15.0,67.5
2018-03-22,12.5,100.0
2018-03-23,10.0,100.0
2018-03-26,7.5,97.5
2018-03-27,5.0,95.0
2018-03-28,2.5,92.5
2018-03-29,0.0,90.0
2018-04-02,0.0,100.0
2018-04-03,0.0,97.5
2018-04-04,0.0,95.0
2018-04-05,2.5,92.5
2018-04-06,0.0,90.0
2018-04-09,12.5,87.5
