date,Aroon Down,Aroon Up
2018-01-02,0.0,55.0
2018-01-03,10.0,52.5
2018-01-04,7.5,50.0
2018-01-05,5.0,47.5
2018-01-08,2.5,45.0
2018-01-09,0.0,42.5
2018-01-10,2.5,40.0
2018-01-11,0.0,37.5
2018-01-12,0.0,35.0
2018-01-16,5.0,32.5
2018-01-17,2.5,30.0
2018-01-18,0.0,27.5
2018-01-19,0.0,25.0
2018-01-22,2.5,100.0
2018-01-23,0.0,100.0
2018-01-24,0.0,97.5
2018-01-25,2.5,95.0
2018-01-26,0.0,92.5
2018-01-29,57.5,100.0
2018-01-30,55.0,97.5
2018-01-31,52.5,95.0
2018-02-01,50.0,100.0
2018-02-02,47.5,100.0
2018-02-05,45.0,97.5
2018-02-06,42.5,95.0
2018-02-07,40.0,92.5
2018-02-08,37.5,90.0
2018-02-09,35.0,87.5
2018-02-12,32.5,85.0
2018-02-13,30.0,82.5
2018-02-14,27.5,80.0
2018-02-15,25.0,100.0
2018-02-16,22.5,100.0
2018-02-20,20.0,97.5
2018-02-21,17.5,95.0
2018-02-22,15.0,92.5
2018-02-23,12.5,90.0
2018-02-26,10.0,100.0
2018-02-27,7.5,100.0
2018-02-28,5.0,97.5
2018-03-01,2.5,95.0
2018-03-02,0.0,92.5
2018-03-05,0.0,100.0
2018-03-06,0.0,100.0
2018-03-07,50.0,97.5
2018-03-08,47.5,95.0
2018-03-09,45.0,100.0
2018-03-12,42.5,97.5
2018-03-13,40.0,95.0
2018-03-14,37.5,92.5
2018-03-15,35.0,90.0
2018-03-16,32.5,87.5
2018-03-19,30.0,85.0
2018-03-20,27.5,82.5
2018-03-21,25.0,80.0
2018-03-22,22.5,77.5
2018-03-23,20.0,75.0
2018-03-26,17.5,72.5
2018-03-27,15.0,70.0
2018-03-28,12.5,67.5
2018-03-29,10.0,65.0
2018-04-02,7.5,62.5
2018-04-03,5.0,60.0
2018-04-04,2.5,57.5
2018-04-05,0.0,55.0
2018-04-06,5.0,52.5
2018-04-09,2.5,50.0
2018-04-10,0.0,47.5
2018-04-11,82.5,45.0
2018-04-12,80.0,42.5
2018-04-13,77.5,40.0
2018-04-16,75.0,37.5
2018-04-17,72.5,35.0
2018-04-18,70.0,32.5
2018-04-19,67.5,30.0
2018-04-20,65.0,27.5
2018-04-23,62.5,25.0
2018-04-24,60.0,22.5
2018-04-25,57.5,20.0
2018-04-26,55.0,17.5
2018-04-27,52.5,15.0
2018-04-30,50.0,12.5
2018-05-01,100.0,10.0
2018-05-02,97.5,7.5
2018-05-03,100.0,5.0
2018-05-04,97.5,2.5
2018-05-07,95.0,0.0
2018-05-08,92.5,0.0
2018-05-09,90.0,0.0
2018-05-10,87.5,2.5
2018-05-11,85.0,0.0
2018-05-14,82.5,20.0
2018-05-15,80.0,17.5
2018-05-16,77.5,15.0
2018-05-17,75.0,12.5
2018-05-18,72.5,10.0
2018-05-21,70.0,7.5
2018-05-22,67.5,5.0
2018-05-23,65.0,2.5
2018-05-24,62.5,0.0
2018-05-25,60.0,30.0
2018-05-29,57.5,27.5
2018-05-30,55.0,25.0
2018-05-31,52.5,22.5
2018-06-01,50.0,100.0
2018-06-04,47.5,100.0
2018-06-05,45.0,100.0
2018-06-06,42.5,100.0
2018-06-07,40.0,97.5
2018-06-08,37.5,95.0
2018-06-11,35.0,92.5
2018-06-12,32.5,90.0
2018-06-13,30.0,87.5
2018-06-14,27.5,85.0
2018-06-15,25.0,82.5
2018-06-18,22.5,80.0
2018-06-19,20.0,77.5
2018-06-20,17.5,75.0
2018-06-21,15.0,72.5
2018-06-22,12.5,70.0
2018-06-25,10.0,67.5
