date,Aroon Down,Aroon Up
2018-01-02,10.0,91.6667
2018-01-03,8.3333,90.0
2018-01-04,6.6667,100.0
2018-01-05,5.0,98.3333
2018-01-08,3.3333,96.6667
2018-01-09,1.6667,100.0
2018-01-10,0.0,100.0
2018-01-11,36.6667,98.3333
2018-01-12,35.0,100.0
2018-01-16,33.3333,100.0
2018-01-17,31.6667,98.3333
2018-01-18,30.0,96.6667
2018-01-19,28.3333,95.0
2018-01-22,26.6667,100.0
2018-01-23,25.0,100.0
2018-01-24,23.3333,100.0
2018-01-25,21.6667,100.0
2018-01-26,20.0,98.3333
2018-01-29,18.3333,100.0
2018-01-30,16.6667,98.3333
2018-01-31,15.0,96.6667
2018-02-01,13.3333,100.0
2018-02-02,11.6667,100.0
2018-02-05,10.0,98.3333
2018-02-06,8.3333,96.6667
2018-02-07,6.6667,95.0
2018-02-08,5.0,93.3333
2018-02-09,3.3333,91.6667
2018-02-12,1.6667,90.0
2018-02-13,0.0,88.3333
2018-02-14,1.6667,86.6667
2018-02-15,0.0,85.0
2018-02-16,6.6667,83.3333
2018-02-20,5.0,81.6667
2018-02-21,3.3333,80.0
2018-02-22,1.6667,78.3333
2018-02-23,0.0,76.6667
2018-02-26,0.0,75.0
2018-02-27,3.3333,100.0
2018-02-28,1.6667,98.3333
2018-03-01,0.0,96.6667
2018-03-02,5.0,95.0
2018-03-05,3.3333,93.3333
2018-03-06,1.6667,91.6667
2018-03-07,0.0,90.0
2018-03-08,6.6667,88.3333
2018-03-09,5.0,86.6667
2018-03-12,3.3333,100.0
2018-03-13,1.6667,98.3333
2018-03-14,0.0,96.6667
2018-03-15,0.0,95.0
2018-03-16,60.0,93.3333
2018-03-19,58.3333,91.6667
2018-03-20,56.6667,90.0
2018-03-21,55.0,88.3333
2018-03-22,53.3333,86.6667
2018-03-23,100.0,85.0
2018-03-26,98.3333,83.3333
2018-03-27,96.6667,81.6667
2018-03-28,100.0,80.0
2018-03-29,98.3333,78.3333
2018-04-02,100.0,76.6667
2018-04-03,98.3333,75.0
2018-04-04,96.6667,73.3333
2018-04-05,95.0,71.6667
2018-04-06,93.3333,70.0
2018-04-09,91.6667,68.3333
2018-04-10,90.0,66.6667
2018-04-11,88.3333,65.0
2018-04-12,86.6667,63.3333
2018-04-13,85.0,61.6667
2018-04-16,83.3333,60.0
2018-04-17,81.6667,58.3333
2018-04-18,80.0,56.6667
2018-04-19,78.3333,55.0
2018-04-20,76.6667,53.3333
2018-04-23,75.0,51.6667
2018-04-24,73.3333,50.0
2018-04-25,71.6667,48.3333
2018-04-26,70.0,46.6667
2018-04-27,68.3333,45.0
2018-04-30,66.6667,43.3333
2018-05-01,65.0,41.6667
2018-05-02,63.3333,40.0
2018-05-03,100.0,38.3333
2018-05-04,98.3333,36.6667
2018-05-07,96.6667,35.0
2018-05-08,95.0,33.3333
2018-05-09,93.3333,31.6667
2018-05-10,91.6667,30.0
2018-05-11,90.0,28.3333
2018-05-14,88.3333,26.6667
2018-05-15,86.6667,25.0
2018-05-16,85.0,23.3333
2018-05-17,83.3333,21.6667
2018-05-18,81.6667,20.0
2018-05-21,80.0,18.3333
2018-05-22,78.3333,16.6667
2018-05-23,76.6667,15.0
2018-05-24,75.0,13.3333
2018-05-25,73.3333,11.6667
2018-05-29,71.6667,10.0
2018-05-30,70.0,8.3333
2018-05-31,68.3333,6.6667
2018-06-01,66.6667,5.0
2018-06-04,65.0,3.3333
2018-06-05,63.3333,1.6667
2018-06-06,61.6667,0.0
2018-06-07,60.0,0.0
2018-06-08,58.3333,3.3333
2018-06-11,56.6667,1.6667
2018-06-12,55.0,0.0
2018-06-13,53.3333,3.3333
2018-06-14,51.6667,1.6667
2018-06-15,50.0,0.0
