date,CCI
2018-01-02,86.7008
2018-01-03,91.4708
2018-01-04,113.3613
2018-01-05,114.4239
2018-01-08,131.8401
2018-01-09,136.3545
2018-01-10,139.7323
2018-01-11,133.54
2018-01-12,132.0537
2018-01-16,131.8169
2018-01-17,123.817
2018-01-18,121.4622
2018-01-19,131.0719
2018-01-22,137.3357
2018-01-23,132.9676
2018-01-24,129.8903
2018-01-25,123.4882
2018-01-26,125.5238
2018-01-29,120.0469
2018-01-30,109.1833
2018-01-31,111.2569
2018-02-01,135.0923
2018-02-02,155.3874
2018-02-05,120.5433
2018-02-06,108.4484
2018-02-07,141.5135
2018-02-08,108.7283
2018-02-09,107.7926
2018-02-12,134.2625
2018-02-13,133.6858
2018-02-14,140.8646
2018-02-15,158.6896
2018-02-16,149.4435
2018-02-20,146.469
2018-02-21,140.7029
2018-02-22,127.6119
2018-02-23,138.2062
2018-02-26,155.5023
2018-02-27,165.3111
2018-02-28,157.445
2018-03-01,130.6921
2018-03-02,137.5514
2018-03-05,157.522
2018-03-06,161.4251
2018-03-07,151.639
2018-03-08,151.7312
2018-03-09,166.3192
2018-03-12,155.7122
2018-03-13,130.254
2018-03-14,110.5206
2018-03-15,114.3473
2018-03-16,117.5715
2018-03-19,105.3992
2018-03-20,110.6106
2018-03-21,111.8073
2018-03-22,86.9196
2018-03-23,67.1353
2018-03-26,81.2054
2018-03-27,71.727
2018-03-28,76.1604
2018-03-29,69.6111
2018-04-02,54.2564
2018-04-03,62.4451
2018-04-04,62.3309
2018-04-05,85.431
2018-04-06,57.3015
2018-04-09,62.3935
2018-04-10,86.3226
2018-04-11,72.3124
2018-04-12,93.054
2018-04-13,88.4654
2018-04-16,94.5852
2018-04-17,98.7925
2018-04-18,94.1903
2018-04-19,93.2316
2018-04-20,89.3565
2018-04-23,84.4344
2018-04-24,67.656
2018-04-25,54.1895
2018-04-26,36.2137
2018-04-27,20.0355
2018-04-30,29.928
2018-05-01,8.1544
2018-05-02,10.0402
2018-05-03,5.7723
2018-05-04,23.8355
2018-05-07,30.8051
2018-05-08,23.3129
2018-05-09,39.2507
2018-05-10,35.9539
2018-05-11,26.4726
2018-05-14,36.1774
2018-05-15,36.3898
2018-05-16,35.1662
2018-05-17,33.9276
2018-05-18,28.5628
2018-05-21,41.016
2018-05-22,30.9846
2018-05-23,18.2609
2018-05-24,12.4236
2018-05-25,14.9255
2018-05-29,2.6476
2018-05-30,69.5795
2018-05-31,72.5443
2018-06-01,107.8587
2018-06-04,148.3115
2018-06-05,155.2843
2018-06-06,190.1023
2018-06-07,176.2548
2018-06-08,155.589
2018-06-11,150.2814
