date,Aroon Down,Aroon Up
2018-01-02,100.0,20.0
2018-01-03,90.0,10.0
2018-01-04,80.0,100.0
2018-01-05,70.0,90.0
2018-01-08,60.0,100.0
2018-01-09,50.0,100.0
2018-01-10,40.0,100.0
2018-01-11,30.0,100.0
2018-01-12,20.0,100.0
2018-01-16,10.0,100.0
2018-01-17,0.0,100.0
2018-01-18,0.0,100.0
2018-01-19,10.0,90.0
2018-01-22,0.0,100.0
2018-01-23,0.0,100.0
2018-01-24,10.0,100.0
2018-01-25,0.0,90.0
2018-01-26,0.0,100.0
2018-01-29,0.0,100.0
2018-01-30,0.0,90.0
2018-01-31,0.0,80.0
2018-02-01,10.0,70.0
2018-02-02,100.0,60.0
2018-02-05,100.0,50.0
2018-02-06,100.0,40.0
2018-02-07,90.0,30.0
2018-02-08,80.0,20.0
2018-02-09,100.0,10.0
2018-02-12,90.0,0.0
2018-02-13,80.0,20.0
2018-02-14,70.0,10.0
2018-02-15,60.0,0.0
2018-02-16,50.0,0.0
2018-02-20,40.0,0.0
2018-02-21,30.0,80.0
2018-02-22,20.0,70.0
2018-02-23,10.0,60.0
2018-02-26,0.0,100.0
2018-02-27,10.0,100.0
2018-02-28,0.0,90.0
2018-03-01,0.0,80.0
2018-03-02,100.0,70.0
2018-03-05,90.0,60.0
2018-03-06,80.0,50.0
2018-03-07,70.0,40.0
2018-03-08,60.0,30.0
2018-03-09,50.0,100.0
2018-03-12,40.0,100.0
2018-03-13,30.0,90.0
2018-03-14,20.0,80.0
2018-03-15,10.0,70.0
2018-03-16,0.0,60.0
2018-03-19,0.0,50.0
2018-03-20,10.0,40.0
2018-03-21,0.0,30.0
2018-03-22,100.0,20.0
2018-03-23,100.0,10.0
2018-03-26,90.0,0.0
2018-03-27,80.0,0.0
2018-03-28,70.0,0.0
2018-03-29,60.0,0.0
2018-04-02,50.0,0.0
2018-04-03,40.0,20.0
2018-04-04,30.0,10.0
2018-04-05,20.0,0.0
2018-04-06,10.0,0.0
2018-04-09,0.0,80.0
2018-04-10,40.0,70.0
2018-04-11,30.0,60.0
2018-04-12,20.0,50.0
2018-04-13,10.0,40.0
2018-04-16,0.0,30.0
2018-04-17,30.0,20.0
2018-04-18,20.0,10.0
2018-04-19,10.0,0.0
2018-04-20,0.0,90.0
2018-04-23,20.0,80.0
2018-04-24,10.0,70.0
2018-04-25,100.0,60.0
2018-04-26,90.0,50.0
2018-04-27,80.0,40.0
2018-04-30,100.0,30.0
2018-05-01,100.0,20.0
2018-05-02,90.0,10.0
2018-05-03,100.0,0.0
2018-05-04,90.0,0.0
2018-05-07,80.0,0.0
2018-05-08,70.0,0.0
2018-05-09,60.0,100.0
2018-05-10,50.0,100.0
2018-05-11,40.0,100.0
2018-05-14,30.0,90.0
2018-05-15,20.0,80.0
2018-05-16,10.0,70.0
2018-05-17,0.0,60.0
2018-05-18,0.0,50.0
2018-05-21,10.0,40.0
2018-05-22,0.0,30.0
2018-05-23,100.0,20.0
2018-05-24,100.0,10.0
2018-05-25,100.0,0.0
2018-05-29,100.0,0.0
2018-05-30,90.0,0.0
2018-05-31,80.0,40.0
