date,ADX
2018-01-02,28.9303
2018-01-03,26.642
2018-01-04,26.4563
2018-01-05,25.8215
2018-01-08,23.8021
2018-01-09,22.2335
2018-01-10,20.6213
2018-01-11,19.6722
2018-01-12,19.7214
2018-01-16,21.8707
2018-01-17,20.2407
2018-01-18,18.7737
2018-01-19,17.1804
2018-01-22,18.3826
2018-01-23,19.4647
2018-01-24,21.9644
2018-01-25,25.1581
2018-01-26,28.0325
2018-01-29,31.4287
2018-01-30,33.437
2018-01-31,34.7597
2018-02-01,36.5126
2018-02-02,34.5677
2018-02-05,34.1831
2018-02-06,33.837
2018-02-07,32.4424
2018-02-08,32.9223
2018-02-09,34.2629
2018-02-12,34.0597
2018-02-13,33.7983
2018-02-14,31.6866
2018-02-15,28.5724
2018-02-16,26.0738
2018-02-20,23.7743
2018-02-21,21.4061
2018-02-22,19.9255
2018-02-23,18.3803
2018-02-26,17.5445
2018-02-27,17.1636
2018-02-28,15.8364
2018-03-01,16.2743
2018-03-02,17.5329
2018-03-05,16.9278
2018-03-06,15.4282
2018-03-07,14.6765
2018-03-08,13.4865
2018-03-09,12.7488
2018-03-12,13.2061
2018-03-13,12.5057
2018-03-14,11.7011
2018-03-15,10.9768
2018-03-16,10.0223
2018-03-19,10.9541
2018-03-20,11.7928
2018-03-21,11.7583
2018-03-22,13.8888
2018-03-23,17.1099
2018-03-26,19.834
2018-03-27,22.7594
2018-03-28,25.5943
2018-03-29,27.2608
2018-04-02,29.5977
2018-04-03,31.7009
2018-04-04,32.3317
2018-04-05,30.6865
2018-04-06,30.8908
2018-04-09,30.1885
2018-04-10,28.6169
2018-04-11,28.7288
2018-04-12,26.7588
2018-04-13,24.4354
2018-04-16,22.3443
2018-04-17,21.7368
2018-04-18,21.2156
2018-04-19,20.7465
2018-04-20,20.7704
2018-04-23,22.2833
2018-04-24,24.9015
2018-04-25,27.6817
2018-04-26,30.1839
2018-04-27,32.2728
2018-04-30,33.4288
2018-05-01,35.4006
2018-05-02,37.2822
2018-05-03,39.9846
2018-05-04,40.7422
2018-05-07,40.6413
2018-05-08,39.2073
2018-05-09,37.2061
2018-05-10,33.8361
2018-05-11,30.8031
2018-05-14,27.8347
2018-05-15,26.2187
2018-05-16,24.7993
2018-05-17,24.318
2018-05-18,24.6524
2018-05-21,24.0713
2018-05-22,23.1319
2018-05-23,23.8411
2018-05-24,24.7545
2018-05-25,25.5766
2018-05-29,28.8754
2018-05-30,31.8442
2018-05-31,34.9318
2018-06-01,36.1127
2018-06-04,36.5317
2018-06-05,37.4013
2018-06-06,35.98
2018-06-07,32.8767
2018-06-08,30.1718
2018-06-11,27.2501
2018-06-12,25.514
2018-06-13,23.6049
2018-06-14,21.5964
2018-06-15,20.5387
2018-06-18,19.9221
2018-06-19,20.682
2018-06-20,20.743
2018-06-21,21.7906
2018-06-22,21.3149
2018-06-25,22.8071
2018-06-26,24.5276
2018-06-27,24.3748
2018-06-28,24.4493
2018-06-29,24.1772
2018-07-02,24.5925
2018-07-03,24.0366
2018-07-05,23.6401
2018-07-06,22.4769
2018-07-09,21.9446
2018-07-10,21.7748
2018-07-11,21.1579
2018-07-12,20.8988
2018-07-13,19.2976
2018-07-16,19.4183
2018-07-17,20.352
2018-07-18,21.4104
2018-07-19,21.3797
2018-07-20,21.1986
2018-07-23,22.4851
2018-07-24,24.6803
2018-07-25,26.2897
2018-07-26,28.312
2018-07-27,30.3066
2018-07-30,32.4514
2018-07-31,33.9762
2018-08-01,34.4181
2018-08-02,31.8426
2018-08-03,29.7438
2018-08-06,28.8494
2018-08-07,29.4219
2018-08-08,29.6699
2018-08-09,27.3315
2018-08-10,27.0128
2018-08-13,27.3701
2018-08-14,27.3187
2018-08-15,26.3614
2018-08-16,24.2445
2018-08-17,22.0418
2018-08-20,21.0622
2018-08-21,21.9235
2018-08-22,22.7593
2018-08-23,22.1263
2018-08-24,20.72
2018-08-27,22.126
2018-08-28,23.8686
2018-08-29,24.4904
2018-08-30,23.911
2018-08-31,22.3785
2018-09-04,20.727
2018-09-05,18.8313
2018-09-06,18.0051
2018-09-07,17.8513
2018-09-10,18.1662
2018-09-11,19.7532
2018-09-12,21.6749
2018-09-13,23.4044
2018-09-14,24.3296
2018-09-17,25.8038
2018-09-18,27.4368
2018-09-19,25.3809
2018-09-20,24.5592
2018-09-21,23.0939
2018-09-24,21.2157
2018-09-25,19.5333
2018-09-26,19.9038
2018-09-27,20.5294
2018-09-28,22.4168
2018-10-01,23.9749
2018-10-02,25.732
2018-10-03,24.8344
2018-10-04,23.041
2018-10-05,22.0188
2018-10-08,21.9086
2018-10-09,21.8095
2018-10-10,24.4745
2018-10-11,27.6418
2018-10-12,29.2095
2018-10-15,30.6203
2018-10-16,28.9982
2018-10-17,27.4207
2018-10-18,26.001
2018-10-19,24.7233
2018-10-22,22.2866
2018-10-23,22.5708
2018-10-24,24.2364
2018-10-25,25.7355
2018-10-26,27.2718
2018-10-29,26.8761
2018-10-30,25.5238
2018-10-31,24.6538
2018-11-01,23.8709
2018-11-02,23.9686
2018-11-05,24.0566
2018-11-06,24.1358
2018-11-07,25.2115
2018-11-08,26.5325
2018-11-09,23.9594
2018-11-12,25.5563
2018-11-13,27.3942
2018-11-14,29.5716
2018-11-15,31.5313
2018-11-16,33.1879
2018-11-19,35.1423
2018-11-20,37.7903
2018-11-21,40.1735
2018-11-23,42.5848
2018-11-26,43.0583
2018-11-27,43.4844
2018-11-28,41.9986
2018-11-29,40.6614
2018-11-30,40.6777
2018-12-03,38.7644
2018-12-04,38.8
2018-12-06,39.4276
2018-12-07,39.3972
2018-12-10,40.1349
2018-12-11,38.9024
2018-12-12,37.7932
2018-12-13,37.1207
2018-12-14,37.15
2018-12-17,38.2934
2018-12-18,38.5613
2018-12-19,37.9358
2018-12-20,37.4822
2018-12-21,38.6725
2018-12-24,40.5015
2018-12-26,40.7047
2018-12-27,39.8864
2018-12-28,38.9115
2018-12-31,37.4938
2019-01-02,34.1194
2019-01-03,31.0824
2019-01-04,29.1162
2019-01-07,27.9269
2019-01-08,26.9462
2019-01-09,26.0637
2019-01-10,25.4181
2019-01-11,23.1552
2019-01-14,22.2126
2019-01-15,21.5543
2019-01-16,25.153
2019-01-17,28.5946
2019-01-18,32.0693
2019-01-22,34.6889
2019-01-23,36.3147
2019-01-24,38.0502
2019-01-25,39.8685
2019-01-28,40.1566
2019-01-29,40.8328
2019-01-30,41.7239
2019-01-31,40.9101
2019-02-01,39.9388
2019-02-04,38.037
2019-02-05,36.8952
2019-02-06,35.2338
2019-02-07,32.1501
2019-02-08,30.5131
2019-02-11,28.6734
2019-02-12,25.8431
2019-02-13,24.5791
2019-02-14,23.0483
2019-02-15,21.6638
2019-02-19,20.4784
2019-02-20,19.5048
2019-02-21,17.6474
2019-02-22,15.9758
2019-02-25,15.956
2019-02-26,15.3128
2019-02-27,14.734
2019-02-28,13.5583
2019-03-01,13.9935
2019-03-04,12.6399
2019-03-05,11.9912
2019-03-06,10.9309
2019-03-07,11.7521
2019-03-08,11.2427
2019-03-11,10.9332
2019-03-12,10.6338
2019-03-13,11.0603
2019-03-14,11.4442
2019-03-15,11.9673
2019-03-18,14.5117
2019-03-19,17.5884
2019-03-20,16.4661
2019-03-21,15.1236
2019-03-22,15.3645
2019-03-25,16.0005
2019-03-26,16.0783
2019-03-27,16.1482
2019-03-28,16.0318
2019-03-29,15.191
