date,ADX
2018-01-02,12.3426
2018-01-03,12.3763
2018-01-04,12.423
2018-01-05,12.4642
2018-01-08,12.5041
2018-01-09,12.5518
2018-01-10,12.6083
2018-01-11,12.6662
2018-01-12,12.7395
2018-01-16,12.8169
2018-01-17,12.8937
2018-01-18,12.9733
2018-01-19,13.0572
2018-01-22,13.1365
2018-01-23,13.2172
2018-01-24,13.3081
2018-01-25,13.3996
2018-01-26,13.4916
2018-01-29,13.591
2018-01-30,13.676
2018-01-31,13.7607
2018-02-01,13.8473
2018-02-02,13.9152
2018-02-05,13.867
2018-02-06,13.8193
2018-02-07,13.7888
2018-02-08,13.7256
2018-02-09,13.6477
2018-02-12,13.5846
2018-02-13,13.5248
2018-02-14,13.4837
2018-02-15,13.4487
2018-02-16,13.4146
2018-02-20,13.3757
2018-02-21,13.3536
2018-02-22,13.3316
2018-02-23,13.3174
2018-02-26,13.315
2018-02-27,13.3158
2018-02-28,13.297
2018-03-01,13.2529
2018-03-02,13.1954
2018-03-05,13.1566
2018-03-06,13.1182
2018-03-07,13.0692
2018-03-08,13.0216
2018-03-09,12.9961
2018-03-12,12.9757
2018-03-13,12.9427
2018-03-14,12.899
2018-03-15,12.8557
2018-03-16,12.8174
2018-03-19,12.7614
2018-03-20,12.7058
2018-03-21,12.6598
2018-03-22,12.5748
2018-03-23,12.4733
2018-03-26,12.3707
2018-03-27,12.2794
2018-03-28,12.1939
2018-03-29,12.0963
2018-04-02,12.0126
2018-04-03,11.9295
2018-04-04,11.8338
2018-04-05,11.7455
2018-04-06,11.6658
2018-04-09,11.5759
2018-04-10,11.4868
2018-04-11,11.4051
2018-04-12,11.3168
2018-04-13,11.2352
2018-04-16,11.1542
2018-04-17,11.0705
2018-04-18,10.9955
2018-04-19,10.9151
2018-04-20,10.8289
2018-04-23,10.7453
2018-04-24,10.67
2018-04-25,10.6025
2018-04-26,10.5333
2018-04-27,10.4663
2018-04-30,10.4026
2018-05-01,10.3482
2018-05-02,10.2902
2018-05-03,10.2509
2018-05-04,10.2043
2018-05-07,10.1509
2018-05-08,10.0853
2018-05-09,10.0031
2018-05-10,9.9251
2018-05-11,9.8497
2018-05-14,9.775
2018-05-15,9.6962
2018-05-16,9.618
2018-05-17,9.5437
2018-05-18,9.48
2018-05-21,9.4168
2018-05-22,9.341
2018-05-23,9.2744
2018-05-24,9.2157
2018-05-25,9.1575
2018-05-29,9.1366
2018-05-30,9.1159
2018-05-31,9.0969
2018-06-01,9.0722
2018-06-04,9.0452
2018-06-05,9.0268
2018-06-06,8.9897
2018-06-07,8.9472
2018-06-08,8.9051
2018-06-11,8.8575
2018-06-12,8.819
2018-06-13,8.7809
2018-06-14,8.7557
2018-06-15,8.741
2018-06-18,8.7263
2018-06-19,8.7123
2018-06-20,8.6925
2018-06-21,8.6791
2018-06-22,8.6727
2018-06-25,8.677
2018-06-26,8.6868
2018-06-27,8.6908
2018-06-28,8.6948
2018-06-29,8.6871
2018-07-02,8.6848
2018-07-03,8.677
2018-07-05,8.6692
2018-07-06,8.6707
2018-07-09,8.6486
2018-07-10,8.6194
2018-07-11,8.5926
2018-07-12,8.5623
2018-07-13,8.5379
2018-07-16,8.4911
2018-07-17,8.4434
2018-07-18,8.3873
2018-07-19,8.3349
2018-07-20,8.2782
2018-07-23,8.216
2018-07-24,8.1582
2018-07-25,8.1061
2018-07-26,8.055
2018-07-27,8.0095
2018-07-30,7.9736
2018-07-31,7.9287
2018-08-01,7.8842
2018-08-02,7.8328
2018-08-03,7.7883
2018-08-06,7.747
2018-08-07,7.7115
2018-08-08,7.6759
