date,CCI
2018-01-02,123.5653
2018-01-03,118.7566
2018-01-04,133.3307
2018-01-05,132.6985
2018-01-08,120.8976
2018-01-09,125.3014
2018-01-10,132.1598
2018-01-11,130.7706
2018-01-12,149.2059
2018-01-16,158.2069
2018-01-17,130.9554
2018-01-18,152.1122
2018-01-19,154.2658
2018-01-22,156.2627
2018-01-23,155.4787
2018-01-24,153.0851
2018-01-25,149.0378
2018-01-26,144.5191
2018-01-29,146.9333
2018-01-30,126.8818
2018-01-31,126.2755
2018-02-01,131.3808
2018-02-02,119.9486
2018-02-05,46.1054
2018-02-06,50.1001
2018-02-07,78.2611
2018-02-08,31.57
2018-02-09,17.359
2018-02-12,64.084
2018-02-13,66.0076
2018-02-14,92.718
2018-02-15,114.6426
2018-02-16,104.7705
2018-02-20,96.7087
2018-02-21,97.0493
2018-02-22,83.6352
2018-02-23,89.2042
2018-02-26,106.8693
2018-02-27,114.7051
2018-02-28,100.3958
2018-03-01,62.4
2018-03-02,35.334
2018-03-05,68.526
2018-03-06,81.5771
2018-03-07,71.2412
2018-03-08,75.5594
2018-03-09,107.9309
2018-03-12,120.0326
2018-03-13,97.689
2018-03-14,72.0815
2018-03-15,64.4786
2018-03-16,73.8762
2018-03-19,48.5153
2018-03-20,51.5467
2018-03-21,48.3483
2018-03-22,-51.8626
2018-03-23,-148.0548
2018-03-26,-104.9517
2018-03-27,-140.7337
2018-03-28,-169.4046
2018-03-29,-138.7058
2018-04-02,-173.862
2018-04-03,-163.5068
2018-04-04,-147.4204
2018-04-05,-88.622
2018-04-06,-132.3957
2018-04-09,-104.6491
2018-04-10,-76.5043
2018-04-11,-105.9465
2018-04-12,-62.6206
2018-04-13,-87.7239
2018-04-16,-101.8162
2018-04-17,-85.5143
2018-04-18,-105.2724
2018-04-19,-85.2396
2018-04-20,-60.9824
2018-04-23,-60.5895
2018-04-24,-53.8744
2018-04-25,-68.9931
2018-04-26,-65.374
2018-04-27,-63.4833
2018-04-30,-62.7577
2018-05-01,-77.2905
2018-05-02,-82.8491
2018-05-03,-124.8757
2018-05-04,-111.6949
2018-05-07,-83.5594
2018-05-08,-62.5902
2018-05-09,-21.768
2018-05-10,-4.4751
2018-05-11,4.6177
2018-05-14,19.7335
2018-05-15,22.2536
2018-05-16,21.2756
2018-05-17,4.9261
2018-05-18,-24.0426
2018-05-21,-12.3477
2018-05-22,10.8551
2018-05-23,-19.8566
2018-05-24,-40.1256
2018-05-25,-44.7269
2018-05-29,-118.1069
2018-05-30,-94.6568
2018-05-31,-124.4082
2018-06-01,-87.3744
2018-06-04,-87.5765
2018-06-05,-111.4735
2018-06-06,-51.0876
2018-06-07,-16.8244
2018-06-08,-29.755
2018-06-11,-0.5652
2018-06-12,-22.7029
2018-06-13,-21.013
2018-06-14,-65.0373
2018-06-15,-133.0489
2018-06-18,-120.8331
2018-06-19,-124.0337
2018-06-20,-102.1962
2018-06-21,-107.6219
2018-06-22,-117.564
2018-06-25,-195.8403
2018-06-26,-206.0613
2018-06-27,-191.5934
2018-06-28,-162.0933
2018-06-29,-163.5527
2018-07-02,-195.6939
2018-07-03,-197.8673
2018-07-05,-190.4279
2018-07-06,-178.0914
2018-07-09,-89.5268
2018-07-10,-68.7828
2018-07-11,-88.0918
2018-07-12,-79.0036
2018-07-13,-104.1273
2018-07-16,-13.6644
2018-07-17,31.7011
2018-07-18,46.9743
2018-07-19,18.6409
2018-07-20,32.6423
2018-07-23,94.4327
2018-07-24,118.4242
2018-07-25,122.7243
2018-07-26,123.4334
2018-07-27,117.0095
2018-07-30,136.4404
2018-07-31,110.0549
2018-08-01,127.8419
2018-08-02,109.7438
2018-08-03,125.5947
2018-08-06,129.6243
2018-08-07,136.3508
2018-08-08,143.827
2018-08-09,135.6427
2018-08-10,97.6724
2018-08-13,64.1957
2018-08-14,65.0096
2018-08-15,41.2341
2018-08-16,65.1358
2018-08-17,65.9226
2018-08-20,71.7768
2018-08-21,85.1596
2018-08-22,78.7064
2018-08-23,67.2882
2018-08-24,71.1548
2018-08-27,90.8038
2018-08-28,89.2827
2018-08-29,78.511
2018-08-30,66.8751
2018-08-31,51.5703
2018-09-04,63.4765
2018-09-05,67.4117
2018-09-06,50.625
2018-09-07,47.542
2018-09-10,45.3549
2018-09-11,41.4461
2018-09-12,25.5767
2018-09-13,5.1032
2018-09-14,3.6199
2018-09-17,3.6307
2018-09-18,-1.893
2018-09-19,34.8375
2018-09-20,67.7265
2018-09-21,58.0064
2018-09-24,35.8417
2018-09-25,25.8889
2018-09-26,-19.2648
2018-09-27,-49.5302
2018-09-28,-107.4569
2018-10-01,-102.7498
2018-10-02,-129.1193
2018-10-03,-82.094
2018-10-04,-27.5597
2018-10-05,-53.1831
2018-10-08,-78.4708
2018-10-09,-111.0211
2018-10-10,-182.4882
2018-10-11,-296.9958
2018-10-12,-305.1787
2018-10-15,-322.0115
2018-10-16,-259.2804
2018-10-17,-195.6598
2018-10-18,-211.7426
2018-10-19,-210.4806
2018-10-22,-243.9613
2018-10-23,-293.3182
2018-10-24,-291.6068
2018-10-25,-251.7635
2018-10-26,-245.6136
2018-10-29,-202.1081
2018-10-30,-189.1124
2018-10-31,-133.336
2018-11-01,-109.2622
2018-11-02,-97.6434
2018-11-05,-86.4612
2018-11-06,-82.5963
2018-11-07,-60.2026
2018-11-08,-40.3848
2018-11-09,-49.0704
2018-11-12,-77.7438
2018-11-13,-79.6823
2018-11-14,-100.0342
2018-11-15,-85.7587
2018-11-16,-77.7332
2018-11-19,-71.081
2018-11-20,-90.1716
2018-11-21,-81.6447
2018-11-23,-98.7045
2018-11-26,-74.2944
2018-11-27,-61.9628
2018-11-28,-36.8641
2018-11-29,-36.9378
2018-11-30,-26.0821
2018-12-03,-6.0943
2018-12-04,-75.3557
2018-12-06,-144.6961
2018-12-07,-156.2323
2018-12-10,-204.4252
2018-12-11,-192.6182
2018-12-12,-196.0104
2018-12-13,-194.5406
2018-12-14,-188.0898
2018-12-17,-179.6374
2018-12-18,-167.6692
2018-12-19,-167.1303
2018-12-20,-178.7224
2018-12-21,-187.3502
2018-12-24,-214.0972
2018-12-26,-166.0401
2018-12-27,-140.375
2018-12-28,-115.7411
2018-12-31,-102.6747
2019-01-02,-96.6245
2019-01-03,-93.6225
2019-01-04,-58.9157
2019-01-07,-50.9875
2019-01-08,-52.1258
2019-01-09,-41.0541
2019-01-10,-40.1931
2019-01-11,-29.5183
2019-01-14,-13.6921
2019-01-15,3.0815
2019-01-16,93.6204
2019-01-17,109.7528
2019-01-18,128.7236
2019-01-22,120.792
2019-01-23,108.9798
2019-01-24,107.3987
2019-01-25,122.6244
2019-01-28,119.5351
2019-01-29,112.396
2019-01-30,97.0571
2019-01-31,66.9707
2019-02-01,69.405
2019-02-04,78.1516
2019-02-05,76.7889
2019-02-06,75.6484
2019-02-07,58.2343
2019-02-08,54.6903
2019-02-11,62.2099
2019-02-12,74.8046
2019-02-13,75.7938
2019-02-14,59.1444
2019-02-15,82.3805
2019-02-19,81.3261
2019-02-20,87.7082
2019-02-21,85.0256
2019-02-22,75.9653
2019-02-25,81.5806
2019-02-26,78.4717
2019-02-27,82.9146
2019-02-28,72.9532
2019-03-01,77.6842
2019-03-04,67.8703
2019-03-05,62.0478
2019-03-06,58.4027
2019-03-07,43.0952
2019-03-08,39.4885
2019-03-11,53.3883
2019-03-12,54.8008
2019-03-13,63.0538
2019-03-14,68.4092
2019-03-15,65.1737
2019-03-18,75.9148
2019-03-19,77.9818
2019-03-20,44.4858
2019-03-21,12.9585
2019-03-22,-38.5969
2019-03-25,-60.4034
2019-03-26,-55.9234
2019-03-27,-63.4727
2019-03-28,-61.3383
2019-03-29,-50.7661
