date,Aroon Up,Aroon Down
2018-01-02,80.0,30.0
2018-01-03,77.5,27.5
2018-01-04,100.0,25.0
2018-01-05,97.5,22.5
2018-01-08,100.0,20.0
2018-01-09,100.0,17.5
2018-01-10,100.0,15.0
2018-01-11,100.0,12.5
2018-01-12,100.0,10.0
2018-01-16,100.0,7.5
2018-01-17,100.0,5.0
2018-01-18,100.0,2.5
2018-01-19,97.5,0.0
2018-01-22,100.0,0.0
2018-01-23,100.0,0.0
2018-01-24,100.0,0.0
2018-01-25,97.5,0.0
2018-01-26,100.0,0.0
2018-01-29,100.0,0.0
2018-01-30,97.5,2.5
2018-01-31,95.0,0.0
2018-02-01,92.5,5.0
2018-02-02,90.0,2.5
2018-02-05,87.5,0.0
2018-02-06,85.0,100.0
2018-02-07,82.5,97.5
2018-02-08,80.0,95.0
2018-02-09,77.5,100.0
2018-02-12,75.0,97.5
2018-02-13,72.5,95.0
2018-02-14,70.0,92.5
2018-02-15,67.5,90.0
2018-02-16,65.0,87.5
2018-02-20,62.5,85.0
2018-02-21,60.0,82.5
2018-02-22,57.5,80.0
2018-02-23,55.0,77.5
2018-02-26,52.5,75.0
2018-02-27,50.0,72.5
2018-02-28,47.5,70.0
2018-03-01,45.0,67.5
2018-03-02,42.5,65.0
2018-03-05,40.0,62.5
2018-03-06,37.5,60.0
2018-03-07,35.0,57.5
2018-03-08,32.5,55.0
2018-03-09,30.0,52.5
2018-03-12,27.5,50.0
2018-03-13,25.0,47.5
2018-03-14,22.5,45.0
2018-03-15,20.0,42.5
2018-03-16,17.5,40.0
2018-03-19,15.0,37.5
2018-03-20,12.5,35.0
2018-03-21,10.0,32.5
2018-03-22,7.5,30.0
2018-03-23,5.0,27.5
2018-03-26,2.5,25.0
2018-03-27,0.0,22.5
2018-03-28,5.0,20.0
2018-03-29,2.5,17.5
2018-04-02,0.0,15.0
2018-04-03,0.0,12.5
2018-04-04,60.0,10.0
2018-04-05,57.5,7.5
2018-04-06,55.0,5.0
2018-04-09,52.5,2.5
2018-04-10,50.0,0.0
2018-04-11,47.5,70.0
2018-04-12,45.0,67.5
2018-04-13,42.5,65.0
2018-04-16,40.0,62.5
2018-04-17,37.5,60.0
2018-04-18,35.0,57.5
2018-04-19,32.5,55.0
2018-04-20,30.0,52.5
2018-04-23,27.5,50.0
2018-04-24,25.0,47.5
2018-04-25,22.5,45.0
2018-04-26,20.0,42.5
2018-04-27,17.5,40.0
2018-04-30,15.0,37.5
2018-05-01,12.5,35.0
2018-05-02,10.0,32.5
2018-05-03,7.5,100.0
2018-05-04,5.0,97.5
2018-05-07,2.5,95.0
2018-05-08,0.0,92.5
2018-05-09,0.0,90.0
2018-05-10,0.0,87.5
2018-05-11,0.0,85.0
2018-05-14,0.0,82.5
2018-05-15,5.0,80.0
2018-05-16,2.5,77.5
2018-05-17,0.0,75.0
2018-05-18,0.0,72.5
2018-05-21,20.0,70.0
2018-05-22,17.5,67.5
2018-05-23,15.0,65.0
2018-05-24,12.5,62.5
2018-05-25,10.0,60.0
2018-05-29,7.5,100.0
2018-05-30,5.0,97.5
2018-05-31,2.5,95.0
2018-06-01,0.0,92.5
2018-06-04,62.5,90.0
2018-06-05,60.0,87.5
2018-06-06,57.5,85.0
2018-06-07,55.0,82.5
2018-06-08,52.5,80.0
2018-06-11,50.0,77.5
2018-06-12,47.5,75.0
2018-06-13,45.0,72.5
2018-06-14,42.5,70.0
2018-06-15,40.0,67.5
2018-06-18,37.5,65.0
2018-06-19,35.0,62.5
2018-06-20,32.5,60.0
2018-06-21,30.0,100.0
2018-06-22,27.5,97.5
2018-06-25,25.0,100.0
2018-06-26,22.5,97.5
2018-06-27,20.0,100.0
2018-06-28,17.5,97.5
2018-06-29,15.0,95.0
2018-07-02,12.5,92.5
2018-07-03,10.0,90.0
2018-07-05,7.5,87.5
2018-07-06,5.0,85.0
2018-07-09,2.5,82.5
2018-07-10,0.0,80.0
2018-07-11,0.0,77.5
2018-07-12,0.0,75.0
2018-07-13,10.0,72.5
2018-07-16,7.5,70.0
2018-07-17,5.0,67.5
2018-07-18,100.0,65.0
2018-07-19,97.5,62.5
2018-07-20,95.0,60.0
2018-07-23,92.5,57.5
2018-07-24,90.0,55.0
2018-07-25,87.5,52.5
2018-07-26,85.0,50.0
2018-07-27,82.5,47.5
2018-07-30,80.0,45.0
2018-07-31,77.5,42.5
2018-08-01,75.0,40.0
2018-08-02,72.5,37.5
2018-08-03,70.0,35.0
2018-08-06,100.0,32.5
2018-08-07,100.0,30.0
2018-08-08,97.5,27.5
2018-08-09,95.0,25.0
2018-08-10,92.5,22.5
2018-08-13,90.0,20.0
2018-08-14,87.5,17.5
2018-08-15,85.0,15.0
2018-08-16,82.5,12.5
2018-08-17,80.0,10.0
2018-08-20,77.5,7.5
2018-08-21,75.0,5.0
2018-08-22,72.5,2.5
2018-08-23,70.0,0.0
2018-08-24,67.5,0.0
2018-08-27,100.0,5.0
2018-08-28,100.0,2.5
2018-08-29,100.0,0.0
2018-08-30,97.5,0.0
2018-08-31,95.0,0.0
2018-09-04,92.5,0.0
2018-09-05,100.0,2.5
2018-09-06,100.0,0.0
2018-09-07,100.0,0.0
2018-09-10,100.0,0.0
2018-09-11,97.5,2.5
2018-09-12,95.0,0.0
2018-09-13,92.5,0.0
2018-09-14,100.0,5.0
2018-09-17,100.0,2.5
2018-09-18,100.0,0.0
2018-09-19,100.0,17.5
2018-09-20,100.0,15.0
2018-09-21,97.5,12.5
2018-09-24,95.0,10.0
2018-09-25,92.5,7.5
2018-09-26,90.0,5.0
2018-09-27,87.5,2.5
2018-09-28,85.0,0.0
2018-10-01,82.5,0.0
2018-10-02,80.0,17.5
2018-10-03,77.5,15.0
2018-10-04,75.0,12.5
2018-10-05,72.5,10.0
2018-10-08,70.0,7.5
2018-10-09,100.0,5.0
2018-10-10,100.0,2.5
2018-10-11,97.5,100.0
2018-10-12,95.0,97.5
2018-10-15,92.5,95.0
2018-10-16,90.0,92.5
2018-10-17,87.5,90.0
2018-10-18,85.0,87.5
2018-10-19,82.5,85.0
2018-10-22,80.0,82.5
2018-10-23,77.5,100.0
2018-10-24,75.0,100.0
2018-10-25,72.5,97.5
2018-10-26,70.0,100.0
2018-10-29,67.5,97.5
2018-10-30,65.0,95.0
2018-10-31,62.5,92.5
2018-11-01,60.0,90.0
2018-11-02,57.5,87.5
2018-11-05,55.0,85.0
2018-11-06,52.5,82.5
2018-11-07,50.0,80.0
2018-11-08,47.5,77.5
2018-11-09,45.0,75.0
2018-11-12,42.5,72.5
2018-11-13,40.0,70.0
2018-11-14,37.5,67.5
2018-11-15,35.0,65.0
2018-11-16,32.5,62.5
2018-11-19,30.0,60.0
2018-11-20,27.5,57.5
2018-11-21,25.0,55.0
2018-11-23,22.5,52.5
2018-11-26,20.0,50.0
2018-11-27,17.5,47.5
2018-11-28,15.0,45.0
2018-11-29,12.5,42.5
2018-11-30,10.0,40.0
2018-12-03,7.5,37.5
2018-12-04,5.0,35.0
2018-12-06,2.5,32.5
2018-12-07,0.0,30.0
2018-12-10,90.0,27.5
2018-12-11,87.5,25.0
2018-12-12,85.0,22.5
2018-12-13,82.5,20.0
2018-12-14,80.0,17.5
2018-12-17,77.5,100.0
2018-12-18,75.0,100.0
2018-12-19,72.5,100.0
2018-12-20,70.0,100.0
2018-12-21,67.5,97.5
2018-12-24,65.0,100.0
2018-12-26,62.5,100.0
2018-12-27,60.0,97.5
2018-12-28,57.5,95.0
2018-12-31,55.0,92.5
2019-01-02,52.5,90.0
2019-01-03,50.0,87.5
2019-01-04,47.5,85.0
2019-01-07,45.0,82.5
2019-01-08,42.5,80.0
2019-01-09,40.0,77.5
2019-01-10,37.5,75.0
2019-01-11,35.0,72.5
2019-01-14,32.5,70.0
2019-01-15,30.0,67.5
2019-01-16,27.5,65.0
2019-01-17,25.0,62.5
2019-01-18,22.5,60.0
2019-01-22,20.0,57.5
2019-01-23,17.5,55.0
2019-01-24,15.0,52.5
2019-01-25,12.5,50.0
2019-01-28,10.0,47.5
2019-01-29,7.5,45.0
2019-01-30,5.0,42.5
2019-01-31,2.5,40.0
2019-02-01,0.0,37.5
2019-02-04,0.0,35.0
2019-02-05,2.5,32.5
2019-02-06,0.0,30.0
2019-02-07,92.5,27.5
2019-02-08,90.0,25.0
2019-02-11,87.5,22.5
2019-02-12,85.0,20.0
2019-02-13,82.5,17.5
2019-02-14,80.0,15.0
2019-02-15,77.5,12.5
2019-02-19,75.0,10.0
