date,WILLR
2018-01-02,-93.8356
2018-01-03,-86.1644
2018-01-04,-82.1918
2018-01-05,-80.411
2018-01-08,-85.411
2018-01-09,-69.5205
2018-01-10,-73.3562
2018-01-11,-78.7671
2018-01-12,-70.9589
2018-01-16,-70.7534
2018-01-17,-57.9452
2018-01-18,-56.9178
2018-01-19,-53.4247
2018-01-22,-40.0286
2018-01-23,-15.0107
2018-01-24,-2.8612
2018-01-25,-4.0773
2018-01-26,-0.7581
2018-01-29,-12.3363
2018-01-30,-19.6416
2018-01-31,-8.3851
2018-02-01,-12.5466
2018-02-02,-26.3975
2018-02-05,-63.0435
2018-02-06,-72.1739
2018-02-07,-61.9876
2018-02-08,-99.5346
2018-02-09,-74.5549
2018-02-12,-74.0379
2018-02-13,-71.1086
2018-02-14,-58.6445
2018-02-15,-59.9081
2018-02-16,-60.3102
2018-02-20,-69.2705
2018-02-21,-79.1499
2018-02-22,-82.8834
2018-02-23,-77.4842
2018-02-26,-65.2499
2018-02-27,-76.4503
2018-02-28,-89.4888
2018-03-01,-96.5611
2018-03-02,-88.1559
2018-03-05,-79.6602
2018-03-06,-77.8111
2018-03-07,-84.2579
2018-03-08,-77.911
2018-03-09,-67.4663
2018-03-12,-72.014
2018-03-13,-77.7611
2018-03-14,-83.6582
2018-03-15,-82.1589
2018-03-16,-82.5587
2018-03-19,-85.957
2018-03-20,-80.8596
2018-03-21,-86.1569
2018-03-22,-98.7078
2018-03-23,-99.1782
2018-03-26,-88.5813
2018-03-27,-89.9654
2018-03-28,-83.218
2018-03-29,-89.6626
2018-04-02,-91.8058
2018-04-03,-85.0531
2018-04-04,-80.8801
2018-04-05,-82.4355
2018-04-06,-88.6571
2018-04-09,-88.5432
2018-04-10,-84.6737
2018-04-11,-88.9226
2018-04-12,-86.1912
2018-04-13,-89.1502
2018-04-16,-82.3596
2018-04-17,-80.2352
2018-04-18,-79.6282
2018-04-19,-75.4173
2018-04-20,-75.1897
2018-04-23,-72.8756
2018-04-24,-81.1836
2018-04-25,-76.783
2018-04-26,-80.0455
2018-04-27,-76.0481
2018-04-30,-82.0952
2018-05-01,-78.73
2018-05-02,-91.4595
2018-05-03,-93.4198
2018-05-04,-80.1113
2018-05-07,-80.3138
2018-05-08,-79.6559
2018-05-09,-70.2935
2018-05-10,-65.9919
2018-05-11,-62.8036
2018-05-14,-67.6867
2018-05-15,-69.9575
2018-05-16,-67.9129
2018-05-17,-68.4173
2018-05-18,-73.5221
2018-05-21,-71.5587
2018-05-22,-63.964
2018-05-23,-70.3858
2018-05-24,-71.5867
2018-05-25,-71.3407
2018-05-29,-93.2349
2018-05-30,-78.5363
2018-05-31,-88.4994
