date,WILLR
2018-01-02,-20.5151
2018-01-03,-12.644
2018-01-04,-9.0192
2018-01-05,-6.4262
2018-01-08,-16.9109
2018-01-09,-12.7396
2018-01-10,-4.8478
2018-01-11,-10.3955
2018-01-12,-7.6836
2018-01-16,-21.6059
2018-01-17,-17.1685
2018-01-18,-27.9778
2018-01-19,-48.2548
2018-01-22,-45.0416
2018-01-23,-48.8089
2018-01-24,-34.1828
2018-01-25,-30.6076
2018-01-26,-40.6043
2018-01-29,-45.5241
2018-01-30,-56.2357
2018-01-31,-49.441
2018-02-01,-39.5031
2018-02-02,-94.4928
2018-02-05,-75.3176
2018-02-06,-59.1373
2018-02-07,-63.2455
2018-02-08,-99.5746
2018-02-09,-71.8424
2018-02-12,-51.7683
2018-02-13,-52.7114
2018-02-14,-41.4618
2018-02-15,-39.2388
2018-02-16,-37.6895
2018-02-20,-34.9949
2018-02-21,-32.9067
2018-02-22,-33.9171
2018-02-23,-24.1495
2018-02-26,-5.0185
2018-02-27,-18.8953
2018-02-28,-32.8393
2018-03-01,-48.8043
2018-03-02,-45.7056
2018-03-05,-38.5652
2018-03-06,-42.5396
2018-03-07,-45.4362
2018-03-08,-39.0367
2018-03-09,-22.4655
2018-03-12,-31.7615
2018-03-13,-47.255
2018-03-14,-52.0576
2018-03-15,-53.0178
2018-03-16,-44.6502
2018-03-19,-49.9314
2018-03-20,-49.177
2018-03-21,-50.6173
2018-03-22,-73.4568
2018-03-23,-80.0412
2018-03-26,-65.1578
2018-03-27,-73.3882
2018-03-28,-67.9698
2018-03-29,-60.631
2018-04-02,-76.2689
2018-04-03,-64.3347
2018-04-04,-58.5734
2018-04-05,-54.321
2018-04-06,-70.0274
2018-04-09,-68.4499
2018-04-10,-74.9889
2018-04-11,-86.5004
2018-04-12,-72.111
2018-04-13,-74.7422
2018-04-16,-70.0554
2018-04-17,-67.9176
2018-04-18,-57.3106
2018-04-19,-4.5378
2018-04-20,-16.69
2018-04-23,-18.0744
2018-04-24,-19.3819
2018-04-25,-32.1494
2018-04-26,-20.9971
2018-04-27,-25.7657
2018-04-30,-32.3801
2018-05-01,-33.6876
2018-05-02,-40.9943
2018-05-03,-44.763
2018-05-04,-35.4566
2018-05-07,-33.6876
2018-05-08,-24.7658
2018-05-09,-18.9205
2018-05-10,-12.1522
2018-05-11,-11.8445
2018-05-14,-12.8444
2018-05-15,-17.0746
2018-05-16,-18.2282
2018-05-17,-13.3828
2018-05-18,-15.1517
2018-05-21,-7.0759
2018-05-22,-4.0657
2018-05-23,-9.8631
2018-05-24,-9.2608
2018-05-25,-16.1123
2018-05-29,-44.4087
2018-05-30,-34.1915
2018-05-31,-39.7426
2018-06-01,-40.1448
2018-06-04,-31.9024
2018-06-05,-33.0808
2018-06-06,-19.1077
2018-06-07,-15.7424
2018-06-08,-20.9346
2018-06-11,-20.1382
2018-06-12,-26.0104
2018-06-13,-34.8485
2018-06-14,-45.0194
2018-06-15,-61.0608
2018-06-18,-61.7076
2018-06-19,-78.9133
2018-06-20,-88.2277
2018-06-21,-85.511
2018-06-22,-77.749
2018-06-25,-60.8021
2018-06-26,-65.0712
2018-06-27,-81.2419
2018-06-28,-81.1125
2018-06-29,-69.0382
2018-07-02,-55.863
2018-07-03,-71.1462
2018-07-05,-62.0553
2018-07-06,-62.1871
2018-07-09,-43.8735
2018-07-10,-43.8735
2018-07-11,-38.7352
2018-07-12,-27.5362
2018-07-13,-36.1001
2018-07-16,-33.5968
2018-07-17,-27.5362
2018-07-18,-3.4256
2018-07-19,-39.0836
2018-07-20,-39.3531
2018-07-23,-24.9326
2018-07-24,-18.3288
2018-07-25,-5.9299
2018-07-26,-8.6667
2018-07-27,-4.5402
2018-07-30,-39.4645
2018-07-31,-54.9476
2018-08-01,-55.7625
2018-08-02,-52.5029
2018-08-03,-40.163
2018-08-06,-38.6496
2018-08-07,-26.4261
2018-08-08,-16.9965
2018-08-09,-14.5518
