date,WILLR
2018-01-02,-17.5532
2018-01-03,-23.6264
2018-01-04,-30.7034
2018-01-05,-52.4129
2018-01-08,-47.4507
2018-01-09,-38.4314
2018-01-10,-15.0
2018-01-11,-2.7563
2018-01-12,-3.4951
2018-01-16,-23.4818
2018-01-17,-10.8911
2018-01-18,-12.5994
2018-01-19,-38.0
2018-01-22,-1.8072
2018-01-23,-12.9129
2018-01-24,-8.8472
2018-01-25,-12.8065
2018-01-26,-0.0
2018-01-29,-28.8016
2018-01-30,-83.2894
2018-01-31,-70.3289
2018-02-01,-20.1805
2018-02-02,-94.177
2018-02-05,-62.9373
2018-02-06,-37.4856
2018-02-07,-31.6417
2018-02-08,-69.8609
2018-02-09,-42.8841
2018-02-12,-32.968
2018-02-13,-24.5739
2018-02-14,-2.6548
2018-02-15,-4.8692
2018-02-16,-23.1667
2018-02-20,-25.8065
2018-02-21,-45.935
2018-02-22,-70.977
2018-02-23,-4.023
2018-02-26,-2.6369
2018-02-27,-42.2747
2018-02-28,-83.8074
2018-03-01,-88.3234
2018-03-02,-73.2034
2018-03-05,-52.0097
2018-03-06,-45.1832
2018-03-07,-34.6334
2018-03-08,-24.6618
2018-03-09,-0.6462
2018-03-12,-19.3262
2018-03-13,-44.3262
2018-03-14,-68.5921
2018-03-15,-84.5783
2018-03-16,-79.759
2018-03-19,-76.2089
2018-03-20,-59.4124
2018-03-21,-56.7568
2018-03-22,-94.2172
2018-03-23,-97.4671
2018-03-26,-64.0324
2018-03-27,-85.7143
2018-03-28,-80.5755
2018-03-29,-34.127
2018-04-02,-68.4492
2018-04-03,-42.0677
2018-04-04,-4.2885
2018-04-05,-14.0741
2018-04-06,-55.4074
2018-04-09,-43.2886
2018-04-10,-7.8859
2018-04-11,-45.7364
2018-04-12,-15.5251
2018-04-13,-79.5082
2018-04-16,-80.9836
2018-04-17,-80.9836
2018-04-18,-93.131
2018-04-19,-54.7923
2018-04-20,-32.987
2018-04-23,-47.013
2018-04-24,-62.0948
2018-04-25,-67.6744
2018-04-26,-65.1163
2018-04-27,-81.3953
2018-04-30,-95.814
2018-05-01,-62.1951
2018-05-02,-88.4146
2018-05-03,-59.7773
2018-05-04,-36.5306
2018-05-07,-6.8904
2018-05-08,-5.6827
2018-05-09,-2.719
2018-05-10,-1.773
2018-05-11,-13.6578
2018-05-14,-15.2294
2018-05-15,-45.9459
2018-05-16,-64.3519
2018-05-17,-69.9605
2018-05-18,-92.487
2018-05-21,-57.329
2018-05-22,-37.0138
2018-05-23,-52.1073
2018-05-24,-73.2627
2018-05-25,-86.9311
2018-05-29,-89.5501
2018-05-30,-56.5579
2018-05-31,-71.4385
2018-06-01,-43.7551
2018-06-04,-18.7209
2018-06-05,-49.9118
2018-06-06,-8.7963
2018-06-07,-15.8014
2018-06-08,-8.8036
