date,Aroon Up,Aroon Down
2018-01-02,85.0,16.6667
2018-01-03,83.3333,15.0
2018-01-04,100.0,13.3333
2018-01-05,98.3333,11.6667
2018-01-08,96.6667,10.0
2018-01-09,95.0,8.3333
2018-01-10,93.3333,6.6667
2018-01-11,91.6667,5.0
2018-01-12,90.0,3.3333
2018-01-16,100.0,1.6667
2018-01-17,98.3333,0.0
2018-01-18,96.6667,0.0
2018-01-19,95.0,0.0
2018-01-22,93.3333,0.0
2018-01-23,91.6667,21.6667
2018-01-24,90.0,20.0
2018-01-25,88.3333,18.3333
2018-01-26,86.6667,16.6667
2018-01-29,85.0,15.0
2018-01-30,83.3333,13.3333
2018-01-31,81.6667,11.6667
2018-02-01,80.0,10.0
2018-02-02,78.3333,8.3333
2018-02-05,76.6667,100.0
2018-02-06,75.0,100.0
2018-02-07,73.3333,98.3333
2018-02-08,71.6667,100.0
2018-02-09,70.0,100.0
2018-02-12,68.3333,98.3333
2018-02-13,66.6667,96.6667
2018-02-14,65.0,95.0
2018-02-15,63.3333,93.3333
2018-02-16,61.6667,91.6667
2018-02-20,60.0,90.0
2018-02-21,58.3333,88.3333
2018-02-22,56.6667,86.6667
2018-02-23,55.0,85.0
2018-02-26,53.3333,83.3333
2018-02-27,51.6667,81.6667
2018-02-28,50.0,80.0
2018-03-01,48.3333,78.3333
2018-03-02,46.6667,76.6667
2018-03-05,45.0,75.0
2018-03-06,43.3333,73.3333
2018-03-07,41.6667,71.6667
2018-03-08,40.0,70.0
2018-03-09,38.3333,68.3333
2018-03-12,36.6667,66.6667
2018-03-13,35.0,65.0
2018-03-14,33.3333,63.3333
2018-03-15,31.6667,61.6667
2018-03-16,30.0,60.0
2018-03-19,28.3333,58.3333
2018-03-20,26.6667,56.6667
2018-03-21,25.0,55.0
2018-03-22,23.3333,53.3333
2018-03-23,21.6667,51.6667
2018-03-26,20.0,50.0
2018-03-27,18.3333,48.3333
2018-03-28,16.6667,46.6667
2018-03-29,15.0,45.0
2018-04-02,13.3333,43.3333
2018-04-03,11.6667,41.6667
2018-04-04,10.0,40.0
2018-04-05,8.3333,38.3333
2018-04-06,6.6667,36.6667
2018-04-09,5.0,35.0
2018-04-10,3.3333,33.3333
2018-04-11,1.6667,31.6667
2018-04-12,0.0,30.0
2018-04-13,46.6667,28.3333
2018-04-16,45.0,26.6667
2018-04-17,43.3333,25.0
2018-04-18,41.6667,23.3333
2018-04-19,100.0,21.6667
2018-04-20,98.3333,20.0
2018-04-23,96.6667,18.3333
2018-04-24,95.0,16.6667
2018-04-25,93.3333,15.0
2018-04-26,91.6667,13.3333
2018-04-27,90.0,11.6667
