date,Aroon Down,Aroon Up
2018-01-02,22.5,87.5
2018-01-03,20.0,85.0
2018-01-04,17.5,82.5
2018-01-05,15.0,80.0
2018-01-08,12.5,77.5
2018-01-09,10.0,75.0
2018-01-10,7.5,72.5
2018-01-11,5.0,70.0
2018-01-12,2.5,67.5
2018-01-16,0.0,65.0
2018-01-17,17.5,62.5
2018-01-18,15.0,60.0
2018-01-19,12.5,57.5
2018-01-22,10.0,100.0
2018-01-23,7.5,97.5
2018-01-24,5.0,100.0
2018-01-25,2.5,100.0
2018-01-26,0.0,97.5
2018-01-29,0.0,100.0
2018-01-30,0.0,97.5
2018-01-31,0.0,95.0
2018-02-01,7.5,92.5
2018-02-02,5.0,90.0
2018-02-05,100.0,87.5
2018-02-06,97.5,85.0
2018-02-07,95.0,82.5
2018-02-08,92.5,80.0
2018-02-09,100.0,77.5
2018-02-12,97.5,75.0
2018-02-13,95.0,72.5
2018-02-14,92.5,70.0
2018-02-15,90.0,67.5
2018-02-16,87.5,65.0
2018-02-20,85.0,62.5
2018-02-21,82.5,60.0
2018-02-22,80.0,57.5
2018-02-23,77.5,55.0
2018-02-26,75.0,52.5
2018-02-27,72.5,50.0
2018-02-28,70.0,47.5
2018-03-01,67.5,45.0
2018-03-02,65.0,42.5
2018-03-05,62.5,40.0
2018-03-06,60.0,37.5
2018-03-07,57.5,35.0
2018-03-08,55.0,32.5
2018-03-09,52.5,30.0
2018-03-12,50.0,100.0
2018-03-13,47.5,97.5
2018-03-14,45.0,95.0
2018-03-15,42.5,92.5
2018-03-16,40.0,90.0
2018-03-19,37.5,87.5
2018-03-20,35.0,85.0
2018-03-21,32.5,82.5
2018-03-22,30.0,80.0
2018-03-23,27.5,77.5
2018-03-26,25.0,75.0
2018-03-27,22.5,72.5
2018-03-28,20.0,70.0
2018-03-29,17.5,67.5
2018-04-02,15.0,65.0
2018-04-03,12.5,62.5
2018-04-04,10.0,60.0
2018-04-05,7.5,57.5
2018-04-06,5.0,55.0
2018-04-09,2.5,52.5
2018-04-10,0.0,50.0
2018-04-11,82.5,47.5
2018-04-12,80.0,45.0
2018-04-13,77.5,42.5
2018-04-16,75.0,40.0
2018-04-17,72.5,37.5
2018-04-18,70.0,35.0
2018-04-19,67.5,32.5
