date,Aroon Down,Aroon Up
2018-01-02,100.0,10.0
2018-01-03,100.0,5.0
2018-01-04,95.0,0.0
2018-01-05,90.0,15.0
2018-01-08,85.0,10.0
2018-01-09,80.0,5.0
2018-01-10,75.0,100.0
2018-01-11,70.0,95.0
2018-01-12,65.0,90.0
2018-01-16,60.0,100.0
2018-01-17,55.0,95.0
2018-01-18,50.0,90.0
2018-01-19,45.0,85.0
2018-01-22,40.0,100.0
2018-01-23,35.0,100.0
2018-01-24,30.0,95.0
2018-01-25,25.0,90.0
2018-01-26,20.0,85.0
2018-01-29,15.0,100.0
2018-01-30,10.0,95.0
2018-01-31,5.0,90.0
2018-02-01,0.0,100.0
2018-02-02,0.0,100.0
2018-02-05,0.0,95.0
2018-02-06,100.0,90.0
2018-02-07,95.0,85.0
2018-02-08,90.0,80.0
2018-02-09,85.0,75.0
2018-02-12,80.0,70.0
2018-02-13,75.0,65.0
2018-02-14,70.0,60.0
2018-02-15,65.0,100.0
2018-02-16,60.0,100.0
2018-02-20,55.0,95.0
2018-02-21,50.0,90.0
2018-02-22,45.0,85.0
2018-02-23,40.0,80.0
2018-02-26,35.0,100.0
2018-02-27,30.0,100.0
2018-02-28,25.0,95.0
2018-03-01,20.0,90.0
2018-03-02,15.0,85.0
2018-03-05,10.0,100.0
2018-03-06,5.0,100.0
2018-03-07,0.0,95.0
2018-03-08,10.0,90.0
2018-03-09,5.0,100.0
2018-03-12,0.0,95.0
2018-03-13,0.0,90.0
2018-03-14,0.0,85.0
2018-03-15,0.0,80.0
2018-03-16,20.0,75.0
2018-03-19,15.0,70.0
2018-03-20,10.0,65.0
2018-03-21,5.0,60.0
2018-03-22,100.0,55.0
2018-03-23,100.0,50.0
2018-03-26,95.0,45.0
2018-03-27,100.0,40.0
2018-03-28,100.0,35.0
2018-03-29,95.0,30.0
2018-04-02,100.0,25.0
2018-04-03,95.0,20.0
2018-04-04,90.0,15.0
2018-04-05,85.0,10.0
2018-04-06,80.0,5.0
2018-04-09,75.0,0.0
2018-04-10,70.0,0.0
2018-04-11,65.0,0.0
2018-04-12,60.0,5.0
2018-04-13,55.0,0.0
2018-04-16,50.0,40.0
2018-04-17,45.0,35.0
2018-04-18,40.0,30.0
2018-04-19,35.0,25.0
2018-04-20,30.0,20.0
2018-04-23,25.0,15.0
2018-04-24,20.0,10.0
2018-04-25,15.0,5.0
2018-04-26,10.0,0.0
2018-04-27,5.0,60.0
2018-04-30,0.0,55.0
2018-05-01,100.0,50.0
2018-05-02,95.0,45.0
2018-05-03,100.0,40.0
2018-05-04,95.0,35.0
2018-05-07,90.0,30.0
2018-05-08,85.0,25.0
2018-05-09,80.0,20.0
2018-05-10,75.0,15.0
2018-05-11,70.0,10.0
2018-05-14,65.0,5.0
2018-05-15,60.0,0.0
2018-05-16,55.0,5.0
2018-05-17,50.0,0.0
2018-05-18,45.0,0.0
