date,Aroon Up,Aroon Down
2018-01-02,0.0,40.0
2018-01-03,100.0,20.0
2018-01-04,100.0,0.0
2018-01-05,80.0,20.0
2018-01-08,60.0,0.0
2018-01-09,40.0,0.0
2018-01-10,100.0,0.0
2018-01-11,100.0,0.0
2018-01-12,80.0,20.0
2018-01-16,60.0,0.0
2018-01-17,100.0,60.0
2018-01-18,100.0,40.0
2018-01-19,80.0,20.0
2018-01-22,100.0,0.0
2018-01-23,100.0,0.0
2018-01-24,100.0,0.0
2018-01-25,100.0,20.0
2018-01-26,100.0,0.0
2018-01-29,100.0,0.0
2018-01-30,80.0,0.0
2018-01-31,60.0,0.0
2018-02-01,40.0,100.0
2018-02-02,20.0,100.0
2018-02-05,0.0,100.0
2018-02-06,20.0,100.0
2018-02-07,0.0,80.0
2018-02-08,0.0,100.0
2018-02-09,0.0,100.0
2018-02-12,0.0,80.0
2018-02-13,0.0,60.0
2018-02-14,100.0,40.0
2018-02-15,100.0,20.0
2018-02-16,100.0,0.0
2018-02-20,100.0,0.0
2018-02-21,80.0,0.0
2018-02-22,60.0,0.0
2018-02-23,40.0,100.0
2018-02-26,20.0,80.0
2018-02-27,0.0,60.0
2018-02-28,0.0,100.0
2018-03-01,60.0,100.0
2018-03-02,40.0,100.0
2018-03-05,20.0,80.0
2018-03-06,0.0,60.0
2018-03-07,0.0,100.0
2018-03-08,0.0,80.0
2018-03-09,100.0,60.0
2018-03-12,100.0,40.0
2018-03-13,80.0,20.0
2018-03-14,60.0,0.0
2018-03-15,40.0,0.0
2018-03-16,20.0,100.0
2018-03-19,0.0,100.0
2018-03-20,0.0,100.0
2018-03-21,0.0,100.0
2018-03-22,20.0,100.0
2018-03-23,0.0,100.0
2018-03-26,0.0,80.0
2018-03-27,0.0,100.0
2018-03-28,0.0,80.0
2018-03-29,0.0,60.0
2018-04-02,0.0,100.0
2018-04-03,20.0,80.0
2018-04-04,100.0,60.0
2018-04-05,100.0,40.0
2018-04-06,80.0,20.0
2018-04-09,60.0,0.0
2018-04-10,40.0,20.0
2018-04-11,20.0,0.0
2018-04-12,0.0,80.0
2018-04-13,20.0,100.0
2018-04-16,0.0,100.0
2018-04-17,40.0,80.0
2018-04-18,20.0,100.0
2018-04-19,0.0,80.0
2018-04-20,100.0,60.0
2018-04-23,100.0,40.0
2018-04-24,100.0,20.0
2018-04-25,80.0,0.0
2018-04-26,60.0,0.0
2018-04-27,40.0,0.0
2018-04-30,20.0,40.0
2018-05-01,0.0,100.0
2018-05-02,0.0,80.0
2018-05-03,0.0,100.0
2018-05-04,20.0,80.0
2018-05-07,0.0,60.0
2018-05-08,100.0,40.0
2018-05-09,100.0,20.0
2018-05-10,100.0,0.0
2018-05-11,100.0,0.0
2018-05-14,80.0,0.0
2018-05-15,100.0,0.0
2018-05-16,100.0,0.0
2018-05-17,80.0,0.0
2018-05-18,60.0,100.0
2018-05-21,40.0,80.0
2018-05-22,100.0,60.0
2018-05-23,100.0,40.0
2018-05-24,80.0,20.0
2018-05-25,60.0,0.0
2018-05-29,40.0,100.0
2018-05-30,20.0,80.0
2018-05-31,0.0,60.0
2018-06-01,0.0,40.0
2018-06-04,100.0,20.0
2018-06-05,80.0,0.0
2018-06-06,100.0,0.0
2018-06-07,100.0,0.0
2018-06-08,80.0,0.0
2018-06-11,100.0,20.0
2018-06-12,80.0,0.0
2018-06-13,60.0,0.0
2018-06-14,40.0,100.0
2018-06-15,20.0,100.0
2018-06-18,0.0,80.0
2018-06-19,0.0,60.0
2018-06-20,0.0,40.0
2018-06-21,80.0,100.0
2018-06-22,60.0,100.0
2018-06-25,40.0,100.0
2018-06-26,20.0,100.0
2018-06-27,0.0,80.0
2018-06-28,20.0,100.0
2018-06-29,100.0,80.0
2018-07-02,80.0,60.0
2018-07-03,60.0,40.0
2018-07-05,40.0,20.0
2018-07-06,20.0,0.0
2018-07-09,0.0,80.0
2018-07-10,100.0,60.0
2018-07-11,80.0,40.0
2018-07-12,60.0,20.0
2018-07-13,40.0,100.0
2018-07-16,100.0,80.0
2018-07-17,80.0,60.0
2018-07-18,60.0,40.0
2018-07-19,40.0,20.0
2018-07-20,20.0,0.0
2018-07-23,100.0,0.0
2018-07-24,100.0,60.0
2018-07-25,80.0,40.0
2018-07-26,100.0,20.0
2018-07-27,100.0,0.0
2018-07-30,100.0,0.0
2018-07-31,80.0,100.0
2018-08-01,60.0,80.0
2018-08-02,40.0,100.0
2018-08-03,20.0,80.0
2018-08-06,0.0,60.0
2018-08-07,100.0,40.0
2018-08-08,100.0,20.0
2018-08-09,80.0,0.0
2018-08-10,60.0,100.0
2018-08-13,40.0,80.0
2018-08-14,20.0,60.0
2018-08-15,0.0,40.0
2018-08-16,0.0,20.0
2018-08-17,100.0,0.0
2018-08-20,100.0,0.0
2018-08-21,100.0,20.0
2018-08-22,80.0,0.0
2018-08-23,60.0,0.0
2018-08-24,40.0,0.0
2018-08-27,20.0,60.0
2018-08-28,0.0,40.0
2018-08-29,0.0,20.0
2018-08-30,40.0,100.0
2018-08-31,20.0,100.0
2018-09-04,0.0,100.0
2018-09-05,0.0,80.0
2018-09-06,80.0,100.0
2018-09-07,60.0,100.0
2018-09-10,40.0,100.0
2018-09-11,20.0,80.0
2018-09-12,0.0,100.0
2018-09-13,0.0,100.0
2018-09-14,0.0,100.0
2018-09-17,0.0,100.0
2018-09-18,0.0,80.0
2018-09-19,0.0,60.0
2018-09-20,0.0,40.0
2018-09-21,100.0,20.0
2018-09-24,80.0,0.0
2018-09-25,60.0,0.0
2018-09-26,40.0,100.0
2018-09-27,20.0,100.0
2018-09-28,0.0,100.0
2018-10-01,0.0,100.0
2018-10-02,0.0,100.0
2018-10-03,0.0,80.0
2018-10-04,100.0,60.0
2018-10-05,100.0,40.0
2018-10-08,100.0,20.0
2018-10-09,100.0,0.0
2018-10-10,100.0,0.0
2018-10-11,80.0,100.0
2018-10-12,60.0,100.0
2018-10-15,40.0,80.0
2018-10-16,20.0,60.0
2018-10-17,100.0,40.0
2018-10-18,80.0,20.0
2018-10-19,60.0,0.0
2018-10-22,40.0,100.0
2018-10-23,20.0,100.0
2018-10-24,0.0,100.0
2018-10-25,0.0,80.0
2018-10-26,0.0,60.0
2018-10-29,0.0,40.0
2018-10-30,80.0,20.0
2018-10-31,100.0,0.0
2018-11-01,80.0,0.0
2018-11-02,100.0,0.0
2018-11-05,80.0,100.0
2018-11-06,60.0,80.0
2018-11-07,40.0,60.0
2018-11-08,20.0,40.0
2018-11-09,0.0,20.0
2018-11-12,0.0,0.0
2018-11-13,20.0,80.0
2018-11-14,0.0,100.0
2018-11-15,0.0,100.0
2018-11-16,20.0,80.0
2018-11-19,0.0,60.0
2018-11-20,80.0,40.0
2018-11-21,60.0,20.0
2018-11-23,40.0,0.0
2018-11-26,20.0,80.0
2018-11-27,0.0,60.0
2018-11-28,100.0,40.0
2018-11-29,100.0,20.0
2018-11-30,100.0,0.0
2018-12-03,100.0,0.0
2018-12-04,80.0,100.0
2018-12-06,60.0,100.0
2018-12-07,40.0,80.0
2018-12-10,20.0,100.0
2018-12-11,0.0,100.0
2018-12-12,0.0,100.0
