date,WILLR
2018-01-02,-22.6203
2018-01-03,-30.9459
2018-01-04,-18.5624
2018-01-05,-23.145
2018-01-08,-36.1232
2018-01-09,-28.6721
2018-01-10,-27.3078
2018-01-11,-24.5093
2018-01-12,-17.8628
2018-01-16,-13.2211
2018-01-17,-30.5193
2018-01-18,-40.1574
2018-01-19,-21.6365
2018-01-22,-4.7299
2018-01-23,-9.7404
2018-01-24,-0.318
2018-01-25,-4.0641
2018-01-26,-7.8405
2018-01-29,-4.3974
2018-01-30,-16.2861
2018-01-31,-20.0749
2018-02-01,-5.3079
2018-02-02,-46.7846
2018-02-05,-76.4323
2018-02-06,-46.7327
2018-02-07,-51.6878
2018-02-08,-84.9799
2018-02-09,-70.9855
2018-02-12,-59.7971
2018-02-13,-52.9275
2018-02-14,-32.4928
2018-02-15,-17.7101
2018-02-16,-17.8841
2018-02-20,-25.7971
2018-02-21,-30.1159
2018-02-22,-35.8261
2018-02-23,-20.3478
2018-02-26,-7.3333
2018-02-27,-16.9855
2018-02-28,-31.4783
2018-03-01,-49.3043
2018-03-02,-45.4203
2018-03-05,-30.9275
2018-03-06,-19.8841
2018-03-07,-24.4638
2018-03-08,-21.5942
2018-03-09,-8.7536
2018-03-12,-5.3581
2018-03-13,-18.8229
2018-03-14,-30.2054
2018-03-15,-24.1532
2018-03-16,-21.4048
2018-03-19,-35.4803
2018-03-20,-33.648
2018-03-21,-37.3681
2018-03-22,-63.0483
2018-03-23,-83.4259
2018-03-26,-56.7185
2018-03-27,-77.8734
2018-03-28,-72.0155
2018-03-29,-65.1027
2018-04-02,-77.6235
2018-04-03,-68.6563
2018-04-04,-62.9928
2018-04-05,-54.1366
2018-04-06,-70.3498
2018-04-09,-64.1866
2018-04-10,-59.4166
2018-04-11,-70.9258
2018-04-12,-49.8415
2018-04-13,-61.4775
2018-04-16,-55.2632
2018-04-17,-68.7381
2018-04-18,-67.565
2018-04-19,-67.026
2018-04-20,-74.033
2018-04-23,-90.8053
2018-04-24,-93.0536
2018-04-25,-95.4497
2018-04-26,-93.1746
2018-04-27,-93.9418
2018-04-30,-97.8307
2018-05-01,-93.4462
2018-05-02,-98.4961
2018-05-03,-87.4556
2018-05-04,-84.2622
2018-05-07,-79.545
2018-05-08,-79.8446
2018-05-09,-66.9663
2018-05-10,-62.2144
2018-05-11,-63.4393
2018-05-14,-58.8279
2018-05-15,-63.7759
2018-05-16,-65.3108
2018-05-17,-66.6657
2018-05-18,-72.6488
2018-05-21,-70.6544
2018-05-22,-69.7997
2018-05-23,-70.341
2018-05-24,-75.213
2018-05-25,-78.3185
2018-05-29,-94.637
2018-05-30,-88.9538
2018-05-31,-95.3396
2018-06-01,-88.9088
2018-06-04,-84.8994
2018-06-05,-88.9349
2018-06-06,-78.8071
2018-06-07,-75.6307
2018-06-08,-75.7869
2018-06-11,-73.7945
2018-06-12,-77.6205
2018-06-13,-70.4221
2018-06-14,-70.1902
2018-06-15,-75.2137
2018-06-18,-74.529
2018-06-19,-83.1205
2018-06-20,-82.8821
2018-06-21,-86.737
2018-06-22,-91.1427
2018-06-25,-95.4884
2018-06-26,-90.8085
2018-06-27,-96.0403
2018-06-28,-83.9325
2018-06-29,-94.5829
2018-07-02,-83.8091
2018-07-03,-94.4798
2018-07-05,-93.146
2018-07-06,-89.2556
2018-07-09,-66.2841
2018-07-10,-70.5079
2018-07-11,-72.9851
2018-07-12,-64.6287
2018-07-13,-68.0682
2018-07-16,-42.4551
2018-07-17,-44.381
2018-07-18,-43.3722
2018-07-19,-44.4677
2018-07-20,-33.8161
2018-07-23,-23.1128
2018-07-24,-12.151
2018-07-25,-7.9628
2018-07-26,-6.2999
2018-07-27,-5.8262
2018-07-30,-3.7428
2018-07-31,-11.0365
2018-08-01,-17.7064
2018-08-02,-27.5433
2018-08-03,-27.0635
2018-08-06,-18.2343
2018-08-07,-9.1171
2018-08-08,-16.1229
2018-08-09,-28.551
2018-08-10,-48.5607
2018-08-13,-61.7565
2018-08-14,-48.8006
2018-08-15,-50.2881
2018-08-16,-32.2938
2018-08-17,-30.4704
2018-08-20,-18.954
2018-08-21,-5.1824
2018-08-22,-1.8714
2018-08-23,-16.2669
2018-08-24,-22.169
2018-08-27,-4.2407
2018-08-28,-10.7115
2018-08-29,-14.5455
2018-08-30,-22.5397
2018-08-31,-32.9257
2018-09-04,-35.0827
2018-09-05,-35.5556
2018-09-06,-49.9291
2018-09-07,-52.8132
2018-09-10,-71.1507
2018-09-11,-80.335
2018-09-12,-91.4641
2018-09-13,-90.4916
2018-09-14,-85.5754
2018-09-17,-92.8687
2018-09-18,-87.4662
2018-09-19,-51.3236
2018-09-20,-41.4911
2018-09-21,-52.6202
2018-09-24,-65.8023
2018-09-25,-67.9633
2018-09-26,-87.5203
2018-09-27,-93.6791
2018-09-28,-97.9323
2018-10-01,-92.8102
2018-10-02,-89.3327
2018-10-03,-81.297
2018-10-04,-82.7068
2018-10-05,-91.0244
2018-10-08,-87.3782
2018-10-09,-98.1842
2018-10-10,-98.9187
2018-10-11,-94.0815
2018-10-12,-91.4445
2018-10-15,-87.489
2018-10-16,-68.5028
2018-10-17,-49.2236
2018-10-18,-58.9804
2018-10-19,-53.0911
2018-10-22,-68.7958
2018-10-23,-77.7029
2018-10-24,-97.7319
2018-10-25,-82.8545
2018-10-26,-87.2463
2018-10-29,-80.3863
2018-10-30,-64.9594
2018-10-31,-43.8637
2018-11-01,-38.3466
2018-11-02,-29.3161
2018-11-05,-32.5365
2018-11-06,-34.2629
2018-11-07,-24.0372
2018-11-08,-22.8088
2018-11-09,-52.6892
2018-11-12,-97.2447
2018-11-13,-92.4841
2018-11-14,-89.8952
2018-11-15,-86.7764
2018-11-16,-90.134
2018-11-19,-97.6669
2018-11-20,-97.7239
2018-11-21,-94.8416
2018-11-23,-99.6454
2018-11-26,-88.0319
2018-11-27,-89.5612
2018-11-28,-79.1445
2018-11-29,-86.9016
2018-11-30,-94.4057
