date,ADX
2010-01-04,47.667
2010-01-05,51.6666
2010-01-06,54.8662
2010-01-07,57.5205
2010-01-08,63.2685
2010-01-11,68.4456
2010-01-12,61.2057
2010-01-13,51.6483
2010-01-14,44.0023
2010-01-15,41.1941
2010-01-19,41.1613
2010-01-20,45.2775
2010-01-21,53.191
2010-01-22,59.5217
2010-01-25,64.7769
2010-01-26,70.4114
2010-01-27,75.0168
2010-01-28,73.3483
2010-01-29,72.7883
2010-02-01,72.8663
2010-02-02,68.4536
2010-02-03,64.5127
2010-02-04,67.6345
2010-02-05,70.1318
2010-02-08,61.1446
2010-02-09,53.9549
2010-02-10,50.519
2010-02-11,42.8436
2010-02-12,36.1458
2010-02-16,35.211
2010-02-17,33.9733
2010-02-18,30.9674
2010-02-19,31.8843
2010-02-22,27.6139
2010-02-23,28.4459
2010-02-24,26.8119
2010-02-25,22.1427
2010-02-26,23.2468
2010-03-01,25.0495
2010-03-02,31.5355
2010-03-03,36.7244
2010-03-04,40.5387
2010-03-05,45.0573
2010-03-08,42.9808
2010-03-09,41.3196
2010-03-10,37.3691
2010-03-11,39.2223
2010-03-12,44.0041
2010-03-15,40.1521
2010-03-16,38.5998
2010-03-17,39.0034
2010-03-18,31.5629
2010-03-19,26.335
2010-03-22,23.1792
2010-03-23,22.0344
2010-03-24,27.2188
2010-03-25,33.3836
2010-03-26,29.8231
2010-03-29,26.3493
2010-03-30,22.6356
2010-03-31,19.9755
2010-04-01,24.742
2010-04-05,23.9447
2010-04-06,23.0707
2010-04-07,22.2994
2010-04-08,25.1425
2010-04-09,27.4171
2010-04-12,29.8138
2010-04-13,35.238
2010-04-14,33.5601
2010-04-15,36.2198
2010-04-16,30.2812
2010-04-19,25.5902
2010-04-20,24.1458
2010-04-21,22.9903
2010-04-22,32.577
2010-04-23,40.2464
2010-04-26,47.6634
2010-04-27,53.5969
2010-04-28,45.7989
2010-04-29,39.4209
2010-04-30,33.9769
2010-05-03,29.718
2010-05-04,32.7483
2010-05-05,29.892
2010-05-06,33.3832
2010-05-07,36.1761
2010-05-10,29.3239
2010-05-11,23.8971
2010-05-12,19.5556
2010-05-13,19.9166
2010-05-14,27.1353
2010-05-17,33.8473
2010-05-18,32.8458
2010-05-19,35.1525
2010-05-20,36.7292
2010-05-21,29.5986
2010-05-24,31.8978
2010-05-25,26.3132
2010-05-26,22.4941
2010-05-27,20.0279
2010-05-28,20.307
2010-06-01,17.3693
2010-06-02,14.975
2010-06-03,15.5962
2010-06-04,18.2633
2010-06-07,25.399
2010-06-08,33.6543
2010-06-09,39.727
2010-06-10,42.0508
2010-06-11,41.8385
2010-06-14,33.9691
2010-06-15,28.3386
2010-06-16,24.772
2010-06-17,19.8869
2010-06-18,16.6039
2010-06-21,16.2216
2010-06-22,14.6234
2010-06-23,19.3056
2010-06-24,29.1174
2010-06-25,36.7774
2010-06-28,37.2864
2010-06-29,43.069
2010-06-30,49.4598
2010-07-01,56.0471
2010-07-02,61.317
2010-07-06,65.7658
2010-07-07,69.3248
2010-07-08,62.2954
2010-07-09,58.1441
2010-07-12,54.8231
2010-07-13,48.0433
2010-07-14,49.0234
2010-07-15,49.8074
2010-07-16,54.558
