date,Aroon Up,Aroon Down
2010-01-04,8.3333,85.0
2010-01-05,6.6667,83.3333
2010-01-06,5.0,81.6667
2010-01-07,3.3333,80.0
2010-01-08,1.6667,78.3333
2010-01-11,0.0,76.6667
2010-01-12,0.0,75.0
2010-01-13,0.0,73.3333
2010-01-14,1.6667,71.6667
2010-01-15,0.0,70.0
2010-01-19,0.0,68.3333
2010-01-20,1.6667,66.6667
2010-01-21,0.0,100.0
2010-01-22,0.0,100.0
2010-01-25,20.0,98.3333
2010-01-26,18.3333,100.0
2010-01-27,16.6667,100.0
2010-01-28,15.0,98.3333
2010-01-29,13.3333,100.0
2010-02-01,11.6667,98.3333
2010-02-02,10.0,96.6667
2010-02-03,8.3333,95.0
2010-02-04,6.6667,93.3333
2010-02-05,5.0,91.6667
2010-02-08,3.3333,90.0
2010-02-09,1.6667,88.3333
2010-02-10,0.0,86.6667
2010-02-11,1.6667,85.0
2010-02-12,0.0,83.3333
2010-02-16,56.6667,81.6667
2010-02-17,55.0,80.0
2010-02-18,53.3333,78.3333
2010-02-19,51.6667,76.6667
2010-02-22,50.0,75.0
2010-02-23,48.3333,73.3333
2010-02-24,46.6667,71.6667
2010-02-25,45.0,70.0
2010-02-26,43.3333,68.3333
2010-03-01,41.6667,66.6667
2010-03-02,40.0,65.0
2010-03-03,38.3333,63.3333
2010-03-04,36.6667,61.6667
2010-03-05,35.0,60.0
2010-03-08,33.3333,58.3333
2010-03-09,31.6667,56.6667
2010-03-10,30.0,55.0
2010-03-11,28.3333,53.3333
2010-03-12,26.6667,51.6667
2010-03-15,25.0,50.0
2010-03-16,23.3333,48.3333
2010-03-17,21.6667,46.6667
2010-03-18,20.0,45.0
2010-03-19,18.3333,43.3333
2010-03-22,16.6667,41.6667
2010-03-23,15.0,40.0
2010-03-24,13.3333,38.3333
2010-03-25,11.6667,36.6667
2010-03-26,10.0,35.0
2010-03-29,8.3333,33.3333
2010-03-30,6.6667,31.6667
2010-03-31,5.0,30.0
2010-04-01,3.3333,28.3333
2010-04-05,1.6667,26.6667
2010-04-06,0.0,25.0
2010-04-07,86.6667,23.3333
2010-04-08,100.0,21.6667
2010-04-09,100.0,20.0
2010-04-12,98.3333,18.3333
2010-04-13,96.6667,16.6667
2010-04-14,100.0,15.0
2010-04-15,98.3333,13.3333
2010-04-16,100.0,11.6667
2010-04-19,98.3333,10.0
2010-04-20,96.6667,8.3333
2010-04-21,95.0,6.6667
2010-04-22,93.3333,5.0
2010-04-23,91.6667,3.3333
2010-04-26,90.0,1.6667
2010-04-27,88.3333,0.0
2010-04-28,86.6667,6.6667
2010-04-29,85.0,5.0
2010-04-30,83.3333,100.0
2010-05-03,81.6667,98.3333
2010-05-04,80.0,96.6667
2010-05-05,78.3333,95.0
2010-05-06,76.6667,100.0
2010-05-07,75.0,98.3333
2010-05-10,73.3333,96.6667
