date,ADX
2010-01-04,4.67
2010-01-05,4.6733
2010-01-06,4.6791
2010-01-07,4.695
2010-01-08,4.7108
2010-01-11,4.7312
2010-01-12,4.7362
2010-01-13,4.7449
2010-01-14,4.7561
2010-01-15,4.7587
2010-01-19,4.7564
2010-01-20,4.752
2010-01-21,4.7217
2010-01-22,4.6893
2010-01-25,4.6571
2010-01-26,4.6309
2010-01-27,4.6071
2010-01-28,4.5777
2010-01-29,4.5485
2010-02-01,4.5187
2010-02-02,4.4816
2010-02-03,4.4493
2010-02-04,4.427
2010-02-05,4.4184
2010-02-08,4.4098
2010-02-09,4.3969
2010-02-10,4.3755
2010-02-11,4.3559
2010-02-12,4.3365
2010-02-16,4.3068
2010-02-17,4.2741
2010-02-18,4.241
2010-02-19,4.2061
2010-02-22,4.1776
2010-02-23,4.1441
2010-02-24,4.1108
2010-02-25,4.0791
2010-02-26,4.0606
2010-03-01,4.0422
2010-03-02,4.0264
2010-03-03,4.0104
2010-03-04,3.9948
2010-03-05,3.9879
2010-03-08,3.9828
2010-03-09,3.9728
2010-03-10,3.9703
2010-03-11,3.9676
2010-03-12,3.9687
2010-03-15,3.9668
2010-03-16,3.9668
2010-03-17,3.9748
2010-03-18,3.9813
2010-03-19,3.9889
2010-03-22,3.9953
2010-03-23,4.0122
2010-03-24,4.0315
2010-03-25,4.0623
2010-03-26,4.0917
2010-03-29,4.1166
2010-03-30,4.14
2010-03-31,4.1618
2010-04-01,4.1869
2010-04-05,4.2093
2010-04-06,4.2374
2010-04-07,4.2637
2010-04-08,4.287
2010-04-09,4.3129
2010-04-12,4.3415
2010-04-13,4.3691
2010-04-14,4.4139
2010-04-15,4.4613
2010-04-16,4.4776
2010-04-19,4.4867
2010-04-20,4.5009
2010-04-21,4.5078
2010-04-22,4.5026
2010-04-23,4.4974
2010-04-26,4.4859
2010-04-27,4.457
2010-04-28,4.4283
2010-04-29,4.4072
2010-04-30,4.3716
2010-05-03,4.3364
2010-05-04,4.309
2010-05-05,4.2892
2010-05-06,4.296
2010-05-07,4.3027
2010-05-10,4.2917
2010-05-11,4.2838
2010-05-12,4.2798
2010-05-13,4.2762
2010-05-14,4.29
2010-05-17,4.3085
2010-05-18,4.3197
2010-05-19,4.3311
2010-05-20,4.3556
2010-05-21,4.3687
2010-05-24,4.3805
2010-05-25,4.4047
2010-05-26,4.4227
2010-05-27,4.4284
2010-05-28,4.4346
2010-06-01,4.45
2010-06-02,4.4653
2010-06-03,4.4766
2010-06-04,4.4999
2010-06-07,4.5319
2010-06-08,4.5649
2010-06-09,4.5931
2010-06-10,4.6184
2010-06-11,4.6434
2010-06-14,4.6715
2010-06-15,4.6992
2010-06-16,4.7189
2010-06-17,4.7393
2010-06-18,4.7547
2010-06-21,4.7634
2010-06-22,4.7771
2010-06-23,4.7929
2010-06-24,4.8153
2010-06-25,4.8259
2010-06-28,4.836
2010-06-29,4.8638
2010-06-30,4.8954
2010-07-01,4.9415
2010-07-02,4.9871
2010-07-06,5.0298
2010-07-07,5.0544
2010-07-08,5.0713
2010-07-09,5.0872
2010-07-12,5.0972
2010-07-13,5.09
2010-07-14,5.0829
2010-07-15,5.0819
2010-07-16,5.0861
2010-07-19,5.0986
2010-07-20,5.1074
2010-07-21,5.1084
2010-07-22,5.1093
2010-07-23,5.1056
2010-07-26,5.0969
2010-07-27,5.0772
2010-07-28,5.063
2010-07-29,5.0518
2010-07-30,5.0429
2010-08-02,5.0213
2010-08-03,4.9999
2010-08-04,4.9787
2010-08-05,4.9575
2010-08-06,4.9481
2010-08-09,4.9425
2010-08-10,4.943
2010-08-11,4.9599
2010-08-12,4.9828
2010-08-13,5.0048
2010-08-16,5.0291
2010-08-17,5.0499
2010-08-18,5.0689
2010-08-19,5.0923
2010-08-20,5.1177
2010-08-23,5.1422
2010-08-24,5.1773
2010-08-25,5.215
2010-08-26,5.2498
2010-08-27,5.2843
2010-08-30,5.3186
2010-08-31,5.3537
2010-09-01,5.3721
2010-09-02,5.3846
2010-09-03,5.3836
2010-09-07,5.3858
2010-09-08,5.3798
2010-09-09,5.3618
2010-09-10,5.344
2010-09-13,5.3101
2010-09-14,5.2787
2010-09-15,5.2492
2010-09-16,5.2199
2010-09-17,5.1981
2010-09-20,5.1734
2010-09-21,5.1463
2010-09-22,5.1287
2010-09-23,5.121
2010-09-24,5.112
2010-09-27,5.1068
2010-09-28,5.1067
2010-09-29,5.1136
2010-09-30,5.1216
2010-10-01,5.1276
2010-10-04,5.1272
2010-10-05,5.1227
2010-10-06,5.1147
2010-10-07,5.1032
2010-10-08,5.0928
2010-10-11,5.0805
2010-10-12,5.06
2010-10-13,5.0365
2010-10-14,5.0329
2010-10-15,5.0493
2010-10-18,5.0656
2010-10-19,5.0761
2010-10-20,5.087
2010-10-21,5.1136
2010-10-22,5.1401
2010-10-25,5.1703
2010-10-26,5.203
2010-10-27,5.2299
2010-10-28,5.2516
2010-10-29,5.2733
2010-11-01,5.2908
2010-11-02,5.3118
2010-11-03,5.3286
2010-11-04,5.3156
2010-11-05,5.2818
2010-11-08,5.2483
2010-11-09,5.2215
2010-11-10,5.1968
2010-11-11,5.1724
2010-11-12,5.1544
2010-11-15,5.1312
2010-11-16,5.1173
2010-11-17,5.1042
2010-11-18,5.0867
2010-11-19,5.0706
2010-11-22,5.0688
2010-11-23,5.0751
2010-11-24,5.081
2010-11-26,5.088
2010-11-29,5.1002
2010-11-30,5.1123
2010-12-01,5.1182
2010-12-02,5.1063
2010-12-03,5.0903
2010-12-06,5.0689
2010-12-07,5.0418
2010-12-08,5.0173
2010-12-09,4.982
2010-12-10,4.9412
2010-12-13,4.9069
2010-12-14,4.8697
2010-12-15,4.8385
2010-12-16,4.8109
2010-12-17,4.7876
2010-12-20,4.7616
2010-12-21,4.7227
2010-12-22,4.7023
2010-12-23,4.682
2010-12-27,4.6676
2010-12-28,4.6593
2010-12-29,4.6486
2010-12-30,4.6343
2010-12-31,4.62
2011-01-03,4.6275
2011-01-04,4.6384
2011-01-05,4.658
2011-01-06,4.6773
2011-01-07,4.6725
2011-01-10,4.6678
2011-01-11,4.6665
2011-01-12,4.6771
2011-01-13,4.6864
2011-01-14,4.7084
2011-01-18,4.7302
2011-01-19,4.7383
2011-01-20,4.7466
2011-01-21,4.7621
2011-01-24,4.7776
2011-01-25,4.7838
2011-01-26,4.7906
2011-01-27,4.7946
2011-01-28,4.8054
2011-01-31,4.8161
2011-02-01,4.8389
2011-02-02,4.8615
2011-02-03,4.8762
2011-02-04,4.8823
2011-02-07,4.8963
2011-02-08,4.9112
2011-02-09,4.9157
2011-02-10,4.9207
2011-02-11,4.9441
2011-02-14,4.9673
2011-02-15,4.9964
2011-02-16,5.0386
2011-02-17,5.0805
2011-02-18,5.1238
2011-02-22,5.14
2011-02-23,5.1475
2011-02-24,5.1538
2011-02-25,5.1707
2011-02-28,5.1917
2011-03-01,5.1999
2011-03-02,5.2
2011-03-03,5.2051
2011-03-04,5.2008
2011-03-07,5.1916
2011-03-08,5.1965
2011-03-09,5.2069
2011-03-10,5.2057
2011-03-11,5.2045
2011-03-14,5.194
2011-03-15,5.1722
2011-03-16,5.1478
2011-03-17,5.1198
2011-03-18,5.1136
2011-03-21,5.1093
2011-03-22,5.105
2011-03-23,5.0922
2011-03-24,5.0816
2011-03-25,5.0784
2011-03-28,5.0769
2011-03-29,5.0689
2011-03-30,5.072
2011-03-31,5.0712
2011-04-01,5.0778
2011-04-04,5.0823
2011-04-05,5.0902
2011-04-06,5.1108
2011-04-07,5.1323
2011-04-08,5.1484
2011-04-11,5.1644
2011-04-12,5.1725
2011-04-13,5.1748
2011-04-14,5.1624
2011-04-15,5.1488
2011-04-18,5.1161
2011-04-19,5.0888
2011-04-20,5.0653
2011-04-21,5.0421
2011-04-25,5.0216
2011-04-26,5.0071
2011-04-27,4.9956
2011-04-28,4.9884
2011-04-29,4.9826
2011-05-02,4.9723
2011-05-03,4.9582
2011-05-04,4.9443
2011-05-05,4.9259
2011-05-06,4.9042
2011-05-09,4.8757
2011-05-10,4.8534
2011-05-11,4.8178
2011-05-12,4.7819
2011-05-13,4.7548
2011-05-16,4.7318
2011-05-17,4.7007
2011-05-18,4.6665
2011-05-19,4.6309
2011-05-20,4.6055
2011-05-23,4.592
2011-05-24,4.5876
2011-05-25,4.5831
2011-05-26,4.5787
2011-05-27,4.5655
2011-05-31,4.5487
2011-06-01,4.5475
2011-06-02,4.5591
2011-06-03,4.5698
2011-06-06,4.5896
2011-06-07,4.608
2011-06-08,4.6327
2011-06-09,4.6544
2011-06-10,4.6821
2011-06-13,4.7043
2011-06-14,4.7162
2011-06-15,4.7453
2011-06-16,4.7817
2011-06-17,4.8121
2011-06-20,4.8481
2011-06-21,4.8768
2011-06-22,4.9004
2011-06-23,4.9357
2011-06-24,4.9731
2011-06-27,5.0117
2011-06-28,5.0513
2011-06-29,5.0823
2011-06-30,5.1047
2011-07-01,5.1162
