date,WILLR
2010-01-04,-68.4739
2010-01-05,-58.2329
2010-01-06,-54.4177
2010-01-07,-43.5743
2010-01-08,-46.5863
2010-01-11,-43.5743
2010-01-12,-34.3109
2010-01-13,-26.6862
2010-01-14,-19.403
2010-01-15,-30.1794
2010-01-19,-28.2219
2010-01-20,-22.6754
2010-01-21,-55.9543
2010-01-22,-74.5514
2010-01-25,-71.9413
2010-01-26,-78.7928
2010-01-27,-65.0897
2010-01-28,-59.217
2010-01-29,-67.395
2010-02-01,-70.4591
2010-02-02,-63.2735
2010-02-03,-66.0679
2010-02-04,-97.2056
2010-02-05,-76.0
2010-02-08,-94.087
2010-02-09,-92.5043
2010-02-10,-85.6899
2010-02-11,-87.0528
2010-02-12,-93.1857
2010-02-16,-68.9949
2010-02-17,-51.9591
2010-02-18,-44.4634
2010-02-19,-44.4634
2010-02-22,-33.2198
2010-02-23,-42.4191
2010-02-24,-29.1312
2010-02-25,-21.6354
2010-02-26,-17.8876
2010-03-01,-16.184
2010-03-02,-25.0426
2010-03-03,-27.7683
2010-03-04,-26.7462
2010-03-05,-16.5247
2010-03-08,-15.1618
2010-03-09,-13.1175
2010-03-10,-7.7419
2010-03-11,-7.4194
2010-03-12,-16.129
2010-03-15,-16.129
2010-03-16,-10.3226
2010-03-17,-2.5806
2010-03-18,-8.7097
2010-03-19,-17.0968
2010-03-22,-12.5806
2010-03-23,-7.0968
2010-03-24,-4.5977
2010-03-25,-14.878
2010-03-26,-10.9756
2010-03-29,-7.561
2010-03-30,-14.3902
2010-03-31,-12.1951
2010-04-01,-7.561
2010-04-05,-5.3659
2010-04-06,-1.1655
2010-04-07,-5.2061
2010-04-08,-4.5553
2010-04-09,-5.8568
2010-04-12,-4.3384
2010-04-13,-4.1215
2010-04-14,-0.3868
2010-04-15,-6.8434
2010-04-16,-25.9022
2010-04-19,-26.2584
2010-04-20,-22.3398
2010-04-21,-28.2177
2010-04-22,-23.5866
2010-04-23,-25.5459
2010-04-26,-32.3145
2010-04-27,-42.6454
2010-04-28,-37.1237
