date,Aroon Up,Aroon Down
2010-01-04,10.0,30.0
2010-01-05,8.3333,28.3333
2010-01-06,6.6667,26.6667
2010-01-07,5.0,25.0
2010-01-08,3.3333,23.3333
2010-01-11,1.6667,21.6667
2010-01-12,0.0,20.0
2010-01-13,1.6667,18.3333
2010-01-14,0.0,16.6667
2010-01-15,0.0,15.0
2010-01-19,88.3333,13.3333
2010-01-20,86.6667,11.6667
2010-01-21,85.0,10.0
2010-01-22,83.3333,8.3333
2010-01-25,81.6667,6.6667
2010-01-26,80.0,5.0
2010-01-27,78.3333,3.3333
2010-01-28,76.6667,1.6667
2010-01-29,75.0,0.0
2010-02-01,73.3333,0.0
2010-02-02,71.6667,93.3333
2010-02-03,70.0,91.6667
2010-02-04,68.3333,90.0
2010-02-05,66.6667,100.0
2010-02-08,65.0,98.3333
2010-02-09,63.3333,100.0
2010-02-10,61.6667,98.3333
2010-02-11,60.0,96.6667
2010-02-12,58.3333,95.0
2010-02-16,56.6667,93.3333
2010-02-17,55.0,91.6667
2010-02-18,53.3333,90.0
2010-02-19,51.6667,88.3333
2010-02-22,50.0,86.6667
2010-02-23,48.3333,85.0
2010-02-24,46.6667,83.3333
2010-02-25,45.0,81.6667
2010-02-26,43.3333,80.0
2010-03-01,41.6667,78.3333
2010-03-02,40.0,76.6667
2010-03-03,38.3333,75.0
2010-03-04,36.6667,73.3333
2010-03-05,35.0,71.6667
2010-03-08,33.3333,70.0
2010-03-09,31.6667,68.3333
2010-03-10,100.0,66.6667
2010-03-11,98.3333,65.0
2010-03-12,96.6667,63.3333
2010-03-15,95.0,61.6667
2010-03-16,93.3333,60.0
2010-03-17,91.6667,58.3333
2010-03-18,90.0,56.6667
2010-03-19,88.3333,55.0
2010-03-22,86.6667,53.3333
2010-03-23,85.0,51.6667
2010-03-24,100.0,50.0
2010-03-25,100.0,48.3333
2010-03-26,98.3333,46.6667
2010-03-29,96.6667,45.0
2010-03-30,95.0,43.3333
2010-03-31,93.3333,41.6667
2010-04-01,91.6667,40.0
2010-04-05,90.0,38.3333
2010-04-06,100.0,36.6667
2010-04-07,100.0,35.0
2010-04-08,98.3333,33.3333
2010-04-09,96.6667,31.6667
2010-04-12,95.0,30.0
2010-04-13,93.3333,28.3333
2010-04-14,100.0,26.6667
2010-04-15,100.0,25.0
2010-04-16,98.3333,23.3333
2010-04-19,96.6667,21.6667
