date,WILLR
2010-01-04,-50.3589
2010-01-05,-41.3876
2010-01-06,-40.9091
2010-01-07,-28.7081
2010-01-08,-31.9378
2010-01-11,-32.6555
2010-01-12,-41.2679
2010-01-13,-35.2871
2010-01-14,-30.3828
2010-01-15,-42.3313
2010-01-19,-42.595
2010-01-20,-50.3392
2010-01-21,-49.7884
2010-01-22,-60.2257
2010-01-25,-58.1081
2010-01-26,-69.5253
2010-01-27,-50.9954
2010-01-28,-47.1669
2010-01-29,-47.4732
2010-02-01,-39.8162
2010-02-02,-39.8162
2010-02-03,-51.9142
2010-02-04,-68.4533
2010-02-05,-62.9403
2010-02-08,-78.1011
2010-02-09,-73.8132
2010-02-10,-66.6156
2010-02-11,-68.147
2010-02-12,-71.2098
2010-02-16,-63.3997
2010-02-17,-64.3185
2010-02-18,-64.1654
2010-02-19,-63.706
2010-02-22,-53.9051
2010-02-23,-64.9311
2010-02-24,-59.2649
2010-02-25,-62.634
2010-02-26,-64.1654
2010-03-01,-64.0123
2010-03-02,-56.049
2010-03-03,-50.9954
2010-03-04,-47.4732
2010-03-05,-36.4472
2010-03-08,-40.4288
2010-03-09,-39.0505
2010-03-10,-30.0153
2010-03-11,-27.1057
2010-03-12,-29.0965
2010-03-15,-25.1149
2010-03-16,-19.1424
2010-03-17,-15.0077
2010-03-18,-18.9893
2010-03-19,-17.611
2010-03-22,-17.1516
2010-03-23,-6.8913
2010-03-24,-10.2603
2010-03-25,-13.3047
2010-03-26,-11.0157
2010-03-29,-12.7325
2010-03-30,-16.4521
2010-03-31,-12.4464
2010-04-01,-8.8698
2010-04-05,-6.867
2010-04-06,-1.4885
2010-04-07,-6.6756
2010-04-08,-3.4713
2010-04-09,-4.5752
2010-04-12,-3.6364
2010-04-13,-7.1429
2010-04-14,-1.6627
2010-04-15,-4.2745
2010-04-16,-14.9606
2010-04-19,-9.7863
2010-04-20,-2.2497
2010-04-21,-13.4054
2010-04-22,-7.2432
2010-04-23,-8.3243
2010-04-26,-16.5405
2010-04-27,-27.3514
2010-04-28,-19.4595
2010-04-29,-11.027
2010-04-30,-12.3243
2010-05-03,-4.0
2010-05-04,-14.7027
2010-05-05,-17.1892
2010-05-06,-33.1892
2010-05-07,-37.0811
2010-05-10,-13.8378
2010-05-11,-14.4865
2010-05-12,-6.3784
2010-05-13,-12.6486
2010-05-14,-23.8919
2010-05-17,-24.6486
2010-05-18,-39.5676
2010-05-19,-45.0811
2010-05-20,-60.1081
2010-05-21,-44.7568
2010-05-24,-59.8919
2010-05-25,-57.8378
2010-05-26,-67.1351
2010-05-27,-52.3243
2010-05-28,-60.1081
2010-06-01,-65.0811
2010-06-02,-54.8108
2010-06-03,-58.2703
2010-06-04,-69.9459
2010-06-07,-75.2432
2010-06-08,-70.1622
2010-06-09,-78.0541
2010-06-10,-70.4258
2010-06-11,-74.2758
2010-06-14,-84.856
2010-06-15,-80.4569
2010-06-16,-77.7919
2010-06-17,-80.203
2010-06-18,-78.4264
2010-06-21,-80.0761
2010-06-22,-86.1675
2010-06-23,-87.9442
2010-06-24,-92.7227
2010-06-25,-90.3388
2010-06-28,-90.5897
2010-06-29,-98.3452
2010-06-30,-99.0836
2010-07-01,-93.9896
2010-07-02,-97.0984
2010-07-06,-94.3005
2010-07-07,-78.6528
2010-07-08,-78.8601
2010-07-09,-75.1295
2010-07-12,-74.5078
2010-07-13,-65.3886
2010-07-14,-68.2902
2010-07-15,-66.7358
2010-07-16,-83.0052
2010-07-19,-85.285
2010-07-20,-86.4249
2010-07-21,-84.8705
2010-07-22,-71.0881
2010-07-23,-70.7772
2010-07-26,-65.6995
2010-07-27,-60.7254
2010-07-28,-64.0415
2010-07-29,-67.9793
2010-07-30,-67.5648
2010-08-02,-58.8601
2010-08-03,-63.5233
2010-08-04,-65.4922
2010-08-05,-66.0104
2010-08-06,-67.3575
2010-08-09,-62.3834
2010-08-10,-67.1503
2010-08-11,-82.3834
2010-08-12,-85.4922
2010-08-13,-87.1503
2010-08-16,-88.8083
2010-08-17,-92.3316
2010-08-18,-91.9171
2010-08-19,-98.3968
2010-08-20,-96.6934
2010-08-23,-99.6024
2010-08-24,-99.0663
2010-08-25,-94.8353
2010-08-26,-95.8148
2010-08-27,-91.2734
2010-08-30,-97.9519
2010-08-31,-95.2805
2010-09-01,-85.3963
2010-09-02,-81.4782
2010-09-03,-74.8887
2010-09-07,-83.081
2010-09-08,-80.4096
2010-09-09,-76.2244
2010-09-10,-75.6901
2010-09-13,-69.0116
2010-09-14,-72.9297
2010-09-15,-70.4363
2010-09-16,-72.9297
2010-09-17,-73.3749
2010-09-20,-68.4773
2010-09-21,-70.0801
2010-09-22,-75.1558
2010-09-23,-82.0125
2010-09-24,-77.1149
2010-09-27,-77.6492
2010-09-28,-79.252
2010-09-29,-82.0125
2010-09-30,-81.3446
2010-10-01,-77.382
2010-10-04,-78.9849
2010-10-05,-71.2155
2010-10-06,-70.7925
2010-10-07,-73.4639
2010-10-08,-73.9092
2010-10-11,-76.5806
2010-10-12,-73.249
2010-10-13,-74.7854
2010-10-14,-84.6362
2010-10-15,-94.939
2010-10-18,-83.2806
2010-10-19,-86.1726
2010-10-20,-76.6832
2010-10-21,-72.7971
2010-10-22,-71.7808
2010-10-25,-75.0231
2010-10-26,-73.2655
2010-10-27,-74.7456
2010-10-28,-72.988
2010-10-29,-71.8779
2010-11-01,-73.0805
2010-11-02,-72.7105
2010-11-03,-65.1116
2010-11-04,-52.4116
2010-11-05,-33.5477
2010-11-08,-17.3077
2010-11-09,-29.8077
2010-11-10,-23.6264
2010-11-11,-23.1798
2010-11-12,-30.2469
2010-11-15,-28.5494
2010-11-16,-35.6481
2010-11-17,-40.7407
2010-11-18,-30.4954
2010-11-19,-30.805
2010-11-22,-39.1641
2010-11-23,-40.3785
2010-11-24,-35.4495
2010-11-26,-42.7445
2010-11-29,-34.0694
2010-11-30,-33.9117
2010-12-01,-28.8644
2010-12-02,-9.1483
2010-12-03,-4.8896
2010-12-06,-9.7397
2010-12-07,-14.0379
2010-12-08,-0.0
2010-12-09,-0.5642
2010-12-10,-3.8462
2010-12-13,-4.6358
2010-12-14,-9.9669
2010-12-15,-10.3311
2010-12-16,-7.2848
2010-12-17,-8.0795
2010-12-20,-6.2252
2010-12-21,-0.8895
2010-12-22,-3.4924
2010-12-23,-7.2177
2010-12-27,-4.6566
2010-12-28,-4.773
2010-12-29,-6.8685
2010-12-30,-9.1967
2010-12-31,-7.2177
2011-01-03,-0.9259
2011-01-04,-3.2511
2011-01-05,-1.3713
2011-01-06,-3.692
2011-01-07,-10.5485
2011-01-10,-13.7131
2011-01-11,-11.6034
2011-01-12,-5.1688
2011-01-13,-6.4346
2011-01-14,-0.6129
2011-01-18,-5.015
2011-01-19,-11.8355
2011-01-20,-11.0331
2011-01-21,-4.8144
2011-01-24,-2.9087
2011-01-25,-2.9087
2011-01-26,-5.4162
2011-01-27,-4.9147
2011-01-28,-11.5346
2011-01-31,-5.7172
2011-02-01,-0.4776
2011-02-02,-7.3543
2011-02-03,-7.0678
2011-02-04,-7.0201
2011-02-07,-2.1842
2011-02-08,-1.3357
2011-02-09,-9.9733
2011-02-10,-11.1309
2011-02-11,-4.3633
2011-02-14,-3.3838
2011-02-15,-5.0757
2011-02-16,-8.467
2011-02-17,-11.5865
2011-02-18,-14.3494
2011-02-22,-25.5793
2011-02-23,-25.2757
2011-02-24,-25.8272
2011-02-25,-17.0037
2011-02-28,-18.2904
2011-03-01,-23.8971
2011-03-02,-24.8162
2011-03-03,-16.9118
2011-03-04,-21.5074
2011-03-07,-23.2537
2011-03-08,-15.9926
2011-03-09,-13.3272
2011-03-10,-20.1287
2011-03-11,-17.1875
2011-03-14,-19.761
2011-03-15,-18.1985
2011-03-16,-27.7574
2011-03-17,-26.5625
2011-03-18,-22.2426
2011-03-21,-21.7831
2011-03-22,-25.1838
2011-03-23,-25.7353
2011-03-24,-24.9081
2011-03-25,-21.2316
2011-03-28,-24.2647
2011-03-29,-24.4485
2011-03-30,-21.5074
2011-03-31,-23.3456
2011-04-01,-20.1287
2011-04-04,-22.5184
2011-04-05,-20.7721
2011-04-06,-17.0037
2011-04-07,-19.1176
2011-04-08,-24.7879
2011-04-11,-27.4566
2011-04-12,-27.4566
2011-04-13,-34.3931
2011-04-14,-46.7503
2011-04-15,-49.7149
2011-04-18,-53.9339
2011-04-19,-48.3237
