date,CCI
2010-01-04,-52.7433
2010-01-05,4.2394
2010-01-06,53.0989
2010-01-07,105.9278
2010-01-08,110.6635
2010-01-11,142.8592
2010-01-12,139.0789
2010-01-13,163.0933
2010-01-14,203.7333
2010-01-15,154.5176
2010-01-19,114.6062
2010-01-20,158.4324
2010-01-21,157.1421
2010-01-22,158.8425
2010-01-25,104.7403
2010-01-26,76.3779
2010-01-27,96.5496
2010-01-28,107.935
2010-01-29,110.1119
2010-02-01,106.4101
2010-02-02,88.9328
2010-02-03,54.861
2010-02-04,12.8564
2010-02-05,7.7346
2010-02-08,-6.4313
2010-02-09,-14.7261
2010-02-10,-12.3433
2010-02-11,-20.2351
2010-02-12,-42.2391
2010-02-16,-13.0129
2010-02-17,-13.5779
2010-02-18,-8.1495
2010-02-19,10.8118
2010-02-22,46.3477
2010-02-23,31.006
2010-02-24,58.1918
2010-02-25,22.9427
2010-02-26,34.9982
2010-03-01,35.277
2010-03-02,56.2627
2010-03-03,51.0062
2010-03-04,45.1265
2010-03-05,88.5595
2010-03-08,93.8958
2010-03-09,33.6638
2010-03-10,71.7971
2010-03-11,108.995
2010-03-12,162.9927
2010-03-15,160.3425
2010-03-16,177.6375
2010-03-17,177.2321
2010-03-18,153.5822
2010-03-19,155.1323
2010-03-22,154.6102
2010-03-23,143.6919
2010-03-24,140.18
2010-03-25,136.7351
2010-03-26,114.8858
2010-03-29,93.2127
2010-03-30,88.4668
2010-03-31,74.5559
2010-04-01,91.2213
2010-04-05,103.8484
2010-04-06,133.9204
2010-04-07,120.7747
2010-04-08,126.463
2010-04-09,129.0006
2010-04-12,144.0438
2010-04-13,143.4252
2010-04-14,179.0825
2010-04-15,183.6845
2010-04-16,121.937
2010-04-19,116.097
2010-04-20,146.4772
2010-04-21,140.1987
2010-04-22,94.3382
2010-04-23,77.8894
2010-04-26,57.3372
2010-04-27,8.2274
2010-04-28,19.85
2010-04-29,67.3852
2010-04-30,42.4734
2010-05-03,49.3325
2010-05-04,-0.7215
2010-05-05,-22.8447
2010-05-06,-131.111
2010-05-07,-140.0162
2010-05-10,-22.9112
2010-05-11,-12.5242
2010-05-12,12.5713
2010-05-13,-23.0587
2010-05-14,-128.7047
2010-05-17,-142.5509
2010-05-18,-203.4993
2010-05-19,-230.8895
2010-05-20,-273.0106
2010-05-21,-245.2891
2010-05-24,-193.8349
2010-05-25,-189.1101
2010-05-26,-156.164
2010-05-27,-123.1776
2010-05-28,-119.5405
2010-06-01,-135.7352
2010-06-02,-116.8566
2010-06-03,-110.5762
2010-06-04,-134.3144
2010-06-07,-136.0629
2010-06-08,-133.2079
2010-06-09,-116.5733
2010-06-10,-83.605
2010-06-11,-81.8726
2010-06-14,-92.613
2010-06-15,-85.8117
2010-06-16,-80.137
2010-06-17,-77.6059
2010-06-18,-60.5486
2010-06-21,-42.6589
2010-06-22,-43.4377
2010-06-23,-63.6277
2010-06-24,-85.5901
2010-06-25,-59.3618
2010-06-28,-57.8891
2010-06-29,-81.6209
2010-06-30,-92.4611
2010-07-01,-111.9358
2010-07-02,-127.3183
2010-07-06,-124.7447
2010-07-07,-81.9556
2010-07-08,-36.2892
2010-07-09,19.6965
2010-07-12,41.2658
2010-07-13,123.6348
2010-07-14,109.7222
2010-07-15,119.9092
2010-07-16,21.8922
2010-07-19,-43.0866
2010-07-20,-43.4478
2010-07-21,15.8381
2010-07-22,53.0629
2010-07-23,59.5485
2010-07-26,105.5742
2010-07-27,154.6827
2010-07-28,110.3087
2010-07-29,85.4364
2010-07-30,82.1242
2010-08-02,138.255
2010-08-03,124.123
2010-08-04,87.2571
2010-08-05,29.3229
2010-08-06,-27.4103
2010-08-09,6.2621
2010-08-10,3.5421
2010-08-11,-94.4878
2010-08-12,-129.2686
2010-08-13,-123.2063
2010-08-16,-141.7414
2010-08-17,-109.7923
2010-08-18,-96.0149
2010-08-19,-134.5126
2010-08-20,-149.6118
2010-08-23,-134.201
2010-08-24,-157.748
2010-08-25,-162.486
2010-08-26,-153.1174
2010-08-27,-124.9041
2010-08-30,-149.277
2010-08-31,-160.1851
2010-09-01,-96.2292
2010-09-02,-61.5671
2010-09-03,-22.9717
2010-09-07,-35.2367
2010-09-08,-34.2044
2010-09-09,-6.2379
2010-09-10,-9.1295
2010-09-13,45.8018
2010-09-14,37.9408
2010-09-15,-0.8121
2010-09-16,-6.6728
2010-09-17,11.5913
2010-09-20,38.1607
2010-09-21,37.1883
2010-09-22,2.8171
2010-09-23,-50.0623
2010-09-24,-22.5107
2010-09-27,-38.3146
2010-09-28,-66.9858
2010-09-29,-67.529
2010-09-30,-65.8341
2010-10-01,-54.4434
2010-10-04,-60.7438
2010-10-05,-5.2459
2010-10-06,35.0579
2010-10-07,21.313
2010-10-08,22.5324
2010-10-11,22.382
2010-10-12,68.7891
2010-10-13,94.065
2010-10-14,44.2653
2010-10-15,43.5495
2010-10-18,94.655
2010-10-19,72.6213
2010-10-20,78.8795
2010-10-21,132.0275
2010-10-22,146.5254
2010-10-25,153.3365
2010-10-26,166.0216
2010-10-27,233.0066
2010-10-28,208.3608
2010-10-29,182.1387
2010-11-01,143.6985
2010-11-02,131.0338
2010-11-03,123.9438
2010-11-04,203.3167
2010-11-05,269.3929
2010-11-08,229.0261
2010-11-09,177.275
2010-11-10,156.509
2010-11-11,135.3132
2010-11-12,98.0538
2010-11-15,108.2955
2010-11-16,88.2953
2010-11-17,83.013
2010-11-18,93.2537
2010-11-19,77.8043
2010-11-22,61.5742
2010-11-23,34.8214
2010-11-24,27.826
2010-11-26,18.7406
2010-11-29,10.4769
2010-11-30,3.4187
2010-12-01,14.0892
2010-12-02,53.5503
2010-12-03,60.3323
2010-12-06,50.4354
2010-12-07,38.3421
2010-12-08,66.7826
2010-12-09,135.7742
2010-12-10,172.9822
2010-12-13,171.3339
2010-12-14,148.3053
2010-12-15,126.2329
2010-12-16,132.4327
2010-12-17,133.8222
2010-12-20,134.7513
2010-12-21,157.0892
2010-12-22,179.6886
2010-12-23,165.0364
2010-12-27,161.1021
2010-12-28,157.25
2010-12-29,136.5556
2010-12-30,122.4316
2010-12-31,116.0542
2011-01-03,116.6168
2011-01-04,91.8163
2011-01-05,80.1153
2011-01-06,59.3894
2011-01-07,31.8118
2011-01-10,34.6198
2011-01-11,39.3074
2011-01-12,63.5874
2011-01-13,80.0907
2011-01-14,95.9974
2011-01-18,104.7523
2011-01-19,52.9323
2011-01-20,45.0975
2011-01-21,69.7017
2011-01-24,55.7113
2011-01-25,43.6449
2011-01-26,48.1829
2011-01-27,48.4226
2011-01-28,65.9109
2011-01-31,59.3663
2011-02-01,126.0995
2011-02-02,120.8476
2011-02-03,116.7629
2011-02-04,103.3027
2011-02-07,187.3239
2011-02-08,221.0152
2011-02-09,197.8946
2011-02-10,152.4148
2011-02-11,189.6731
2011-02-14,235.9406
2011-02-15,226.0044
2011-02-16,206.2467
2011-02-17,160.7544
2011-02-18,141.617
2011-02-22,63.9803
2011-02-23,29.402
2011-02-24,23.0568
2011-02-25,35.8815
2011-02-28,44.3854
2011-03-01,0.2188
2011-03-02,-39.555
2011-03-03,10.8074
2011-03-04,-27.7918
2011-03-07,-36.7699
2011-03-08,21.8473
2011-03-09,42.2423
2011-03-10,-21.6295
2011-03-11,-46.8597
2011-03-14,-91.8353
2011-03-15,-122.8008
2011-03-16,-149.464
2011-03-17,-152.1595
2011-03-18,-73.045
2011-03-21,-90.3716
2011-03-22,-107.7976
2011-03-23,-131.9285
2011-03-24,-95.8929
2011-03-25,-62.9261
2011-03-28,-59.7227
2011-03-29,-89.5163
2011-03-30,-77.3453
2011-03-31,-104.2703
2011-04-01,-75.8669
2011-04-04,-75.3927
2011-04-05,-79.8264
2011-04-06,-50.515
2011-04-07,-68.1207
2011-04-08,-100.9513
2011-04-11,-105.867
2011-04-12,-93.0452
2011-04-13,-108.7323
2011-04-14,-153.0858
2011-04-15,-135.7274
2011-04-18,-173.6623
2011-04-19,-204.0025
2011-04-20,-236.2207
2011-04-21,-211.923
2011-04-25,-187.5174
2011-04-26,-175.8562
2011-04-27,-116.4399
2011-04-28,-109.0749
2011-04-29,-79.6154
2011-05-02,-66.4134
2011-05-03,-60.9039
2011-05-04,-78.8149
2011-05-05,-115.5396
2011-05-06,-113.4216
2011-05-09,-110.7475
2011-05-10,-64.5403
2011-05-11,-93.8852
2011-05-12,-93.1856
2011-05-13,-99.5611
2011-05-16,-100.1157
2011-05-17,-61.1938
2011-05-18,-28.9075
2011-05-19,-15.1368
2011-05-20,-52.8958
2011-05-23,-104.5053
2011-05-24,-103.8031
2011-05-25,-106.654
2011-05-26,-103.8582
2011-05-27,-38.7302
2011-05-31,-4.1434
2011-06-01,-98.6831
2011-06-02,-126.1323
2011-06-03,-157.6071
2011-06-06,-201.4249
2011-06-07,-230.1319
2011-06-08,-220.8224
2011-06-09,-160.5717
2011-06-10,-166.4872
2011-06-13,-147.0977
2011-06-14,-97.0741
2011-06-15,-175.8989
2011-06-16,-132.6772
2011-06-17,-80.9565
2011-06-20,-71.7582
2011-06-21,-48.9642
2011-06-22,-56.5222
2011-06-23,-107.0216
2011-06-24,-117.7441
2011-06-27,-66.707
2011-06-28,-15.3339
2011-06-29,59.2207
2011-06-30,93.3914
2011-07-01,147.4499
2011-07-05,119.2534
2011-07-06,64.0919
2011-07-07,108.7308
2011-07-08,59.2119
2011-07-11,9.0594
2011-07-12,18.3575
2011-07-13,50.6651
2011-07-14,4.0453
2011-07-15,-22.6974
2011-07-18,-56.1141
2011-07-19,10.4999
2011-07-20,193.6952
2011-07-21,268.3748
2011-07-22,249.5729
2011-07-25,205.3564
2011-07-26,188.2623
2011-07-27,136.4734
2011-07-28,109.4786
2011-07-29,87.0991
2011-08-01,76.3759
2011-08-02,22.8911
2011-08-03,-6.1167
2011-08-04,-67.0062
2011-08-05,-110.9893
2011-08-08,-249.5516
2011-08-09,-190.9202
2011-08-10,-241.4615
2011-08-11,-202.3496
2011-08-12,-180.9669
2011-08-15,-155.9348
2011-08-16,-156.4289
2011-08-17,-137.0369
2011-08-18,-185.3151
2011-08-19,-185.1165
2011-08-22,-181.5635
2011-08-23,-144.7163
2011-08-24,-98.2588
2011-08-25,-67.3811
2011-08-26,-76.2021
2011-08-29,-43.4612
2011-08-30,-42.9553
2011-08-31,-32.2358
2011-09-01,-41.8881
