date,ADX
2010-01-04,8.7953
2010-01-05,8.763
2010-01-06,8.7313
2010-01-07,8.6963
2010-01-08,8.6619
2010-01-11,8.6499
2010-01-12,8.6276
2010-01-13,8.605
2010-01-14,8.5735
2010-01-15,8.4695
2010-01-19,8.3945
2010-01-20,8.494
2010-01-21,9.4212
2010-01-22,10.3332
2010-01-25,11.23
2010-01-26,12.112
2010-01-27,12.9771
2010-01-28,13.8272
2010-01-29,14.6609
2010-02-01,15.4805
2010-02-02,16.2864
2010-02-03,17.079
2010-02-04,17.8587
2010-02-05,18.6255
2010-02-08,19.3789
2010-02-09,20.1197
2010-02-10,20.8481
2010-02-11,21.5627
2010-02-12,22.2646
2010-02-16,22.9548
2010-02-17,23.6333
2010-02-18,24.3003
2010-02-19,24.9541
2010-02-22,25.5963
2010-02-23,26.2279
2010-02-24,26.849
2010-02-25,27.4597
2010-02-26,28.0596
2010-03-01,28.6479
2010-03-02,29.2258
2010-03-03,29.7936
2010-03-04,30.3518
2010-03-05,30.9006
2010-03-08,31.4403
2010-03-09,31.9711
2010-03-10,32.4932
2010-03-11,33.0066
2010-03-12,33.511
2010-03-15,34.0069
2010-03-16,34.4947
2010-03-17,34.9741
2010-03-18,35.4456
2010-03-19,35.9087
2010-03-22,36.3643
2010-03-23,36.8122
2010-03-24,37.2528
2010-03-25,37.6857
2010-03-26,38.1116
2010-03-29,38.5303
2010-03-30,38.9421
2010-03-31,39.3472
2010-04-01,39.745
2010-04-05,40.1361
2010-04-06,40.5209
2010-04-07,40.8995
2010-04-08,41.272
2010-04-09,41.6371
2010-04-12,41.9954
2010-04-13,42.3478
2010-04-14,42.6939
2010-04-15,43.0343
2010-04-16,43.3705
2010-04-19,43.7012
2010-04-20,44.0255
2010-04-21,44.3448
2010-04-22,44.659
2010-04-23,44.9677
2010-04-26,45.2702
2010-04-27,45.5686
2010-04-28,45.862
2010-04-29,46.1497
2010-04-30,46.4329
2010-05-03,46.7111
2010-05-04,46.9851
2010-05-05,47.2549
2010-05-06,47.5219
2010-05-07,47.7845
2010-05-10,48.0378
2010-05-11,48.286
2010-05-12,48.53
2010-05-13,48.77
2010-05-14,49.0068
2010-05-17,49.2399
2010-05-18,49.4672
2010-05-19,49.6913
2010-05-20,49.9127
2010-05-21,50.1315
2010-05-24,50.3467
2010-05-25,50.5594
2010-05-26,50.7672
2010-05-27,50.9668
2010-05-28,51.1634
2010-06-01,51.3571
2010-06-02,51.5466
2010-06-03,51.732
2010-06-04,51.9153
2010-06-07,52.0955
2010-06-08,52.2677
2010-06-09,52.435
2010-06-10,52.5978
2010-06-11,52.7564
2010-06-14,52.9094
2010-06-15,53.0553
2010-06-16,53.1982
2010-06-17,53.3333
2010-06-18,53.4642
2010-06-21,53.5914
