date,ADX
2010-01-04,7.4263
2010-01-05,7.4723
2010-01-06,7.4813
2010-01-07,7.4847
2010-01-08,7.5117
2010-01-11,7.5382
2010-01-12,7.5927
2010-01-13,7.6464
2010-01-14,7.6991
2010-01-15,7.775
2010-01-19,7.8733
2010-01-20,7.9576
2010-01-21,8.0984
2010-01-22,8.2368
2010-01-25,8.3753
2010-01-26,8.5253
2010-01-27,8.6751
2010-01-28,8.8025
2010-01-29,8.9112
2010-02-01,9.008
2010-02-02,9.09
2010-02-03,9.1538
2010-02-04,9.2667
2010-02-05,9.3827
2010-02-08,9.4968
2010-02-09,9.619
2010-02-10,9.7391
2010-02-11,9.8501
2010-02-12,9.9644
2010-02-16,10.0332
2010-02-17,10.0586
2010-02-18,10.0765
2010-02-19,10.0941
2010-02-22,10.0971
2010-02-23,10.1175
2010-02-24,10.1375
2010-02-25,10.1602
2010-02-26,10.1637
2010-03-01,10.178
2010-03-02,10.1922
2010-03-03,10.206
2010-03-04,10.2001
2010-03-05,10.1864
2010-03-08,10.134
2010-03-09,9.9872
2010-03-10,9.8696
2010-03-11,9.7894
2010-03-12,9.7233
2010-03-15,9.6195
2010-03-16,9.5581
2010-03-17,9.5293
2010-03-18,9.5011
2010-03-19,9.4374
2010-03-22,9.3913
2010-03-23,9.361
2010-03-24,9.3438
2010-03-25,9.3849
2010-03-26,9.4254
2010-03-29,9.4091
2010-03-30,9.3712
2010-03-31,9.3194
2010-04-01,9.2908
2010-04-05,9.2939
2010-04-06,9.3032
2010-04-07,9.343
2010-04-08,9.4093
2010-04-09,9.4981
2010-04-12,9.6059
2010-04-13,9.7243
2010-04-14,9.9118
2010-04-15,10.13
2010-04-16,10.2172
2010-04-19,10.3293
2010-04-20,10.4732
2010-04-21,10.5778
2010-04-22,10.6624
2010-04-23,10.7615
2010-04-26,10.7768
2010-04-27,10.7026
2010-04-28,10.6296
2010-04-29,10.5787
2010-04-30,10.4878
2010-05-03,10.3985
2010-05-04,10.263
2010-05-05,10.1119
2010-05-06,10.004
2010-05-07,9.8979
2010-05-10,9.7391
2010-05-11,9.5854
2010-05-12,9.4344
2010-05-13,9.3025
2010-05-14,9.2227
2010-05-17,9.1865
2010-05-18,9.1648
2010-05-19,9.1433
2010-05-20,9.1501
2010-05-21,9.1786
2010-05-24,9.1618
2010-05-25,9.2019
2010-05-26,9.1676
2010-05-27,9.1215
2010-05-28,9.0844
2010-06-01,9.0779
2010-06-02,9.0715
2010-06-03,9.0329
2010-06-04,9.0388
2010-06-07,9.0841
2010-06-08,9.1286
2010-06-09,9.1265
2010-06-10,9.1019
2010-06-11,9.0833
2010-06-14,9.0617
2010-06-15,9.0208
2010-06-16,8.9772
2010-06-17,8.9244
2010-06-18,8.8724
2010-06-21,8.8011
2010-06-22,8.7523
2010-06-23,8.7256
2010-06-24,8.7291
2010-06-25,8.7011
2010-06-28,8.6481
2010-06-29,8.6582
2010-06-30,8.6682
2010-07-01,8.7041
2010-07-02,8.7262
2010-07-06,8.7433
2010-07-07,8.7564
2010-07-08,8.7366
2010-07-09,8.6992
2010-07-12,8.634
2010-07-13,8.5114
2010-07-14,8.4007
2010-07-15,8.3243
2010-07-16,8.2962
2010-07-19,8.284
2010-07-20,8.2648
2010-07-21,8.2459
2010-07-22,8.2163
2010-07-23,8.1872
2010-07-26,8.126
2010-07-27,8.0226
2010-07-28,7.9512
2010-07-29,7.8844
2010-07-30,7.8187
2010-08-02,7.7246
2010-08-03,7.6514
2010-08-04,7.5795
2010-08-05,7.5233
2010-08-06,7.4887
2010-08-09,7.441
2010-08-10,7.3977
2010-08-11,7.4112
2010-08-12,7.4278
2010-08-13,7.4199
2010-08-16,7.4226
2010-08-17,7.4323
2010-08-18,7.4419
2010-08-19,7.4729
2010-08-20,7.5282
2010-08-23,7.5652
2010-08-24,7.6264
2010-08-25,7.7006
2010-08-26,7.7602
2010-08-27,7.826
2010-08-30,7.8906
