date,WILLR
2010-01-04,-60.0
2010-01-05,-46.1538
2010-01-06,-44.9438
2010-01-07,-13.9037
2010-01-08,-25.1185
2010-01-11,-47.8673
2010-01-12,-27.8788
2010-01-13,-24.0876
2010-01-14,-4.0268
2010-01-15,-28.3019
2010-01-19,-5.0
2010-01-20,-16.0714
2010-01-21,-63.3721
2010-01-22,-92.0949
2010-01-25,-94.9565
2010-01-26,-89.5652
2010-01-27,-79.1071
2010-01-28,-87.1245
2010-01-29,-66.2602
2010-02-01,-42.5
2010-02-02,-6.4103
2010-02-03,-35.8974
2010-02-04,-90.6077
2010-02-05,-51.3619
2010-02-08,-92.607
2010-02-09,-59.3074
2010-02-10,-41.9192
2010-02-11,-10.221
2010-02-12,-6.8182
2010-02-16,-0.3802
2010-02-17,-22.0532
2010-02-18,-22.2222
2010-02-19,-26.3889
2010-02-22,-67.3077
2010-02-23,-93.75
2010-02-24,-59.3103
2010-02-25,-54.7945
2010-02-26,-47.9452
2010-03-01,-34.1463
2010-03-02,-29.1005
2010-03-03,-35.2632
2010-03-04,-8.871
2010-03-05,-2.0921
2010-03-08,-27.9642
2010-03-09,-29.4664
2010-03-10,-28.8056
2010-03-11,-18.2186
2010-03-12,-14.2857
2010-03-15,-17.8571
2010-03-16,-6.4327
2010-03-17,-15.9583
2010-03-18,-25.0
2010-03-19,-79.0323
2010-03-22,-15.5721
2010-03-23,-8.458
2010-03-24,-27.6583
2010-03-25,-35.1451
2010-03-26,-47.405
2010-03-29,-79.3977
2010-03-30,-69.2308
2010-03-31,-70.3448
2010-04-01,-18.6916
2010-04-05,-0.5405
2010-04-06,-0.973
2010-04-07,-39.3701
2010-04-08,-6.0484
2010-04-09,-8.9362
2010-04-12,-1.5686
2010-04-13,-2.3102
2010-04-14,-3.7199
2010-04-15,-0.3185
2010-04-16,-57.6642
2010-04-19,-36.8
2010-04-20,-19.2
2010-04-21,-27.6
2010-04-22,-11.6041
2010-04-23,-25.0
2010-04-26,-51.1222
2010-04-27,-84.788
2010-04-28,-77.5561
2010-04-29,-43.3243
2010-04-30,-76.0956
2010-05-03,-33.0677
2010-05-04,-84.1085
2010-05-05,-87.8049
2010-05-06,-70.2668
2010-05-07,-93.8974
2010-05-10,-55.8735
2010-05-11,-47.4295
2010-05-12,-20.8835
2010-05-13,-38.7268
2010-05-14,-86.2233
2010-05-17,-68.2327
2010-05-18,-88.2828
2010-05-19,-79.065
2010-05-20,-98.3099
2010-05-21,-43.8356
2010-05-24,-61.6438
2010-05-25,-52.0468
2010-05-26,-74.7664
2010-05-27,-2.9412
2010-05-28,-27.0096
2010-06-01,-48.8746
2010-06-02,-0.9868
2010-06-03,-35.0211
2010-06-04,-93.3754
2010-06-07,-97.3404
2010-06-08,-69.3396
2010-06-09,-76.8868
2010-06-10,-3.01
2010-06-11,-2.2801
2010-06-14,-22.2535
2010-06-15,-1.3624
2010-06-16,-4.4271
2010-06-17,-19.7059
2010-06-18,-24.4755
2010-06-21,-18.2432
2010-06-22,-61.5385
2010-06-23,-48.0198
2010-06-24,-94.5455
2010-06-25,-21.3636
2010-06-28,-40.9091
2010-06-29,-88.6288
2010-06-30,-96.2025
2010-07-01,-75.463
2010-07-02,-76.8519
2010-07-06,-74.6795
2010-07-07,-2.5
2010-07-08,-1.5957
2010-07-09,-0.7752
2010-07-12,-3.0806
2010-07-13,-4.8059
2010-07-14,-24.1722
2010-07-15,-40.0
2010-07-16,-95.9119
2010-07-19,-71.7884
2010-07-20,-56.8733
2010-07-21,-80.5085
2010-07-22,-9.901
2010-07-23,-1.8141
2010-07-26,-2.5052
2010-07-27,-24.1453
2010-07-28,-28.0612
2010-07-29,-36.0129
2010-07-30,-53.6082
2010-08-02,-35.567
2010-08-03,-41.0959
2010-08-04,-67.7019
2010-08-05,-85.7143
2010-08-06,-62.7306
2010-08-09,-50.4912
2010-08-10,-37.1316
2010-08-11,-72.8324
2010-08-12,-95.3917
2010-08-13,-99.6
2010-08-16,-91.1565
2010-08-17,-78.1991
2010-08-18,-69.0217
2010-08-19,-95.7746
2010-08-20,-63.9386
2010-08-23,-92.5831
2010-08-24,-87.5472
2010-08-25,-72.3849
2010-08-26,-69.4301
2010-08-27,-2.2099
2010-08-30,-58.1006
2010-08-31,-59.2179
2010-09-01,-14.8148
2010-09-02,-25.0
2010-09-03,-1.2712
2010-09-07,-73.7288
2010-09-08,-85.0242
2010-09-09,-55.0725
2010-09-10,-79.2271
2010-09-13,-17.5141
2010-09-14,-62.4242
2010-09-15,-34.7826
2010-09-16,-27.9503
2010-09-17,-6.5476
2010-09-20,-4.8711
2010-09-21,-16.7598
2010-09-22,-21.0714
2010-09-23,-37.3626
2010-09-24,-13.7363
2010-09-27,-21.8845
2010-09-28,-10.4956
2010-09-29,-53.4884
2010-09-30,-97.4359
2010-10-01,-90.2982
2010-10-04,-92.9524
2010-10-05,-85.6061
2010-10-06,-88.8169
2010-10-07,-90.631
2010-10-08,-85.2018
2010-10-11,-69.5
2010-10-12,-18.4549
