date,ADX
2010-01-04,23.2806
2010-01-05,32.332
2010-01-06,41.1595
2010-01-07,49.8597
2010-01-08,56.8199
2010-01-11,62.9288
2010-01-12,65.5531
2010-01-13,68.965
2010-01-14,72.8673
2010-01-15,73.9648
2010-01-19,65.501
2010-01-20,63.3131
2010-01-21,63.6278
2010-01-22,66.9596
2010-01-25,67.1185
2010-01-26,63.9155
2010-01-27,63.0208
2010-01-28,63.0298
2010-01-29,63.5159
2010-02-01,63.9048
2010-02-02,59.4359
2010-02-03,50.2639
2010-02-04,49.0679
2010-02-05,50.3518
2010-02-08,51.379
2010-02-09,53.2844
2010-02-10,54.1688
2010-02-11,54.8764
2010-02-12,58.1619
2010-02-16,47.347
2010-02-17,38.4908
2010-02-18,32.6513
2010-02-19,32.5895
2010-02-22,37.5314
2010-02-23,39.7002
2010-02-24,44.0024
2010-02-25,37.879
2010-02-26,32.9803
2010-03-01,29.4739
2010-03-02,30.2421
2010-03-03,30.8567
2010-03-04,28.7048
2010-03-05,34.592
2010-03-08,39.9302
2010-03-09,33.3526
2010-03-10,30.9468
2010-03-11,32.9375
2010-03-12,38.2635
2010-03-15,39.8508
2010-03-16,42.5429
2010-03-17,46.1603
2010-03-18,45.9005
2010-03-19,47.2598
2010-03-22,48.3473
2010-03-23,49.2173
2010-03-24,52.1432
2010-03-25,56.8653
2010-03-26,60.6429
2010-03-29,48.5604
2010-03-30,40.4174
2010-03-31,35.7697
2010-04-01,32.0996
2010-04-05,33.094
2010-04-06,40.0094
2010-04-07,45.7587
2010-04-08,50.7856
2010-04-09,54.8071
2010-04-12,59.9943
2010-04-13,64.3071
2010-04-14,69.6132
2010-04-15,74.0436
2010-04-16,63.4111
2010-04-19,54.9051
2010-04-20,47.4296
2010-04-21,41.7773
2010-04-22,34.0025
2010-04-23,29.0929
2010-04-26,27.7787
2010-04-27,32.3989
2010-04-28,36.0951
2010-04-29,30.7601
2010-04-30,26.4921
2010-05-03,23.0777
2010-05-04,24.1014
2010-05-05,27.0268
2010-05-06,37.0291
2010-05-07,45.031
2010-05-10,40.7953
2010-05-11,33.9975
2010-05-12,28.5592
2010-05-13,26.7535
2010-05-14,32.7191
2010-05-17,38.0526
2010-05-18,44.9103
2010-05-19,50.7301
2010-05-20,56.9091
2010-05-21,63.0688
2010-05-24,65.4878
2010-05-25,68.5467
2010-05-26,65.2589
2010-05-27,60.617
2010-05-28,56.9035
2010-06-01,57.2818
2010-06-02,58.0148
2010-06-03,56.8359
2010-06-04,59.1084
2010-06-07,62.1358
2010-06-08,65.6872
2010-06-09,61.103
2010-06-10,49.315
2010-06-11,39.8846
2010-06-14,37.1236
2010-06-15,34.9147
2010-06-16,31.6214
2010-06-17,28.9868
2010-06-18,27.2515
2010-06-21,30.5804
2010-06-22,30.6274
2010-06-23,28.4009
2010-06-24,30.9433
2010-06-25,25.8619
2010-06-28,21.7968
2010-06-29,24.8785
2010-06-30,29.0311
2010-07-01,35.3347
2010-07-02,41.0384
2010-07-06,45.6014
2010-07-07,37.4261
2010-07-08,34.9311
2010-07-09,37.8299
2010-07-12,40.1489
2010-07-13,45.5959
2010-07-14,48.2686
2010-07-15,44.8384
2010-07-16,38.789
2010-07-19,37.2298
2010-07-20,37.3877
2010-07-21,32.6461
2010-07-22,28.8528
2010-07-23,26.3685
2010-07-26,27.2086
2010-07-27,30.8829
2010-07-28,27.1503
2010-07-29,24.0351
2010-07-30,21.5428
2010-08-02,22.274
2010-08-03,22.8589
2010-08-04,19.6985
2010-08-05,23.3551
2010-08-06,30.0819
2010-08-09,30.6675
2010-08-10,31.136
2010-08-11,37.2779
2010-08-12,43.7754
2010-08-13,47.1698
2010-08-16,51.4504
2010-08-17,47.7078
2010-08-18,44.7138
2010-08-19,47.1026
2010-08-20,49.9094
2010-08-23,47.5648
2010-08-24,49.3175
2010-08-25,52.5332
2010-08-26,50.6486
2010-08-27,45.4137
2010-08-30,44.0901
2010-08-31,45.5388
2010-09-01,40.072
2010-09-02,38.4329
2010-09-03,41.137
2010-09-07,42.1846
2010-09-08,41.1374
2010-09-09,44.043
2010-09-10,46.3675
2010-09-13,52.018
2010-09-14,54.6784
2010-09-15,47.2296
2010-09-16,39.9597
2010-09-17,37.2287
2010-09-20,38.8045
2010-09-21,41.9058
2010-09-22,35.5426
2010-09-23,33.0186
2010-09-24,30.833
2010-09-27,30.9425
2010-09-28,33.949
2010-09-29,36.089
2010-09-30,38.8275
2010-10-01,40.6374
2010-10-04,42.5598
2010-10-05,39.6067
2010-10-06,38.4503
2010-10-07,31.5254
2010-10-08,25.9855
2010-10-11,21.2537
2010-10-12,25.7108
2010-10-13,32.3399
2010-10-14,27.8999
2010-10-15,26.7902
2010-10-18,28.9503
2010-10-19,29.2851
2010-10-20,29.553
2010-10-21,35.8267
2010-10-22,41.6291
2010-10-25,46.9837
2010-10-26,41.9926
2010-10-27,43.5215
2010-10-28,40.7419
2010-10-29,38.5181
2010-11-01,33.055
2010-11-02,28.6845
2010-11-03,27.2896
2010-11-04,33.3608
2010-11-05,42.0215
2010-11-08,48.95
2010-11-09,48.8317
2010-11-10,44.3301
2010-11-11,40.7287
2010-11-12,34.9125
2010-11-15,29.132
2010-11-16,24.7454
2010-11-17,21.2362
2010-11-18,20.3254
2010-11-19,16.6039
2010-11-22,17.6067
2010-11-23,22.9523
2010-11-24,28.1305
2010-11-26,32.7135
2010-11-29,39.0591
2010-11-30,41.5618
2010-12-01,43.5639
2010-12-02,41.8803
2010-12-03,40.5335
2010-12-06,37.9546
2010-12-07,31.6076
2010-12-08,26.2295
2010-12-09,32.0954
2010-12-10,39.4031
2010-12-13,45.2493
2010-12-14,43.6229
2010-12-15,38.7547
2010-12-16,35.1817
2010-12-17,32.893
2010-12-20,32.8763
2010-12-21,38.8063
2010-12-22,46.071
2010-12-23,51.8828
2010-12-27,57.288
2010-12-28,62.0861
2010-12-29,60.6946
2010-12-30,55.5282
2010-12-31,51.3951
2011-01-03,53.0364
2011-01-04,44.0738
2011-01-05,38.7174
2011-01-06,38.566
2011-01-07,42.9832
2011-01-10,46.5169
2011-01-11,41.4187
2011-01-12,34.229
2011-01-13,33.8216
2011-01-14,36.1677
2011-01-18,39.6067
2011-01-19,35.7782
2011-01-20,33.1389
2011-01-21,27.2759
2011-01-24,24.6901
2011-01-25,24.1926
2011-01-26,21.6633
2011-01-27,23.0617
2011-01-28,19.2569
2011-01-31,17.5288
2011-02-01,20.7855
2011-02-02,23.3908
2011-02-03,23.9192
2011-02-04,19.6262
2011-02-07,24.0672
2011-02-08,29.5737
2011-02-09,33.979
2011-02-10,30.5388
2011-02-11,34.0845
2011-02-14,38.4881
2011-02-15,42.8388
2011-02-16,47.0189
2011-02-17,47.1189
2011-02-18,40.5853
2011-02-22,39.3672
2011-02-23,42.5679
2011-02-24,45.1283
2011-02-25,43.3065
2011-02-28,41.8489
2011-03-01,46.1112
2011-03-02,50.9476
2011-03-03,44.3489
2011-03-04,42.3855
2011-03-07,40.8147
2011-03-08,35.3509
2011-03-09,31.9784
2011-03-10,28.0342
2011-03-11,28.0365
2011-03-14,32.0847
2011-03-15,38.1599
2011-03-16,43.822
2011-03-17,49.4911
2011-03-18,40.9868
2011-03-21,36.5175
2011-03-22,33.4368
2011-03-23,34.91
2011-03-24,31.8278
2011-03-25,27.1145
2011-03-28,23.3438
2011-03-29,21.656
2011-03-30,18.0013
2011-03-31,21.637
2011-04-01,22.2249
2011-04-04,23.377
2011-04-05,24.8842
2011-04-06,22.5464
2011-04-07,19.5505
2011-04-08,22.4472
2011-04-11,24.7646
2011-04-12,21.4357
2011-04-13,19.3462
2011-04-14,24.5173
2011-04-15,26.6263
2011-04-18,32.7283
2011-04-19,41.2405
2011-04-20,49.1937
2011-04-21,55.5563
2011-04-25,58.5223
2011-04-26,61.2233
2011-04-27,49.3037
2011-04-28,39.768
2011-04-29,35.8327
2011-05-02,36.6495
2011-05-03,37.303
2011-05-04,30.1434
2011-05-05,31.381
2011-05-06,33.3007
2011-05-09,34.8365
2011-05-10,31.6779
2011-05-11,26.8367
2011-05-12,25.6844
2011-05-13,24.7626
2011-05-16,27.5043
2011-05-17,22.0887
2011-05-18,21.188
2011-05-19,22.1289
2011-05-20,22.7513
2011-05-23,27.3199
2011-05-24,31.1874
2011-05-25,35.4376
2011-05-26,39.0236
2011-05-27,36.6036
2011-05-31,37.0412
2011-06-01,34.4206
2011-06-02,33.0181
2011-06-03,35.3845
2011-06-06,39.3144
2011-06-07,44.1448
2011-06-08,48.6231
2011-06-09,44.4523
2011-06-10,42.6992
2011-06-13,41.2967
2011-06-14,33.2822
2011-06-15,36.9436
2011-06-16,36.8656
2011-06-17,32.4283
2011-06-20,26.9826
2011-06-21,22.316
2011-06-22,19.3136
2011-06-23,23.9704
2011-06-24,27.6958
2011-06-27,22.2016
2011-06-28,22.0837
2011-06-29,27.5176
2011-06-30,33.6662
2011-07-01,41.5553
2011-07-05,47.8666
2011-07-06,43.1231
2011-07-07,41.5368
2011-07-08,33.321
2011-07-11,31.1516
2011-07-12,26.9874
2011-07-13,24.036
2011-07-14,22.676
2011-07-15,23.6596
2011-07-18,27.497
2011-07-19,22.1002
2011-07-20,27.867
2011-07-21,34.9764
2011-07-22,40.664
2011-07-25,38.9223
2011-07-26,37.529
2011-07-27,30.9933
2011-07-28,26.9189
2011-07-29,27.408
2011-08-01,29.2261
2011-08-02,33.9974
2011-08-03,40.0399
2011-08-04,47.1026
2011-08-05,54.2133
2011-08-08,61.7363
2011-08-09,67.7547
2011-08-10,72.6825
2011-08-11,76.6248
2011-08-12,70.0909
2011-08-15,64.8638
2011-08-16,60.7603
2011-08-17,57.4775
2011-08-18,61.3558
2011-08-19,65.3128
2011-08-22,69.0972
2011-08-23,66.4797
2011-08-24,53.9258
2011-08-25,49.9086
2011-08-26,42.5755
2011-08-29,39.7235
2011-08-30,36.3085
2011-08-31,35.3194
2011-09-01,31.4092
2011-09-02,32.0882
2011-09-06,36.0556
2011-09-07,30.0039
2011-09-08,27.7057
2011-09-09,23.1704
2011-09-12,20.4673
2011-09-13,19.6352
2011-09-14,22.8746
2011-09-15,26.5889
2011-09-16,31.1712
2011-09-19,32.0409
2011-09-20,35.0851
2011-09-21,28.1496
2011-09-22,27.742
2011-09-23,23.7598
2011-09-26,24.31
2011-09-27,27.6305
2011-09-28,24.9666
2011-09-29,23.3181
2011-09-30,21.9993
2011-10-03,22.7497
2011-10-04,27.5539
2011-10-05,28.764
2011-10-06,24.3922
2011-10-07,19.8085
2011-10-10,18.713
2011-10-11,17.5484
2011-10-12,24.0067
2011-10-13,27.4137
2011-10-14,31.9955
2011-10-17,27.7287
2011-10-18,29.4874
2011-10-19,32.9173
2011-10-20,35.6611
2011-10-21,40.6058
2011-10-24,46.1205
2011-10-25,40.9106
2011-10-26,38.8346
2011-10-27,42.8049
2011-10-28,45.9813
2011-10-31,44.335
2011-11-01,41.1762
2011-11-02,35.9799
2011-11-03,29.0877
2011-11-04,24.6545
2011-11-07,21.4647
2011-11-08,23.128
2011-11-09,20.2676
2011-11-10,17.9792
2011-11-11,17.6793
2011-11-14,16.456
2011-11-15,16.0149
2011-11-16,16.2074
2011-11-17,14.4317
2011-11-18,13.0112
2011-11-21,17.4997
2011-11-22,21.0906
2011-11-23,29.2251
2011-11-25,34.0437
2011-11-28,29.936
2011-11-29,24.7643
2011-11-30,28.5471
2011-12-01,31.5734
2011-12-02,36.3167
2011-12-05,41.0158
2011-12-06,45.4643
2011-12-07,49.5626
2011-12-08,46.4709
2011-12-09,43.9975
2011-12-12,39.0879
2011-12-13,39.5915
2011-12-14,38.5211
2011-12-15,39.6642
2011-12-16,42.7505
2011-12-19,37.2928
2011-12-20,35.7514
2011-12-21,36.1984
2011-12-22,41.0922
2011-12-23,45.5283
2011-12-27,49.338
2011-12-28,41.1062
2011-12-29,34.6867
2011-12-30,29.7542
2012-01-03,33.6221
2012-01-04,30.4428
2012-01-05,33.9688
2012-01-06,36.7897
2012-01-09,40.992
2012-01-10,45.9008
2012-01-11,44.3277
2012-01-12,46.3028
2012-01-13,50.8115
2012-01-17,55.0977
2012-01-18,51.442
2012-01-19,48.5174
2012-01-20,46.1777
2012-01-23,40.3475
2012-01-24,35.0891
2012-01-25,29.3941
2012-01-26,31.3334
2012-01-27,33.1263
2012-01-30,38.2433
2012-01-31,35.2174
2012-02-01,32.2918
2012-02-02,29.9513
2012-02-03,32.5121
2012-02-06,34.5608
2012-02-07,39.6106
2012-02-08,44.792
2012-02-09,43.9467
2012-02-10,35.2318
2012-02-13,30.1554
2012-02-14,28.8669
2012-02-15,28.4411
2012-02-16,29.2699
2012-02-17,23.6574
2012-02-21,21.8824
2012-02-22,20.7756
2012-02-23,19.517
2012-02-24,21.0749
2012-02-27,19.0051
2012-02-28,17.3493
2012-02-29,21.7067
2012-03-01,27.601
2012-03-02,26.3216
2012-03-05,29.1237
2012-03-06,34.1547
2012-03-07,37.0585
2012-03-08,30.6789
2012-03-09,32.323
2012-03-12,33.6384
2012-03-13,41.4313
2012-03-14,48.6144
2012-03-15,54.998
2012-03-16,60.3139
2012-03-19,65.1666
2012-03-20,66.6274
2012-03-21,68.0543
2012-03-22,57.7923
2012-03-23,51.9295
2012-03-26,51.6735
2012-03-27,47.5808
2012-03-28,40.9883
2012-03-29,35.609
2012-03-30,29.3624
2012-04-02,24.9474
2012-04-03,20.5864
2012-04-04,17.6086
2012-04-05,14.9189
2012-04-09,19.3837
2012-04-10,28.1848
2012-04-11,35.2257
2012-04-12,30.1379
2012-04-13,26.0678
2012-04-16,21.1422
2012-04-17,21.2152
2012-04-18,19.8199
2012-04-19,18.2686
2012-04-20,17.0275
2012-04-23,19.2631
2012-04-24,23.5956
2012-04-25,28.6789
2012-04-26,35.5802
2012-04-27,43.6443
2012-04-30,50.0956
2012-05-01,57.3388
2012-05-02,56.8989
2012-05-03,57.7553
2012-05-04,49.9467
2012-05-07,44.4509
2012-05-08,38.7171
2012-05-09,33.3497
2012-05-10,30.7256
2012-05-11,33.5436
2012-05-14,35.7981
2012-05-15,30.0888
2012-05-16,26.6544
2012-05-17,29.4765
2012-05-18,35.7337
2012-05-21,38.9792
2012-05-22,31.2023
2012-05-23,29.0735
2012-05-24,25.7508
2012-05-25,21.1733
2012-05-29,17.5113
2012-05-30,19.999
2012-05-31,17.5491
2012-06-01,23.5573
2012-06-04,32.0316
2012-06-05,39.1521
2012-06-06,38.5456
2012-06-07,31.4492
2012-06-08,27.945
2012-06-11,25.6869
2012-06-12,21.1195
2012-06-13,19.6666
2012-06-14,21.0253
2012-06-15,25.6686
2012-06-18,30.9631
2012-06-19,36.1721
2012-06-20,33.974
2012-06-21,34.2106
2012-06-22,34.3998
2012-06-25,29.2298
2012-06-26,23.5279
2012-06-27,18.9664
2012-06-28,19.9056
2012-06-29,22.776
2012-07-02,28.1617
2012-07-03,33.3159
2012-07-05,37.4393
2012-07-06,32.0355
2012-07-09,26.7188
2012-07-10,29.2722
2012-07-11,31.3149
2012-07-12,30.4493
2012-07-13,36.1744
2012-07-16,42.4899
2012-07-17,49.2263
2012-07-18,55.8691
2012-07-19,62.1073
2012-07-20,67.0979
2012-07-23,57.1343
2012-07-24,50.8059
2012-07-25,46.8003
2012-07-26,45.7912
2012-07-27,47.3636
2012-07-30,48.7258
2012-07-31,44.9724
2012-08-01,36.9114
2012-08-02,39.4625
2012-08-03,32.5091
2012-08-06,30.4305
2012-08-07,29.2364
2012-08-08,30.2848
2012-08-09,29.4967
2012-08-10,28.8662
2012-08-13,26.864
2012-08-14,21.7438
2012-08-15,19.5457
2012-08-16,17.359
2012-08-17,14.2729
2012-08-20,15.5173
2012-08-21,18.6427
2012-08-22,15.3146
2012-08-23,15.1224
2012-08-24,13.3307
2012-08-27,17.8738
2012-08-28,23.8398
2012-08-29,30.4392
2012-08-30,27.5414
2012-08-31,28.3971
2012-09-04,23.3896
2012-09-05,19.9258
2012-09-06,26.0214
2012-09-07,32.7552
2012-09-10,35.8309
2012-09-11,35.5364
2012-09-12,37.7771
2012-09-13,44.817
2012-09-14,51.2575
2012-09-17,43.2199
2012-09-18,35.7792
2012-09-19,32.8609
2012-09-20,26.8621
2012-09-21,22.3251
2012-09-24,20.0703
2012-09-25,20.0579
2012-09-26,18.3698
2012-09-27,15.9258
2012-09-28,16.408
2012-10-01,18.808
2012-10-02,16.6325
2012-10-03,17.6268
2012-10-04,26.3437
2012-10-05,34.5483
2012-10-08,38.9514
2012-10-09,37.4386
2012-10-10,31.6394
2012-10-11,29.6056
2012-10-12,31.3604
2012-10-15,35.069
2012-10-16,38.0359
2012-10-17,31.205
2012-10-18,28.2756
2012-10-19,25.9321
2012-10-22,23.78
2012-10-23,27.8089
2012-10-24,31.7591
2012-10-25,33.4065
2012-10-26,37.0908
2012-10-31,38.2037
2012-11-01,34.8197
2012-11-02,29.4938
2012-11-05,28.1945
2012-11-06,25.3278
2012-11-07,27.8051
2012-11-08,31.1348
2012-11-09,34.7173
2012-11-12,38.163
2012-11-13,43.3866
2012-11-14,49.5933
2012-11-15,55.48
2012-11-16,54.6807
2012-11-19,44.2679
2012-11-20,38.1676
2012-11-21,33.2873
2012-11-23,32.7699
2012-11-26,30.2653
2012-11-27,27.9819
2012-11-28,24.5704
2012-11-29,22.9351
2012-11-30,21.0575
2012-12-03,21.2293
2012-12-04,28.9384
2012-12-05,35.1058
2012-12-06,40.0397
2012-12-07,38.5962
2012-12-10,32.8154
2012-12-11,28.4479
2012-12-12,24.3556
2012-12-13,26.3086
2012-12-14,30.8073
2012-12-17,26.8945
2012-12-18,30.0183
2012-12-19,32.5174
2012-12-20,31.235
2012-12-21,27.0359
2012-12-24,25.4393
2012-12-26,20.5843
2012-12-27,25.6111
2012-12-28,29.6325
2012-12-31,34.6159
2013-01-02,34.307
2013-01-03,34.0599
2013-01-04,36.8908
2013-01-07,39.1555
2013-01-08,37.9248
2013-01-09,41.346
2013-01-10,46.4259
2013-01-11,50.1909
2013-01-14,53.2028
2013-01-15,50.5214
2013-01-16,42.0036
2013-01-17,34.151
2013-01-18,30.8456
2013-01-22,24.7224
2013-01-23,19.8238
2013-01-24,22.6515
2013-01-25,23.753
2013-01-28,24.6342
2013-01-29,29.3225
2013-01-30,26.4979
2013-01-31,24.2382
2013-02-01,28.2353
2013-02-04,26.1412
2013-02-05,24.4659
2013-02-06,25.6338
2013-02-07,28.3633
2013-02-08,30.547
2013-02-11,38.8409
2013-02-12,45.8602
2013-02-13,43.4408
2013-02-14,39.8769
2013-02-15,38.6728
2013-02-19,37.3041
2013-02-20,36.2092
2013-02-21,29.4231
2013-02-22,27.7921
2013-02-25,31.3111
2013-02-26,34.1263
2013-02-27,29.4784
2013-02-28,25.6917
2013-03-01,25.2919
2013-03-04,20.8755
2013-03-05,26.2618
2013-03-06,25.7191
2013-03-07,29.2959
2013-03-08,34.2441
2013-03-11,40.3345
2013-03-12,45.2068
2013-03-13,43.2565
2013-03-14,34.9302
2013-03-15,29.2836
2013-03-18,25.0794
2013-03-19,20.2779
2013-03-20,16.4368
2013-03-21,23.8237
2013-03-22,30.6085
2013-03-25,32.2377
2013-03-26,33.5411
2013-03-27,37.7553
2013-03-28,34.0135
2013-04-01,27.2315
2013-04-02,25.4916
2013-04-03,28.9747
2013-04-04,31.7611
2013-04-05,39.419
2013-04-08,39.8225
2013-04-09,33.1483
2013-04-10,31.6601
2013-04-11,32.4195
2013-04-12,28.094
2013-04-15,29.4008
2013-04-16,36.4464
2013-04-17,42.4819
2013-04-18,48.2414
2013-04-19,50.2121
2013-04-22,51.7887
2013-04-23,45.24
2013-04-24,38.949
2013-04-25,37.2786
2013-04-26,34.7727
2013-04-29,34.1455
2013-04-30,32.6766
2013-05-01,30.5595
2013-05-02,31.5871
2013-05-03,32.4092
2013-05-06,31.1546
2013-05-07,28.4185
2013-05-08,27.9353
2013-05-09,31.4279
2013-05-10,34.2219
2013-05-13,38.841
2013-05-14,45.0193
2013-05-15,52.4892
2013-05-16,58.8688
2013-05-17,64.8482
2013-05-20,70.5669
2013-05-21,75.1419
2013-05-22,79.2697
2013-05-23,82.572
