date,Aroon Up,Aroon Down
2010-01-04,45.0,0.0
2010-01-05,42.5,0.0
2010-01-06,40.0,0.0
2010-01-07,37.5,0.0
2010-01-08,100.0,0.0
2010-01-11,97.5,40.0
2010-01-12,95.0,37.5
2010-01-13,92.5,35.0
2010-01-14,100.0,32.5
2010-01-15,100.0,30.0
2010-01-19,100.0,27.5
2010-01-20,100.0,25.0
2010-01-21,97.5,22.5
2010-01-22,95.0,100.0
2010-01-25,92.5,100.0
2010-01-26,90.0,97.5
2010-01-27,87.5,95.0
2010-01-28,85.0,100.0
2010-01-29,82.5,97.5
2010-02-01,80.0,95.0
2010-02-02,77.5,92.5
2010-02-03,75.0,90.0
2010-02-04,72.5,87.5
2010-02-05,70.0,100.0
2010-02-08,67.5,97.5
2010-02-09,65.0,95.0
2010-02-10,62.5,92.5
2010-02-11,60.0,90.0
2010-02-12,57.5,87.5
2010-02-16,55.0,85.0
2010-02-17,52.5,82.5
2010-02-18,50.0,80.0
2010-02-19,47.5,77.5
2010-02-22,45.0,75.0
2010-02-23,42.5,72.5
2010-02-24,40.0,70.0
2010-02-25,37.5,67.5
2010-02-26,35.0,65.0
2010-03-01,32.5,62.5
2010-03-02,30.0,60.0
2010-03-03,27.5,57.5
2010-03-04,25.0,55.0
2010-03-05,22.5,52.5
2010-03-08,20.0,50.0
2010-03-09,17.5,47.5
2010-03-10,15.0,45.0
2010-03-11,12.5,42.5
2010-03-12,10.0,40.0
2010-03-15,7.5,37.5
2010-03-16,5.0,35.0
2010-03-17,2.5,32.5
2010-03-18,0.0,30.0
2010-03-19,0.0,27.5
2010-03-22,0.0,25.0
2010-03-23,100.0,22.5
2010-03-24,100.0,20.0
2010-03-25,100.0,17.5
2010-03-26,97.5,15.0
2010-03-29,95.0,12.5
2010-03-30,92.5,10.0
2010-03-31,90.0,7.5
2010-04-01,87.5,5.0
2010-04-05,100.0,2.5
2010-04-06,100.0,0.0
2010-04-07,100.0,0.0
2010-04-08,100.0,2.5
2010-04-09,100.0,0.0
2010-04-12,100.0,22.5
2010-04-13,100.0,20.0
2010-04-14,100.0,17.5
2010-04-15,100.0,15.0
2010-04-16,97.5,12.5
2010-04-19,95.0,10.0
2010-04-20,92.5,7.5
2010-04-21,90.0,5.0
2010-04-22,100.0,2.5
2010-04-23,100.0,0.0
2010-04-26,97.5,0.0
2010-04-27,95.0,0.0
2010-04-28,92.5,0.0
2010-04-29,90.0,0.0
2010-04-30,87.5,0.0
2010-05-03,85.0,0.0
2010-05-04,82.5,5.0
2010-05-05,80.0,2.5
2010-05-06,77.5,0.0
2010-05-07,75.0,0.0
2010-05-10,72.5,15.0
2010-05-11,70.0,12.5
2010-05-12,67.5,10.0
2010-05-13,65.0,7.5
2010-05-14,62.5,5.0
2010-05-17,60.0,100.0
2010-05-18,57.5,100.0
2010-05-19,55.0,100.0
2010-05-20,52.5,100.0
2010-05-21,50.0,100.0
2010-05-24,47.5,97.5
2010-05-25,45.0,95.0
2010-05-26,42.5,92.5
2010-05-27,40.0,90.0
2010-05-28,37.5,87.5
2010-06-01,35.0,85.0
2010-06-02,32.5,82.5
