date,Aroon Down,Aroon Up
2010-01-04,83.3333,8.3333
2010-01-05,81.6667,6.6667
2010-01-06,80.0,5.0
2010-01-07,78.3333,3.3333
2010-01-08,76.6667,1.6667
2010-01-11,75.0,0.0
2010-01-12,73.3333,0.0
2010-01-13,71.6667,0.0
2010-01-14,70.0,0.0
2010-01-15,68.3333,0.0
2010-01-19,66.6667,3.3333
2010-01-20,65.0,1.6667
2010-01-21,63.3333,0.0
2010-01-22,61.6667,0.0
2010-01-25,60.0,3.3333
2010-01-26,58.3333,1.6667
2010-01-27,56.6667,0.0
2010-01-28,55.0,21.6667
2010-01-29,53.3333,20.0
2010-02-01,51.6667,18.3333
2010-02-02,50.0,16.6667
2010-02-03,48.3333,15.0
2010-02-04,46.6667,13.3333
2010-02-05,45.0,11.6667
2010-02-08,43.3333,10.0
2010-02-09,100.0,8.3333
2010-02-10,98.3333,6.6667
2010-02-11,96.6667,5.0
2010-02-12,95.0,3.3333
2010-02-16,93.3333,1.6667
2010-02-17,91.6667,0.0
2010-02-18,90.0,5.0
2010-02-19,88.3333,3.3333
2010-02-22,86.6667,1.6667
2010-02-23,85.0,0.0
2010-02-24,83.3333,0.0
2010-02-25,81.6667,6.6667
2010-02-26,80.0,5.0
2010-03-01,78.3333,3.3333
2010-03-02,76.6667,1.6667
2010-03-03,75.0,0.0
2010-03-04,73.3333,1.6667
2010-03-05,71.6667,0.0
2010-03-08,70.0,0.0
2010-03-09,68.3333,3.3333
2010-03-10,66.6667,100.0
2010-03-11,65.0,100.0
2010-03-12,63.3333,100.0
2010-03-15,61.6667,98.3333
2010-03-16,60.0,96.6667
2010-03-17,58.3333,95.0
2010-03-18,56.6667,93.3333
2010-03-19,55.0,91.6667
2010-03-22,53.3333,90.0
2010-03-23,51.6667,88.3333
2010-03-24,50.0,86.6667
2010-03-25,48.3333,100.0
2010-03-26,46.6667,98.3333
2010-03-29,45.0,100.0
2010-03-30,43.3333,98.3333
2010-03-31,41.6667,96.6667
2010-04-01,40.0,95.0
2010-04-05,38.3333,93.3333
2010-04-06,36.6667,91.6667
2010-04-07,35.0,90.0
2010-04-08,33.3333,100.0
2010-04-09,31.6667,100.0
2010-04-12,30.0,100.0
2010-04-13,28.3333,100.0
2010-04-14,26.6667,100.0
2010-04-15,25.0,100.0
2010-04-16,23.3333,98.3333
2010-04-19,21.6667,96.6667
2010-04-20,20.0,95.0
2010-04-21,18.3333,93.3333
2010-04-22,16.6667,91.6667
2010-04-23,15.0,90.0
2010-04-26,13.3333,88.3333
2010-04-27,11.6667,86.6667
2010-04-28,10.0,85.0
2010-04-29,8.3333,83.3333
2010-04-30,6.6667,81.6667
2010-05-03,5.0,80.0
2010-05-04,3.3333,78.3333
2010-05-05,1.6667,76.6667
2010-05-06,0.0,75.0
2010-05-07,0.0,73.3333
2010-05-10,1.6667,71.6667
2010-05-11,0.0,70.0
2010-05-12,0.0,68.3333
2010-05-13,13.3333,66.6667
2010-05-14,11.6667,65.0
2010-05-17,10.0,63.3333
2010-05-18,8.3333,61.6667
2010-05-19,6.6667,60.0
2010-05-20,5.0,58.3333
2010-05-21,3.3333,56.6667
2010-05-24,1.6667,55.0
2010-05-25,0.0,53.3333
2010-05-26,3.3333,51.6667
2010-05-27,1.6667,50.0
2010-05-28,0.0,48.3333
2010-06-01,0.0,46.6667
2010-06-02,88.3333,45.0
2010-06-03,86.6667,43.3333
2010-06-04,85.0,41.6667
2010-06-07,83.3333,40.0
2010-06-08,81.6667,38.3333
2010-06-09,80.0,36.6667
2010-06-10,78.3333,35.0
2010-06-11,76.6667,33.3333
2010-06-14,75.0,31.6667
2010-06-15,73.3333,30.0
2010-06-16,71.6667,28.3333
2010-06-17,70.0,26.6667
2010-06-18,68.3333,25.0
2010-06-21,66.6667,23.3333
2010-06-22,65.0,21.6667
2010-06-23,63.3333,20.0
2010-06-24,61.6667,18.3333
2010-06-25,60.0,16.6667
2010-06-28,58.3333,15.0
2010-06-29,56.6667,13.3333
2010-06-30,55.0,11.6667
2010-07-01,53.3333,10.0
2010-07-02,51.6667,8.3333
2010-07-06,50.0,6.6667
2010-07-07,48.3333,5.0
2010-07-08,46.6667,3.3333
2010-07-09,45.0,1.6667
2010-07-12,43.3333,0.0
2010-07-13,41.6667,3.3333
2010-07-14,40.0,1.6667
2010-07-15,38.3333,0.0
2010-07-16,36.6667,0.0
2010-07-19,35.0,1.6667
2010-07-20,33.3333,0.0
