date,WILLR
2010-01-04,-4.7414
2010-01-05,-4.2075
2010-01-06,-4.1947
2010-01-07,-6.4926
2010-01-08,-8.6568
2010-01-11,-12.8088
2010-01-12,-32.9924
2010-01-13,-18.2429
2010-01-14,-9.7037
2010-01-15,-29.305
2010-01-19,-37.0679
2010-01-20,-45.202
2010-01-21,-95.4825
2010-01-22,-94.6625
2010-01-25,-93.8776
2010-01-26,-97.6845
2010-01-27,-82.3034
2010-01-28,-80.1966
2010-01-29,-87.7809
2010-02-01,-78.0899
2010-02-02,-65.1685
2010-02-03,-68.8202
2010-02-04,-96.0674
2010-02-05,-84.3846
2010-02-08,-91.733
2010-02-09,-82.4211
2010-02-10,-76.2395
2010-02-11,-74.3078
2010-02-12,-74.0041
2010-02-16,-54.7212
2010-02-17,-54.6957
2010-02-18,-44.7347
2010-02-19,-27.9376
2010-02-22,-10.5263
2010-02-23,-33.2164
2010-02-24,-10.5263
2010-02-25,-15.4386
2010-02-26,-6.3447
2010-03-01,-8.9962
2010-03-02,-14.5116
2010-03-03,-16.186
2010-03-04,-8.9302
2010-03-05,-1.0265
2010-03-08,-7.7058
2010-03-09,-11.7531
2010-03-10,-10.9162
2010-03-11,-6.0429
2010-03-12,-7.529
2010-03-15,-9.8121
2010-03-16,-7.8125
2010-03-17,-7.2562
2010-03-18,-10.6576
2010-03-19,-14.966
2010-03-22,-8.39
2010-03-23,-3.1746
2010-03-24,-0.5693
2010-03-25,-20.367
2010-03-26,-21.8684
2010-03-29,-25.2654
2010-03-30,-31.2102
2010-03-31,-30.7517
2010-04-01,-21.75
2010-04-05,-17.75
2010-04-06,-5.25
2010-04-07,-21.1594
2010-04-08,-8.4058
2010-04-09,-6.6298
2010-04-12,-8.5271
2010-04-13,-15.873
2010-04-14,-4.09
2010-04-15,-7.5581
2010-04-16,-51.3566
2010-04-19,-54.4574
2010-04-20,-52.4887
2010-04-21,-71.25
2010-04-22,-82.9736
2010-04-23,-78.1775
2010-04-26,-96.4206
2010-04-27,-98.1356
2010-04-28,-80.339
2010-04-29,-71.1864
2010-04-30,-94.1374
2010-05-03,-78.2245
2010-05-04,-95.9799
2010-05-05,-84.6505
2010-05-06,-82.9405
2010-05-07,-83.5017
2010-05-10,-70.1459
2010-05-11,-74.6352
2010-05-12,-73.064
2010-05-13,-82.0331
2010-05-14,-90.5292
2010-05-17,-85.958
2010-05-18,-94.0051
2010-05-19,-86.9746
2010-05-20,-93.299
2010-05-21,-61.104
2010-05-24,-78.2313
2010-05-25,-73.7346
2010-05-26,-75.9234
2010-05-27,-51.6358
2010-05-28,-61.848
2010-06-01,-76.063
2010-06-02,-60.1575
2010-06-03,-66.879
2010-06-04,-90.4459
2010-06-07,-99.0964
2010-06-08,-79.5
2010-06-09,-89.1221
2010-06-10,-65.5446
2010-06-11,-62.1622
2010-06-14,-80.8354
2010-06-15,-58.231
2010-06-16,-50.0
2010-06-17,-52.0305
2010-06-18,-33.2487
2010-06-21,-41.1168
2010-06-22,-54.8223
2010-06-23,-40.6091
2010-06-24,-62.4365
2010-06-25,-23.9474
2010-06-28,-41.6422
2010-06-29,-84.9558
2010-06-30,-97.0845
2010-07-01,-80.0866
2010-07-02,-85.4978
2010-07-06,-74.6753
2010-07-07,-35.2814
2010-07-08,-35.0649
2010-07-09,-20.1299
2010-07-12,-12.7706
2010-07-13,-3.7975
2010-07-14,-6.1483
2010-07-15,-6.6901
2010-07-16,-32.3944
2010-07-19,-31.6901
2010-07-20,-21.3028
2010-07-21,-42.6056
2010-07-22,-26.2324
2010-07-23,-17.7817
2010-07-26,-8.9789
2010-07-27,-9.0461
2010-07-28,-15.1316
2010-07-29,-16.9408
2010-07-30,-16.2709
2010-08-02,-1.0274
2010-08-03,-11.7202
2010-08-04,-9.011
2010-08-05,-10.6965
2010-08-06,-35.1955
2010-08-09,-52.514
2010-08-10,-70.6704
2010-08-11,-99.4937
2010-08-12,-86.8304
2010-08-13,-93.75
2010-08-16,-89.5089
2010-08-17,-94.1964
2010-08-18,-85.0446
2010-08-19,-98.5106
2010-08-20,-93.2515
2010-08-23,-98.5685
2010-08-24,-94.9827
2010-08-25,-90.7131
2010-08-26,-99.8355
2010-08-27,-82.9268
2010-08-30,-95.082
2010-08-31,-86.2245
2010-09-01,-62.7551
2010-09-02,-51.6667
2010-09-03,-27.7185
2010-09-07,-34.689
2010-09-08,-7.9897
2010-09-09,-4.6122
2010-09-10,-11.74
2010-09-13,-5.9122
2010-09-14,-12.6689
2010-09-15,-8.277
2010-09-16,-8.1081
2010-09-17,-23.8176
2010-09-20,-4.7297
2010-09-21,-15.2941
2010-09-22,-26.2185
2010-09-23,-40.3361
2010-09-24,-29.3697
2010-09-27,-41.9411
2010-09-28,-44.1941
2010-09-29,-63.843
2010-09-30,-85.7855
2010-10-01,-75.9887
2010-10-04,-72.0339
2010-10-05,-52.5424
2010-10-06,-45.1977
2010-10-07,-55.9322
2010-10-08,-61.8644
2010-10-11,-50.0
2010-10-12,-31.0734
2010-10-13,-46.8927
2010-10-14,-78.5311
2010-10-15,-87.7016
2010-10-18,-66.5323
2010-10-19,-73.2558
2010-10-20,-62.6794
2010-10-21,-66.9623
2010-10-22,-66.9623
2010-10-25,-80.9313
2010-10-26,-78.0488
2010-10-27,-70.51
2010-10-28,-71.1752
2010-10-29,-68.5144
2010-11-01,-73.1707
2010-11-02,-83.3703
2010-11-03,-66.5188
2010-11-04,-20.3991
2010-11-05,-7.7973
2010-11-08,-16.1793
2010-11-09,-28.0702
2010-11-10,-14.0351
2010-11-11,-25.731
2010-11-12,-33.7232
2010-11-15,-24.5614
2010-11-16,-33.7232
2010-11-17,-42.1053
2010-11-18,-36.8421
2010-11-19,-42.3246
2010-11-22,-62.0614
2010-11-23,-82.2616
2010-11-24,-70.51
2010-11-26,-85.1441
2010-11-29,-76.0532
2010-11-30,-87.3614
2010-12-01,-72.8311
2010-12-02,-47.9905
2010-12-03,-40.8983
2010-12-06,-31.6626
2010-12-07,-40.0577
2010-12-08,-10.7649
2010-12-09,-7.2682
2010-12-10,-1.5945
2010-12-13,-9.8361
2010-12-14,-24.5902
2010-12-15,-36.4754
2010-12-16,-40.5225
2010-12-17,-47.541
2010-12-20,-41.8033
2010-12-21,-20.2869
2010-12-22,-6.9982
2010-12-23,-8.4715
2010-12-27,-0.1795
2010-12-28,-8.675
2010-12-29,-13.8955
2010-12-30,-18.5821
2010-12-31,-15.839
2011-01-03,-9.1457
2011-01-04,-2.6718
2011-01-05,-4.2445
2011-01-06,-8.6716
2011-01-07,-24.1697
2011-01-10,-28.5978
2011-01-11,-24.9077
2011-01-12,-4.428
2011-01-13,-9.5588
2011-01-14,-16.0686
2011-01-18,-19.04
2011-01-19,-37.4161
2011-01-20,-24.8954
2011-01-21,-15.7005
2011-01-24,-22.2222
2011-01-25,-27.4359
2011-01-26,-24.6154
2011-01-27,-21.5385
2011-01-28,-35.8974
2011-01-31,-30.349
2011-02-01,-2.0864
2011-02-02,-16.3934
2011-02-03,-16.0954
2011-02-04,-42.0268
2011-02-07,-16.6667
2011-02-08,-10.0775
2011-02-09,-37.0833
2011-02-10,-19.5833
2011-02-11,-9.7264
2011-02-14,-10.7739
2011-02-15,-13.9037
2011-02-16,-8.8421
2011-02-17,-13.1707
2011-02-18,-8.7805
2011-02-22,-57.3171
2011-02-23,-59.1133
2011-02-24,-60.3448
2011-02-25,-41.3793
