date,ADX
2010-01-04,8.7444
2010-01-05,8.6946
2010-01-06,8.6456
2010-01-07,8.6441
2010-01-08,8.6427
2010-01-11,8.5864
2010-01-12,8.4776
2010-01-13,8.3571
2010-01-14,8.2538
2010-01-15,8.1197
2010-01-19,7.9978
2010-01-20,7.8662
2010-01-21,7.8442
2010-01-22,7.8815
2010-01-25,7.9182
2010-01-26,8.0019
2010-01-27,8.1137
2010-01-28,8.1875
2010-01-29,8.286
2010-02-01,8.3769
2010-02-02,8.4304
2010-02-03,8.4451
2010-02-04,8.5406
2010-02-05,8.6528
2010-02-08,8.761
2010-02-09,8.8811
2010-02-10,8.97
2010-02-11,9.0574
2010-02-12,9.1568
2010-02-16,9.2024
2010-02-17,9.24
2010-02-18,9.2888
2010-02-19,9.3302
2010-02-22,9.355
2010-02-23,9.3431
2010-02-24,9.3315
2010-02-25,9.3544
2010-02-26,9.3678
2010-03-01,9.3596
2010-03-02,9.3275
2010-03-03,9.296
2010-03-04,9.1944
2010-03-05,9.0542
2010-03-08,8.9516
2010-03-09,8.8721
2010-03-10,8.7959
2010-03-11,8.7386
2010-03-12,8.7209
2010-03-15,8.6468
2010-03-16,8.5911
2010-03-17,8.5566
2010-03-18,8.5227
2010-03-19,8.4958
2010-03-22,8.4577
2010-03-23,8.3886
2010-03-24,8.3207
2010-03-25,8.2948
2010-03-26,8.2226
2010-03-29,8.1472
2010-03-30,8.0579
2010-03-31,7.9563
2010-04-01,7.8507
2010-04-05,7.7685
2010-04-06,7.6958
2010-04-07,7.6856
2010-04-08,7.7179
2010-04-09,7.7525
2010-04-12,7.7865
2010-04-13,7.8069
2010-04-14,7.9117
2010-04-15,8.0147
2010-04-16,8.0546
2010-04-19,8.1002
2010-04-20,8.1028
2010-04-21,8.1172
2010-04-22,8.1397
2010-04-23,8.1619
2010-04-26,8.248
2010-04-27,8.3481
2010-04-28,8.4247
2010-04-29,8.4502
2010-04-30,8.6348
2010-05-03,8.8164
2010-05-04,8.9705
2010-05-05,9.1283
2010-05-06,9.361
2010-05-07,9.5899
2010-05-10,9.7663
2010-05-11,9.9398
2010-05-12,10.0793
2010-05-13,10.205
2010-05-14,10.3538
2010-05-17,10.5329
2010-05-18,10.7274
2010-05-19,10.9234
2010-05-20,11.1195
2010-05-21,11.2528
2010-05-24,11.3839
2010-05-25,11.5361
2010-05-26,11.6468
2010-05-27,11.7556
2010-05-28,11.8512
2010-06-01,11.9601
2010-06-02,12.0731
2010-06-03,12.1804
2010-06-04,12.2944
2010-06-07,12.4476
2010-06-08,12.6269
2010-06-09,12.8033
2010-06-10,13.0258
2010-06-11,13.2446
2010-06-14,13.4419
2010-06-15,13.6311
2010-06-16,13.8024
2010-06-17,13.9761
2010-06-18,14.1237
2010-06-21,14.2614
2010-06-22,14.4264
2010-06-23,14.6084
2010-06-24,14.7874
2010-06-25,14.8776
2010-06-28,14.9664
2010-06-29,15.0911
2010-06-30,15.237
2010-07-01,15.3967
