date,WILLR
2010-01-04,-22.7642
2010-01-05,-4.2017
2010-01-06,-32.7731
2010-01-07,-10.9244
2010-01-08,-12.605
2010-01-11,-25.1701
2010-01-12,-59.1837
2010-01-13,-68.5039
2010-01-14,-71.6535
2010-01-15,-89.7674
2010-01-19,-10.6977
2010-01-20,-9.9437
2010-01-21,-99.9356
2010-01-22,-99.9784
2010-01-25,-99.9819
2010-01-26,-99.9962
2010-01-27,-99.8984
2010-01-28,-99.8288
2010-01-29,-99.7508
2010-02-01,-99.7805
2010-02-02,-99.7776
2010-02-03,-35.9329
2010-02-04,-53.2083
2010-02-05,-43.7315
2010-02-08,-37.2162
2010-02-09,-42.8925
2010-02-10,-56.025
2010-02-11,-20.5008
2010-02-12,-17.2144
2010-02-16,-28.96
2010-02-17,-25.76
2010-02-18,-19.52
2010-02-19,-7.8811
2010-02-22,-7.4022
2010-02-23,-15.1858
2010-02-24,-6.9024
2010-02-25,-11.6162
2010-02-26,-0.8913
2010-03-01,-0.4615
2010-03-02,-26.8861
2010-03-03,-2.7435
2010-03-04,-9.5168
2010-03-05,-0.7874
2010-03-08,-15.7895
2010-03-09,-22.2672
2010-03-10,-30.3644
2010-03-11,-27.0694
2010-03-12,-30.0226
2010-03-15,-49.6454
2010-03-16,-45.0355
2010-03-17,-49.537
2010-03-18,-56.4815
2010-03-19,-69.9074
2010-03-22,-34.2697
2010-03-23,-36.5169
2010-03-24,-77.7778
2010-03-25,-64.6465
2010-03-26,-82.7586
2010-03-29,-60.5911
2010-03-30,-67.9803
2010-03-31,-78.8018
2010-04-01,-61.2903
2010-04-05,-78.6585
2010-04-06,-79.7927
2010-04-07,-84.1155
2010-04-08,-82.0189
2010-04-09,-54.6053
2010-04-12,-51.9298
2010-04-13,-52.8169
2010-04-14,-37.3239
2010-04-15,-66.1972
2010-04-16,-50.2333
2010-04-19,-28.9048
2010-04-20,-19.3896
2010-04-21,-39.8564
2010-04-22,-43.2675
2010-04-23,-38.4201
2010-04-26,-32.7306
2010-04-27,-78.8427
2010-04-28,-68.75
2010-04-29,-45.4352
2010-04-30,-88.1543
2010-05-03,-48.4848
2010-05-04,-91.8159
2010-05-05,-71.3942
2010-05-06,-62.1787
2010-05-07,-64.3819
2010-05-10,-6.1367
