date,CCI
2010-01-04,2.9258
2010-01-05,57.084
2010-01-06,72.8344
2010-01-07,130.9554
2010-01-08,134.8701
2010-01-11,127.1244
2010-01-12,63.9617
2010-01-13,88.0662
2010-01-14,125.2528
2010-01-15,77.5583
2010-01-19,66.9248
2010-01-20,63.1518
2010-01-21,50.254
2010-01-22,29.2846
2010-01-25,31.4369
2010-01-26,15.1314
2010-01-27,42.6072
2010-01-28,84.2803
2010-01-29,108.9605
2010-02-01,116.3151
2010-02-02,115.0371
2010-02-03,65.536
2010-02-04,-2.4511
2010-02-05,-14.586
2010-02-08,-55.4703
2010-02-09,-60.1774
2010-02-10,-36.8847
2010-02-11,-49.8795
2010-02-12,-74.3108
2010-02-16,-38.0814
2010-02-17,-31.9132
2010-02-18,-34.2008
2010-02-19,-39.756
2010-02-22,15.0793
2010-02-23,-24.9748
2010-02-24,-21.6816
2010-02-25,-48.0789
2010-02-26,-58.1325
2010-03-01,-49.0531
2010-03-02,2.6094
2010-03-03,46.7951
2010-03-04,68.9013
2010-03-05,131.3092
2010-03-08,132.9965
2010-03-09,118.465
2010-03-10,181.2025
2010-03-11,173.8904
2010-03-12,170.8776
2010-03-15,162.9195
2010-03-16,185.8717
2010-03-17,196.2664
2010-03-18,158.9331
2010-03-19,149.5288
2010-03-22,141.8451
2010-03-23,161.6366
2010-03-24,153.2691
2010-03-25,161.4562
2010-03-26,148.9745
2010-03-29,128.9444
2010-03-30,112.5362
2010-03-31,104.5975
2010-04-01,116.1399
2010-04-05,115.6291
2010-04-06,129.8197
2010-04-07,125.8239
2010-04-08,118.9915
2010-04-09,122.5871
2010-04-12,124.3287
2010-04-13,101.5711
2010-04-14,136.76
2010-04-15,150.0564
2010-04-16,102.3214
2010-04-19,111.5827
2010-04-20,136.555
2010-04-21,119.3743
2010-04-22,116.0361
2010-04-23,121.378
2010-04-26,91.7871
2010-04-27,51.519
2010-04-28,59.02
2010-04-29,95.6863
2010-04-30,101.1185
2010-05-03,118.7251
2010-05-04,85.284
2010-05-05,43.5445
2010-05-06,-47.748
2010-05-07,-61.8688
2010-05-10,53.8162
2010-05-11,69.3677
2010-05-12,101.9898
2010-05-13,85.0637
2010-05-14,-0.7687
2010-05-17,-40.7581
2010-05-18,-101.5114
2010-05-19,-200.9895
2010-05-20,-240.6909
2010-05-21,-196.7259
2010-05-24,-212.9633
2010-05-25,-228.8488
2010-05-26,-211.1411
2010-05-27,-155.2546
2010-05-28,-153.469
2010-06-01,-156.6065
2010-06-02,-127.0281
2010-06-03,-114.631
2010-06-04,-142.7708
2010-06-07,-145.1304
2010-06-08,-138.5351
2010-06-09,-131.7736
2010-06-10,-103.8361
2010-06-11,-104.0075
2010-06-14,-102.1878
2010-06-15,-89.897
2010-06-16,-78.5106
2010-06-17,-78.7141
2010-06-18,-71.3679
2010-06-21,-66.5269
2010-06-22,-74.6017
2010-06-23,-82.3974
2010-06-24,-101.0142
2010-06-25,-84.4518
2010-06-28,-86.4297
2010-06-29,-119.7487
2010-06-30,-129.1186
2010-07-01,-150.4352
2010-07-02,-148.9373
2010-07-06,-139.7574
2010-07-07,-97.5818
2010-07-08,-77.4108
2010-07-09,-65.9467
2010-07-12,-58.2734
2010-07-13,-2.271
2010-07-14,-10.3102
2010-07-15,2.9532
2010-07-16,-72.4023
2010-07-19,-112.7693
2010-07-20,-128.0754
2010-07-21,-59.892
2010-07-22,-10.8561
2010-07-23,5.7291
2010-07-26,39.9774
2010-07-27,108.6729
2010-07-28,85.1661
2010-07-29,64.0622
2010-07-30,48.0228
2010-08-02,111.7598
2010-08-03,91.8896
2010-08-04,69.414
2010-08-05,53.314
2010-08-06,35.6868
2010-08-09,71.5995
2010-08-10,51.1935
2010-08-11,-45.0408
2010-08-12,-88.4689
2010-08-13,-91.5946
2010-08-16,-108.1033
2010-08-17,-115.9408
2010-08-18,-119.4865
2010-08-19,-160.8682
2010-08-20,-158.4023
2010-08-23,-152.3593
2010-08-24,-181.6851
2010-08-25,-184.7635
2010-08-26,-158.5126
2010-08-27,-142.689
2010-08-30,-152.9392
2010-08-31,-148.1994
2010-09-01,-93.6731
2010-09-02,-63.5471
2010-09-03,-19.3932
2010-09-07,-49.2274
2010-09-08,-44.5723
2010-09-09,-22.6419
2010-09-10,-13.2374
2010-09-13,22.6556
2010-09-14,1.6338
2010-09-15,2.953
2010-09-16,1.0379
2010-09-17,2.5974
2010-09-20,19.2955
2010-09-21,30.2282
2010-09-22,4.7481
2010-09-23,-34.7613
2010-09-24,-14.4997
2010-09-27,-5.7179
2010-09-28,-14.7761
2010-09-29,-33.7543
2010-09-30,-19.6115
2010-10-01,-0.3476
2010-10-04,4.6055
2010-10-05,56.4369
2010-10-06,90.0315
2010-10-07,77.0503
2010-10-08,62.07
2010-10-11,40.933
2010-10-12,44.1133
2010-10-13,56.835
2010-10-14,-44.7374
2010-10-15,-114.3555
2010-10-18,-71.6816
2010-10-19,-47.5664
2010-10-20,-7.2257
2010-10-21,6.488
2010-10-22,66.0987
2010-10-25,46.9249
2010-10-26,32.1777
2010-10-27,26.1564
2010-10-28,30.834
2010-10-29,46.2594
2010-11-01,33.9303
2010-11-02,40.8154
2010-11-03,83.7265
2010-11-04,224.8865
2010-11-05,393.3226
2010-11-08,373.4108
2010-11-09,272.5717
2010-11-10,233.417
2010-11-11,195.7752
2010-11-12,130.4148
2010-11-15,131.666
2010-11-16,82.251
2010-11-17,62.5919
2010-11-18,87.2028
2010-11-19,76.8788
2010-11-22,49.7635
2010-11-23,29.1049
2010-11-24,42.4058
2010-11-26,27.4012
2010-11-29,38.8778
2010-11-30,46.0123
2010-12-01,66.4831
2010-12-02,117.8659
2010-12-03,137.0307
2010-12-06,130.6225
2010-12-07,115.5219
2010-12-08,130.0873
2010-12-09,166.8966
2010-12-10,180.6704
2010-12-13,167.3289
2010-12-14,140.8694
2010-12-15,128.3052
2010-12-16,129.3046
2010-12-17,118.7055
2010-12-20,116.8815
2010-12-21,135.3706
2010-12-22,159.91
2010-12-23,142.4434
2010-12-27,137.1055
2010-12-28,132.0603
2010-12-29,122.0606
2010-12-30,106.0946
2010-12-31,101.2862
2011-01-03,122.1896
2011-01-04,123.8788
2011-01-05,131.8578
2011-01-06,129.4679
2011-01-07,90.2398
2011-01-10,75.8795
2011-01-11,79.5493
2011-01-12,98.6311
2011-01-13,94.8279
2011-01-14,115.7468
2011-01-18,114.3532
2011-01-19,91.2593
2011-01-20,83.3612
2011-01-21,102.2223
2011-01-24,108.9749
2011-01-25,99.0456
2011-01-26,102.6711
2011-01-27,90.489
2011-01-28,74.3977
2011-01-31,77.1597
2011-02-01,138.5217
2011-02-02,115.2619
2011-02-03,100.8798
2011-02-04,91.896
2011-02-07,133.3885
2011-02-08,169.7913
2011-02-09,111.7117
2011-02-10,99.2259
2011-02-11,126.5612
2011-02-14,155.163
2011-02-15,148.0836
2011-02-16,89.3816
2011-02-17,69.8822
2011-02-18,36.5697
2011-02-22,-72.3624
2011-02-23,-99.021
2011-02-24,-100.3567
2011-02-25,10.7028
2011-02-28,-8.2582
2011-03-01,-60.6383
2011-03-02,-150.0181
2011-03-03,-16.3487
2011-03-04,-56.1565
2011-03-07,-59.5968
2011-03-08,-7.1406
2011-03-09,24.1297
2011-03-10,-36.6193
2011-03-11,-31.6706
2011-03-14,-64.2368
2011-03-15,-74.0192
2011-03-16,-113.1746
2011-03-17,-147.7873
2011-03-18,-61.6326
2011-03-21,-67.5824
2011-03-22,-90.8629
2011-03-23,-120.5857
2011-03-24,-102.6721
2011-03-25,-52.0801
2011-03-28,-60.8661
2011-03-29,-84.434
2011-03-30,-43.5211
2011-03-31,-60.0913
2011-04-01,-19.4151
2011-04-04,-42.5893
2011-04-05,-25.0286
2011-04-06,15.4333
2011-04-07,20.9437
2011-04-08,-24.7841
2011-04-11,-79.1078
2011-04-12,-97.489
2011-04-13,-163.6491
2011-04-14,-264.1918
2011-04-15,-269.8685
2011-04-18,-304.8351
2011-04-19,-223.1264
2011-04-20,-313.6789
2011-04-21,-285.79
2011-04-25,-248.4731
2011-04-26,-208.1585
2011-04-27,-155.3815
2011-04-28,-135.9278
2011-04-29,-128.2758
2011-05-02,-119.3356
2011-05-03,-101.6936
2011-05-04,-108.8742
2011-05-05,-142.1098
2011-05-06,-127.2163
2011-05-09,-122.2669
2011-05-10,-103.7683
2011-05-11,-107.2091
2011-05-12,-110.327
2011-05-13,-104.53
2011-05-16,-102.31
2011-05-17,-78.4996
2011-05-18,-58.8826
2011-05-19,-58.9216
2011-05-20,-80.9482
2011-05-23,-102.607
2011-05-24,-103.0701
2011-05-25,-97.2726
2011-05-26,-94.2506
2011-05-27,-68.1623
2011-05-31,-54.1091
2011-06-01,-107.29
2011-06-02,-132.666
2011-06-03,-133.7936
2011-06-06,-173.3252
2011-06-07,-194.4602
2011-06-08,-218.0619
2011-06-09,-182.5482
2011-06-10,-159.8136
2011-06-13,-104.3944
2011-06-14,-68.3868
2011-06-15,-116.0637
2011-06-16,-92.1623
2011-06-17,-42.6895
2011-06-20,-61.7653
2011-06-21,-35.1953
2011-06-22,-16.8384
2011-06-23,-60.0912
2011-06-24,-42.5951
2011-06-27,-13.1661
2011-06-28,-7.5321
2011-06-29,39.5343
2011-06-30,60.1354
2011-07-01,98.2833
2011-07-05,87.2637
2011-07-06,50.5535
2011-07-07,125.1694
2011-07-08,77.2472
2011-07-11,20.6664
2011-07-12,8.7517
2011-07-13,25.1743
2011-07-14,-0.1435
2011-07-15,-20.8523
2011-07-18,-60.7635
2011-07-19,84.1141
2011-07-20,161.4405
2011-07-21,197.078
2011-07-22,171.5097
2011-07-25,130.0652
2011-07-26,135.4826
2011-07-27,106.0512
2011-07-28,82.2981
2011-07-29,44.1458
2011-08-01,30.7668
2011-08-02,-21.5354
2011-08-03,-46.1891
2011-08-04,-145.1473
2011-08-05,-204.272
2011-08-08,-334.8465
2011-08-09,-277.6632
2011-08-10,-299.6176
2011-08-11,-221.2065
2011-08-12,-180.6139
2011-08-15,-137.1985
2011-08-16,-139.7765
2011-08-17,-113.368
2011-08-18,-149.6618
2011-08-19,-152.8249
2011-08-22,-145.1205
2011-08-23,-124.0974
2011-08-24,-86.204
2011-08-25,-58.6444
2011-08-26,-75.1504
2011-08-29,-42.3489
2011-08-30,-37.0998
2011-08-31,-13.7223
2011-09-01,-25.5063
2011-09-02,-69.9885
2011-09-06,-86.4856
2011-09-07,-48.0624
2011-09-08,-53.1275
2011-09-09,-79.0552
2011-09-12,-75.7287
2011-09-13,-45.6657
2011-09-14,-42.3211
2011-09-15,-18.152
2011-09-16,-18.4809
2011-09-19,-46.7422
2011-09-20,-24.1562
2011-09-21,-51.0325
2011-09-22,-119.654
2011-09-23,-91.699
2011-09-26,-14.4291
2011-09-27,59.91
2011-09-28,22.117
2011-09-29,38.1146
2011-09-30,2.3986
2011-10-03,-93.7674
2011-10-04,-82.392
2011-10-05,-12.086
2011-10-06,66.2777
2011-10-07,56.2908
2011-10-10,166.7352
2011-10-11,176.3656
2011-10-12,247.3934
2011-10-13,153.0239
2011-10-14,168.6775
2011-10-17,2.7501
2011-10-18,79.8444
2011-10-19,71.5706
2011-10-20,71.8325
2011-10-21,132.5315
2011-10-24,138.8087
2011-10-25,73.1909
2011-10-26,72.975
2011-10-27,172.3482
2011-10-28,160.5469
2011-10-31,88.7976
2011-11-01,-6.7028
2011-11-02,12.8819
2011-11-03,39.986
2011-11-04,26.1013
2011-11-07,14.9179
2011-11-08,86.8241
2011-11-09,4.2488
2011-11-10,-10.9512
2011-11-11,30.0451
2011-11-14,-6.8854
2011-11-15,-9.4063
2011-11-16,-19.9323
2011-11-17,-56.8906
2011-11-18,-64.2205
2011-11-21,-123.3984
2011-11-22,-128.3335
2011-11-23,-189.3972
2011-11-25,-164.2161
2011-11-28,-99.3608
2011-11-29,-108.3881
2011-11-30,18.4856
2011-12-01,23.5106
2011-12-02,69.0552
2011-12-05,117.7263
2011-12-06,115.1224
2011-12-07,129.7026
2011-12-08,84.9038
2011-12-09,116.7005
2011-12-12,80.3787
2011-12-13,40.3859
2011-12-14,26.9692
2011-12-15,26.8917
2011-12-16,36.7558
2011-12-19,2.7083
2011-12-20,73.5619
2011-12-21,102.5606
2011-12-22,139.3552
2011-12-23,181.6018
2011-12-27,174.4377
2011-12-28,133.0694
2011-12-29,145.8397
2011-12-30,137.6011
2012-01-03,171.225
2012-01-04,165.857
2012-01-05,182.7849
2012-01-06,160.8119
2012-01-09,169.0649
2012-01-10,168.3718
2012-01-11,155.1712
2012-01-12,150.1234
2012-01-13,130.2332
2012-01-17,151.2365
2012-01-18,138.7588
2012-01-19,136.854
2012-01-20,135.3023
2012-01-23,144.8294
2012-01-24,123.8275
2012-01-25,107.9036
2012-01-26,71.0442
2012-01-27,64.8244
2012-01-30,54.022
2012-01-31,52.1762
2012-02-01,76.6417
2012-02-02,75.5612
2012-02-03,101.5766
2012-02-06,83.8677
2012-02-07,79.9641
2012-02-08,86.6011
2012-02-09,89.0679
2012-02-10,71.1777
2012-02-13,87.9926
2012-02-14,71.1764
2012-02-15,69.442
2012-02-16,64.9341
2012-02-17,104.4995
2012-02-21,118.529
2012-02-22,84.1538
2012-02-23,70.9937
2012-02-24,47.2715
2012-02-27,85.0608
2012-02-28,138.6291
2012-02-29,160.0066
2012-03-01,164.4685
2012-03-02,148.496
2012-03-05,89.5125
2012-03-06,-7.7381
2012-03-07,19.8834
2012-03-08,121.9311
2012-03-09,169.3768
2012-03-12,133.3667
2012-03-13,296.2841
2012-03-14,286.2478
2012-03-15,301.325
2012-03-16,269.694
2012-03-19,249.9881
2012-03-20,222.4552
2012-03-21,196.8625
2012-03-22,138.6127
2012-03-23,130.4512
2012-03-26,154.081
2012-03-27,140.0528
2012-03-28,135.3069
2012-03-29,109.8892
2012-03-30,104.4084
2012-04-02,108.8895
2012-04-03,104.918
2012-04-04,79.8569
2012-04-05,69.7586
2012-04-09,48.6721
2012-04-10,36.0514
2012-04-11,55.7732
2012-04-12,64.0917
2012-04-13,28.1319
2012-04-16,21.8725
2012-04-17,44.1681
2012-04-18,40.418
2012-04-19,23.0801
2012-04-20,9.7642
2012-04-23,-21.5837
2012-04-24,-2.6924
2012-04-25,11.505
2012-04-26,39.1262
2012-04-27,49.0364
2012-04-30,16.8552
2012-05-01,58.5088
2012-05-02,17.1779
2012-05-03,0.6828
2012-05-04,-63.5436
2012-05-07,-39.3906
2012-05-08,-73.7566
2012-05-09,-162.0507
2012-05-10,-70.1397
2012-05-11,-75.6164
2012-05-14,-161.0936
2012-05-15,-185.2795
2012-05-16,-192.5122
2012-05-17,-250.8723
2012-05-18,-294.6519
2012-05-21,-251.8052
2012-05-22,-158.0773
2012-05-23,-178.8823
2012-05-24,-146.9353
2012-05-25,-111.8572
2012-05-29,-82.5274
2012-05-30,-113.3634
2012-05-31,-89.8408
2012-06-01,-201.4201
2012-06-04,-217.7307
2012-06-05,-179.3878
2012-06-06,-132.6322
2012-06-07,-87.8128
2012-06-08,-89.2459
2012-06-11,-78.1931
2012-06-12,-93.5968
2012-06-13,-50.941
2012-06-14,-22.031
2012-06-15,4.09
2012-06-18,20.8399
2012-06-19,53.2387
2012-06-20,43.9508
2012-06-21,31.8704
2012-06-22,53.1669
2012-06-25,10.2782
2012-06-26,16.6628
2012-06-27,54.4758
2012-06-28,27.0557
2012-06-29,120.5017
2012-07-02,137.8888
2012-07-03,138.3156
2012-07-05,105.3397
2012-07-06,83.742
2012-07-09,114.894
2012-07-10,100.4487
2012-07-11,97.9601
2012-07-12,71.05
