date,Aroon Up,Aroon Down
2010-01-04,95.0,0.0
2010-01-05,100.0,1.6667
2010-01-06,98.3333,0.0
2010-01-07,96.6667,21.6667
2010-01-08,100.0,20.0
2010-01-11,100.0,18.3333
2010-01-12,98.3333,16.6667
2010-01-13,96.6667,15.0
2010-01-14,95.0,13.3333
2010-01-15,93.3333,11.6667
2010-01-19,91.6667,10.0
2010-01-20,90.0,8.3333
2010-01-21,88.3333,6.6667
2010-01-22,86.6667,5.0
2010-01-25,85.0,3.3333
2010-01-26,83.3333,100.0
2010-01-27,81.6667,100.0
2010-01-28,80.0,98.3333
2010-01-29,78.3333,96.6667
2010-02-01,76.6667,100.0
2010-02-02,75.0,98.3333
2010-02-03,73.3333,96.6667
2010-02-04,71.6667,100.0
2010-02-05,70.0,98.3333
2010-02-08,68.3333,96.6667
2010-02-09,66.6667,95.0
2010-02-10,65.0,93.3333
2010-02-11,63.3333,91.6667
2010-02-12,61.6667,90.0
2010-02-16,60.0,88.3333
2010-02-17,58.3333,86.6667
2010-02-18,56.6667,85.0
2010-02-19,55.0,83.3333
2010-02-22,53.3333,81.6667
2010-02-23,51.6667,80.0
2010-02-24,50.0,78.3333
2010-02-25,48.3333,76.6667
2010-02-26,46.6667,75.0
2010-03-01,45.0,73.3333
2010-03-02,43.3333,71.6667
2010-03-03,41.6667,70.0
2010-03-04,40.0,68.3333
2010-03-05,38.3333,66.6667
2010-03-08,36.6667,65.0
2010-03-09,35.0,63.3333
2010-03-10,33.3333,61.6667
2010-03-11,31.6667,60.0
2010-03-12,30.0,58.3333
2010-03-15,28.3333,56.6667
2010-03-16,26.6667,55.0
2010-03-17,25.0,53.3333
2010-03-18,23.3333,51.6667
2010-03-19,21.6667,50.0
2010-03-22,20.0,48.3333
2010-03-23,18.3333,46.6667
2010-03-24,16.6667,45.0
2010-03-25,15.0,43.3333
2010-03-26,13.3333,41.6667
2010-03-29,11.6667,40.0
2010-03-30,10.0,38.3333
2010-03-31,8.3333,36.6667
2010-04-01,6.6667,35.0
2010-04-05,5.0,33.3333
2010-04-06,3.3333,31.6667
2010-04-07,1.6667,30.0
2010-04-08,0.0,28.3333
2010-04-09,0.0,26.6667
2010-04-12,0.0,25.0
2010-04-13,0.0,23.3333
2010-04-14,0.0,21.6667
2010-04-15,0.0,20.0
2010-04-16,0.0,18.3333
2010-04-19,0.0,16.6667
2010-04-20,100.0,15.0
2010-04-21,98.3333,13.3333
2010-04-22,100.0,11.6667
2010-04-23,98.3333,10.0
2010-04-26,100.0,8.3333
2010-04-27,98.3333,6.6667
2010-04-28,96.6667,5.0
2010-04-29,95.0,3.3333
2010-04-30,93.3333,1.6667
2010-05-03,91.6667,0.0
2010-05-04,90.0,0.0
2010-05-05,88.3333,3.3333
2010-05-06,86.6667,1.6667
2010-05-07,85.0,0.0
2010-05-10,83.3333,11.6667
2010-05-11,81.6667,10.0
2010-05-12,80.0,8.3333
2010-05-13,78.3333,6.6667
2010-05-14,76.6667,5.0
2010-05-17,75.0,3.3333
2010-05-18,73.3333,1.6667
2010-05-19,71.6667,0.0
2010-05-20,70.0,0.0
2010-05-21,68.3333,0.0
2010-05-24,66.6667,0.0
2010-05-25,65.0,0.0
2010-05-26,63.3333,95.0
2010-05-27,61.6667,93.3333
2010-05-28,60.0,91.6667
2010-06-01,58.3333,90.0
2010-06-02,56.6667,88.3333
2010-06-03,55.0,86.6667
2010-06-04,53.3333,85.0
2010-06-07,51.6667,100.0
2010-06-08,50.0,100.0
2010-06-09,48.3333,98.3333
2010-06-10,46.6667,96.6667
2010-06-11,45.0,95.0
2010-06-14,43.3333,93.3333
2010-06-15,41.6667,91.6667
2010-06-16,40.0,90.0
2010-06-17,38.3333,88.3333
2010-06-18,36.6667,86.6667
2010-06-21,35.0,85.0
2010-06-22,33.3333,83.3333
2010-06-23,31.6667,81.6667
2010-06-24,30.0,100.0
2010-06-25,28.3333,98.3333
2010-06-28,26.6667,96.6667
2010-06-29,25.0,100.0
2010-06-30,23.3333,100.0
2010-07-01,21.6667,100.0
2010-07-02,20.0,98.3333
2010-07-06,18.3333,100.0
2010-07-07,16.6667,98.3333
2010-07-08,15.0,96.6667
2010-07-09,13.3333,95.0
2010-07-12,11.6667,93.3333
2010-07-13,10.0,91.6667
2010-07-14,8.3333,100.0
2010-07-15,6.6667,98.3333
2010-07-16,5.0,100.0
2010-07-19,3.3333,98.3333
2010-07-20,1.6667,96.6667
2010-07-21,0.0,95.0
2010-07-22,0.0,93.3333
2010-07-23,3.3333,91.6667
2010-07-26,1.6667,90.0
2010-07-27,0.0,88.3333
2010-07-28,0.0,86.6667
2010-07-29,8.3333,85.0
2010-07-30,6.6667,83.3333
2010-08-02,5.0,81.6667
2010-08-03,3.3333,80.0
2010-08-04,1.6667,78.3333
2010-08-05,0.0,76.6667
2010-08-06,0.0,75.0
2010-08-09,11.6667,73.3333
2010-08-10,10.0,100.0
2010-08-11,8.3333,100.0
2010-08-12,6.6667,100.0
2010-08-13,5.0,98.3333
2010-08-16,3.3333,100.0
2010-08-17,1.6667,98.3333
2010-08-18,0.0,96.6667
2010-08-19,10.0,100.0
2010-08-20,8.3333,100.0
2010-08-23,6.6667,100.0
2010-08-24,5.0,100.0
2010-08-25,3.3333,98.3333
2010-08-26,1.6667,96.6667
2010-08-27,0.0,95.0
2010-08-30,0.0,93.3333
2010-08-31,18.3333,91.6667
2010-09-01,16.6667,90.0
2010-09-02,15.0,88.3333
2010-09-03,13.3333,86.6667
2010-09-07,11.6667,85.0
2010-09-08,10.0,83.3333
2010-09-09,8.3333,81.6667
2010-09-10,6.6667,80.0
2010-09-13,5.0,78.3333
2010-09-14,3.3333,76.6667
2010-09-15,1.6667,75.0
2010-09-16,0.0,73.3333
2010-09-17,0.0,71.6667
2010-09-20,3.3333,70.0
2010-09-21,1.6667,68.3333
2010-09-22,0.0,66.6667
2010-09-23,0.0,65.0
2010-09-24,0.0,63.3333
2010-09-27,31.6667,61.6667
2010-09-28,30.0,60.0
2010-09-29,28.3333,58.3333
2010-09-30,26.6667,56.6667
2010-10-01,25.0,55.0
2010-10-04,23.3333,53.3333
2010-10-05,21.6667,51.6667
2010-10-06,20.0,50.0
2010-10-07,18.3333,48.3333
2010-10-08,16.6667,46.6667
2010-10-11,15.0,45.0
2010-10-12,13.3333,43.3333
2010-10-13,11.6667,41.6667
2010-10-14,10.0,40.0
2010-10-15,8.3333,38.3333
2010-10-18,6.6667,36.6667
2010-10-19,5.0,35.0
2010-10-20,3.3333,33.3333
2010-10-21,1.6667,31.6667
2010-10-22,0.0,30.0
2010-10-25,3.3333,28.3333
2010-10-26,1.6667,26.6667
2010-10-27,0.0,25.0
2010-10-28,100.0,23.3333
2010-10-29,100.0,21.6667
2010-11-01,98.3333,20.0
2010-11-02,96.6667,18.3333
2010-11-03,95.0,16.6667
2010-11-04,100.0,15.0
2010-11-05,100.0,13.3333
2010-11-08,98.3333,11.6667
2010-11-09,96.6667,10.0
2010-11-10,95.0,8.3333
2010-11-11,93.3333,6.6667
2010-11-12,91.6667,5.0
2010-11-15,90.0,3.3333
2010-11-16,88.3333,1.6667
2010-11-17,86.6667,0.0
2010-11-18,85.0,0.0
2010-11-19,83.3333,5.0
2010-11-22,81.6667,3.3333
2010-11-23,80.0,1.6667
2010-11-24,78.3333,0.0
2010-11-26,76.6667,0.0
2010-11-29,75.0,0.0
2010-11-30,73.3333,43.3333
2010-12-01,100.0,41.6667
2010-12-02,100.0,40.0
2010-12-03,98.3333,38.3333
2010-12-06,100.0,36.6667
2010-12-07,100.0,35.0
2010-12-08,100.0,33.3333
2010-12-09,100.0,31.6667
2010-12-10,98.3333,30.0
2010-12-13,100.0,28.3333
2010-12-14,98.3333,26.6667
2010-12-15,96.6667,25.0
2010-12-16,95.0,23.3333
2010-12-17,93.3333,21.6667
2010-12-20,91.6667,20.0
2010-12-21,90.0,18.3333
2010-12-22,88.3333,16.6667
2010-12-23,86.6667,15.0
2010-12-27,85.0,13.3333
2010-12-28,83.3333,11.6667
2010-12-29,81.6667,10.0
2010-12-30,80.0,8.3333
2010-12-31,78.3333,6.6667
2011-01-03,76.6667,5.0
2011-01-04,75.0,3.3333
2011-01-05,73.3333,1.6667
2011-01-06,71.6667,0.0
2011-01-07,70.0,0.0
2011-01-10,68.3333,0.0
2011-01-11,66.6667,0.0
2011-01-12,65.0,0.0
2011-01-13,63.3333,0.0
2011-01-14,61.6667,8.3333
2011-01-18,60.0,6.6667
2011-01-19,58.3333,5.0
2011-01-20,56.6667,3.3333
2011-01-21,55.0,1.6667
2011-01-24,53.3333,0.0
2011-01-25,51.6667,30.0
2011-01-26,50.0,28.3333
2011-01-27,48.3333,26.6667
2011-01-28,46.6667,25.0
2011-01-31,45.0,23.3333
2011-02-01,43.3333,21.6667
2011-02-02,41.6667,20.0
2011-02-03,40.0,18.3333
2011-02-04,38.3333,16.6667
2011-02-07,36.6667,15.0
2011-02-08,35.0,13.3333
2011-02-09,33.3333,11.6667
2011-02-10,31.6667,10.0
2011-02-11,30.0,8.3333
2011-02-14,28.3333,6.6667
2011-02-15,26.6667,5.0
2011-02-16,25.0,3.3333
2011-02-17,23.3333,1.6667
2011-02-18,21.6667,0.0
2011-02-22,20.0,3.3333
2011-02-23,18.3333,1.6667
2011-02-24,16.6667,0.0
2011-02-25,15.0,0.0
2011-02-28,13.3333,86.6667
2011-03-01,11.6667,85.0
2011-03-02,10.0,83.3333
2011-03-03,8.3333,81.6667
2011-03-04,6.6667,80.0
2011-03-07,5.0,78.3333
2011-03-08,3.3333,76.6667
2011-03-09,1.6667,75.0
2011-03-10,0.0,73.3333
2011-03-11,15.0,71.6667
2011-03-14,13.3333,100.0
2011-03-15,11.6667,100.0
2011-03-16,10.0,100.0
2011-03-17,8.3333,98.3333
2011-03-18,6.6667,96.6667
2011-03-21,5.0,95.0
2011-03-22,3.3333,93.3333
2011-03-23,1.6667,91.6667
2011-03-24,0.0,90.0
2011-03-25,1.6667,88.3333
2011-03-28,0.0,86.6667
2011-03-29,1.6667,85.0
2011-03-30,0.0,83.3333
2011-03-31,6.6667,81.6667
2011-04-01,5.0,80.0
2011-04-04,3.3333,78.3333
2011-04-05,1.6667,76.6667
2011-04-06,0.0,75.0
2011-04-07,6.6667,73.3333
2011-04-08,5.0,71.6667
2011-04-11,3.3333,70.0
2011-04-12,1.6667,68.3333
2011-04-13,0.0,66.6667
2011-04-14,15.0,65.0
2011-04-15,13.3333,63.3333
2011-04-18,11.6667,61.6667
2011-04-19,10.0,60.0
2011-04-20,8.3333,58.3333
2011-04-21,6.6667,56.6667
2011-04-25,5.0,55.0
2011-04-26,3.3333,53.3333
2011-04-27,1.6667,51.6667
2011-04-28,0.0,50.0
2011-04-29,0.0,48.3333
2011-05-02,26.6667,46.6667
2011-05-03,25.0,45.0
2011-05-04,23.3333,43.3333
2011-05-05,21.6667,41.6667
2011-05-06,20.0,40.0
2011-05-09,18.3333,38.3333
2011-05-10,16.6667,36.6667
2011-05-11,15.0,35.0
2011-05-12,13.3333,33.3333
2011-05-13,11.6667,31.6667
2011-05-16,10.0,30.0
2011-05-17,8.3333,28.3333
2011-05-18,6.6667,26.6667
2011-05-19,5.0,25.0
2011-05-20,3.3333,23.3333
2011-05-23,1.6667,21.6667
2011-05-24,0.0,20.0
2011-05-25,61.6667,18.3333
2011-05-26,60.0,16.6667
2011-05-27,58.3333,15.0
2011-05-31,56.6667,13.3333
2011-06-01,55.0,100.0
2011-06-02,53.3333,100.0
2011-06-03,51.6667,100.0
2011-06-06,50.0,100.0
2011-06-07,48.3333,98.3333
2011-06-08,46.6667,100.0
2011-06-09,45.0,98.3333
2011-06-10,43.3333,96.6667
2011-06-13,41.6667,95.0
2011-06-14,40.0,93.3333
2011-06-15,38.3333,91.6667
2011-06-16,36.6667,90.0
2011-06-17,35.0,88.3333
2011-06-20,33.3333,86.6667
2011-06-21,31.6667,85.0
2011-06-22,30.0,83.3333
2011-06-23,28.3333,81.6667
2011-06-24,26.6667,80.0
2011-06-27,25.0,78.3333
2011-06-28,23.3333,76.6667
2011-06-29,21.6667,75.0
2011-06-30,20.0,73.3333
2011-07-01,18.3333,71.6667
2011-07-05,16.6667,70.0
2011-07-06,15.0,68.3333
2011-07-07,13.3333,66.6667
2011-07-08,11.6667,65.0
2011-07-11,10.0,63.3333
2011-07-12,8.3333,61.6667
2011-07-13,6.6667,60.0
2011-07-14,5.0,58.3333
2011-07-15,3.3333,56.6667
2011-07-18,1.6667,55.0
2011-07-19,0.0,53.3333
2011-07-20,0.0,51.6667
2011-07-21,1.6667,50.0
2011-07-22,0.0,48.3333
2011-07-25,0.0,46.6667
2011-07-26,0.0,45.0
2011-07-27,16.6667,43.3333
2011-07-28,15.0,41.6667
2011-07-29,13.3333,40.0
2011-08-01,11.6667,38.3333
2011-08-02,10.0,36.6667
2011-08-03,8.3333,35.0
2011-08-04,6.6667,33.3333
2011-08-05,5.0,31.6667
2011-08-08,3.3333,100.0
2011-08-09,1.6667,98.3333
2011-08-10,0.0,100.0
2011-08-11,58.3333,98.3333
2011-08-12,56.6667,96.6667
2011-08-15,55.0,95.0
2011-08-16,53.3333,93.3333
2011-08-17,51.6667,91.6667
2011-08-18,50.0,100.0
2011-08-19,48.3333,100.0
2011-08-22,46.6667,98.3333
2011-08-23,45.0,96.6667
2011-08-24,43.3333,95.0
2011-08-25,41.6667,93.3333
2011-08-26,40.0,91.6667
2011-08-29,38.3333,90.0
2011-08-30,36.6667,88.3333
2011-08-31,35.0,86.6667
2011-09-01,33.3333,85.0
2011-09-02,31.6667,83.3333
2011-09-06,30.0,81.6667
2011-09-07,28.3333,80.0
2011-09-08,26.6667,78.3333
2011-09-09,25.0,76.6667
2011-09-12,23.3333,75.0
2011-09-13,21.6667,73.3333
2011-09-14,20.0,71.6667
2011-09-15,18.3333,70.0
2011-09-16,16.6667,68.3333
2011-09-19,15.0,66.6667
2011-09-20,13.3333,65.0
2011-09-21,11.6667,63.3333
2011-09-22,10.0,61.6667
2011-09-23,8.3333,60.0
2011-09-26,6.6667,58.3333
2011-09-27,5.0,56.6667
2011-09-28,3.3333,55.0
2011-09-29,1.6667,53.3333
2011-09-30,0.0,51.6667
2011-10-03,0.0,50.0
2011-10-04,25.0,48.3333
2011-10-05,23.3333,46.6667
2011-10-06,21.6667,45.0
2011-10-07,20.0,43.3333
2011-10-10,18.3333,41.6667
2011-10-11,16.6667,40.0
2011-10-12,15.0,38.3333
2011-10-13,13.3333,36.6667
2011-10-14,11.6667,35.0
2011-10-17,10.0,33.3333
2011-10-18,8.3333,31.6667
2011-10-19,6.6667,30.0
2011-10-20,5.0,28.3333
2011-10-21,3.3333,26.6667
2011-10-24,1.6667,25.0
2011-10-25,0.0,23.3333
2011-10-26,0.0,21.6667
2011-10-27,0.0,20.0
2011-10-28,100.0,18.3333
2011-10-31,98.3333,16.6667
2011-11-01,96.6667,15.0
2011-11-02,95.0,13.3333
2011-11-03,93.3333,11.6667
2011-11-04,91.6667,10.0
2011-11-07,90.0,8.3333
2011-11-08,88.3333,6.6667
2011-11-09,86.6667,5.0
2011-11-10,85.0,3.3333
2011-11-11,83.3333,1.6667
2011-11-14,81.6667,0.0
2011-11-15,80.0,0.0
2011-11-16,78.3333,48.3333
2011-11-17,76.6667,100.0
2011-11-18,75.0,98.3333
2011-11-21,73.3333,96.6667
2011-11-22,71.6667,95.0
2011-11-23,70.0,93.3333
2011-11-25,68.3333,91.6667
2011-11-28,66.6667,90.0
2011-11-29,65.0,88.3333
2011-11-30,63.3333,86.6667
2011-12-01,61.6667,85.0
2011-12-02,60.0,83.3333
2011-12-05,58.3333,81.6667
2011-12-06,56.6667,80.0
2011-12-07,55.0,78.3333
2011-12-08,53.3333,76.6667
2011-12-09,51.6667,75.0
2011-12-12,50.0,73.3333
2011-12-13,48.3333,71.6667
2011-12-14,46.6667,70.0
2011-12-15,45.0,68.3333
2011-12-16,43.3333,66.6667
2011-12-19,41.6667,65.0
2011-12-20,40.0,63.3333
2011-12-21,38.3333,61.6667
2011-12-22,36.6667,60.0
2011-12-23,35.0,58.3333
2011-12-27,33.3333,56.6667
2011-12-28,31.6667,55.0
2011-12-29,30.0,53.3333
2011-12-30,28.3333,51.6667
2012-01-03,26.6667,50.0
2012-01-04,25.0,48.3333
2012-01-05,23.3333,46.6667
2012-01-06,21.6667,100.0
2012-01-09,20.0,100.0
2012-01-10,18.3333,98.3333
2012-01-11,16.6667,100.0
2012-01-12,15.0,98.3333
2012-01-13,13.3333,96.6667
2012-01-17,11.6667,95.0
2012-01-18,10.0,93.3333
2012-01-19,8.3333,91.6667
2012-01-20,6.6667,90.0
2012-01-23,5.0,88.3333
