date,Aroon Down,Aroon Up
2010-01-04,0.0,54.5455
2010-01-05,0.0,53.719
2010-01-06,0.0,52.8926
2010-01-07,0.0,52.0661
2010-01-08,0.0,51.2397
2010-01-11,1.6529,50.4132
2010-01-12,0.8264,49.5868
2010-01-13,0.0,48.7603
2010-01-14,0.0,47.9339
2010-01-15,0.0,47.1074
2010-01-19,1.6529,46.281
2010-01-20,0.8264,45.4545
2010-01-21,0.0,44.6281
2010-01-22,0.0,43.8017
2010-01-25,0.0,42.9752
2010-01-26,100.0,42.1488
2010-01-27,100.0,41.3223
2010-01-28,99.1736,40.4959
2010-01-29,98.3471,39.6694
2010-02-01,97.5207,38.843
2010-02-02,96.6942,38.0165
2010-02-03,95.8678,37.1901
2010-02-04,95.0413,36.3636
2010-02-05,100.0,35.5372
2010-02-08,99.1736,34.7107
2010-02-09,98.3471,33.8843
2010-02-10,97.5207,33.0579
2010-02-11,96.6942,32.2314
2010-02-12,95.8678,31.405
2010-02-16,95.0413,30.5785
2010-02-17,94.2149,29.7521
2010-02-18,93.3884,28.9256
2010-02-19,92.562,28.0992
2010-02-22,91.7355,27.2727
2010-02-23,90.9091,26.4463
2010-02-24,90.0826,25.6198
2010-02-25,89.2562,24.7934
2010-02-26,88.4298,23.9669
2010-03-01,87.6033,23.1405
2010-03-02,86.7769,22.314
2010-03-03,85.9504,21.4876
2010-03-04,85.124,20.6612
2010-03-05,84.2975,19.8347
2010-03-08,83.4711,19.0083
2010-03-09,82.6446,18.1818
2010-03-10,81.8182,17.3554
2010-03-11,80.9917,16.5289
2010-03-12,80.1653,15.7025
2010-03-15,79.3388,14.876
2010-03-16,78.5124,14.0496
2010-03-17,77.686,13.2231
2010-03-18,76.8595,12.3967
2010-03-19,76.0331,11.5702
2010-03-22,75.2066,10.7438
2010-03-23,74.3802,9.9174
2010-03-24,73.5537,9.0909
2010-03-25,72.7273,8.2645
2010-03-26,71.9008,7.438
2010-03-29,71.0744,6.6116
2010-03-30,70.2479,5.7851
2010-03-31,69.4215,4.9587
2010-04-01,68.595,4.1322
2010-04-05,67.7686,3.3058
2010-04-06,66.9421,2.4793
2010-04-07,66.1157,1.6529
2010-04-08,65.2893,0.8264
2010-04-09,64.4628,0.0
2010-04-12,63.6364,0.0
2010-04-13,62.8099,0.0
2010-04-14,61.9835,100.0
2010-04-15,61.157,100.0
2010-04-16,60.3306,99.1736
2010-04-19,59.5041,98.3471
2010-04-20,58.6777,97.5207
2010-04-21,57.8512,96.6942
2010-04-22,57.0248,95.8678
2010-04-23,56.1983,95.0413
2010-04-26,55.3719,94.2149
2010-04-27,54.5455,93.3884
2010-04-28,53.719,92.562
2010-04-29,52.8926,91.7355
2010-04-30,52.0661,90.9091
2010-05-03,51.2397,90.0826
2010-05-04,50.4132,89.2562
2010-05-05,49.5868,88.4298
2010-05-06,48.7603,87.6033
2010-05-07,47.9339,86.7769
2010-05-10,47.1074,85.9504
2010-05-11,46.281,85.124
2010-05-12,45.4545,84.2975
2010-05-13,44.6281,83.4711
2010-05-14,43.8017,82.6446
2010-05-17,42.9752,81.8182
2010-05-18,42.1488,80.9917
2010-05-19,41.3223,80.1653
2010-05-20,40.4959,79.3388
2010-05-21,100.0,78.5124
2010-05-24,99.1736,77.686
2010-05-25,98.3471,76.8595
2010-05-26,97.5207,76.0331
2010-05-27,96.6942,75.2066
2010-05-28,95.8678,74.3802
2010-06-01,95.0413,73.5537
2010-06-02,94.2149,72.7273
2010-06-03,93.3884,71.9008
2010-06-04,92.562,71.0744
2010-06-07,100.0,70.2479
2010-06-08,100.0,69.4215
2010-06-09,99.1736,68.595
2010-06-10,98.3471,67.7686
2010-06-11,97.5207,66.9421
2010-06-14,96.6942,66.1157
2010-06-15,95.8678,65.2893
2010-06-16,95.0413,64.4628
2010-06-17,94.2149,63.6364
2010-06-18,93.3884,62.8099
2010-06-21,92.562,61.9835
2010-06-22,91.7355,61.157
2010-06-23,90.9091,60.3306
2010-06-24,90.0826,59.5041
2010-06-25,89.2562,58.6777
2010-06-28,88.4298,57.8512
2010-06-29,87.6033,57.0248
2010-06-30,100.0,56.1983
2010-07-01,100.0,55.3719
2010-07-02,99.1736,54.5455
2010-07-06,98.3471,53.719
2010-07-07,97.5207,52.8926
2010-07-08,96.6942,52.0661
2010-07-09,95.8678,51.2397
2010-07-12,95.0413,50.4132
2010-07-13,94.2149,49.5868
2010-07-14,93.3884,48.7603
2010-07-15,92.562,47.9339
2010-07-16,91.7355,47.1074
2010-07-19,90.9091,46.281
2010-07-20,90.0826,45.4545
2010-07-21,89.2562,44.6281
2010-07-22,88.4298,43.8017
2010-07-23,87.6033,42.9752
2010-07-26,86.7769,42.1488
2010-07-27,85.9504,41.3223
2010-07-28,85.124,40.4959
2010-07-29,84.2975,39.6694
2010-07-30,83.4711,38.843
2010-08-02,82.6446,38.0165
2010-08-03,81.8182,37.1901
2010-08-04,80.9917,36.3636
2010-08-05,80.1653,35.5372
2010-08-06,79.3388,34.7107
2010-08-09,78.5124,33.8843
2010-08-10,77.686,33.0579
2010-08-11,76.8595,32.2314
2010-08-12,76.0331,31.405
2010-08-13,75.2066,30.5785
2010-08-16,74.3802,29.7521
2010-08-17,73.5537,28.9256
2010-08-18,72.7273,28.0992
2010-08-19,71.9008,27.2727
2010-08-20,71.0744,26.4463
2010-08-23,70.2479,25.6198
2010-08-24,69.4215,24.7934
2010-08-25,68.595,23.9669
2010-08-26,67.7686,23.1405
2010-08-27,66.9421,22.314
2010-08-30,66.1157,21.4876
2010-08-31,65.2893,20.6612
2010-09-01,64.4628,19.8347
2010-09-02,63.6364,19.0083
2010-09-03,62.8099,18.1818
2010-09-07,61.9835,17.3554
2010-09-08,61.157,16.5289
2010-09-09,60.3306,15.7025
2010-09-10,59.5041,14.876
2010-09-13,58.6777,14.0496
2010-09-14,57.8512,13.2231
2010-09-15,57.0248,12.3967
2010-09-16,56.1983,11.5702
2010-09-17,55.3719,10.7438
2010-09-20,54.5455,9.9174
2010-09-21,53.719,9.0909
2010-09-22,52.8926,8.2645
2010-09-23,52.0661,7.438
2010-09-24,51.2397,6.6116
2010-09-27,50.4132,5.7851
2010-09-28,49.5868,4.9587
2010-09-29,48.7603,4.1322
2010-09-30,47.9339,3.3058
2010-10-01,47.1074,2.4793
2010-10-04,46.281,1.6529
2010-10-05,45.4545,0.8264
2010-10-06,44.6281,0.0
2010-10-07,43.8017,0.0
2010-10-08,42.9752,1.6529
2010-10-11,42.1488,0.8264
2010-10-12,41.3223,0.0
2010-10-13,40.4959,0.0
2010-10-14,39.6694,0.0
2010-10-15,38.843,0.0
2010-10-18,38.0165,0.0
2010-10-19,37.1901,0.8264
2010-10-20,36.3636,0.0
2010-10-21,35.5372,0.0
2010-10-22,34.7107,0.0
2010-10-25,33.8843,0.8264
2010-10-26,33.0579,0.0
2010-10-27,32.2314,1.6529
2010-10-28,31.405,0.8264
2010-10-29,30.5785,0.0
2010-11-01,29.7521,0.0
2010-11-02,28.9256,0.0
2010-11-03,28.0992,45.4545
2010-11-04,27.2727,44.6281
2010-11-05,26.4463,43.8017
2010-11-08,25.6198,42.9752
2010-11-09,24.7934,42.1488
2010-11-10,23.9669,41.3223
2010-11-11,23.1405,40.4959
2010-11-12,22.314,39.6694
2010-11-15,21.4876,38.843
2010-11-16,20.6612,38.0165
2010-11-17,19.8347,37.1901
2010-11-18,19.0083,36.3636
2010-11-19,18.1818,35.5372
2010-11-22,17.3554,34.7107
2010-11-23,16.5289,33.8843
2010-11-24,15.7025,33.0579
2010-11-26,14.876,32.2314
2010-11-29,14.0496,31.405
2010-11-30,13.2231,30.5785
2010-12-01,12.3967,29.7521
2010-12-02,11.5702,28.9256
2010-12-03,10.7438,28.0992
2010-12-06,9.9174,27.2727
2010-12-07,9.0909,26.4463
2010-12-08,8.2645,25.6198
2010-12-09,7.438,24.7934
2010-12-10,6.6116,23.9669
2010-12-13,5.7851,100.0
2010-12-14,4.9587,99.1736
2010-12-15,4.1322,98.3471
2010-12-16,3.3058,97.5207
2010-12-17,2.4793,96.6942
2010-12-20,1.6529,95.8678
2010-12-21,0.8264,95.0413
2010-12-22,0.0,100.0
2010-12-23,0.0,99.1736
2010-12-27,31.405,100.0
2010-12-28,30.5785,100.0
2010-12-29,29.7521,99.1736
2010-12-30,28.9256,98.3471
2010-12-31,28.0992,97.5207
2011-01-03,27.2727,100.0
2011-01-04,26.4463,100.0
2011-01-05,25.6198,100.0
2011-01-06,24.7934,99.1736
2011-01-07,23.9669,98.3471
2011-01-10,23.1405,97.5207
2011-01-11,22.314,96.6942
2011-01-12,21.4876,95.8678
2011-01-13,20.6612,100.0
2011-01-14,19.8347,100.0
2011-01-18,19.0083,99.1736
2011-01-19,18.1818,98.3471
2011-01-20,17.3554,97.5207
2011-01-21,16.5289,96.6942
2011-01-24,15.7025,95.8678
2011-01-25,14.876,95.0413
2011-01-26,14.0496,94.2149
2011-01-27,13.2231,93.3884
2011-01-28,12.3967,92.562
2011-01-31,11.5702,91.7355
2011-02-01,10.7438,100.0
2011-02-02,9.9174,99.1736
2011-02-03,9.0909,98.3471
2011-02-04,8.2645,97.5207
2011-02-07,7.438,96.6942
2011-02-08,6.6116,95.8678
2011-02-09,5.7851,95.0413
2011-02-10,4.9587,94.2149
2011-02-11,4.1322,100.0
2011-02-14,3.3058,100.0
2011-02-15,2.4793,100.0
2011-02-16,1.6529,100.0
2011-02-17,0.8264,99.1736
2011-02-18,0.0,98.3471
2011-02-22,0.8264,97.5207
2011-02-23,0.0,96.6942
2011-02-24,28.9256,95.8678
2011-02-25,28.0992,95.0413
2011-02-28,27.2727,94.2149
2011-03-01,26.4463,93.3884
2011-03-02,25.6198,92.562
2011-03-03,24.7934,91.7355
2011-03-04,23.9669,90.9091
2011-03-07,23.1405,90.0826
2011-03-08,22.314,89.2562
2011-03-09,21.4876,88.4298
2011-03-10,20.6612,87.6033
2011-03-11,19.8347,86.7769
2011-03-14,19.0083,85.9504
2011-03-15,18.1818,85.124
2011-03-16,17.3554,84.2975
2011-03-17,16.5289,83.4711
2011-03-18,15.7025,82.6446
2011-03-21,14.876,81.8182
2011-03-22,14.0496,80.9917
2011-03-23,13.2231,80.1653
2011-03-24,12.3967,79.3388
2011-03-25,11.5702,78.5124
2011-03-28,10.7438,77.686
2011-03-29,9.9174,76.8595
2011-03-30,9.0909,76.0331
2011-03-31,8.2645,75.2066
2011-04-01,7.438,74.3802
2011-04-04,6.6116,73.5537
2011-04-05,5.7851,72.7273
2011-04-06,4.9587,71.9008
2011-04-07,4.1322,71.0744
2011-04-08,3.3058,70.2479
2011-04-11,2.4793,69.4215
2011-04-12,1.6529,68.595
2011-04-13,0.8264,67.7686
2011-04-14,0.0,66.9421
2011-04-15,1.6529,66.1157
2011-04-18,0.8264,65.2893
2011-04-19,0.0,64.4628
2011-04-20,3.3058,63.6364
2011-04-21,2.4793,62.8099
2011-04-25,1.6529,61.9835
2011-04-26,0.8264,61.157
2011-04-27,0.0,60.3306
2011-04-28,0.0,59.5041
2011-04-29,13.2231,58.6777
2011-05-02,12.3967,57.8512
2011-05-03,11.5702,57.0248
2011-05-04,10.7438,56.1983
2011-05-05,9.9174,55.3719
2011-05-06,9.0909,54.5455
2011-05-09,8.2645,53.719
2011-05-10,7.438,52.8926
2011-05-11,6.6116,52.0661
2011-05-12,5.7851,51.2397
2011-05-13,4.9587,50.4132
2011-05-16,4.1322,49.5868
2011-05-17,3.3058,48.7603
2011-05-18,2.4793,47.9339
2011-05-19,1.6529,47.1074
2011-05-20,0.8264,46.281
2011-05-23,0.0,45.4545
2011-05-24,0.0,44.6281
2011-05-25,0.0,43.8017
2011-05-26,0.0,42.9752
2011-05-27,0.0,42.1488
2011-05-31,1.6529,41.3223
2011-06-01,0.8264,40.4959
2011-06-02,0.0,39.6694
2011-06-03,4.9587,38.843
2011-06-06,4.1322,38.0165
2011-06-07,3.3058,37.1901
2011-06-08,2.4793,36.3636
2011-06-09,1.6529,35.5372
2011-06-10,0.8264,34.7107
2011-06-13,0.0,33.8843
2011-06-14,0.0,33.0579
2011-06-15,0.0,32.2314
2011-06-16,100.0,31.405
2011-06-17,99.1736,30.5785
2011-06-20,98.3471,29.7521
2011-06-21,97.5207,28.9256
2011-06-22,96.6942,28.0992
2011-06-23,100.0,27.2727
2011-06-24,100.0,26.4463
2011-06-27,100.0,25.6198
2011-06-28,100.0,24.7934
2011-06-29,99.1736,23.9669
2011-06-30,98.3471,23.1405
2011-07-01,97.5207,22.314
2011-07-05,96.6942,21.4876
2011-07-06,95.8678,20.6612
2011-07-07,95.0413,19.8347
2011-07-08,94.2149,19.0083
2011-07-11,93.3884,18.1818
2011-07-12,100.0,17.3554
2011-07-13,99.1736,16.5289
2011-07-14,98.3471,15.7025
2011-07-15,97.5207,14.876
2011-07-18,100.0,14.0496
2011-07-19,99.1736,13.2231
2011-07-20,98.3471,12.3967
2011-07-21,97.5207,11.5702
2011-07-22,96.6942,10.7438
2011-07-25,95.8678,9.9174
2011-07-26,95.0413,9.0909
2011-07-27,94.2149,8.2645
2011-07-28,93.3884,7.438
2011-07-29,92.562,6.6116
2011-08-01,91.7355,5.7851
2011-08-02,90.9091,4.9587
2011-08-03,90.0826,4.1322
2011-08-04,100.0,3.3058
2011-08-05,100.0,2.4793
2011-08-08,100.0,1.6529
2011-08-09,100.0,0.8264
2011-08-10,99.1736,0.0
2011-08-11,98.3471,0.8264
2011-08-12,97.5207,0.0
2011-08-15,96.6942,26.4463
2011-08-16,95.8678,25.6198
2011-08-17,95.0413,24.7934
2011-08-18,94.2149,23.9669
2011-08-19,93.3884,23.1405
2011-08-22,100.0,22.314
2011-08-23,100.0,21.4876
2011-08-24,99.1736,20.6612
2011-08-25,98.3471,19.8347
2011-08-26,97.5207,19.0083
2011-08-29,96.6942,18.1818
2011-08-30,95.8678,17.3554
2011-08-31,95.0413,16.5289
