date,Aroon Down,Aroon Up,Aroon Up,Aroon Down,Aroon Down,Aroon Up,Aroon Up,Aroon Down
2018-07-02,91.6667,21.6667,21.6667,91.6667,91.6667,21.6667,21.6667,91.6667
2018-07-03,90.0,20.0,20.0,90.0,90.0,20.0,20.0,90.0
2018-07-05,88.3333,18.3333,18.3333,88.3333,88.3333,18.3333,18.3333,88.3333
2018-07-06,86.6667,16.6667,16.6667,86.6667,86.6667,16.6667,16.6667,86.6667
2018-07-09,85.0,15.0,15.0,85.0,85.0,15.0,15.0,85.0
2018-07-10,83.3333,13.3333,13.3333,83.3333,83.3333,13.3333,13.3333,83.3333
2018-07-11,81.6667,11.6667,11.6667,81.6667,81.6667,11.6667,11.6667,81.6667
2018-07-12,80.0,10.0,10.0,80.0,80.0,10.0,10.0,80.0
2018-07-13,78.3333,8.3333,8.3333,78.3333,78.3333,8.3333,8.3333,78.3333
2018-07-16,76.6667,6.6667,6.6667,76.6667,76.6667,6.6667,6.6667,76.6667
2018-07-17,75.0,5.0,5.0,75.0,75.0,5.0,5.0,75.0
2018-07-18,73.3333,3.3333,3.3333,73.3333,73.3333,3.3333,3.3333,73.3333
2018-07-19,71.6667,1.6667,1.6667,71.6667,71.6667,1.6667,1.6667,71.6667
2018-07-20,70.0,0.0,0.0,70.0,70.0,0.0,0.0,70.0
2018-07-23,68.3333,3.3333,3.3333,68.3333,68.3333,3.3333,3.3333,68.3333
2018-07-24,66.6667,1.6667,1.6667,66.6667,66.6667,1.6667,1.6667,66.6667
2018-07-25,65.0,0.0,0.0,65.0,65.0,0.0,0.0,65.0
2018-07-26,63.3333,100.0,100.0,63.3333,63.3333,100.0,100.0,63.3333
2018-07-27,61.6667,100.0,100.0,61.6667,61.6667,100.0,100.0,61.6667
2018-07-30,60.0,100.0,100.0,60.0,60.0,100.0,100.0,60.0
2018-07-31,58.3333,100.0,100.0,58.3333,58.3333,100.0,100.0,58.3333
2018-08-01,56.6667,100.0,100.0,56.6667,56.6667,100.0,100.0,56.6667
2018-08-02,55.0,98.3333,98.3333,55.0,55.0,98.3333,98.3333,55.0
2018-08-03,53.3333,96.6667,96.6667,53.3333,53.3333,96.6667,96.6667,53.3333
2018-08-06,51.6667,95.0,95.0,51.6667,51.6667,95.0,95.0,51.6667
2018-08-07,50.0,93.3333,93.3333,50.0,50.0,93.3333,93.3333,50.0
2018-08-08,48.3333,91.6667,91.6667,48.3333,48.3333,91.6667,91.6667,48.3333
2018-08-09,46.6667,90.0,90.0,46.6667,46.6667,90.0,90.0,46.6667
2018-08-10,45.0,88.3333,88.3333,45.0,45.0,88.3333,88.3333,45.0
2018-08-13,43.3333,86.6667,86.6667,43.3333,43.3333,86.6667,86.6667,43.3333
2018-08-14,41.6667,85.0,85.0,41.6667,41.6667,85.0,85.0,41.6667
2018-08-15,40.0,83.3333,83.3333,40.0,40.0,83.3333,83.3333,40.0
2018-08-16,38.3333,81.6667,81.6667,38.3333,38.3333,81.6667,81.6667,38.3333
2018-08-17,36.6667,80.0,80.0,36.6667,36.6667,80.0,80.0,36.6667
2018-08-20,35.0,78.3333,78.3333,35.0,35.0,78.3333,78.3333,35.0
2018-08-21,33.3333,76.6667,76.6667,33.3333,33.3333,76.6667,76.6667,33.3333
2018-08-22,31.6667,75.0,75.0,31.6667,31.6667,75.0,75.0,31.6667
2018-08-23,30.0,73.3333,73.3333,30.0,30.0,73.3333,73.3333,30.0
2018-08-24,28.3333,71.6667,71.6667,28.3333,28.3333,71.6667,71.6667,28.3333
2018-08-27,26.6667,70.0,70.0,26.6667,26.6667,70.0,70.0,26.6667
2018-08-28,25.0,68.3333,68.3333,25.0,25.0,68.3333,68.3333,25.0
2018-08-29,23.3333,66.6667,66.6667,23.3333,23.3333,66.6667,66.6667,23.3333
2018-08-30,21.6667,65.0,65.0,21.6667,21.6667,65.0,65.0,21.6667
2018-08-31,20.0,63.3333,63.3333,20.0,20.0,63.3333,63.3333,20.0
2018-09-04,18.3333,61.6667,61.6667,18.3333,18.3333,61.6667,61.6667,18.3333
2018-09-05,16.6667,60.0,60.0,16.6667,16.6667,60.0,60.0,16.6667
2018-09-06,15.0,58.3333,58.3333,15.0,15.0,58.3333,58.3333,15.0
2018-09-07,13.3333,56.6667,56.6667,13.3333,13.3333,56.6667,56.6667,13.3333
2018-09-10,11.6667,55.0,55.0,11.6667,11.6667,55.0,55.0,11.6667
2018-09-11,10.0,53.3333,53.3333,10.0,10.0,53.3333,53.3333,10.0
2018-09-12,8.3333,51.6667,51.6667,8.3333,8.3333,51.6667,51.6667,8.3333
2018-09-13,6.6667,50.0,50.0,6.6667,6.6667,50.0,50.0,6.6667
2018-09-14,5.0,48.3333,48.3333,5.0,5.0,48.3333,48.3333,5.0
2018-09-17,3.3333,46.6667,46.6667,3.3333,3.3333,46.6667,46.6667,3.3333
2018-09-18,1.6667,45.0,45.0,1.6667,1.6667,45.0,45.0,1.6667
2018-09-19,0.0,100.0,100.0,0.0,0.0,100.0,100.0,0.0
2018-09-20,1.6667,98.3333,98.3333,1.6667,1.6667,98.3333,98.3333,1.6667
2018-09-21,0.0,96.6667,96.6667,0.0,0.0,96.6667,96.6667,0.0
2018-09-24,0.0,95.0,95.0,0.0,0.0,95.0,95.0,0.0
2018-09-25,1.6667,93.3333,93.3333,1.6667,1.6667,93.3333,93.3333,1.6667
2018-09-26,0.0,91.6667,91.6667,0.0,0.0,91.6667,91.6667,0.0
2018-09-27,0.0,90.0,90.0,0.0,0.0,90.0,90.0,0.0
2018-09-28,0.0,88.3333,88.3333,0.0,0.0,88.3333,88.3333,0.0
2018-10-01,0.0,86.6667,86.6667,0.0,0.0,86.6667,86.6667,0.0
2018-10-02,0.0,85.0,85.0,0.0,0.0,85.0,85.0,0.0
2018-10-03,5.0,83.3333,83.3333,5.0,5.0,83.3333,83.3333,5.0
2018-10-04,3.3333,81.6667,81.6667,3.3333,3.3333,81.6667,81.6667,3.3333
2018-10-05,1.6667,80.0,80.0,1.6667,1.6667,80.0,80.0,1.6667
2018-10-08,0.0,78.3333,78.3333,0.0,0.0,78.3333,78.3333,0.0
2018-10-09,36.6667,76.6667,76.6667,36.6667,36.6667,76.6667,76.6667,36.6667
2018-10-10,35.0,75.0,75.0,35.0,35.0,75.0,75.0,35.0
2018-10-11,100.0,73.3333,73.3333,100.0,100.0,73.3333,73.3333,100.0
2018-10-12,100.0,71.6667,71.6667,100.0,100.0,71.6667,71.6667,100.0
2018-10-15,98.3333,70.0,70.0,98.3333,98.3333,70.0,70.0,98.3333
2018-10-16,96.6667,68.3333,68.3333,96.6667,96.6667,68.3333,68.3333,96.6667
2018-10-17,95.0,66.6667,66.6667,95.0,95.0,66.6667,66.6667,95.0
2018-10-18,93.3333,65.0,65.0,93.3333,93.3333,65.0,65.0,93.3333
2018-10-19,91.6667,63.3333,63.3333,91.6667,91.6667,63.3333,63.3333,91.6667
2018-10-22,90.0,61.6667,61.6667,90.0,90.0,61.6667,61.6667,90.0
2018-10-23,88.3333,60.0,60.0,88.3333,88.3333,60.0,60.0,88.3333
2018-10-24,100.0,58.3333,58.3333,100.0,100.0,58.3333,58.3333,100.0
2018-10-25,98.3333,56.6667,56.6667,98.3333,98.3333,56.6667,56.6667,98.3333
2018-10-26,96.6667,55.0,55.0,96.6667,96.6667,55.0,55.0,96.6667
2018-10-29,95.0,53.3333,53.3333,95.0,95.0,53.3333,53.3333,95.0
2018-10-30,93.3333,51.6667,51.6667,93.3333,93.3333,51.6667,51.6667,93.3333
2018-10-31,91.6667,50.0,50.0,91.6667,91.6667,50.0,50.0,91.6667
2018-11-01,90.0,48.3333,48.3333,90.0,90.0,48.3333,48.3333,90.0
2018-11-02,88.3333,46.6667,46.6667,88.3333,88.3333,46.6667,46.6667,88.3333
2018-11-05,86.6667,45.0,45.0,86.6667,86.6667,45.0,45.0,86.6667
2018-11-06,85.0,43.3333,43.3333,85.0,85.0,43.3333,43.3333,85.0
2018-11-07,83.3333,41.6667,41.6667,83.3333,83.3333,41.6667,41.6667,83.3333
2018-11-08,81.6667,40.0,40.0,81.6667,81.6667,40.0,40.0,81.6667
2018-11-09,80.0,38.3333,38.3333,80.0,80.0,38.3333,38.3333,80.0
2018-11-12,78.3333,36.6667,36.6667,78.3333,78.3333,36.6667,36.6667,78.3333
2018-11-13,76.6667,35.0,35.0,76.6667,76.6667,35.0,35.0,76.6667
2018-11-14,75.0,33.3333,33.3333,75.0,75.0,33.3333,33.3333,75.0
2018-11-15,73.3333,31.6667,31.6667,73.3333,73.3333,31.6667,31.6667,73.3333
2018-11-16,71.6667,30.0,30.0,71.6667,71.6667,30.0,30.0,71.6667
2018-11-19,70.0,28.3333,28.3333,70.0,70.0,28.3333,28.3333,70.0
2018-11-20,68.3333,26.6667,26.6667,68.3333,68.3333,26.6667,26.6667,68.3333
2018-11-21,66.6667,25.0,25.0,66.6667,66.6667,25.0,25.0,66.6667
2018-11-23,65.0,23.3333,23.3333,65.0,65.0,23.3333,23.3333,65.0
2018-11-26,63.3333,21.6667,21.6667,63.3333,63.3333,21.6667,21.6667,63.3333
2018-11-27,61.6667,20.0,20.0,61.6667,61.6667,20.0,20.0,61.6667
2018-11-28,60.0,18.3333,18.3333,60.0,60.0,18.3333,18.3333,60.0
2018-11-29,58.3333,16.6667,16.6667,58.3333,58.3333,16.6667,16.6667,58.3333
2018-11-30,56.6667,15.0,15.0,56.6667,56.6667,15.0,15.0,56.6667
2018-12-03,55.0,13.3333,13.3333,55.0,55.0,13.3333,13.3333,55.0
2018-12-04,53.3333,11.6667,11.6667,53.3333,53.3333,11.6667,11.6667,53.3333
2018-12-06,51.6667,10.0,10.0,51.6667,51.6667,10.0,10.0,51.6667
2018-12-07,50.0,8.3333,8.3333,50.0,50.0,8.3333,8.3333,50.0
2018-12-10,48.3333,6.6667,6.6667,48.3333,48.3333,6.6667,6.6667,48.3333
2018-12-11,46.6667,5.0,5.0,46.6667,46.6667,5.0,5.0,46.6667
2018-12-12,45.0,3.3333,3.3333,45.0,45.0,3.3333,3.3333,45.0
2018-12-13,43.3333,1.6667,1.6667,43.3333,43.3333,1.6667,1.6667,43.3333
2018-12-14,41.6667,0.0,0.0,41.6667,41.6667,0.0,0.0,41.6667
2018-12-17,40.0,0.0,0.0,40.0,40.0,0.0,0.0,40.0
2018-12-18,38.3333,0.0,0.0,38.3333,38.3333,0.0,0.0,38.3333
2018-12-19,36.6667,0.0,0.0,36.6667,36.6667,0.0,0.0,36.6667
2018-12-20,35.0,0.0,0.0,35.0,35.0,0.0,0.0,35.0
2018-12-21,33.3333,13.3333,13.3333,33.3333,33.3333,13.3333,13.3333,33.3333
2018-12-24,100.0,11.6667,11.6667,100.0,100.0,11.6667,11.6667,100.0
2018-12-26,100.0,10.0,10.0,100.0,100.0,10.0,10.0,100.0
2018-12-27,98.3333,8.3333,8.3333,98.3333,98.3333,8.3333,8.3333,98.3333
2018-12-28,96.6667,6.6667,6.6667,96.6667,96.6667,6.6667,6.6667,96.6667
2018-12-31,95.0,5.0,5.0,95.0,95.0,5.0,5.0,95.0
2019-01-02,93.3333,3.3333,3.3333,93.3333,93.3333,3.3333,3.3333,93.3333
2019-01-03,91.6667,1.6667,1.6667,91.6667,91.6667,1.6667,1.6667,91.6667
2019-01-04,90.0,0.0,0.0,90.0,90.0,0.0,0.0,90.0
2019-01-07,88.3333,0.0,0.0,88.3333,88.3333,0.0,0.0,88.3333
2019-01-08,86.6667,0.0,0.0,86.6667,86.6667,0.0,0.0,86.6667
2019-01-09,85.0,55.0,55.0,85.0,85.0,55.0,55.0,85.0
2019-01-10,83.3333,53.3333,53.3333,83.3333,83.3333,53.3333,53.3333,83.3333
2019-01-11,81.6667,51.6667,51.6667,81.6667,81.6667,51.6667,51.6667,81.6667
2019-01-14,80.0,50.0,50.0,80.0,80.0,50.0,50.0,80.0
2019-01-15,78.3333,48.3333,48.3333,78.3333,78.3333,48.3333,48.3333,78.3333
2019-01-16,76.6667,46.6667,46.6667,76.6667,76.6667,46.6667,46.6667,76.6667
2019-01-17,75.0,45.0,45.0,75.0,75.0,45.0,45.0,75.0
2019-01-18,73.3333,43.3333,43.3333,73.3333,73.3333,43.3333,43.3333,73.3333
2019-01-22,71.6667,41.6667,41.6667,71.6667,71.6667,41.6667,41.6667,71.6667
2019-01-23,70.0,40.0,40.0,70.0,70.0,40.0,40.0,70.0
2019-01-24,68.3333,38.3333,38.3333,68.3333,68.3333,38.3333,38.3333,68.3333
2019-01-25,66.6667,36.6667,36.6667,66.6667,66.6667,36.6667,36.6667,66.6667
2019-01-28,65.0,35.0,35.0,65.0,65.0,35.0,35.0,65.0
2019-01-29,63.3333,33.3333,33.3333,63.3333,63.3333,33.3333,33.3333,63.3333
2019-01-30,61.6667,31.6667,31.6667,61.6667,61.6667,31.6667,31.6667,61.6667
2019-01-31,60.0,30.0,30.0,60.0,60.0,30.0,30.0,60.0
2019-02-01,58.3333,28.3333,28.3333,58.3333,58.3333,28.3333,28.3333,58.3333
2019-02-04,56.6667,26.6667,26.6667,56.6667,56.6667,26.6667,26.6667,56.6667
2019-02-05,55.0,25.0,25.0,55.0,55.0,25.0,25.0,55.0
2019-02-06,53.3333,23.3333,23.3333,53.3333,53.3333,23.3333,23.3333,53.3333
2019-02-07,51.6667,21.6667,21.6667,51.6667,51.6667,21.6667,21.6667,51.6667
2019-02-08,50.0,20.0,20.0,50.0,50.0,20.0,20.0,50.0
2019-02-11,48.3333,18.3333,18.3333,48.3333,48.3333,18.3333,18.3333,48.3333
2019-02-12,46.6667,16.6667,16.6667,46.6667,46.6667,16.6667,16.6667,46.6667
2019-02-13,45.0,15.0,15.0,45.0,45.0,15.0,15.0,45.0
2019-02-14,43.3333,13.3333,13.3333,43.3333,43.3333,13.3333,13.3333,43.3333
2019-02-15,41.6667,11.6667,11.6667,41.6667,41.6667,11.6667,11.6667,41.6667
2019-02-19,40.0,10.0,10.0,40.0,40.0,10.0,10.0,40.0
2019-02-20,38.3333,8.3333,8.3333,38.3333,38.3333,8.3333,8.3333,38.3333
2019-02-21,36.6667,100.0,100.0,36.6667,36.6667,100.0,100.0,36.6667
2019-02-22,35.0,98.3333,98.3333,35.0,35.0,98.3333,98.3333,35.0
2019-02-25,33.3333,100.0,100.0,33.3333,33.3333,100.0,100.0,33.3333
2019-02-26,31.6667,100.0,100.0,31.6667,31.6667,100.0,100.0,31.6667
2019-02-27,30.0,98.3333,98.3333,30.0,30.0,98.3333,98.3333,30.0
2019-02-28,28.3333,96.6667,96.6667,28.3333,28.3333,96.6667,96.6667,28.3333
2019-03-01,26.6667,95.0,95.0,26.6667,26.6667,95.0,95.0,26.6667
2019-03-04,25.0,93.3333,93.3333,25.0,25.0,93.3333,93.3333,25.0
2019-03-05,23.3333,91.6667,91.6667,23.3333,23.3333,91.6667,91.6667,23.3333
2019-03-06,21.6667,90.0,90.0,21.6667,21.6667,90.0,90.0,21.6667
2019-03-07,20.0,88.3333,88.3333,20.0,20.0,88.3333,88.3333,20.0
2019-03-08,18.3333,86.6667,86.6667,18.3333,18.3333,86.6667,86.6667,18.3333
2019-03-11,16.6667,85.0,85.0,16.6667,16.6667,85.0,85.0,16.6667
2019-03-12,15.0,83.3333,83.3333,15.0,15.0,83.3333,83.3333,15.0
2019-03-13,13.3333,81.6667,81.6667,13.3333,13.3333,81.6667,81.6667,13.3333
2019-03-14,11.6667,80.0,80.0,11.6667,11.6667,80.0,80.0,11.6667
2019-03-15,10.0,100.0,100.0,10.0,10.0,100.0,100.0,10.0
2019-03-18,8.3333,100.0,100.0,8.3333,8.3333,100.0,100.0,8.3333
2019-03-19,6.6667,100.0,100.0,6.6667,6.6667,100.0,100.0,6.6667
2019-03-20,5.0,98.3333,98.3333,5.0,5.0,98.3333,98.3333,5.0
2019-03-21,3.3333,96.6667,96.6667,3.3333,3.3333,96.6667,96.6667,3.3333
2019-03-22,1.6667,100.0,100.0,1.6667,1.6667,100.0,100.0,1.6667
2019-03-25,0.0,98.3333,98.3333,0.0,0.0,98.3333,98.3333,0.0
2019-03-26,0.0,96.6667,96.6667,0.0,0.0,96.6667,96.6667,0.0
2019-03-27,5.0,100.0,100.0,5.0,5.0,100.0,100.0,5.0
2019-03-28,3.3333,98.3333,98.3333,3.3333,3.3333,98.3333,98.3333,3.3333
2019-03-29,1.6667,100.0,100.0,1.6667,1.6667,100.0,100.0,1.6667
