date,WILLR,WILLR,WILLR,WILLR
2018-01-02,-58.7156,-58.7156,-58.7156,-58.7156
2018-01-03,-17.2996,-17.2996,-17.2996,-17.2996
2018-01-04,-27.6486,-27.6486,-27.6486,-27.6486
2018-01-05,-10.0775,-10.0775,-10.0775,-10.0775
2018-01-08,-7.4859,-7.4859,-7.4859,-7.4859
2018-01-09,-21.1207,-21.1207,-21.1207,-21.1207
2018-01-10,-23.8095,-23.8095,-23.8095,-23.8095
2018-01-11,-3.352,-3.352,-3.352,-3.352
2018-01-12,-7.0707,-7.0707,-7.0707,-7.0707
2018-01-16,-23.5294,-23.5294,-23.5294,-23.5294
2018-01-17,-58.1897,-58.1897,-58.1897,-58.1897
2018-01-18,-66.3793,-66.3793,-66.3793,-66.3793
2018-01-19,-53.0172,-53.0172,-53.0172,-53.0172
2018-01-22,-18.5345,-18.5345,-18.5345,-18.5345
2018-01-23,-14.218,-14.218,-14.218,-14.218
2018-01-24,-9.7938,-9.7938,-9.7938,-9.7938
2018-01-25,-8.3333,-8.3333,-8.3333,-8.3333
2018-01-26,-3.0864,-3.0864,-3.0864,-3.0864
2018-01-29,-29.8246,-29.8246,-29.8246,-29.8246
2018-01-30,-92.437,-92.437,-92.437,-92.437
2018-01-31,-91.8919,-91.8919,-91.8919,-91.8919
2018-02-01,-58.1006,-58.1006,-58.1006,-58.1006
2018-02-02,-89.3855,-89.3855,-89.3855,-89.3855
2018-02-05,-96.1219,-96.1219,-96.1219,-96.1219
2018-02-06,-66.5272,-66.5272,-66.5272,-66.5272
2018-02-07,-62.7615,-62.7615,-62.7615,-62.7615
2018-02-08,-99.2293,-99.2293,-99.2293,-99.2293
2018-02-09,-62.7922,-62.7922,-62.7922,-62.7922
2018-02-12,-44.9007,-44.9007,-44.9007,-44.9007
2018-02-13,-40.4369,-40.4369,-40.4369,-40.4369
2018-02-14,-2.5507,-2.5507,-2.5507,-2.5507
2018-02-15,-22.5506,-22.5506,-22.5506,-22.5506
2018-02-16,-17.0635,-17.0635,-17.0635,-17.0635
2018-02-20,-46.4034,-46.4034,-46.4034,-46.4034
2018-02-21,-44.2272,-44.2272,-44.2272,-44.2272
2018-02-22,-94.4635,-94.4635,-94.4635,-94.4635
2018-02-23,-30.1345,-30.1345,-30.1345,-30.1345
2018-02-26,-11.6794,-11.6794,-11.6794,-11.6794
2018-02-27,-56.3307,-56.3307,-56.3307,-56.3307
2018-02-28,-89.9225,-89.9225,-89.9225,-89.9225
2018-03-01,-93.3121,-93.3121,-93.3121,-93.3121
2018-03-02,-70.7895,-70.7895,-70.7895,-70.7895
2018-03-05,-56.0526,-56.0526,-56.0526,-56.0526
2018-03-06,-43.928,-43.928,-43.928,-43.928
2018-03-07,-40.3509,-40.3509,-40.3509,-40.3509
2018-03-08,-15.2455,-15.2455,-15.2455,-15.2455
2018-03-09,-3.4749,-3.4749,-3.4749,-3.4749
2018-03-12,-19.5774,-19.5774,-19.5774,-19.5774
2018-03-13,-53.481,-53.481,-53.481,-53.481
2018-03-14,-93.7149,-93.7149,-93.7149,-93.7149
2018-03-15,-88.4612,-88.4612,-88.4612,-88.4612
2018-03-16,-92.5822,-92.5822,-92.5822,-92.5822
2018-03-19,-85.5263,-85.5263,-85.5263,-85.5263
2018-03-20,-88.7324,-88.7324,-88.7324,-88.7324
2018-03-21,-87.2727,-87.2727,-87.2727,-87.2727
2018-03-22,-96.5318,-96.5318,-96.5318,-96.5318
2018-03-23,-97.619,-97.619,-97.619,-97.619
2018-03-26,-49.0476,-49.0476,-49.0476,-49.0476
2018-03-27,-82.5123,-82.5123,-82.5123,-82.5123
2018-03-28,-69.7368,-69.7368,-69.7368,-69.7368
2018-03-29,-40.7895,-40.7895,-40.7895,-40.7895
2018-04-02,-72.9167,-72.9167,-72.9167,-72.9167
2018-04-03,-48.1172,-48.1172,-48.1172,-48.1172
2018-04-04,-10.8108,-10.8108,-10.8108,-10.8108
2018-04-05,-14.5833,-14.5833,-14.5833,-14.5833
2018-04-06,-47.9167,-47.9167,-47.9167,-47.9167
2018-04-09,-45.0576,-45.0576,-45.0576,-45.0576
2018-04-10,-21.649,-21.649,-21.649,-21.649
2018-04-11,-58.3085,-58.3085,-58.3085,-58.3085
2018-04-12,-17.2126,-17.2126,-17.2126,-17.2126
2018-04-13,-61.6667,-61.6667,-61.6667,-61.6667
2018-04-16,-31.0,-31.0,-31.0,-31.0
2018-04-17,-57.4257,-57.4257,-57.4257,-57.4257
2018-04-18,-90.8654,-90.8654,-90.8654,-90.8654
2018-04-19,-57.2115,-57.2115,-57.2115,-57.2115
2018-04-20,-70.1923,-70.1923,-70.1923,-70.1923
2018-04-23,-64.9038,-64.9038,-64.9038,-64.9038
2018-04-24,-58.7838,-58.7838,-58.7838,-58.7838
2018-04-25,-38.1679,-38.1679,-38.1679,-38.1679
2018-04-26,-39.5349,-39.5349,-39.5349,-39.5349
2018-04-27,-13.1944,-13.1944,-13.1944,-13.1944
2018-04-30,-71.9626,-71.9626,-71.9626,-71.9626
2018-05-01,-52.5223,-52.5223,-52.5223,-52.5223
2018-05-02,-95.0954,-95.0954,-95.0954,-95.0954
2018-05-03,-66.1914,-66.1914,-66.1914,-66.1914
2018-05-04,-51.5275,-51.5275,-51.5275,-51.5275
2018-05-07,-25.3086,-25.3086,-25.3086,-25.3086
2018-05-08,-26.8489,-26.8489,-26.8489,-26.8489
2018-05-09,-14.2857,-14.2857,-14.2857,-14.2857
2018-05-10,-5.2055,-5.2055,-5.2055,-5.2055
2018-05-11,-19.8895,-19.8895,-19.8895,-19.8895
2018-05-14,-37.9888,-37.9888,-37.9888,-37.9888
2018-05-15,-48.2085,-48.2085,-48.2085,-48.2085
2018-05-16,-67.1815,-67.1815,-67.1815,-67.1815
2018-05-17,-56.8,-56.8,-56.8,-56.8
2018-05-18,-93.4959,-93.4959,-93.4959,-93.4959
2018-05-21,-74.4444,-74.4444,-74.4444,-74.4444
2018-05-22,-46.3636,-46.3636,-46.3636,-46.3636
2018-05-23,-50.1992,-50.1992,-50.1992,-50.1992
2018-05-24,-68.1818,-68.1818,-68.1818,-68.1818
2018-05-25,-78.0303,-78.0303,-78.0303,-78.0303
2018-05-29,-87.987,-87.987,-87.987,-87.987
2018-05-30,-46.6403,-46.6403,-46.6403,-46.6403
2018-05-31,-36.3057,-36.3057,-36.3057,-36.3057
2018-06-01,-13.5238,-13.5238,-13.5238,-13.5238
2018-06-04,-8.3333,-8.3333,-8.3333,-8.3333
2018-06-05,-7.9846,-7.9846,-7.9846,-7.9846
2018-06-06,-5.2632,-5.2632,-5.2632,-5.2632
