date,WILLR,WILLR,WILLR,WILLR
2018-01-02,-15.1493,-15.1493,-15.1493,-15.1493
2018-01-03,-9.3369,-9.3369,-9.3369,-9.3369
2018-01-04,-6.8876,-6.8876,-6.8876,-6.8876
2018-01-05,-4.9074,-4.9074,-4.9074,-4.9074
2018-01-08,-12.9143,-12.9143,-12.9143,-12.9143
2018-01-09,-9.7288,-9.7288,-9.7288,-9.7288
2018-01-10,-3.7021,-3.7021,-3.7021,-3.7021
2018-01-11,-7.9208,-7.9208,-7.9208,-7.9208
2018-01-12,-5.8545,-5.8545,-5.8545,-5.8545
2018-01-16,-16.5587,-16.5587,-16.5587,-16.5587
2018-01-17,-15.6025,-15.6025,-15.6025,-15.6025
2018-01-18,-24.8401,-24.8401,-24.8401,-24.8401
2018-01-19,-43.3118,-43.3118,-43.3118,-43.3118
2018-01-22,-42.3217,-42.3217,-42.3217,-42.3217
2018-01-23,-45.8615,-45.8615,-45.8615,-45.8615
2018-01-24,-32.1187,-32.1187,-32.1187,-32.1187
2018-01-25,-28.0583,-28.0583,-28.0583,-28.0583
2018-01-26,-28.683,-28.683,-28.683,-28.683
2018-01-29,-30.9735,-30.9735,-30.9735,-30.9735
2018-01-30,-38.2613,-38.2613,-38.2613,-38.2613
2018-01-31,-31.0776,-31.0776,-31.0776,-31.0776
2018-02-01,-24.8308,-24.8308,-24.8308,-24.8308
2018-02-02,-59.3961,-59.3961,-59.3961,-59.3961
2018-02-05,-75.3176,-75.3176,-75.3176,-75.3176
2018-02-06,-59.1373,-59.1373,-59.1373,-59.1373
2018-02-07,-63.2455,-63.2455,-63.2455,-63.2455
2018-02-08,-99.5746,-99.5746,-99.5746,-99.5746
2018-02-09,-71.8424,-71.8424,-71.8424,-71.8424
2018-02-12,-51.7683,-51.7683,-51.7683,-51.7683
2018-02-13,-52.7114,-52.7114,-52.7114,-52.7114
2018-02-14,-41.4618,-41.4618,-41.4618,-41.4618
2018-02-15,-39.2388,-39.2388,-39.2388,-39.2388
2018-02-16,-37.6895,-37.6895,-37.6895,-37.6895
2018-02-20,-34.9949,-34.9949,-34.9949,-34.9949
2018-02-21,-32.9067,-32.9067,-32.9067,-32.9067
2018-02-22,-33.9171,-33.9171,-33.9171,-33.9171
2018-02-23,-24.1495,-24.1495,-24.1495,-24.1495
2018-02-26,-5.0185,-5.0185,-5.0185,-5.0185
2018-02-27,-18.8953,-18.8953,-18.8953,-18.8953
