date,WILLR,WILLR,WILLR,WILLR
2018-01-02,-66.2486,-66.2486,-66.2486,-66.2486
2018-01-03,-37.1681,-37.1681,-37.1681,-37.1681
2018-01-04,-22.7273,-22.7273,-22.7273,-22.7273
2018-01-05,-16.1932,-16.1932,-16.1932,-16.1932
2018-01-08,-42.6136,-42.6136,-42.6136,-42.6136
2018-01-09,-32.1023,-32.1023,-32.1023,-32.1023
2018-01-10,-12.5364,-12.5364,-12.5364,-12.5364
2018-01-11,-26.8222,-26.8222,-26.8222,-26.8222
2018-01-12,-19.8251,-19.8251,-19.8251,-19.8251
2018-01-16,-49.0996,-49.0996,-49.0996,-49.0996
2018-01-17,-48.2912,-48.2912,-48.2912,-48.2912
2018-01-18,-80.2862,-80.2862,-80.2862,-80.2862
2018-01-19,-72.1325,-72.1325,-72.1325,-72.1325
2018-01-22,-67.3292,-67.3292,-67.3292,-67.3292
2018-01-23,-72.9607,-72.9607,-72.9607,-72.9607
2018-01-24,-51.0973,-51.0973,-51.0973,-51.0973
2018-01-25,-44.6377,-44.6377,-44.6377,-44.6377
2018-01-26,-45.6315,-45.6315,-45.6315,-45.6315
2018-01-29,-49.2754,-49.2754,-49.2754,-49.2754
2018-01-30,-49.2208,-49.2208,-49.2208,-49.2208
2018-01-31,-32.0534,-32.0534,-32.0534,-32.0534
2018-02-01,-4.6967,-4.6967,-4.6967,-4.6967
2018-02-02,-98.8701,-98.8701,-98.8701,-98.8701
2018-02-05,-70.6137,-70.6137,-70.6137,-70.6137
2018-02-06,-51.4161,-51.4161,-51.4161,-51.4161
2018-02-07,-56.3006,-56.3006,-56.3006,-56.3006
2018-02-08,-99.4958,-99.4958,-99.4958,-99.4958
2018-02-09,-66.9304,-66.9304,-66.9304,-66.9304
2018-02-12,-42.9936,-42.9936,-42.9936,-42.9936
2018-02-13,-43.84,-43.84,-43.84,-43.84
2018-02-14,-30.48,-30.48,-30.48,-30.48
2018-02-15,-25.7522,-25.7522,-25.7522,-25.7522
2018-02-16,-7.0352,-7.0352,-7.0352,-7.0352
2018-02-20,-5.1131,-5.1131,-5.1131,-5.1131
2018-02-21,-9.0411,-9.0411,-9.0411,-9.0411
2018-02-22,-10.411,-10.411,-10.411,-10.411
2018-02-23,-0.354,-0.354,-0.354,-0.354
2018-02-26,-0.3782,-0.3782,-0.3782,-0.3782
2018-02-27,-27.3121,-27.3121,-27.3121,-27.3121
2018-02-28,-54.5562,-54.5562,-54.5562,-54.5562
2018-03-01,-91.9631,-91.9631,-91.9631,-91.9631
2018-03-02,-73.0942,-73.0942,-73.0942,-73.0942
2018-03-05,-61.2108,-61.2108,-61.2108,-61.2108
2018-03-06,-67.8251,-67.8251,-67.8251,-67.8251
2018-03-07,-72.6457,-72.6457,-72.6457,-72.6457
2018-03-08,-61.9955,-61.9955,-61.9955,-61.9955
2018-03-09,-34.417,-34.417,-34.417,-34.417
2018-03-12,-49.8879,-49.8879,-49.8879,-49.8879
2018-03-13,-69.6927,-69.6927,-69.6927,-69.6927
2018-03-14,-79.5369,-79.5369,-79.5369,-79.5369
2018-03-15,-81.6909,-81.6909,-81.6909,-81.6909
2018-03-16,-71.2519,-71.2519,-71.2519,-71.2519
2018-03-19,-82.3714,-82.3714,-82.3714,-82.3714
2018-03-20,-80.5068,-80.5068,-80.5068,-80.5068
2018-03-21,-84.0664,-84.0664,-84.0664,-84.0664
2018-03-22,-96.6198,-96.6198,-96.6198,-96.6198
2018-03-23,-99.5694,-99.5694,-99.5694,-99.5694
2018-03-26,-71.7391,-71.7391,-71.7391,-71.7391
2018-03-27,-83.1104,-83.1104,-83.1104,-83.1104
2018-03-28,-69.8997,-69.8997,-69.8997,-69.8997
2018-03-29,-52.0067,-52.0067,-52.0067,-52.0067
2018-04-02,-83.4944,-83.4944,-83.4944,-83.4944
2018-04-03,-55.927,-55.927,-55.927,-55.927
2018-04-04,-42.6186,-42.6186,-42.6186,-42.6186
2018-04-05,-16.6935,-16.6935,-16.6935,-16.6935
2018-04-06,-61.6678,-61.6678,-61.6678,-61.6678
2018-04-09,-57.1507,-57.1507,-57.1507,-57.1507
2018-04-10,-40.2608,-40.2608,-40.2608,-40.2608
2018-04-11,-67.756,-67.756,-67.756,-67.756
2018-04-12,-33.387,-33.387,-33.387,-33.387
2018-04-13,-39.6716,-39.6716,-39.6716,-39.6716
2018-04-16,-34.1981,-34.1981,-34.1981,-34.1981
2018-04-17,-28.066,-28.066,-28.066,-28.066
2018-04-18,-2.0316,-2.0316,-2.0316,-2.0316
2018-04-19,-4.856,-4.856,-4.856,-4.856
2018-04-20,-18.7069,-18.7069,-18.7069,-18.7069
2018-04-23,-20.2586,-20.2586,-20.2586,-20.2586
2018-04-24,-21.7241,-21.7241,-21.7241,-21.7241
2018-04-25,-38.3486,-38.3486,-38.3486,-38.3486
2018-04-26,-26.1996,-26.1996,-26.1996,-26.1996
2018-04-27,-34.0102,-34.0102,-34.0102,-34.0102
2018-04-30,-44.9306,-44.9306,-44.9306,-44.9306
2018-05-01,-48.8839,-48.8839,-48.8839,-48.8839
2018-05-02,-94.0035,-94.0035,-94.0035,-94.0035
2018-05-03,-77.2346,-77.2346,-77.2346,-77.2346
2018-05-04,-54.1935,-54.1935,-54.1935,-54.1935
2018-05-07,-50.4839,-50.4839,-50.4839,-50.4839
2018-05-08,-15.4,-15.4,-15.4,-15.4
2018-05-09,-8.6081,-8.6081,-8.6081,-8.6081
2018-05-10,-7.7044,-7.7044,-7.7044,-7.7044
2018-05-11,-17.5732,-17.5732,-17.5732,-17.5732
2018-05-14,-19.3863,-19.3863,-19.3863,-19.3863
2018-05-15,-27.0572,-27.0572,-27.0572,-27.0572
2018-05-16,-29.1492,-29.1492,-29.1492,-29.1492
2018-05-17,-21.988,-21.988,-21.988,-21.988
2018-05-18,-38.4966,-38.4966,-38.4966,-38.4966
2018-05-21,-14.9184,-14.9184,-14.9184,-14.9184
2018-05-22,-14.4,-14.4,-14.4,-14.4
2018-05-23,-40.0612,-40.0612,-40.0612,-40.0612
2018-05-24,-37.6147,-37.6147,-37.6147,-37.6147
2018-05-25,-65.4434,-65.4434,-65.4434,-65.4434
2018-05-29,-88.1789,-88.1789,-88.1789,-88.1789
2018-05-30,-67.8914,-67.8914,-67.8914,-67.8914
2018-05-31,-78.9137,-78.9137,-78.9137,-78.9137
2018-06-01,-79.7125,-79.7125,-79.7125,-79.7125
2018-06-04,-60.5431,-60.5431,-60.5431,-60.5431
2018-06-05,-62.7796,-62.7796,-62.7796,-62.7796
2018-06-06,-25.1407,-25.1407,-25.1407,-25.1407
2018-06-07,-16.8207,-16.8207,-16.8207,-16.8207
2018-06-08,-25.6932,-25.6932,-25.6932,-25.6932
2018-06-11,-21.9963,-21.9963,-21.9963,-21.9963
2018-06-12,-36.1656,-36.1656,-36.1656,-36.1656
2018-06-13,-51.634,-51.634,-51.634,-51.634
2018-06-14,-63.0695,-63.0695,-63.0695,-63.0695
2018-06-15,-76.1811,-76.1811,-76.1811,-76.1811
2018-06-18,-77.1654,-77.1654,-77.1654,-77.1654
2018-06-19,-90.9879,-90.9879,-90.9879,-90.9879
2018-06-20,-98.9639,-98.9639,-98.9639,-98.9639
2018-06-21,-85.2792,-85.2792,-85.2792,-85.2792
2018-06-22,-75.1269,-75.1269,-75.1269,-75.1269
2018-06-25,-50.5983,-50.5983,-50.5983,-50.5983
2018-06-26,-53.0275,-53.0275,-53.0275,-53.0275
2018-06-27,-75.9633,-75.9633,-75.9633,-75.9633
2018-06-28,-70.3224,-70.3224,-70.3224,-70.3224
2018-06-29,-47.1649,-47.1649,-47.1649,-47.1649
2018-07-02,-24.6819,-24.6819,-24.6819,-24.6819
2018-07-03,-50.7622,-50.7622,-50.7622,-50.7622
2018-07-05,-35.2489,-35.2489,-35.2489,-35.2489
2018-07-06,-35.4737,-35.4737,-35.4737,-35.4737
2018-07-09,-4.2223,-4.2223,-4.2223,-4.2223
2018-07-10,-14.359,-14.359,-14.359,-14.359
2018-07-11,-11.8203,-11.8203,-11.8203,-11.8203
2018-07-12,-3.7815,-3.7815,-3.7815,-3.7815
2018-07-13,-19.9041,-19.9041,-19.9041,-19.9041
2018-07-16,-15.3477,-15.3477,-15.3477,-15.3477
2018-07-17,-8.094,-8.094,-8.094,-8.094
2018-07-18,-1.6544,-1.6544,-1.6544,-1.6544
2018-07-19,-59.5483,-59.5483,-59.5483,-59.5483
2018-07-20,-73.183,-73.183,-73.183,-73.183
2018-07-23,-48.8127,-48.8127,-48.8127,-48.8127
2018-07-24,-35.8839,-35.8839,-35.8839,-35.8839
2018-07-25,-11.6095,-11.6095,-11.6095,-11.6095
2018-07-26,-16.7959,-16.7959,-16.7959,-16.7959
2018-07-27,-7.8629,-7.8629,-7.8629,-7.8629
2018-07-30,-68.3468,-68.3468,-68.3468,-68.3468
2018-07-31,-95.1613,-95.1613,-95.1613,-95.1613
2018-08-01,-94.4773,-94.4773,-94.4773,-94.4773
2018-08-02,-80.9695,-80.9695,-80.9695,-80.9695
2018-08-03,-61.939,-61.939,-61.939,-61.939
2018-08-06,-59.605,-59.605,-59.605,-59.605
2018-08-07,-40.754,-40.754,-40.754,-40.754
2018-08-08,-26.2118,-26.2118,-26.2118,-26.2118
2018-08-09,-22.4417,-22.4417,-22.4417,-22.4417
2018-08-10,-37.4194,-37.4194,-37.4194,-37.4194
2018-08-13,-32.4731,-32.4731,-32.4731,-32.4731
2018-08-14,-24.5161,-24.5161,-24.5161,-24.5161
2018-08-15,-38.9247,-38.9247,-38.9247,-38.9247
2018-08-16,-18.5083,-18.5083,-18.5083,-18.5083
2018-08-17,-9.9315,-9.9315,-9.9315,-9.9315
2018-08-20,-4.32,-4.32,-4.32,-4.32
2018-08-21,-9.9773,-9.9773,-9.9773,-9.9773
2018-08-22,-7.9336,-7.9336,-7.9336,-7.9336
2018-08-23,-16.4207,-16.4207,-16.4207,-16.4207
2018-08-24,-10.5455,-10.5455,-10.5455,-10.5455
2018-08-27,-4.3143,-4.3143,-4.3143,-4.3143
2018-08-28,-2.2762,-2.2762,-2.2762,-2.2762
2018-08-29,-12.938,-12.938,-12.938,-12.938
2018-08-30,-22.3464,-22.3464,-22.3464,-22.3464
2018-08-31,-32.2294,-32.2294,-32.2294,-32.2294
2018-09-04,-11.4441,-11.4441,-11.4441,-11.4441
2018-09-05,-59.9315,-59.9315,-59.9315,-59.9315
2018-09-06,-70.4861,-70.4861,-70.4861,-70.4861
2018-09-07,-46.875,-46.875,-46.875,-46.875
2018-09-10,-15.6923,-15.6923,-15.6923,-15.6923
2018-09-11,-3.9591,-3.9591,-3.9591,-3.9591
2018-09-12,-19.468,-19.468,-19.468,-19.468
2018-09-13,-11.4224,-11.4224,-11.4224,-11.4224
2018-09-14,-8.2418,-8.2418,-8.2418,-8.2418
2018-09-17,-18.2777,-18.2777,-18.2777,-18.2777
2018-09-18,-10.5448,-10.5448,-10.5448,-10.5448
2018-09-19,-6.0914,-6.0914,-6.0914,-6.0914
2018-09-20,-10.2804,-10.2804,-10.2804,-10.2804
2018-09-21,-16.4151,-16.4151,-16.4151,-16.4151
2018-09-24,-36.2264,-36.2264,-36.2264,-36.2264
2018-09-25,-46.2287,-46.2287,-46.2287,-46.2287
2018-09-26,-94.7103,-94.7103,-94.7103,-94.7103
2018-09-27,-88.4876,-88.4876,-88.4876,-88.4876
2018-09-28,-96.1749,-96.1749,-96.1749,-96.1749
2018-10-01,-70.4918,-70.4918,-70.4918,-70.4918
2018-10-02,-61.5665,-61.5665,-61.5665,-61.5665
2018-10-03,-60.4736,-60.4736,-60.4736,-60.4736
2018-10-04,-72.0841,-72.0841,-72.0841,-72.0841
2018-10-05,-79.1438,-79.1438,-79.1438,-79.1438
2018-10-08,-69.5931,-69.5931,-69.5931,-69.5931
2018-10-09,-75.9912,-75.9912,-75.9912,-75.9912
2018-10-10,-99.1935,-99.1935,-99.1935,-99.1935
2018-10-11,-99.6178,-99.6178,-99.6178,-99.6178
2018-10-12,-81.5287,-81.5287,-81.5287,-81.5287
2018-10-15,-86.3694,-86.3694,-86.3694,-86.3694
2018-10-16,-65.3503,-65.3503,-65.3503,-65.3503
2018-10-17,-61.7808,-61.7808,-61.7808,-61.7808
2018-10-18,-81.3584,-81.3584,-81.3584,-81.3584
2018-10-19,-13.6667,-13.6667,-13.6667,-13.6667
2018-10-22,-50.6667,-50.6667,-50.6667,-50.6667
2018-10-23,-52.8333,-52.8333,-52.8333,-52.8333
2018-10-24,-94.5364,-94.5364,-94.5364,-94.5364
2018-10-25,-65.3974,-65.3974,-65.3974,-65.3974
2018-10-26,-85.0202,-85.0202,-85.0202,-85.0202
2018-10-29,-84.6871,-84.6871,-84.6871,-84.6871
2018-10-30,-72.8362,-72.8362,-72.8362,-72.8362
2018-10-31,-64.1811,-64.1811,-64.1811,-64.1811
2018-11-01,-46.7377,-46.7377,-46.7377,-46.7377
2018-11-02,-46.9653,-46.9653,-46.9653,-46.9653
2018-11-05,-3.5448,-3.5448,-3.5448,-3.5448
2018-11-06,-12.0996,-12.0996,-12.0996,-12.0996
2018-11-07,-2.2836,-2.2836,-2.2836,-2.2836
2018-11-08,-1.5134,-1.5134,-1.5134,-1.5134
2018-11-09,-11.3025,-11.3025,-11.3025,-11.3025
2018-11-12,-31.8386,-31.8386,-31.8386,-31.8386
2018-11-13,-21.6814,-21.6814,-21.6814,-21.6814
2018-11-14,-24.2093,-24.2093,-24.2093,-24.2093
2018-11-15,-1.3953,-1.3953,-1.3953,-1.3953
2018-11-16,-13.9818,-13.9818,-13.9818,-13.9818
2018-11-19,-35.4409,-35.4409,-35.4409,-35.4409
2018-11-20,-78.2133,-78.2133,-78.2133,-78.2133
2018-11-21,-78.8618,-78.8618,-78.8618,-78.8618
2018-11-23,-91.5187,-91.5187,-91.5187,-91.5187
2018-11-26,-13.8067,-13.8067,-13.8067,-13.8067
2018-11-27,-5.3254,-5.3254,-5.3254,-5.3254
2018-11-28,-3.6849,-3.6849,-3.6849,-3.6849
2018-11-29,-23.7611,-23.7611,-23.7611,-23.7611
2018-11-30,-11.5629,-11.5629,-11.5629,-11.5629
2018-12-03,-23.7013,-23.7013,-23.7013,-23.7013
2018-12-04,-74.7835,-74.7835,-74.7835,-74.7835
2018-12-06,-64.4831,-64.4831,-64.4831,-64.4831
2018-12-07,-80.5527,-80.5527,-80.5527,-80.5527
2018-12-10,-79.276,-79.276,-79.276,-79.276
2018-12-11,-82.8054,-82.8054,-82.8054,-82.8054
2018-12-12,-63.9819,-63.9819,-63.9819,-63.9819
2018-12-13,-71.0407,-71.0407,-71.0407,-71.0407
2018-12-14,-80.0905,-80.0905,-80.0905,-80.0905
2018-12-17,-97.0951,-97.0951,-97.0951,-97.0951
2018-12-18,-95.2951,-95.2951,-95.2951,-95.2951
2018-12-19,-95.0088,-95.0088,-95.0088,-95.0088
2018-12-20,-96.4485,-96.4485,-96.4485,-96.4485
2018-12-21,-98.9761,-98.9761,-98.9761,-98.9761
2018-12-24,-100.0,-100.0,-100.0,-100.0
2018-12-26,-75.6606,-75.6606,-75.6606,-75.6606
2018-12-27,-70.8441,-70.8441,-70.8441,-70.8441
2018-12-28,-69.1379,-69.1379,-69.1379,-69.1379
2018-12-31,-61.7916,-61.7916,-61.7916,-61.7916
2019-01-02,-50.9615,-50.9615,-50.9615,-50.9615
2019-01-03,-66.1776,-66.1776,-66.1776,-66.1776
2019-01-04,-12.5255,-12.5255,-12.5255,-12.5255
2019-01-07,-7.5988,-7.5988,-7.5988,-7.5988
2019-01-08,-8.3095,-8.3095,-8.3095,-8.3095
2019-01-09,-7.2106,-7.2106,-7.2106,-7.2106
2019-01-10,-15.9664,-15.9664,-15.9664,-15.9664
2019-01-11,-16.3522,-16.3522,-16.3522,-16.3522
2019-01-14,-18.0818,-18.0818,-18.0818,-18.0818
2019-01-15,-25.1572,-25.1572,-25.1572,-25.1572
2019-01-16,-8.1724,-8.1724,-8.1724,-8.1724
2019-01-17,-14.0449,-14.0449,-14.0449,-14.0449
2019-01-18,-7.4324,-7.4324,-7.4324,-7.4324
2019-01-22,-22.0721,-22.0721,-22.0721,-22.0721
2019-01-23,-24.7748,-24.7748,-24.7748,-24.7748
2019-01-24,-24.5495,-24.5495,-24.5495,-24.5495
2019-01-25,-15.7088,-15.7088,-15.7088,-15.7088
2019-01-28,-23.1801,-23.1801,-23.1801,-23.1801
2019-01-29,-12.069,-12.069,-12.069,-12.069
2019-01-30,-2.7778,-2.7778,-2.7778,-2.7778
2019-01-31,-3.0628,-3.0628,-3.0628,-3.0628
2019-02-01,-6.5642,-6.5642,-6.5642,-6.5642
2019-02-04,-2.1696,-2.1696,-2.1696,-2.1696
2019-02-05,-4.8119,-4.8119,-4.8119,-4.8119
2019-02-06,-2.1053,-2.1053,-2.1053,-2.1053
2019-02-07,-12.3214,-12.3214,-12.3214,-12.3214
2019-02-08,-10.0,-10.0,-10.0,-10.0
2019-02-11,-2.988,-2.988,-2.988,-2.988
2019-02-12,-6.2409,-6.2409,-6.2409,-6.2409
2019-02-13,-13.4417,-13.4417,-13.4417,-13.4417
2019-02-14,-30.5281,-30.5281,-30.5281,-30.5281
2019-02-15,-18.3193,-18.3193,-18.3193,-18.3193
2019-02-19,-38.9328,-38.9328,-38.9328,-38.9328
2019-02-20,-33.5317,-33.5317,-33.5317,-33.5317
2019-02-21,-36.9048,-36.9048,-36.9048,-36.9048
2019-02-22,-20.4365,-20.4365,-20.4365,-20.4365
2019-02-25,-47.491,-47.491,-47.491,-47.491
2019-02-26,-73.1533,-73.1533,-73.1533,-73.1533
2019-02-27,-54.7442,-54.7442,-54.7442,-54.7442
2019-02-28,-42.4714,-42.4714,-42.4714,-42.4714
2019-03-01,-22.5225,-22.5225,-22.5225,-22.5225
2019-03-04,-28.9125,-28.9125,-28.9125,-28.9125
2019-03-05,-32.8912,-32.8912,-32.8912,-32.8912
2019-03-06,-29.443,-29.443,-29.443,-29.443
2019-03-07,-60.7629,-60.7629,-60.7629,-60.7629
2019-03-08,-57.4932,-57.4932,-57.4932,-57.4932
2019-03-11,-14.4414,-14.4414,-14.4414,-14.4414
2019-03-12,-18.0749,-18.0749,-18.0749,-18.0749
2019-03-13,-2.1505,-2.1505,-2.1505,-2.1505
2019-03-14,-7.0492,-7.0492,-7.0492,-7.0492
2019-03-15,-3.5261,-3.5261,-3.5261,-3.5261
2019-03-18,-9.247,-9.247,-9.247,-9.247
2019-03-19,-20.8719,-20.8719,-20.8719,-20.8719
2019-03-20,-45.9709,-45.9709,-45.9709,-45.9709
2019-03-21,-32.1004,-32.1004,-32.1004,-32.1004
2019-03-22,-86.4621,-86.4621,-86.4621,-86.4621
2019-03-25,-85.9736,-85.9736,-85.9736,-85.9736
2019-03-26,-78.3828,-78.3828,-78.3828,-78.3828
2019-03-27,-86.9637,-86.9637,-86.9637,-86.9637
2019-03-28,-83.9934,-83.9934,-83.9934,-83.9934
2019-03-29,-81.6832,-81.6832,-81.6832,-81.6832
