date,WILLR,WILLR,WILLR,WILLR
2018-01-02,-85.9903,-85.9903,-85.9903,-85.9903
2018-01-03,-76.8571,-76.8571,-76.8571,-76.8571
2018-01-04,-42.7152,-42.7152,-42.7152,-42.7152
2018-01-05,-46.0265,-46.0265,-46.0265,-46.0265
2018-01-08,-75.1656,-75.1656,-75.1656,-75.1656
2018-01-09,-49.3377,-49.3377,-49.3377,-49.3377
2018-01-10,-38.0795,-38.0795,-38.0795,-38.0795
2018-01-11,-29.783,-29.783,-29.783,-29.783
2018-01-12,-3.7736,-3.7736,-3.7736,-3.7736
2018-01-16,-29.7539,-29.7539,-29.7539,-29.7539
2018-01-17,-21.7002,-21.7002,-21.7002,-21.7002
2018-01-18,-23.4899,-23.4899,-23.4899,-23.4899
2018-01-19,-3.132,-3.132,-3.132,-3.132
2018-01-22,-6.288,-6.288,-6.288,-6.288
2018-01-23,-7.0994,-7.0994,-7.0994,-7.0994
2018-01-24,-4.4464,-4.4464,-4.4464,-4.4464
2018-01-25,-14.7988,-14.7988,-14.7988,-14.7988
2018-01-26,-4.8301,-4.8301,-4.8301,-4.8301
2018-01-29,-10.9955,-10.9955,-10.9955,-10.9955
2018-01-30,-30.9064,-30.9064,-30.9064,-30.9064
2018-01-31,-32.9866,-32.9866,-32.9866,-32.9866
2018-02-01,-23.5516,-23.5516,-23.5516,-23.5516
2018-02-02,-57.7799,-57.7799,-57.7799,-57.7799
2018-02-05,-87.4118,-87.4118,-87.4118,-87.4118
2018-02-06,-61.5707,-61.5707,-61.5707,-61.5707
2018-02-07,-59.7906,-59.7906,-59.7906,-59.7906
2018-02-08,-92.4607,-92.4607,-92.4607,-92.4607
2018-02-09,-72.3711,-72.3711,-72.3711,-72.3711
2018-02-12,-61.2371,-61.2371,-61.2371,-61.2371
2018-02-13,-56.9072,-56.9072,-56.9072,-56.9072
2018-02-14,-41.134,-41.134,-41.134,-41.134
2018-02-15,-37.3196,-37.3196,-37.3196,-37.3196
2018-02-16,-40.0,-40.0,-40.0,-40.0
2018-02-20,-43.7113,-43.7113,-43.7113,-43.7113
2018-02-21,-38.1443,-38.1443,-38.1443,-38.1443
2018-02-22,-45.6701,-45.6701,-45.6701,-45.6701
2018-02-23,-37.3196,-37.3196,-37.3196,-37.3196
2018-02-26,-31.4433,-31.4433,-31.4433,-31.4433
2018-02-27,-37.4419,-37.4419,-37.4419,-37.4419
2018-02-28,-46.4839,-46.4839,-46.4839,-46.4839
2018-03-01,-67.6792,-67.6792,-67.6792,-67.6792
2018-03-02,-66.7494,-66.7494,-66.7494,-66.7494
2018-03-05,-53.9084,-53.9084,-53.9084,-53.9084
2018-03-06,-58.7601,-58.7601,-58.7601,-58.7601
2018-03-07,-60.6469,-60.6469,-60.6469,-60.6469
2018-03-08,-58.0863,-58.0863,-58.0863,-58.0863
2018-03-09,-31.1321,-31.1321,-31.1321,-31.1321
2018-03-12,-36.7029,-36.7029,-36.7029,-36.7029
2018-03-13,-53.6779,-53.6779,-53.6779,-53.6779
2018-03-14,-75.6996,-75.6996,-75.6996,-75.6996
2018-03-15,-77.6877,-77.6877,-77.6877,-77.6877
2018-03-16,-75.6996,-75.6996,-75.6996,-75.6996
2018-03-19,-87.4751,-87.4751,-87.4751,-87.4751
2018-03-20,-84.1107,-84.1107,-84.1107,-84.1107
2018-03-21,-75.9935,-75.9935,-75.9935,-75.9935
2018-03-22,-94.5036,-94.5036,-94.5036,-94.5036
2018-03-23,-98.5185,-98.5185,-98.5185,-98.5185
2018-03-26,-79.951,-79.951,-79.951,-79.951
2018-03-27,-92.9622,-92.9622,-92.9622,-92.9622
2018-03-28,-91.8889,-91.8889,-91.8889,-91.8889
2018-03-29,-100.0,-100.0,-100.0,-100.0
2018-04-02,-88.3325,-88.3325,-88.3325,-88.3325
2018-04-03,-80.6209,-80.6209,-80.6209,-80.6209
2018-04-04,-72.3085,-72.3085,-72.3085,-72.3085
2018-04-05,-63.1948,-63.1948,-63.1948,-63.1948
2018-04-06,-79.4191,-79.4191,-79.4191,-79.4191
2018-04-09,-71.0065,-71.0065,-71.0065,-71.0065
2018-04-10,-59.8074,-59.8074,-59.8074,-59.8074
2018-04-11,-61.7496,-61.7496,-61.7496,-61.7496
2018-04-12,-27.7023,-27.7023,-27.7023,-27.7023
2018-04-13,-42.2006,-42.2006,-42.2006,-42.2006
2018-04-16,-54.3689,-54.3689,-54.3689,-54.3689
2018-04-17,-58.6408,-58.6408,-58.6408,-58.6408
2018-04-18,-68.479,-68.479,-68.479,-68.479
2018-04-19,-45.3548,-45.3548,-45.3548,-45.3548
2018-04-20,-49.4514,-49.4514,-49.4514,-49.4514
2018-04-23,-57.0593,-57.0593,-57.0593,-57.0593
2018-04-24,-62.3263,-62.3263,-62.3263,-62.3263
2018-04-25,-58.8149,-58.8149,-58.8149,-58.8149
2018-04-26,-61.4484,-61.4484,-61.4484,-61.4484
2018-04-27,-64.2282,-64.2282,-64.2282,-64.2282
2018-04-30,-80.728,-80.728,-80.728,-80.728
2018-05-01,-81.0439,-81.0439,-81.0439,-81.0439
2018-05-02,-90.4514,-90.4514,-90.4514,-90.4514
2018-05-03,-79.6486,-79.6486,-79.6486,-79.6486
2018-05-04,-79.6486,-79.6486,-79.6486,-79.6486
2018-05-07,-71.4495,-71.4495,-71.4495,-71.4495
2018-05-08,-34.8463,-34.8463,-34.8463,-34.8463
2018-05-09,-20.937,-20.937,-20.937,-20.937
2018-05-10,-11.8594,-11.8594,-11.8594,-11.8594
2018-05-11,-5.6801,-5.6801,-5.6801,-5.6801
2018-05-14,-10.0741,-10.0741,-10.0741,-10.0741
2018-05-15,-9.1852,-9.1852,-9.1852,-9.1852
2018-05-16,-20.0,-20.0,-20.0,-20.0
2018-05-17,-25.7778,-25.7778,-25.7778,-25.7778
2018-05-18,-49.4815,-49.4815,-49.4815,-49.4815
2018-05-21,-42.5185,-42.5185,-42.5185,-42.5185
2018-05-22,-32.8889,-32.8889,-32.8889,-32.8889
2018-05-23,-45.3333,-45.3333,-45.3333,-45.3333
2018-05-24,-59.1111,-59.1111,-59.1111,-59.1111
2018-05-25,-72.0,-72.0,-72.0,-72.0
2018-05-29,-93.7037,-93.7037,-93.7037,-93.7037
2018-05-30,-81.7284,-81.7284,-81.7284,-81.7284
2018-05-31,-81.6049,-81.6049,-81.6049,-81.6049
2018-06-01,-74.321,-74.321,-74.321,-74.321
2018-06-04,-73.5802,-73.5802,-73.5802,-73.5802
2018-06-05,-80.7407,-80.7407,-80.7407,-80.7407
2018-06-06,-62.5926,-62.5926,-62.5926,-62.5926
2018-06-07,-59.8765,-59.8765,-59.8765,-59.8765
2018-06-08,-59.6296,-59.6296,-59.6296,-59.6296
2018-06-11,-64.0741,-64.0741,-64.0741,-64.0741
2018-06-12,-69.1816,-69.1816,-69.1816,-69.1816
2018-06-13,-72.3545,-72.3545,-72.3545,-72.3545
2018-06-14,-85.9649,-85.9649,-85.9649,-85.9649
2018-06-15,-82.4345,-82.4345,-82.4345,-82.4345
2018-06-18,-76.1171,-76.1171,-76.1171,-76.1171
2018-06-19,-75.6549,-75.6549,-75.6549,-75.6549
2018-06-20,-60.3636,-60.3636,-60.3636,-60.3636
2018-06-21,-48.1876,-48.1876,-48.1876,-48.1876
2018-06-22,-49.5612,-49.5612,-49.5612,-49.5612
2018-06-25,-86.1293,-86.1293,-86.1293,-86.1293
2018-06-26,-59.6673,-59.6673,-59.6673,-59.6673
2018-06-27,-77.4304,-77.4304,-77.4304,-77.4304
2018-06-28,-47.7556,-47.7556,-47.7556,-47.7556
2018-06-29,-46.9197,-46.9197,-46.9197,-46.9197
2018-07-02,-41.9042,-41.9042,-41.9042,-41.9042
2018-07-03,-64.8917,-64.8917,-64.8917,-64.8917
2018-07-05,-54.4429,-54.4429,-54.4429,-54.4429
2018-07-06,-42.3222,-42.3222,-42.3222,-42.3222
2018-07-09,-4.7062,-4.7062,-4.7062,-4.7062
2018-07-10,-22.5352,-22.5352,-22.5352,-22.5352
