date,WILLR,WILLR,WILLR,WILLR
2018-01-02,-96.5961,-96.5961,-96.5961,-96.5961
2018-01-03,-70.4274,-70.4274,-70.4274,-70.4274
2018-01-04,-49.976,-49.976,-49.976,-49.976
2018-01-05,-40.2807,-40.2807,-40.2807,-40.2807
2018-01-08,-19.4906,-19.4906,-19.4906,-19.4906
2018-01-09,-10.495,-10.495,-10.495,-10.495
2018-01-10,-13.5024,-13.5024,-13.5024,-13.5024
2018-01-11,-14.3463,-14.3463,-14.3463,-14.3463
2018-01-12,-15.0964,-15.0964,-15.0964,-15.0964
2018-01-16,-25.6761,-25.6761,-25.6761,-25.6761
2018-01-17,-32.215,-32.215,-32.215,-32.215
2018-01-18,-25.5889,-25.5889,-25.5889,-25.5889
2018-01-19,-7.5415,-7.5415,-7.5415,-7.5415
2018-01-22,-0.0,-0.0,-0.0,-0.0
2018-01-23,-14.338,-14.338,-14.338,-14.338
2018-01-24,-8.3436,-8.3436,-8.3436,-8.3436
2018-01-25,-14.9861,-14.9861,-14.9861,-14.9861
2018-01-26,-6.9665,-6.9665,-6.9665,-6.9665
2018-01-29,-23.7226,-23.7226,-23.7226,-23.7226
2018-01-30,-24.659,-24.659,-24.659,-24.659
2018-01-31,-23.4885,-23.4885,-23.4885,-23.4885
2018-02-01,-1.5693,-1.5693,-1.5693,-1.5693
2018-02-02,-26.3657,-26.3657,-26.3657,-26.3657
2018-02-05,-70.9576,-70.9576,-70.9576,-70.9576
2018-02-06,-39.2776,-39.2776,-39.2776,-39.2776
2018-02-07,-22.5387,-22.5387,-22.5387,-22.5387
2018-02-08,-73.1224,-73.1224,-73.1224,-73.1224
2018-02-09,-45.1509,-45.1509,-45.1509,-45.1509
2018-02-12,-21.0704,-21.0704,-21.0704,-21.0704
2018-02-13,-20.8502,-20.8502,-20.8502,-20.8502
2018-02-14,-6.2404,-6.2404,-6.2404,-6.2404
2018-02-15,-0.6317,-0.6317,-0.6317,-0.6317
2018-02-16,-18.5962,-18.5962,-18.5962,-18.5962
2018-02-20,-12.5227,-12.5227,-12.5227,-12.5227
2018-02-21,-22.353,-22.353,-22.353,-22.353
2018-02-22,-30.1797,-30.1797,-30.1797,-30.1797
2018-02-23,-8.3276,-8.3276,-8.3276,-8.3276
2018-02-26,-0.2846,-0.2846,-0.2846,-0.2846
2018-02-27,-14.0509,-14.0509,-14.0509,-14.0509
2018-02-28,-16.6824,-16.6824,-16.6824,-16.6824
2018-03-01,-36.0459,-36.0459,-36.0459,-36.0459
2018-03-02,-16.1859,-16.1859,-16.1859,-16.1859
2018-03-05,-7.9032,-7.9032,-7.9032,-7.9032
2018-03-06,-3.3937,-3.3937,-3.3937,-3.3937
2018-03-07,-9.6635,-9.6635,-9.6635,-9.6635
2018-03-08,-10.45,-10.45,-10.45,-10.45
2018-03-09,-1.4861,-1.4861,-1.4861,-1.4861
2018-03-12,-17.4703,-17.4703,-17.4703,-17.4703
2018-03-13,-50.9058,-50.9058,-50.9058,-50.9058
2018-03-14,-67.6856,-67.6856,-67.6856,-67.6856
2018-03-15,-54.0915,-54.0915,-54.0915,-54.0915
2018-03-16,-56.4041,-56.4041,-56.4041,-56.4041
2018-03-19,-69.9368,-69.9368,-69.9368,-69.9368
2018-03-20,-64.4552,-64.4552,-64.4552,-64.4552
2018-03-21,-61.7144,-61.7144,-61.7144,-61.7144
2018-03-22,-96.4093,-96.4093,-96.4093,-96.4093
2018-03-23,-98.98,-98.98,-98.98,-98.98
2018-03-26,-72.8241,-72.8241,-72.8241,-72.8241
2018-03-27,-90.0747,-90.0747,-90.0747,-90.0747
2018-03-28,-84.223,-84.223,-84.223,-84.223
2018-03-29,-65.2382,-65.2382,-65.2382,-65.2382
2018-04-02,-85.8942,-85.8942,-85.8942,-85.8942
2018-04-03,-68.2927,-68.2927,-68.2927,-68.2927
2018-04-04,-68.7833,-68.7833,-68.7833,-68.7833
2018-04-05,-53.451,-53.451,-53.451,-53.451
2018-04-06,-82.4598,-82.4598,-82.4598,-82.4598
2018-04-09,-76.7385,-76.7385,-76.7385,-76.7385
2018-04-10,-43.361,-43.361,-43.361,-43.361
2018-04-11,-51.0851,-51.0851,-51.0851,-51.0851
2018-04-12,-26.4608,-26.4608,-26.4608,-26.4608
2018-04-13,-32.9431,-32.9431,-32.9431,-32.9431
2018-04-16,-27.9264,-27.9264,-27.9264,-27.9264
2018-04-17,-21.7391,-21.7391,-21.7391,-21.7391
2018-04-18,-18.0602,-18.0602,-18.0602,-18.0602
2018-04-19,-24.1639,-24.1639,-24.1639,-24.1639
2018-04-20,-19.0635,-19.0635,-19.0635,-19.0635
2018-04-23,-26.4214,-26.4214,-26.4214,-26.4214
2018-04-24,-48.1605,-48.1605,-48.1605,-48.1605
2018-04-25,-52.5084,-52.5084,-52.5084,-52.5084
2018-04-26,-64.0,-64.0,-64.0,-64.0
2018-04-27,-82.5778,-82.5778,-82.5778,-82.5778
2018-04-30,-81.1765,-81.1765,-81.1765,-81.1765
