date,WILLR,WILLR,WILLR,WILLR
2018-01-02,-21.519,-21.519,-21.519,-21.519
2018-01-03,-17.9167,-17.9167,-17.9167,-17.9167
2018-01-04,-25.1269,-25.1269,-25.1269,-25.1269
2018-01-05,-46.5565,-46.5565,-46.5565,-46.5565
2018-01-08,-42.1488,-42.1488,-42.1488,-42.1488
2018-01-09,-26.9972,-26.9972,-26.9972,-26.9972
2018-01-10,-11.1663,-11.1663,-11.1663,-11.1663
2018-01-11,-2.1584,-2.1584,-2.1584,-2.1584
2018-01-12,-2.978,-2.978,-2.978,-2.978
2018-01-16,-17.511,-17.511,-17.511,-17.511
2018-01-17,-7.395,-7.395,-7.395,-7.395
2018-01-18,-7.6811,-7.6811,-7.6811,-7.6811
2018-01-19,-20.0301,-20.0301,-20.0301,-20.0301
2018-01-22,-0.8969,-0.8969,-0.8969,-0.8969
2018-01-23,-6.9919,-6.9919,-6.9919,-6.9919
2018-01-24,-4.9924,-4.9924,-4.9924,-4.9924
2018-01-25,-7.681,-7.681,-7.681,-7.681
2018-01-26,-0.0,-0.0,-0.0,-0.0
2018-01-29,-18.3498,-18.3498,-18.3498,-18.3498
2018-01-30,-37.1163,-37.1163,-37.1163,-37.1163
2018-01-31,-33.1091,-33.1091,-33.1091,-33.1091
2018-02-01,-9.9508,-9.9508,-9.9508,-9.9508
2018-02-02,-63.3209,-63.3209,-63.3209,-63.3209
2018-02-05,-63.957,-63.957,-63.957,-63.957
2018-02-06,-39.2054,-39.2054,-39.2054,-39.2054
2018-02-07,-33.5223,-33.5223,-33.5223,-33.5223
2018-02-08,-70.8365,-70.8365,-70.8365,-70.8365
2018-02-09,-54.6845,-54.6845,-54.6845,-54.6845
2018-02-12,-40.3306,-40.3306,-40.3306,-40.3306
2018-02-13,-35.025,-35.025,-35.025,-35.025
2018-02-14,-15.0327,-15.0327,-15.0327,-15.0327
2018-02-15,-10.8964,-10.8964,-10.8964,-10.8964
2018-02-16,-11.4971,-11.4971,-11.4971,-11.4971
2018-02-20,-13.821,-13.821,-13.821,-13.821
2018-02-21,-20.1424,-20.1424,-20.1424,-20.1424
2018-02-22,-22.0141,-22.0141,-22.0141,-22.0141
2018-02-23,-1.2478,-1.2478,-1.2478,-1.2478
2018-02-26,-1.4723,-1.4723,-1.4723,-1.4723
2018-02-27,-23.095,-23.095,-23.095,-23.095
2018-02-28,-56.3235,-56.3235,-56.3235,-56.3235
2018-03-01,-88.3234,-88.3234,-88.3234,-88.3234
2018-03-02,-73.2034,-73.2034,-73.2034,-73.2034
2018-03-05,-52.0097,-52.0097,-52.0097,-52.0097
2018-03-06,-50.7917,-50.7917,-50.7917,-50.7917
2018-03-07,-56.0292,-56.0292,-56.0292,-56.0292
2018-03-08,-55.9074,-55.9074,-55.9074,-55.9074
2018-03-09,-15.7125,-15.7125,-15.7125,-15.7125
2018-03-12,-20.341,-20.341,-20.341,-20.341
2018-03-13,-32.7654,-32.7654,-32.7654,-32.7654
2018-03-14,-49.8034,-49.8034,-49.8034,-49.8034
2018-03-15,-46.0026,-46.0026,-46.0026,-46.0026
2018-03-16,-48.2507,-48.2507,-48.2507,-48.2507
2018-03-19,-74.8227,-74.8227,-74.8227,-74.8227
2018-03-20,-72.8723,-72.8723,-72.8723,-72.8723
2018-03-21,-72.3827,-72.3827,-72.3827,-72.3827
2018-03-22,-95.5483,-95.5483,-95.5483,-95.5483
2018-03-23,-97.9149,-97.9149,-97.9149,-97.9149
2018-03-26,-69.684,-69.684,-69.684,-69.684
2018-03-27,-85.7143,-85.7143,-85.7143,-85.7143
2018-03-28,-86.4729,-86.4729,-86.4729,-86.4729
2018-03-29,-66.7335,-66.7335,-66.7335,-66.7335
2018-04-02,-83.2227,-83.2227,-83.2227,-83.2227
2018-04-03,-69.1943,-69.1943,-69.1943,-69.1943
2018-04-04,-53.4597,-53.4597,-53.4597,-53.4597
2018-04-05,-22.8723,-22.8723,-22.8723,-22.8723
2018-04-06,-55.4074,-55.4074,-55.4074,-55.4074
2018-04-09,-37.3913,-37.3913,-37.3913,-37.3913
2018-04-10,-6.8116,-6.8116,-6.8116,-6.8116
2018-04-11,-34.2029,-34.2029,-34.2029,-34.2029
2018-04-12,-12.2744,-12.2744,-12.2744,-12.2744
2018-04-13,-53.473,-53.473,-53.473,-53.473
2018-04-16,-60.7626,-60.7626,-60.7626,-60.7626
2018-04-17,-60.7626,-60.7626,-60.7626,-60.7626
2018-04-18,-79.5362,-79.5362,-79.5362,-79.5362
2018-04-19,-46.794,-46.794,-46.794,-46.794
2018-04-20,-58.7859,-58.7859,-58.7859,-58.7859
2018-04-23,-67.4121,-67.4121,-67.4121,-67.4121
2018-04-24,-75.7188,-75.7188,-75.7188,-75.7188
2018-04-25,-78.7786,-78.7786,-78.7786,-78.7786
2018-04-26,-77.0992,-77.0992,-77.0992,-77.0992
2018-04-27,-81.3953,-81.3953,-81.3953,-81.3953
2018-04-30,-95.814,-95.814,-95.814,-95.814
2018-05-01,-76.8657,-76.8657,-76.8657,-76.8657
2018-05-02,-92.9104,-92.9104,-92.9104,-92.9104
2018-05-03,-73.3256,-73.3256,-73.3256,-73.3256
2018-05-04,-57.9091,-57.9091,-57.9091,-57.9091
2018-05-07,-45.7313,-45.7313,-45.7313,-45.7313
2018-05-08,-5.6827,-5.6827,-5.6827,-5.6827
2018-05-09,-2.719,-2.719,-2.719,-2.719
2018-05-10,-1.62,-1.62,-1.62,-1.62
2018-05-11,-9.1109,-9.1109,-9.1109,-9.1109
2018-05-14,-8.692,-8.692,-8.692,-8.692
2018-05-15,-17.8029,-17.8029,-17.8029,-17.8029
2018-05-16,-14.5565,-14.5565,-14.5565,-14.5565
2018-05-17,-20.2286,-20.2286,-20.2286,-20.2286
2018-05-18,-56.5149,-56.5149,-56.5149,-56.5149
2018-05-21,-47.3394,-47.3394,-47.3394,-47.3394
2018-05-22,-44.2159,-44.2159,-44.2159,-44.2159
2018-05-23,-57.5835,-57.5835,-57.5835,-57.5835
2018-05-24,-75.8397,-75.8397,-75.8397,-75.8397
2018-05-25,-88.1134,-88.1134,-88.1134,-88.1134
2018-05-29,-89.5501,-89.5501,-89.5501,-89.5501
2018-05-30,-63.6128,-63.6128,-63.6128,-63.6128
2018-05-31,-77.9747,-77.9747,-77.9747,-77.9747
2018-06-01,-63.0769,-63.0769,-63.0769,-63.0769
2018-06-04,-62.541,-62.541,-62.541,-62.541
2018-06-05,-69.0789,-69.0789,-69.0789,-69.0789
2018-06-06,-30.8381,-30.8381,-30.8381,-30.8381
2018-06-07,-18.763,-18.763,-18.763,-18.763
2018-06-08,-5.9587,-5.9587,-5.9587,-5.9587
2018-06-11,-15.5284,-15.5284,-15.5284,-15.5284
2018-06-12,-31.3297,-31.3297,-31.3297,-31.3297
2018-06-13,-35.337,-35.337,-35.337,-35.337
2018-06-14,-80.1653,-80.1653,-80.1653,-80.1653
2018-06-15,-71.0993,-71.0993,-71.0993,-71.0993
2018-06-18,-66.1348,-66.1348,-66.1348,-66.1348
2018-06-19,-77.305,-77.305,-77.305,-77.305
2018-06-20,-77.4823,-77.4823,-77.4823,-77.4823
2018-06-21,-78.0142,-78.0142,-78.0142,-78.0142
2018-06-22,-96.25,-96.25,-96.25,-96.25
2018-06-25,-89.0357,-89.0357,-89.0357,-89.0357
2018-06-26,-79.0042,-79.0042,-79.0042,-79.0042
2018-06-27,-98.2069,-98.2069,-98.2069,-98.2069
2018-06-28,-67.0886,-67.0886,-67.0886,-67.0886
2018-06-29,-80.2893,-80.2893,-80.2893,-80.2893
2018-07-02,-64.3761,-64.3761,-64.3761,-64.3761
2018-07-03,-90.9584,-90.9584,-90.9584,-90.9584
2018-07-05,-88.403,-88.403,-88.403,-88.403
2018-07-06,-69.8541,-69.8541,-69.8541,-69.8541
2018-07-09,-3.4221,-3.4221,-3.4221,-3.4221
2018-07-10,-28.7097,-28.7097,-28.7097,-28.7097
2018-07-11,-32.4194,-32.4194,-32.4194,-32.4194
2018-07-12,-25.0,-25.0,-25.0,-25.0
2018-07-13,-32.9032,-32.9032,-32.9032,-32.9032
2018-07-16,-2.217,-2.217,-2.217,-2.217
2018-07-17,-4.9255,-4.9255,-4.9255,-4.9255
2018-07-18,-5.9476,-5.9476,-5.9476,-5.9476
2018-07-19,-22.4798,-22.4798,-22.4798,-22.4798
2018-07-20,-11.336,-11.336,-11.336,-11.336
2018-07-23,-9.7802,-9.7802,-9.7802,-9.7802
2018-07-24,-6.5353,-6.5353,-6.5353,-6.5353
2018-07-25,-3.2755,-3.2755,-3.2755,-3.2755
2018-07-26,-7.0369,-7.0369,-7.0369,-7.0369
2018-07-27,-2.897,-2.897,-2.897,-2.897
2018-07-30,-11.1675,-11.1675,-11.1675,-11.1675
2018-07-31,-33.7563,-33.7563,-33.7563,-33.7563
2018-08-01,-24.7462,-24.7462,-24.7462,-24.7462
2018-08-02,-18.6462,-18.6462,-18.6462,-18.6462
2018-08-03,-7.7844,-7.7844,-7.7844,-7.7844
2018-08-06,-11.5839,-11.5839,-11.5839,-11.5839
2018-08-07,-15.0713,-15.0713,-15.0713,-15.0713
2018-08-08,-12.6263,-12.6263,-12.6263,-12.6263
2018-08-09,-35.6061,-35.6061,-35.6061,-35.6061
2018-08-10,-64.6465,-64.6465,-64.6465,-64.6465
2018-08-13,-98.324,-98.324,-98.324,-98.324
2018-08-14,-78.4466,-78.4466,-78.4466,-78.4466
2018-08-15,-86.2782,-86.2782,-86.2782,-86.2782
2018-08-16,-66.1654,-66.1654,-66.1654,-66.1654
2018-08-17,-66.1654,-66.1654,-66.1654,-66.1654
2018-08-20,-68.985,-68.985,-68.985,-68.985
2018-08-21,-55.6487,-55.6487,-55.6487,-55.6487
2018-08-22,-57.8947,-57.8947,-57.8947,-57.8947
2018-08-23,-48.4627,-48.4627,-48.4627,-48.4627
2018-08-24,-49.9268,-49.9268,-49.9268,-49.9268
2018-08-27,-13.2251,-13.2251,-13.2251,-13.2251
2018-08-28,-26.4501,-26.4501,-26.4501,-26.4501
2018-08-29,-47.9495,-47.9495,-47.9495,-47.9495
2018-08-30,-65.9306,-65.9306,-65.9306,-65.9306
2018-08-31,-78.0121,-78.0121,-78.0121,-78.0121
2018-09-04,-58.3562,-58.3562,-58.3562,-58.3562
2018-09-05,-73.6986,-73.6986,-73.6986,-73.6986
2018-09-06,-84.127,-84.127,-84.127,-84.127
2018-09-07,-78.3069,-78.3069,-78.3069,-78.3069
2018-09-10,-94.4444,-94.4444,-94.4444,-94.4444
2018-09-11,-67.5325,-67.5325,-67.5325,-67.5325
2018-09-12,-93.4659,-93.4659,-93.4659,-93.4659
2018-09-13,-74.7774,-74.7774,-74.7774,-74.7774
2018-09-14,-72.6073,-72.6073,-72.6073,-72.6073
2018-09-17,-61.3861,-61.3861,-61.3861,-61.3861
2018-09-18,-46.2046,-46.2046,-46.2046,-46.2046
2018-09-19,-8.1633,-8.1633,-8.1633,-8.1633
2018-09-20,-9.2846,-9.2846,-9.2846,-9.2846
2018-09-21,-21.1568,-21.1568,-21.1568,-21.1568
2018-09-24,-38.3562,-38.3562,-38.3562,-38.3562
2018-09-25,-43.379,-43.379,-43.379,-43.379
2018-09-26,-64.2314,-64.2314,-64.2314,-64.2314
2018-09-27,-78.5358,-78.5358,-78.5358,-78.5358
2018-09-28,-95.2381,-95.2381,-95.2381,-95.2381
2018-10-01,-85.4167,-85.4167,-85.4167,-85.4167
2018-10-02,-78.4226,-78.4226,-78.4226,-78.4226
2018-10-03,-62.5,-62.5,-62.5,-62.5
2018-10-04,-59.0164,-59.0164,-59.0164,-59.0164
2018-10-05,-64.6465,-64.6465,-64.6465,-64.6465
2018-10-08,-48.6239,-48.6239,-48.6239,-48.6239
2018-10-09,-54.0219,-54.0219,-54.0219,-54.0219
2018-10-10,-100.0,-100.0,-100.0,-100.0
2018-10-11,-92.0467,-92.0467,-92.0467,-92.0467
2018-10-12,-87.9572,-87.9572,-87.9572,-87.9572
2018-10-15,-93.3988,-93.3988,-93.3988,-93.3988
2018-10-16,-73.0598,-73.0598,-73.0598,-73.0598
2018-10-17,-62.2658,-62.2658,-62.2658,-62.2658
2018-10-18,-76.2857,-76.2857,-76.2857,-76.2857
2018-10-19,-77.3084,-77.3084,-77.3084,-77.3084
2018-10-22,-91.9406,-91.9406,-91.9406,-91.9406
2018-10-23,-86.2222,-86.2222,-86.2222,-86.2222
2018-10-24,-95.525,-95.525,-95.525,-95.525
2018-10-25,-75.3483,-75.3483,-75.3483,-75.3483
2018-10-26,-91.4498,-91.4498,-91.4498,-91.4498
2018-10-29,-73.7299,-73.7299,-73.7299,-73.7299
2018-10-30,-50.8055,-50.8055,-50.8055,-50.8055
2018-10-31,-18.8387,-18.8387,-18.8387,-18.8387
2018-11-01,-19.3548,-19.3548,-19.3548,-19.3548
2018-11-02,-30.0743,-30.0743,-30.0743,-30.0743
2018-11-05,-21.2871,-21.2871,-21.2871,-21.2871
2018-11-06,-14.9752,-14.9752,-14.9752,-14.9752
2018-11-07,-2.7778,-2.7778,-2.7778,-2.7778
2018-11-08,-5.3458,-5.3458,-5.3458,-5.3458
2018-11-09,-17.7236,-17.7236,-17.7236,-17.7236
2018-11-12,-49.287,-49.287,-49.287,-49.287
2018-11-13,-61.3615,-61.3615,-61.3615,-61.3615
2018-11-14,-80.6033,-80.6033,-80.6033,-80.6033
2018-11-15,-41.13,-41.13,-41.13,-41.13
2018-11-16,-42.2825,-42.2825,-42.2825,-42.2825
2018-11-19,-30.1812,-30.1812,-30.1812,-30.1812
2018-11-20,-64.4683,-64.4683,-64.4683,-64.4683
2018-11-21,-76.1374,-76.1374,-76.1374,-76.1374
2018-11-23,-89.549,-89.549,-89.549,-89.549
2018-11-26,-44.9936,-44.9936,-44.9936,-44.9936
2018-11-27,-28.3721,-28.3721,-28.3721,-28.3721
2018-11-28,-8.4927,-8.4927,-8.4927,-8.4927
2018-11-29,-25.0936,-25.0936,-25.0936,-25.0936
2018-11-30,-3.9326,-3.9326,-3.9326,-3.9326
2018-12-03,-9.5168,-9.5168,-9.5168,-9.5168
2018-12-04,-82.8697,-82.8697,-82.8697,-82.8697
2018-12-06,-76.9231,-76.9231,-76.9231,-76.9231
2018-12-07,-95.9041,-95.9041,-95.9041,-95.9041
2018-12-10,-84.7171,-84.7171,-84.7171,-84.7171
2018-12-11,-91.9912,-91.9912,-91.9912,-91.9912
2018-12-12,-87.2153,-87.2153,-87.2153,-87.2153
2018-12-13,-86.4805,-86.4805,-86.4805,-86.4805
2018-12-14,-92.579,-92.579,-92.579,-92.579
2018-12-17,-96.0221,-96.0221,-96.0221,-96.0221
2018-12-18,-96.8843,-96.8843,-96.8843,-96.8843
2018-12-19,-93.3537,-93.3537,-93.3537,-93.3537
2018-12-20,-93.2694,-93.2694,-93.2694,-93.2694
2018-12-21,-95.1378,-95.1378,-95.1378,-95.1378
2018-12-24,-100.0,-100.0,-100.0,-100.0
2018-12-26,-58.8634,-58.8634,-58.8634,-58.8634
2018-12-27,-45.3959,-45.3959,-45.3959,-45.3959
2018-12-28,-47.1837,-47.1837,-47.1837,-47.1837
2018-12-31,-33.4356,-33.4356,-33.4356,-33.4356
2019-01-02,-16.1554,-16.1554,-16.1554,-16.1554
2019-01-03,-36.642,-36.642,-36.642,-36.642
2019-01-04,-2.444,-2.444,-2.444,-2.444
2019-01-07,-6.8533,-6.8533,-6.8533,-6.8533
2019-01-08,-11.6713,-11.6713,-11.6713,-11.6713
2019-01-09,-13.2586,-13.2586,-13.2586,-13.2586
2019-01-10,-17.2914,-17.2914,-17.2914,-17.2914
2019-01-11,-32.483,-32.483,-32.483,-32.483
2019-01-14,-14.966,-14.966,-14.966,-14.966
2019-01-15,-12.098,-12.098,-12.098,-12.098
2019-01-16,-14.0533,-14.0533,-14.0533,-14.0533
2019-01-17,-11.1111,-11.1111,-11.1111,-11.1111
2019-01-18,-4.9206,-4.9206,-4.9206,-4.9206
2019-01-22,-31.1111,-31.1111,-31.1111,-31.1111
2019-01-23,-35.2381,-35.2381,-35.2381,-35.2381
2019-01-24,-34.2857,-34.2857,-34.2857,-34.2857
2019-01-25,-23.9683,-23.9683,-23.9683,-23.9683
2019-01-28,-16.1905,-16.1905,-16.1905,-16.1905
2019-01-29,-14.4393,-14.4393,-14.4393,-14.4393
2019-01-30,-24.1279,-24.1279,-24.1279,-24.1279
2019-01-31,-52.4223,-52.4223,-52.4223,-52.4223
2019-02-01,-41.2121,-41.2121,-41.2121,-41.2121
2019-02-04,-30.0,-30.0,-30.0,-30.0
2019-02-05,-43.9394,-43.9394,-43.9394,-43.9394
2019-02-06,-45.4545,-45.4545,-45.4545,-45.4545
2019-02-07,-75.2632,-75.2632,-75.2632,-75.2632
2019-02-08,-74.9035,-74.9035,-74.9035,-74.9035
2019-02-11,-84.1699,-84.1699,-84.1699,-84.1699
2019-02-12,-50.9653,-50.9653,-50.9653,-50.9653
2019-02-13,-36.6837,-36.6837,-36.6837,-36.6837
2019-02-14,-50.6844,-50.6844,-50.6844,-50.6844
2019-02-15,-2.6596,-2.6596,-2.6596,-2.6596
2019-02-19,-9.2199,-9.2199,-9.2199,-9.2199
2019-02-20,-1.9164,-1.9164,-1.9164,-1.9164
2019-02-21,-8.769,-8.769,-8.769,-8.769
2019-02-22,-18.0763,-18.0763,-18.0763,-18.0763
2019-02-25,-18.0028,-18.0028,-18.0028,-18.0028
2019-02-26,-33.4459,-33.4459,-33.4459,-33.4459
2019-02-27,-35.6419,-35.6419,-35.6419,-35.6419
2019-02-28,-49.1554,-49.1554,-49.1554,-49.1554
2019-03-01,-78.6704,-78.6704,-78.6704,-78.6704
2019-03-04,-76.9384,-76.9384,-76.9384,-76.9384
2019-03-05,-78.803,-78.803,-78.803,-78.803
2019-03-06,-88.5287,-88.5287,-88.5287,-88.5287
2019-03-07,-84.1487,-84.1487,-84.1487,-84.1487
2019-03-08,-80.6818,-80.6818,-80.6818,-80.6818
2019-03-11,-39.8803,-39.8803,-39.8803,-39.8803
2019-03-12,-47.7774,-47.7774,-47.7774,-47.7774
2019-03-13,-38.8613,-38.8613,-38.8613,-38.8613
2019-03-14,-14.6606,-14.6606,-14.6606,-14.6606
2019-03-15,-5.1975,-5.1975,-5.1975,-5.1975
2019-03-18,-10.2675,-10.2675,-10.2675,-10.2675
2019-03-19,-24.961,-24.961,-24.961,-24.961
2019-03-20,-60.5304,-60.5304,-60.5304,-60.5304
2019-03-21,-86.2715,-86.2715,-86.2715,-86.2715
2019-03-22,-97.2973,-97.2973,-97.2973,-97.2973
2019-03-25,-91.8526,-91.8526,-91.8526,-91.8526
2019-03-26,-82.2502,-82.2502,-82.2502,-82.2502
2019-03-27,-85.548,-85.548,-85.548,-85.548
2019-03-28,-74.5878,-74.5878,-74.5878,-74.5878
2019-03-29,-69.5441,-69.5441,-69.5441,-69.5441
