date,WILLR,WILLR,WILLR,WILLR
2018-01-02,-22.6203,-22.6203,-22.6203,-22.6203
2018-01-03,-30.9459,-30.9459,-30.9459,-30.9459
2018-01-04,-18.5624,-18.5624,-18.5624,-18.5624
2018-01-05,-23.145,-23.145,-23.145,-23.145
2018-01-08,-36.1232,-36.1232,-36.1232,-36.1232
2018-01-09,-28.6721,-28.6721,-28.6721,-28.6721
2018-01-10,-27.3078,-27.3078,-27.3078,-27.3078
2018-01-11,-24.5093,-24.5093,-24.5093,-24.5093
2018-01-12,-17.8628,-17.8628,-17.8628,-17.8628
2018-01-16,-12.8604,-12.8604,-12.8604,-12.8604
2018-01-17,-29.6866,-29.6866,-29.6866,-29.6866
2018-01-18,-39.0617,-39.0617,-39.0617,-39.0617
2018-01-19,-21.0461,-21.0461,-21.0461,-21.0461
2018-01-22,-4.604,-4.604,-4.604,-4.604
2018-01-23,-9.4813,-9.4813,-9.4813,-9.4813
2018-01-24,-0.3103,-0.3103,-0.3103,-0.3103
2018-01-25,-3.9783,-3.9783,-3.9783,-3.9783
2018-01-26,-6.387,-6.387,-6.387,-6.387
2018-01-29,-3.2555,-3.2555,-3.2555,-3.2555
2018-01-30,-12.0527,-12.0527,-12.0527,-12.0527
2018-01-31,-14.662,-14.662,-14.662,-14.662
2018-02-01,-3.8767,-3.8767,-3.8767,-3.8767
2018-02-02,-34.17,-34.17,-34.17,-34.17
2018-02-05,-61.332,-61.332,-61.332,-61.332
2018-02-06,-37.5,-37.5,-37.5,-37.5
2018-02-07,-41.4761,-41.4761,-41.4761,-41.4761
2018-02-08,-68.1909,-68.1909,-68.1909,-68.1909
2018-02-09,-60.8598,-60.8598,-60.8598,-60.8598
2018-02-12,-51.2674,-51.2674,-51.2674,-51.2674
2018-02-13,-46.2747,-46.2747,-46.2747,-46.2747
2018-02-14,-28.4085,-28.4085,-28.4085,-28.4085
2018-02-15,-15.484,-15.484,-15.484,-15.484
2018-02-16,-15.6361,-15.6361,-15.6361,-15.6361
2018-02-20,-22.5545,-22.5545,-22.5545,-22.5545
2018-02-21,-26.3305,-26.3305,-26.3305,-26.3305
2018-02-22,-31.3229,-31.3229,-31.3229,-31.3229
2018-02-23,-17.7902,-17.7902,-17.7902,-17.7902
2018-02-26,-7.3333,-7.3333,-7.3333,-7.3333
2018-02-27,-16.9855,-16.9855,-16.9855,-16.9855
2018-02-28,-31.4783,-31.4783,-31.4783,-31.4783
2018-03-01,-49.3043,-49.3043,-49.3043,-49.3043
2018-03-02,-45.4203,-45.4203,-45.4203,-45.4203
2018-03-05,-30.9275,-30.9275,-30.9275,-30.9275
2018-03-06,-19.8841,-19.8841,-19.8841,-19.8841
2018-03-07,-24.4638,-24.4638,-24.4638,-24.4638
2018-03-08,-21.5942,-21.5942,-21.5942,-21.5942
2018-03-09,-8.7536,-8.7536,-8.7536,-8.7536
2018-03-12,-5.3581,-5.3581,-5.3581,-5.3581
2018-03-13,-18.8229,-18.8229,-18.8229,-18.8229
2018-03-14,-30.2054,-30.2054,-30.2054,-30.2054
2018-03-15,-24.1532,-24.1532,-24.1532,-24.1532
2018-03-16,-21.4048,-21.4048,-21.4048,-21.4048
2018-03-19,-35.4803,-35.4803,-35.4803,-35.4803
2018-03-20,-33.648,-33.648,-33.648,-33.648
2018-03-21,-37.3681,-37.3681,-37.3681,-37.3681
2018-03-22,-63.0483,-63.0483,-63.0483,-63.0483
2018-03-23,-83.4259,-83.4259,-83.4259,-83.4259
2018-03-26,-56.7185,-56.7185,-56.7185,-56.7185
2018-03-27,-77.8734,-77.8734,-77.8734,-77.8734
2018-03-28,-72.0155,-72.0155,-72.0155,-72.0155
2018-03-29,-65.1027,-65.1027,-65.1027,-65.1027
2018-04-02,-77.6235,-77.6235,-77.6235,-77.6235
2018-04-03,-68.6563,-68.6563,-68.6563,-68.6563
2018-04-04,-62.9928,-62.9928,-62.9928,-62.9928
2018-04-05,-54.1366,-54.1366,-54.1366,-54.1366
2018-04-06,-70.3498,-70.3498,-70.3498,-70.3498
2018-04-09,-64.1866,-64.1866,-64.1866,-64.1866
2018-04-10,-52.0267,-52.0267,-52.0267,-52.0267
2018-04-11,-62.1044,-62.1044,-62.1044,-62.1044
2018-04-12,-43.6424,-43.6424,-43.6424,-43.6424
2018-04-13,-53.8312,-53.8312,-53.8312,-53.8312
2018-04-16,-48.3898,-48.3898,-48.3898,-48.3898
2018-04-17,-60.1888,-60.1888,-60.1888,-60.1888
2018-04-18,-59.1616,-59.1616,-59.1616,-59.1616
2018-04-19,-58.6896,-58.6896,-58.6896,-58.6896
2018-04-20,-64.8251,-64.8251,-64.8251,-64.8251
2018-04-23,-79.5114,-79.5114,-79.5114,-79.5114
2018-04-24,-91.116,-91.116,-91.116,-91.116
2018-04-25,-95.4497,-95.4497,-95.4497,-95.4497
2018-04-26,-93.1746,-93.1746,-93.1746,-93.1746
2018-04-27,-93.9418,-93.9418,-93.9418,-93.9418
2018-04-30,-97.8307,-97.8307,-97.8307,-97.8307
2018-05-01,-93.4462,-93.4462,-93.4462,-93.4462
2018-05-02,-98.4961,-98.4961,-98.4961,-98.4961
2018-05-03,-87.4556,-87.4556,-87.4556,-87.4556
2018-05-04,-84.2622,-84.2622,-84.2622,-84.2622
2018-05-07,-79.545,-79.545,-79.545,-79.545
2018-05-08,-79.9624,-79.9624,-79.9624,-79.9624
2018-05-09,-70.0898,-70.0898,-70.0898,-70.0898
2018-05-10,-66.5206,-66.5206,-66.5206,-66.5206
2018-05-11,-67.6059,-67.6059,-67.6059,-67.6059
2018-05-14,-65.5396,-65.5396,-65.5396,-65.5396
2018-05-15,-70.4446,-70.4446,-70.4446,-70.4446
2018-05-16,-71.6969,-71.6969,-71.6969,-71.6969
2018-05-17,-75.5792,-75.5792,-75.5792,-75.5792
2018-05-18,-79.9624,-79.9624,-79.9624,-79.9624
2018-05-21,-78.5014,-78.5014,-78.5014,-78.5014
2018-05-22,-77.8752,-77.8752,-77.8752,-77.8752
2018-05-23,-78.2718,-78.2718,-78.2718,-78.2718
2018-05-24,-81.841,-81.841,-81.841,-81.841
2018-05-25,-84.1161,-84.1161,-84.1161,-84.1161
2018-05-29,-96.0032,-96.0032,-96.0032,-96.0032
2018-05-30,-91.7677,-91.7677,-91.7677,-91.7677
2018-05-31,-96.5053,-96.5053,-96.5053,-96.5053
2018-06-01,-91.6829,-91.6829,-91.6829,-91.6829
2018-06-04,-88.6763,-88.6763,-88.6763,-88.6763
2018-06-05,-91.7025,-91.7025,-91.7025,-91.7025
2018-06-06,-84.0204,-84.0204,-84.0204,-84.0204
2018-06-07,-79.9529,-79.9529,-79.9529,-79.9529
2018-06-08,-79.6766,-79.6766,-79.6766,-79.6766
2018-06-11,-78.1469,-78.1469,-78.1469,-78.1469
2018-06-12,-80.3271,-80.3271,-80.3271,-80.3271
2018-06-13,-77.0283,-77.0283,-77.0283,-77.0283
2018-06-14,-77.4528,-77.4528,-77.4528,-77.4528
2018-06-15,-79.6142,-79.6142,-79.6142,-79.6142
2018-06-18,-80.994,-80.994,-80.994,-80.994
2018-06-19,-88.987,-88.987,-88.987,-88.987
2018-06-20,-90.2887,-90.2887,-90.2887,-90.2887
2018-06-21,-92.4757,-92.4757,-92.4757,-92.4757
2018-06-22,-94.9751,-94.9751,-94.9751,-94.9751
2018-06-25,-97.269,-97.269,-97.269,-97.269
2018-06-26,-94.3299,-94.3299,-94.3299,-94.3299
2018-06-27,-97.5573,-97.5573,-97.5573,-97.5573
2018-06-28,-90.0882,-90.0882,-90.0882,-90.0882
2018-06-29,-96.6583,-96.6583,-96.6583,-96.6583
2018-07-02,-89.9793,-89.9793,-89.9793,-89.9793
2018-07-03,-96.5835,-96.5835,-96.5835,-96.5835
2018-07-05,-95.758,-95.758,-95.758,-95.758
2018-07-06,-93.3502,-93.3502,-93.3502,-93.3502
2018-07-09,-79.1329,-79.1329,-79.1329,-79.1329
2018-07-10,-81.6423,-81.6423,-81.6423,-81.6423
2018-07-11,-84.3867,-84.3867,-84.3867,-84.3867
2018-07-12,-78.1539,-78.1539,-78.1539,-78.1539
2018-07-13,-79.8231,-79.8231,-79.8231,-79.8231
2018-07-16,-65.8876,-65.8876,-65.8876,-65.8876
2018-07-17,-64.1762,-64.1762,-64.1762,-64.1762
2018-07-18,-59.1872,-59.1872,-59.1872,-59.1872
2018-07-19,-60.2077,-60.2077,-60.2077,-60.2077
2018-07-20,-52.5752,-52.5752,-52.5752,-52.5752
2018-07-23,-44.9057,-44.9057,-44.9057,-44.9057
2018-07-24,-37.0509,-37.0509,-37.0509,-37.0509
2018-07-25,-34.0498,-34.0498,-34.0498,-34.0498
2018-07-26,-32.4936,-32.4936,-32.4936,-32.4936
2018-07-27,-30.5299,-30.5299,-30.5299,-30.5299
2018-07-30,-25.6763,-25.6763,-25.6763,-25.6763
2018-07-31,-31.308,-31.308,-31.308,-31.308
2018-08-01,-36.4581,-36.4581,-36.4581,-36.4581
2018-08-02,-44.0535,-44.0535,-44.0535,-44.0535
2018-08-03,-43.683,-43.683,-43.683,-43.683
2018-08-06,-36.8656,-36.8656,-36.8656,-36.8656
2018-08-07,-29.826,-29.826,-29.826,-29.826
2018-08-08,-30.2475,-30.2475,-30.2475,-30.2475
2018-08-09,-36.773,-36.773,-36.773,-36.773
2018-08-10,-54.4801,-54.4801,-54.4801,-54.4801
2018-08-13,-63.4557,-63.4557,-63.4557,-63.4557
2018-08-14,-51.0755,-51.0755,-51.0755,-51.0755
2018-08-15,-52.4969,-52.4969,-52.4969,-52.4969
2018-08-16,-32.2938,-32.2938,-32.2938,-32.2938
2018-08-17,-30.4704,-30.4704,-30.4704,-30.4704
2018-08-20,-18.954,-18.954,-18.954,-18.954
2018-08-21,-5.1824,-5.1824,-5.1824,-5.1824
2018-08-22,-1.8714,-1.8714,-1.8714,-1.8714
2018-08-23,-16.2669,-16.2669,-16.2669,-16.2669
2018-08-24,-22.169,-22.169,-22.169,-22.169
2018-08-27,-4.2407,-4.2407,-4.2407,-4.2407
2018-08-28,-10.3475,-10.3475,-10.3475,-10.3475
2018-08-29,-14.0512,-14.0512,-14.0512,-14.0512
2018-08-30,-21.6877,-21.6877,-21.6877,-21.6877
2018-08-31,-27.7588,-27.7588,-27.7588,-27.7588
2018-09-04,-28.3315,-28.3315,-28.3315,-28.3315
2018-09-05,-28.7134,-28.7134,-28.7134,-28.7134
2018-09-06,-40.3209,-40.3209,-40.3209,-40.3209
2018-09-07,-42.65,-42.65,-42.65,-42.65
