date,WILLR,WILLR,WILLR,WILLR
2018-01-02,-56.1208,-56.1208,-56.1208,-56.1208
2018-01-03,-92.5049,-92.5049,-92.5049,-92.5049
2018-01-04,-42.4376,-42.4376,-42.4376,-42.4376
2018-01-05,-61.674,-61.674,-61.674,-61.674
2018-01-08,-97.6543,-97.6543,-97.6543,-97.6543
2018-01-09,-71.358,-71.358,-71.358,-71.358
2018-01-10,-66.5432,-66.5432,-66.5432,-66.5432
2018-01-11,-40.2044,-40.2044,-40.2044,-40.2044
2018-01-12,-4.7535,-4.7535,-4.7535,-4.7535
2018-01-16,-35.138,-35.138,-35.138,-35.138
2018-01-17,-63.4325,-63.4325,-63.4325,-63.4325
2018-01-18,-83.7917,-83.7917,-83.7917,-83.7917
2018-01-19,-44.6686,-44.6686,-44.6686,-44.6686
2018-01-22,-9.6191,-9.6191,-9.6191,-9.6191
2018-01-23,-19.809,-19.809,-19.809,-19.809
2018-01-24,-0.6443,-0.6443,-0.6443,-0.6443
2018-01-25,-7.2628,-7.2628,-7.2628,-7.2628
2018-01-26,-15.4148,-15.4148,-15.4148,-15.4148
2018-01-29,-7.7332,-7.7332,-7.7332,-7.7332
2018-01-30,-35.9526,-35.9526,-35.9526,-35.9526
2018-01-31,-67.1982,-67.1982,-67.1982,-67.1982
2018-02-01,-20.0282,-20.0282,-20.0282,-20.0282
2018-02-02,-95.2216,-95.2216,-95.2216,-95.2216
2018-02-05,-75.5227,-75.5227,-75.5227,-75.5227
2018-02-06,-44.6767,-44.6767,-44.6767,-44.6767
2018-02-07,-49.8231,-49.8231,-49.8231,-49.8231
2018-02-08,-83.9669,-83.9669,-83.9669,-83.9669
2018-02-09,-58.309,-58.309,-58.309,-58.309
2018-02-12,-38.7908,-38.7908,-38.7908,-38.7908
2018-02-13,-28.3319,-28.3319,-28.3319,-28.3319
2018-02-14,-0.5551,-0.5551,-0.5551,-0.5551
2018-02-15,-1.1146,-1.1146,-1.1146,-1.1146
2018-02-16,-8.1134,-8.1134,-8.1134,-8.1134
2018-02-20,-23.4759,-23.4759,-23.4759,-23.4759
2018-02-21,-42.5176,-42.5176,-42.5176,-42.5176
2018-02-22,-92.3491,-92.3491,-92.3491,-92.3491
2018-02-23,-34.806,-34.806,-34.806,-34.806
2018-02-26,-4.7016,-4.7016,-4.7016,-4.7016
2018-02-27,-41.8548,-41.8548,-41.8548,-41.8548
2018-02-28,-82.1774,-82.1774,-82.1774,-82.1774
2018-03-01,-96.5778,-96.5778,-96.5778,-96.5778
2018-03-02,-71.3606,-71.3606,-71.3606,-71.3606
2018-03-05,-47.5737,-47.5737,-47.5737,-47.5737
2018-03-06,-14.7211,-14.7211,-14.7211,-14.7211
2018-03-07,-15.9797,-15.9797,-15.9797,-15.9797
2018-03-08,-11.0,-11.0,-11.0,-11.0
