date,WILLR,WILLR,WILLR,WILLR
2018-01-02,-28.7097,-28.7097,-28.7097,-28.7097
2018-01-03,-26.8548,-26.8548,-26.8548,-26.8548
2018-01-04,-19.4355,-19.4355,-19.4355,-19.4355
2018-01-05,-20.5149,-20.5149,-20.5149,-20.5149
2018-01-08,-27.7074,-27.7074,-27.7074,-27.7074
2018-01-09,-21.3322,-21.3322,-21.3322,-21.3322
2018-01-10,-18.5533,-18.5533,-18.5533,-18.5533
2018-01-11,-19.2889,-19.2889,-19.2889,-19.2889
2018-01-12,-8.8271,-8.8271,-8.8271,-8.8271
2018-01-16,-10.4273,-10.4273,-10.4273,-10.4273
2018-01-17,-7.6049,-7.6049,-7.6049,-7.6049
2018-01-18,-8.2321,-8.2321,-8.2321,-8.2321
2018-01-19,-1.0976,-1.0976,-1.0976,-1.0976
2018-01-22,-2.3458,-2.3458,-2.3458,-2.3458
2018-01-23,-2.6485,-2.6485,-2.6485,-2.6485
2018-01-24,-1.8188,-1.8188,-1.8188,-1.8188
2018-01-25,-6.461,-6.461,-6.461,-6.461
2018-01-26,-2.1088,-2.1088,-2.1088,-2.1088
2018-01-29,-4.9284,-4.9284,-4.9284,-4.9284
2018-01-30,-13.8528,-13.8528,-13.8528,-13.8528
2018-01-31,-14.7852,-14.7852,-14.7852,-14.7852
2018-02-01,-9.99,-9.99,-9.99,-9.99
2018-02-02,-24.5088,-24.5088,-24.5088,-24.5088
2018-02-05,-49.4838,-49.4838,-49.4838,-49.4838
2018-02-06,-39.1608,-39.1608,-39.1608,-39.1608
2018-02-07,-38.0286,-38.0286,-38.0286,-38.0286
2018-02-08,-58.8079,-58.8079,-58.8079,-58.8079
2018-02-09,-46.7532,-46.7532,-46.7532,-46.7532
2018-02-12,-39.5604,-39.5604,-39.5604,-39.5604
2018-02-13,-36.7632,-36.7632,-36.7632,-36.7632
2018-02-14,-26.5734,-26.5734,-26.5734,-26.5734
2018-02-15,-24.1092,-24.1092,-24.1092,-24.1092
2018-02-16,-25.8408,-25.8408,-25.8408,-25.8408
2018-02-20,-28.2384,-28.2384,-28.2384,-28.2384
2018-02-21,-24.642,-24.642,-24.642,-24.642
2018-02-22,-29.5038,-29.5038,-29.5038,-29.5038
2018-02-23,-24.1092,-24.1092,-24.1092,-24.1092
2018-02-26,-20.313,-20.313,-20.313,-20.313
2018-02-27,-28.7712,-28.7712,-28.7712,-28.7712
2018-02-28,-34.6986,-34.6986,-34.6986,-34.6986
2018-03-01,-46.8864,-46.8864,-46.8864,-46.8864
2018-03-02,-47.3397,-47.3397,-47.3397,-47.3397
2018-03-05,-43.8241,-43.8241,-43.8241,-43.8241
2018-03-06,-52.6984,-52.6984,-52.6984,-52.6984
2018-03-07,-55.3922,-55.3922,-55.3922,-55.3922
2018-03-08,-55.8711,-55.8711,-55.8711,-55.8711
2018-03-09,-38.9148,-38.9148,-38.9148,-38.9148
2018-03-12,-40.9449,-40.9449,-40.9449,-40.9449
2018-03-13,-54.2135,-54.2135,-54.2135,-54.2135
2018-03-14,-67.6966,-67.6966,-67.6966,-67.6966
2018-03-15,-68.9139,-68.9139,-68.9139,-68.9139
2018-03-16,-67.6966,-67.6966,-67.6966,-67.6966
2018-03-19,-74.9064,-74.9064,-74.9064,-74.9064
2018-03-20,-72.8464,-72.8464,-72.8464,-72.8464
2018-03-21,-69.1011,-69.1011,-69.1011,-69.1011
2018-03-22,-95.9372,-95.9372,-95.9372,-95.9372
2018-03-23,-98.8417,-98.8417,-98.8417,-98.8417
2018-03-26,-84.3243,-84.3243,-84.3243,-84.3243
2018-03-27,-94.8816,-94.8816,-94.8816,-94.8816
2018-03-28,-94.4571,-94.4571,-94.4571,-94.4571
2018-03-29,-100.0,-100.0,-100.0,-100.0
2018-04-02,-91.7697,-91.7697,-91.7697,-91.7697
2018-04-03,-86.3299,-86.3299,-86.3299,-86.3299
2018-04-04,-80.4663,-80.4663,-80.4663,-80.4663
2018-04-05,-74.0374,-74.0374,-74.0374,-74.0374
2018-04-06,-85.4822,-85.4822,-85.4822,-85.4822
2018-04-09,-79.5479,-79.5479,-79.5479,-79.5479
2018-04-10,-71.9887,-71.9887,-71.9887,-71.9887
2018-04-11,-76.3688,-76.3688,-76.3688,-76.3688
2018-04-12,-60.544,-60.544,-60.544,-60.544
2018-04-13,-68.4564,-68.4564,-68.4564,-68.4564
2018-04-16,-75.0971,-75.0971,-75.0971,-75.0971
2018-04-17,-77.4285,-77.4285,-77.4285,-77.4285
2018-04-18,-82.7976,-82.7976,-82.7976,-82.7976
2018-04-19,-73.6136,-73.6136,-73.6136,-73.6136
2018-04-20,-75.5917,-75.5917,-75.5917,-75.5917
2018-04-23,-79.2653,-79.2653,-79.2653,-79.2653
2018-04-24,-81.8085,-81.8085,-81.8085,-81.8085
2018-04-25,-80.113,-80.113,-80.113,-80.113
2018-04-26,-81.3847,-81.3847,-81.3847,-81.3847
2018-04-27,-82.727,-82.727,-82.727,-82.727
2018-04-30,-87.8135,-87.8135,-87.8135,-87.8135
2018-05-01,-87.9548,-87.9548,-87.9548,-87.9548
2018-05-02,-89.7916,-89.7916,-89.7916,-89.7916
2018-05-03,-90.1448,-90.1448,-90.1448,-90.1448
2018-05-04,-90.1448,-90.1448,-90.1448,-90.1448
2018-05-07,-86.1886,-86.1886,-86.1886,-86.1886
