date,WILLR,WILLR,WILLR,WILLR
2018-01-02,-45.7317,-45.7317,-45.7317,-45.7317
2018-01-03,-35.6272,-35.6272,-35.6272,-35.6272
2018-01-04,-28.7892,-28.7892,-28.7892,-28.7892
2018-01-05,-24.5645,-24.5645,-24.5645,-24.5645
2018-01-08,-15.5052,-15.5052,-15.5052,-15.5052
2018-01-09,-11.5854,-11.5854,-11.5854,-11.5854
2018-01-10,-10.4094,-10.4094,-10.4094,-10.4094
2018-01-11,-10.8014,-10.8014,-10.8014,-10.8014
2018-01-12,-11.1498,-11.1498,-11.1498,-11.1498
2018-01-16,-13.4582,-13.4582,-13.4582,-13.4582
2018-01-17,-16.7247,-16.7247,-16.7247,-16.7247
2018-01-18,-13.4146,-13.4146,-13.4146,-13.4146
2018-01-19,-4.399,-4.399,-4.399,-4.399
2018-01-22,-0.0,-0.0,-0.0,-0.0
2018-01-23,-7.6129,-7.6129,-7.6129,-7.6129
2018-01-24,-4.6968,-4.6968,-4.6968,-4.6968
2018-01-25,-9.0642,-9.0642,-9.0642,-9.0642
2018-01-26,-4.2136,-4.2136,-4.2136,-4.2136
2018-01-29,-14.5594,-14.5594,-14.5594,-14.5594
2018-01-30,-15.4297,-15.4297,-15.4297,-15.4297
2018-01-31,-14.9454,-14.9454,-14.9454,-14.9454
2018-02-01,-0.7916,-0.7916,-0.7916,-0.7916
2018-02-02,-14.5966,-14.5966,-14.5966,-14.5966
2018-02-05,-33.9212,-33.9212,-33.9212,-33.9212
2018-02-06,-20.075,-20.075,-20.075,-20.075
2018-02-07,-12.0439,-12.0439,-12.0439,-12.0439
2018-02-08,-39.0741,-39.0741,-39.0741,-39.0741
2018-02-09,-25.5505,-25.5505,-25.5505,-25.5505
2018-02-12,-11.9783,-11.9783,-11.9783,-11.9783
2018-02-13,-11.8531,-11.8531,-11.8531,-11.8531
2018-02-14,-3.5476,-3.5476,-3.5476,-3.5476
2018-02-15,-0.3928,-0.3928,-0.3928,-0.3928
2018-02-16,-11.9565,-11.9565,-11.9565,-11.9565
2018-02-20,-8.0515,-8.0515,-8.0515,-8.0515
2018-02-21,-15.0569,-15.0569,-15.0569,-15.0569
2018-02-22,-20.3892,-20.3892,-20.3892,-20.3892
2018-02-23,-5.6261,-5.6261,-5.6261,-5.6261
2018-02-26,-0.2148,-0.2148,-0.2148,-0.2148
2018-02-27,-10.95,-10.95,-10.95,-10.95
2018-02-28,-13.0007,-13.0007,-13.0007,-13.0007
2018-03-01,-28.0908,-28.0908,-28.0908,-28.0908
2018-03-02,-12.6138,-12.6138,-12.6138,-12.6138
2018-03-05,-6.1993,-6.1993,-6.1993,-6.1993
2018-03-06,-2.6667,-2.6667,-2.6667,-2.6667
2018-03-07,-6.4601,-6.4601,-6.4601,-6.4601
2018-03-08,-6.986,-6.986,-6.986,-6.986
2018-03-09,-1.0182,-1.0182,-1.0182,-1.0182
2018-03-12,-9.0096,-9.0096,-9.0096,-9.0096
2018-03-13,-24.5999,-24.5999,-24.5999,-24.5999
2018-03-14,-31.2356,-31.2356,-31.2356,-31.2356
2018-03-15,-22.5307,-22.5307,-22.5307,-22.5307
2018-03-16,-23.4939,-23.4939,-23.4939,-23.4939
2018-03-19,-29.1307,-29.1307,-29.1307,-29.1307
2018-03-20,-26.8475,-26.8475,-26.8475,-26.8475
2018-03-21,-25.7058,-25.7058,-25.7058,-25.7058
2018-03-22,-41.1891,-41.1891,-41.1891,-41.1891
2018-03-23,-48.467,-48.467,-48.467,-48.467
2018-03-26,-35.6594,-35.6594,-35.6594,-35.6594
2018-03-27,-45.3275,-45.3275,-45.3275,-45.3275
2018-03-28,-45.8984,-45.8984,-45.8984,-45.8984
2018-03-29,-35.5524,-35.5524,-35.5524,-35.5524
2018-04-02,-58.1489,-58.1489,-58.1489,-58.1489
2018-04-03,-47.4667,-47.4667,-47.4667,-47.4667
2018-04-04,-50.2338,-50.2338,-50.2338,-50.2338
2018-04-05,-39.0363,-39.0363,-39.0363,-39.0363
2018-04-06,-60.222,-60.222,-60.222,-60.222
2018-04-09,-56.1013,-56.1013,-56.1013,-56.1013
2018-04-10,-36.3489,-36.3489,-36.3489,-36.3489
2018-04-11,-46.785,-46.785,-46.785,-46.785
2018-04-12,-33.5719,-33.5719,-33.5719,-33.5719
2018-04-13,-37.1103,-37.1103,-37.1103,-37.1103
2018-04-16,-34.4229,-34.4229,-34.4229,-34.4229
2018-04-17,-31.1085,-31.1085,-31.1085,-31.1085
2018-04-18,-29.1377,-29.1377,-29.1377,-29.1377
2018-04-19,-32.4074,-32.4074,-32.4074,-32.4074
2018-04-20,-29.6752,-29.6752,-29.6752,-29.6752
2018-04-23,-33.6167,-33.6167,-33.6167,-33.6167
2018-04-24,-45.2621,-45.2621,-45.2621,-45.2621
2018-04-25,-47.5912,-47.5912,-47.5912,-47.5912
2018-04-26,-54.892,-54.892,-54.892,-54.892
2018-04-27,-64.2531,-64.2531,-64.2531,-64.2531
2018-04-30,-62.8198,-62.8198,-62.8198,-62.8198
2018-05-01,-68.105,-68.105,-68.105,-68.105
2018-05-02,-68.6425,-68.6425,-68.6425,-68.6425
2018-05-03,-76.4689,-76.4689,-76.4689,-76.4689
2018-05-04,-65.3257,-65.3257,-65.3257,-65.3257
2018-05-07,-65.0132,-65.0132,-65.0132,-65.0132
2018-05-08,-74.3898,-74.3898,-74.3898,-74.3898
2018-05-09,-57.4848,-57.4848,-57.4848,-57.4848
2018-05-10,-65.9654,-65.9654,-65.9654,-65.9654
2018-05-11,-69.7283,-69.7283,-69.7283,-69.7283
2018-05-14,-59.956,-59.956,-59.956,-59.956
2018-05-15,-63.2134,-63.2134,-63.2134,-63.2134
2018-05-16,-61.9778,-61.9778,-61.9778,-61.9778
2018-05-17,-61.8093,-61.8093,-61.8093,-61.8093
2018-05-18,-66.9763,-66.9763,-66.9763,-66.9763
2018-05-21,-57.9903,-57.9903,-57.9903,-57.9903
2018-05-22,-60.9107,-60.9107,-60.9107,-60.9107
2018-05-23,-65.1229,-65.1229,-65.1229,-65.1229
2018-05-24,-65.6846,-65.6846,-65.6846,-65.6846
2018-05-25,-67.9872,-67.9872,-67.9872,-67.9872
2018-05-29,-73.1542,-73.1542,-73.1542,-73.1542
2018-05-30,-34.9074,-34.9074,-34.9074,-34.9074
2018-05-31,-49.4535,-49.4535,-49.4535,-49.4535
2018-06-01,-23.4502,-23.4502,-23.4502,-23.4502
2018-06-04,-7.8931,-7.8931,-7.8931,-7.8931
2018-06-05,-6.7042,-6.7042,-6.7042,-6.7042
2018-06-06,-4.0078,-4.0078,-4.0078,-4.0078
2018-06-07,-12.8055,-12.8055,-12.8055,-12.8055
2018-06-08,-16.5689,-16.5689,-16.5689,-16.5689
2018-06-11,-18.2307,-18.2307,-18.2307,-18.2307
2018-06-12,-20.2346,-20.2346,-20.2346,-20.2346
2018-06-13,-18.9638,-18.9638,-18.9638,-18.9638
2018-06-14,-26.8817,-26.8817,-26.8817,-26.8817
2018-06-15,-22.1408,-22.1408,-22.1408,-22.1408
2018-06-18,-25.2199,-25.2199,-25.2199,-25.2199
2018-06-19,-36.1681,-36.1681,-36.1681,-36.1681
2018-06-20,-34.9462,-34.9462,-34.9462,-34.9462
2018-06-21,-30.0098,-30.0098,-30.0098,-30.0098
2018-06-22,-29.0323,-29.0323,-29.0323,-29.0323
2018-06-25,-38.4653,-38.4653,-38.4653,-38.4653
2018-06-26,-43.0596,-43.0596,-43.0596,-43.0596
2018-06-27,-54.5943,-54.5943,-54.5943,-54.5943
2018-06-28,-51.3196,-51.3196,-51.3196,-51.3196
2018-06-29,-51.0264,-51.0264,-51.0264,-51.0264
2018-07-02,-50.6843,-50.6843,-50.6843,-50.6843
2018-07-03,-64.7116,-64.7116,-64.7116,-64.7116
2018-07-05,-68.7195,-68.7195,-68.7195,-68.7195
2018-07-06,-68.0841,-68.0841,-68.0841,-68.0841
2018-07-09,-52.9326,-52.9326,-52.9326,-52.9326
2018-07-10,-49.8045,-49.8045,-49.8045,-49.8045
2018-07-11,-43.6461,-43.6461,-43.6461,-43.6461
2018-07-12,-37.4389,-37.4389,-37.4389,-37.4389
2018-07-13,-36.4125,-36.4125,-36.4125,-36.4125
2018-07-16,-30.0098,-30.0098,-30.0098,-30.0098
2018-07-17,-26.0997,-26.0997,-26.0997,-26.0997
2018-07-18,-16.3245,-16.3245,-16.3245,-16.3245
2018-07-19,-26.9306,-26.9306,-26.9306,-26.9306
2018-07-20,-26.1975,-26.1975,-26.1975,-26.1975
2018-07-23,-24.7312,-24.7312,-24.7312,-24.7312
2018-07-24,-28.8368,-28.8368,-28.8368,-28.8368
