date,WILLR,WILLR,WILLR,WILLR
2018-01-02,-13.6143,-13.6143,-13.6143,-13.6143
2018-01-03,-18.6252,-18.6252,-18.6252,-18.6252
2018-01-04,-11.172,-11.172,-11.172,-11.172
2018-01-05,-13.9301,-13.9301,-13.9301,-13.9301
2018-01-08,-21.7413,-21.7413,-21.7413,-21.7413
2018-01-09,-17.2567,-17.2567,-17.2567,-17.2567
2018-01-10,-16.4356,-16.4356,-16.4356,-16.4356
2018-01-11,-14.7513,-14.7513,-14.7513,-14.7513
2018-01-12,-10.7509,-10.7509,-10.7509,-10.7509
2018-01-16,-7.7402,-7.7402,-7.7402,-7.7402
2018-01-17,-17.8673,-17.8673,-17.8673,-17.8673
2018-01-18,-23.5098,-23.5098,-23.5098,-23.5098
2018-01-19,-12.6669,-12.6669,-12.6669,-12.6669
2018-01-22,-2.7989,-2.7989,-2.7989,-2.7989
2018-01-23,-5.7639,-5.7639,-5.7639,-5.7639
2018-01-24,-0.1955,-0.1955,-0.1955,-0.1955
2018-01-25,-2.6316,-2.6316,-2.6316,-2.6316
2018-01-26,-4.2248,-4.2248,-4.2248,-4.2248
2018-01-29,-2.2147,-2.2147,-2.2147,-2.2147
2018-01-30,-8.1995,-8.1995,-8.1995,-8.1995
2018-01-31,-9.9746,-9.9746,-9.9746,-9.9746
2018-02-01,-2.6374,-2.6374,-2.6374,-2.6374
2018-02-02,-23.246,-23.246,-23.246,-23.246
2018-02-05,-41.7244,-41.7244,-41.7244,-41.7244
2018-02-06,-25.5114,-25.5114,-25.5114,-25.5114
2018-02-07,-28.2164,-28.2164,-28.2164,-28.2164
2018-02-08,-46.3905,-46.3905,-46.3905,-46.3905
2018-02-09,-41.4032,-41.4032,-41.4032,-41.4032
2018-02-12,-34.8774,-34.8774,-34.8774,-34.8774
2018-02-13,-30.8707,-30.8707,-30.8707,-30.8707
2018-02-14,-18.9518,-18.9518,-18.9518,-18.9518
2018-02-15,-10.3297,-10.3297,-10.3297,-10.3297
2018-02-16,-10.4311,-10.4311,-10.4311,-10.4311
2018-02-20,-15.0465,-15.0465,-15.0465,-15.0465
2018-02-21,-17.5655,-17.5655,-17.5655,-17.5655
2018-02-22,-20.896,-20.896,-20.896,-20.896
2018-02-23,-11.8681,-11.8681,-11.8681,-11.8681
2018-02-26,-4.2773,-4.2773,-4.2773,-4.2773
2018-02-27,-9.907,-9.907,-9.907,-9.907
2018-02-28,-18.3601,-18.3601,-18.3601,-18.3601
2018-03-01,-28.7574,-28.7574,-28.7574,-28.7574
2018-03-02,-26.8368,-26.8368,-26.8368,-26.8368
2018-03-05,-19.4708,-19.4708,-19.4708,-19.4708
2018-03-06,-13.2509,-13.2509,-13.2509,-13.2509
2018-03-07,-16.8901,-16.8901,-16.8901,-16.8901
2018-03-08,-14.9089,-14.9089,-14.9089,-14.9089
2018-03-09,-6.0436,-6.0436,-6.0436,-6.0436
2018-03-12,-3.8872,-3.8872,-3.8872,-3.8872
2018-03-13,-14.1309,-14.1309,-14.1309,-14.1309
2018-03-14,-23.1712,-23.1712,-23.1712,-23.1712
2018-03-15,-18.5285,-18.5285,-18.5285,-18.5285
2018-03-16,-16.42,-16.42,-16.42,-16.42
2018-03-19,-27.2177,-27.2177,-27.2177,-27.2177
2018-03-20,-26.1884,-26.1884,-26.1884,-26.1884
2018-03-21,-31.7453,-31.7453,-31.7453,-31.7453
2018-03-22,-54.3171,-54.3171,-54.3171,-54.3171
2018-03-23,-71.9588,-71.9588,-71.9588,-71.9588
2018-03-26,-48.9224,-48.9224,-48.9224,-48.9224
2018-03-27,-67.1695,-67.1695,-67.1695,-67.1695
2018-03-28,-62.1169,-62.1169,-62.1169,-62.1169
2018-03-29,-56.1542,-56.1542,-56.1542,-56.1542
2018-04-02,-66.954,-66.954,-66.954,-66.954
2018-04-03,-59.2193,-59.2193,-59.2193,-59.2193
2018-04-04,-54.3343,-54.3343,-54.3343,-54.3343
2018-04-05,-46.6954,-46.6954,-46.6954,-46.6954
2018-04-06,-60.6801,-60.6801,-60.6801,-60.6801
2018-04-09,-55.364,-55.364,-55.364,-55.364
2018-04-10,-44.8755,-44.8755,-44.8755,-44.8755
2018-04-11,-53.568,-53.568,-53.568,-53.568
2018-04-12,-37.6437,-37.6437,-37.6437,-37.6437
2018-04-13,-46.432,-46.432,-46.432,-46.432
2018-04-16,-41.7385,-41.7385,-41.7385,-41.7385
2018-04-17,-51.9157,-51.9157,-51.9157,-51.9157
2018-04-18,-51.0297,-51.0297,-51.0297,-51.0297
2018-04-19,-50.6226,-50.6226,-50.6226,-50.6226
2018-04-20,-55.9148,-55.9148,-55.9148,-55.9148
2018-04-23,-68.5824,-68.5824,-68.5824,-68.5824
2018-04-24,-78.592,-78.592,-78.592,-78.592
2018-04-25,-86.3985,-86.3985,-86.3985,-86.3985
2018-04-26,-84.3391,-84.3391,-84.3391,-84.3391
2018-04-27,-85.0335,-85.0335,-85.0335,-85.0335
2018-04-30,-88.5536,-88.5536,-88.5536,-88.5536
2018-05-01,-92.5287,-92.5287,-92.5287,-92.5287
2018-05-02,-98.4961,-98.4961,-98.4961,-98.4961
2018-05-03,-87.4556,-87.4556,-87.4556,-87.4556
2018-05-04,-84.2622,-84.2622,-84.2622,-84.2622
2018-05-07,-79.545,-79.545,-79.545,-79.545
2018-05-08,-79.9624,-79.9624,-79.9624,-79.9624
