date,WILLR,WILLR,WILLR,WILLR
2018-01-02,-45.3169,-45.3169,-45.3169,-45.3169
2018-01-03,-35.2886,-35.2886,-35.2886,-35.2886
2018-01-04,-27.3415,-27.3415,-27.3415,-27.3415
2018-01-05,-20.9082,-20.9082,-20.9082,-20.9082
2018-01-08,-19.3945,-19.3945,-19.3945,-19.3945
2018-01-09,-12.2044,-12.2044,-12.2044,-12.2044
2018-01-10,-8.9928,-8.9928,-8.9928,-8.9928
2018-01-11,-1.0714,-1.0714,-1.0714,-1.0714
2018-01-12,-2.3411,-2.3411,-2.3411,-2.3411
2018-01-16,-7.9389,-7.9389,-7.9389,-7.9389
2018-01-17,-20.6107,-20.6107,-20.6107,-20.6107
2018-01-18,-23.5115,-23.5115,-23.5115,-23.5115
2018-01-19,-18.7786,-18.7786,-18.7786,-18.7786
2018-01-22,-6.5649,-6.5649,-6.5649,-6.5649
2018-01-23,-7.7863,-7.7863,-7.7863,-7.7863
2018-01-24,-2.7941,-2.7941,-2.7941,-2.7941
2018-01-25,-2.5641,-2.5641,-2.5641,-2.5641
2018-01-26,-0.7123,-0.7123,-0.7123,-0.7123
2018-01-29,-6.9293,-6.9293,-6.9293,-6.9293
2018-01-30,-14.9457,-14.9457,-14.9457,-14.9457
2018-01-31,-18.4783,-18.4783,-18.4783,-18.4783
2018-02-01,-14.1304,-14.1304,-14.1304,-14.1304
2018-02-02,-21.7391,-21.7391,-21.7391,-21.7391
2018-02-05,-52.7174,-52.7174,-52.7174,-52.7174
2018-02-06,-52.7174,-52.7174,-52.7174,-52.7174
2018-02-07,-50.2717,-50.2717,-50.2717,-50.2717
2018-02-08,-79.4837,-79.4837,-79.4837,-79.4837
2018-02-09,-66.2483,-66.2483,-66.2483,-66.2483
2018-02-12,-63.3566,-63.3566,-63.3566,-63.3566
2018-02-13,-62.4642,-62.4642,-62.4642,-62.4642
2018-02-14,-45.702,-45.702,-45.702,-45.702
2018-02-15,-49.5627,-49.5627,-49.5627,-49.5627
2018-02-16,-42.1283,-42.1283,-42.1283,-42.1283
2018-02-20,-52.7166,-52.7166,-52.7166,-52.7166
2018-02-21,-49.9266,-49.9266,-49.9266,-49.9266
2018-02-22,-62.1145,-62.1145,-62.1145,-62.1145
2018-02-23,-44.2647,-44.2647,-44.2647,-44.2647
