date,WILLR,WILLR,WILLR,WILLR
2018-01-02,-92.5435,-92.5435,-92.5435,-92.5435
2018-01-03,-83.2643,-83.2643,-83.2643,-83.2643
2018-01-04,-78.459,-78.459,-78.459,-78.459
2018-01-05,-76.3049,-76.3049,-76.3049,-76.3049
2018-01-08,-82.3529,-82.3529,-82.3529,-82.3529
2018-01-09,-63.1317,-63.1317,-63.1317,-63.1317
2018-01-10,-67.7713,-67.7713,-67.7713,-67.7713
2018-01-11,-74.3165,-74.3165,-74.3165,-74.3165
2018-01-12,-64.8716,-64.8716,-64.8716,-64.8716
2018-01-16,-64.623,-64.623,-64.623,-64.623
2018-01-17,-49.1301,-49.1301,-49.1301,-49.1301
2018-01-18,-47.8873,-47.8873,-47.8873,-47.8873
2018-01-19,-43.662,-43.662,-43.662,-43.662
2018-01-22,-30.4888,-30.4888,-30.4888,-30.4888
2018-01-23,-7.0367,-7.0367,-7.0367,-7.0367
2018-01-24,-2.8612,-2.8612,-2.8612,-2.8612
2018-01-25,-4.0773,-4.0773,-4.0773,-4.0773
2018-01-26,-0.7581,-0.7581,-0.7581,-0.7581
2018-01-29,-12.3363,-12.3363,-12.3363,-12.3363
2018-01-30,-19.6416,-19.6416,-19.6416,-19.6416
2018-01-31,-8.3851,-8.3851,-8.3851,-8.3851
2018-02-01,-12.5466,-12.5466,-12.5466,-12.5466
2018-02-02,-26.3975,-26.3975,-26.3975,-26.3975
2018-02-05,-63.0435,-63.0435,-63.0435,-63.0435
2018-02-06,-72.1739,-72.1739,-72.1739,-72.1739
2018-02-07,-61.9876,-61.9876,-61.9876,-61.9876
2018-02-08,-99.5346,-99.5346,-99.5346,-99.5346
2018-02-09,-74.5549,-74.5549,-74.5549,-74.5549
2018-02-12,-74.0379,-74.0379,-74.0379,-74.0379
2018-02-13,-71.1086,-71.1086,-71.1086,-71.1086
2018-02-14,-58.6445,-58.6445,-58.6445,-58.6445
2018-02-15,-59.9081,-59.9081,-59.9081,-59.9081
2018-02-16,-60.3102,-60.3102,-60.3102,-60.3102
2018-02-20,-69.2705,-69.2705,-69.2705,-69.2705
2018-02-21,-79.1499,-79.1499,-79.1499,-79.1499
2018-02-22,-82.8834,-82.8834,-82.8834,-82.8834
2018-02-23,-77.4842,-77.4842,-77.4842,-77.4842
2018-02-26,-65.2499,-65.2499,-65.2499,-65.2499
2018-02-27,-76.4503,-76.4503,-76.4503,-76.4503
2018-02-28,-89.4888,-89.4888,-89.4888,-89.4888
2018-03-01,-96.5611,-96.5611,-96.5611,-96.5611
2018-03-02,-88.1559,-88.1559,-88.1559,-88.1559
2018-03-05,-79.6602,-79.6602,-79.6602,-79.6602
2018-03-06,-77.8111,-77.8111,-77.8111,-77.8111
2018-03-07,-84.2579,-84.2579,-84.2579,-84.2579
2018-03-08,-77.911,-77.911,-77.911,-77.911
2018-03-09,-67.4663,-67.4663,-67.4663,-67.4663
2018-03-12,-72.014,-72.014,-72.014,-72.014
2018-03-13,-77.7611,-77.7611,-77.7611,-77.7611
2018-03-14,-83.6582,-83.6582,-83.6582,-83.6582
2018-03-15,-82.1589,-82.1589,-82.1589,-82.1589
2018-03-16,-82.5587,-82.5587,-82.5587,-82.5587
2018-03-19,-85.957,-85.957,-85.957,-85.957
2018-03-20,-80.8596,-80.8596,-80.8596,-80.8596
2018-03-21,-86.1569,-86.1569,-86.1569,-86.1569
2018-03-22,-98.7078,-98.7078,-98.7078,-98.7078
2018-03-23,-99.1782,-99.1782,-99.1782,-99.1782
2018-03-26,-88.5813,-88.5813,-88.5813,-88.5813
2018-03-27,-89.9654,-89.9654,-89.9654,-89.9654
2018-03-28,-83.218,-83.218,-83.218,-83.218
2018-03-29,-89.3872,-89.3872,-89.3872,-89.3872
2018-04-02,-91.4626,-91.4626,-91.4626,-91.4626
2018-04-03,-82.5044,-82.5044,-82.5044,-82.5044
2018-04-04,-72.7568,-72.7568,-72.7568,-72.7568
2018-04-05,-74.973,-74.973,-74.973,-74.973
2018-04-06,-82.8555,-82.8555,-82.8555,-82.8555
