date,WILLR,WILLR,WILLR,WILLR
2018-01-02,-57.5439,-57.5439,-57.5439,-57.5439
2018-01-03,-12.4561,-12.4561,-12.4561,-12.4561
2018-01-04,-19.6442,-19.6442,-19.6442,-19.6442
2018-01-05,-9.9288,-9.9288,-9.9288,-9.9288
2018-01-08,-4.0994,-4.0994,-4.0994,-4.0994
2018-01-09,-15.1648,-15.1648,-15.1648,-15.1648
2018-01-10,-1.1646,-1.1646,-1.1646,-1.1646
2018-01-11,-5.2008,-5.2008,-5.2008,-5.2008
2018-01-12,-1.5912,-1.5912,-1.5912,-1.5912
2018-01-16,-20.6973,-20.6973,-20.6973,-20.6973
2018-01-17,-1.8339,-1.8339,-1.8339,-1.8339
2018-01-18,-13.0676,-13.0676,-13.0676,-13.0676
2018-01-19,-12.7649,-12.7649,-12.7649,-12.7649
2018-01-22,-0.5467,-0.5467,-0.5467,-0.5467
2018-01-23,-3.8744,-3.8744,-3.8744,-3.8744
2018-01-24,-6.1156,-6.1156,-6.1156,-6.1156
2018-01-25,-8.5523,-8.5523,-8.5523,-8.5523
2018-01-26,-0.7016,-0.7016,-0.7016,-0.7016
2018-01-29,-9.9723,-9.9723,-9.9723,-9.9723
2018-01-30,-14.8199,-14.8199,-14.8199,-14.8199
2018-01-31,-15.7129,-15.7129,-15.7129,-15.7129
2018-02-01,-2.0208,-2.0208,-2.0208,-2.0208
2018-02-02,-46.4227,-46.4227,-46.4227,-46.4227
2018-02-05,-96.2997,-96.2997,-96.2997,-96.2997
2018-02-06,-59.6939,-59.6939,-59.6939,-59.6939
2018-02-07,-62.8644,-62.8644,-62.8644,-62.8644
2018-02-08,-95.481,-95.481,-95.481,-95.481
2018-02-09,-76.2712,-76.2712,-76.2712,-76.2712
2018-02-12,-66.137,-66.137,-66.137,-66.137
2018-02-13,-69.315,-69.315,-69.315,-69.315
2018-02-14,-60.3107,-60.3107,-60.3107,-60.3107
2018-02-15,-48.4463,-48.4463,-48.4463,-48.4463
2018-02-16,-48.8347,-48.8347,-48.8347,-48.8347
2018-02-20,-51.4477,-51.4477,-51.4477,-51.4477
2018-02-21,-58.6158,-58.6158,-58.6158,-58.6158
2018-02-22,-59.6398,-59.6398,-59.6398,-59.6398
2018-02-23,-52.4718,-52.4718,-52.4718,-52.4718
2018-02-26,-24.7175,-24.7175,-24.7175,-24.7175
2018-02-27,-27.8014,-27.8014,-27.8014,-27.8014
2018-02-28,-36.5248,-36.5248,-36.5248,-36.5248
2018-03-01,-56.6312,-56.6312,-56.6312,-56.6312
2018-03-02,-55.8651,-55.8651,-55.8651,-55.8651
2018-03-05,-41.5023,-41.5023,-41.5023,-41.5023
2018-03-06,-36.005,-36.005,-36.005,-36.005
2018-03-07,-37.0541,-37.0541,-37.0541,-37.0541
2018-03-08,-32.8997,-32.8997,-32.8997,-32.8997
2018-03-09,-1.2531,-1.2531,-1.2531,-1.2531
2018-03-12,-8.8303,-8.8303,-8.8303,-8.8303
2018-03-13,-24.2546,-24.2546,-24.2546,-24.2546
2018-03-14,-36.6724,-36.6724,-36.6724,-36.6724
2018-03-15,-38.5257,-38.5257,-38.5257,-38.5257
2018-03-16,-44.5063,-44.5063,-44.5063,-44.5063
2018-03-19,-65.1599,-65.1599,-65.1599,-65.1599
2018-03-20,-59.8748,-59.8748,-59.8748,-59.8748
2018-03-21,-59.3185,-59.3185,-59.3185,-59.3185
2018-03-22,-96.0904,-96.0904,-96.0904,-96.0904
2018-03-23,-97.2545,-97.2545,-97.2545,-97.2545
2018-03-26,-65.2396,-65.2396,-65.2396,-65.2396
2018-03-27,-80.0838,-80.0838,-80.0838,-80.0838
2018-03-28,-77.664,-77.664,-77.664,-77.664
2018-03-29,-64.5882,-64.5882,-64.5882,-64.5882
2018-04-02,-85.4351,-85.4351,-85.4351,-85.4351
2018-04-03,-71.6612,-71.6612,-71.6612,-71.6612
2018-04-04,-61.6566,-61.6566,-61.6566,-61.6566
2018-04-05,-58.2131,-58.2131,-58.2131,-58.2131
2018-04-06,-83.155,-83.155,-83.155,-83.155
2018-04-09,-83.8995,-83.8995,-83.8995,-83.8995
2018-04-10,-71.9887,-71.9887,-71.9887,-71.9887
2018-04-11,-81.9212,-81.9212,-81.9212,-81.9212
2018-04-12,-64.1261,-64.1261,-64.1261,-64.1261
2018-04-13,-70.0,-70.0,-70.0,-70.0
2018-04-16,-58.7662,-58.7662,-58.7662,-58.7662
