date,WILLR,WILLR,WILLR,WILLR
2018-01-02,-17.1053,-17.1053,-17.1053,-17.1053
2018-01-03,-34.8485,-34.8485,-34.8485,-34.8485
2018-01-04,-25.2525,-25.2525,-25.2525,-25.2525
2018-01-05,-11.9565,-11.9565,-11.9565,-11.9565
2018-01-08,-34.7826,-34.7826,-34.7826,-34.7826
2018-01-09,-26.4706,-26.4706,-26.4706,-26.4706
2018-01-10,-14.876,-14.876,-14.876,-14.876
2018-01-11,-5.7851,-5.7851,-5.7851,-5.7851
2018-01-12,-0.5952,-0.5952,-0.5952,-0.5952
2018-01-16,-25.2294,-25.2294,-25.2294,-25.2294
2018-01-17,-29.0476,-29.0476,-29.0476,-29.0476
2018-01-18,-16.2304,-16.2304,-16.2304,-16.2304
2018-01-19,-4.023,-4.023,-4.023,-4.023
2018-01-22,-0.0,-0.0,-0.0,-0.0
2018-01-23,-10.5,-10.5,-10.5,-10.5
2018-01-24,-6.3158,-6.3158,-6.3158,-6.3158
2018-01-25,-8.377,-8.377,-8.377,-8.377
2018-01-26,-2.6178,-2.6178,-2.6178,-2.6178
2018-01-29,-8.0569,-8.0569,-8.0569,-8.0569
2018-01-30,-27.0142,-27.0142,-27.0142,-27.0142
2018-01-31,-36.2903,-36.2903,-36.2903,-36.2903
2018-02-01,-0.0,-0.0,-0.0,-0.0
2018-02-02,-66.055,-66.055,-66.055,-66.055
2018-02-05,-68.4659,-68.4659,-68.4659,-68.4659
2018-02-06,-41.7614,-41.7614,-41.7614,-41.7614
2018-02-07,-40.3409,-40.3409,-40.3409,-40.3409
2018-02-08,-83.2386,-83.2386,-83.2386,-83.2386
2018-02-09,-66.1017,-66.1017,-66.1017,-66.1017
2018-02-12,-43.7853,-43.7853,-43.7853,-43.7853
2018-02-13,-42.0904,-42.0904,-42.0904,-42.0904
2018-02-14,-18.9266,-18.9266,-18.9266,-18.9266
2018-02-15,-12.9944,-12.9944,-12.9944,-12.9944
2018-02-16,-14.9701,-14.9701,-14.9701,-14.9701
2018-02-20,-16.1677,-16.1677,-16.1677,-16.1677
2018-02-21,-17.9641,-17.9641,-17.9641,-17.9641
2018-02-22,-23.3533,-23.3533,-23.3533,-23.3533
2018-02-23,-13.1737,-13.1737,-13.1737,-13.1737
2018-02-26,-2.5907,-2.5907,-2.5907,-2.5907
2018-02-27,-24.8804,-24.8804,-24.8804,-24.8804
2018-02-28,-41.7827,-41.7827,-41.7827,-41.7827
2018-03-01,-91.9463,-91.9463,-91.9463,-91.9463
2018-03-02,-54.955,-54.955,-54.955,-54.955
2018-03-05,-32.4324,-32.4324,-32.4324,-32.4324
2018-03-06,-33.3333,-33.3333,-33.3333,-33.3333
2018-03-07,-30.1802,-30.1802,-30.1802,-30.1802
2018-03-08,-29.2793,-29.2793,-29.2793,-29.2793
2018-03-09,-5.8559,-5.8559,-5.8559,-5.8559
2018-03-12,-8.6777,-8.6777,-8.6777,-8.6777
2018-03-13,-28.5124,-28.5124,-28.5124,-28.5124
2018-03-14,-37.6033,-37.6033,-37.6033,-37.6033
2018-03-15,-39.2562,-39.2562,-39.2562,-39.2562
2018-03-16,-46.6844,-46.6844,-46.6844,-46.6844
2018-03-19,-72.7891,-72.7891,-72.7891,-72.7891
2018-03-20,-72.7891,-72.7891,-72.7891,-72.7891
2018-03-21,-86.1314,-86.1314,-86.1314,-86.1314
2018-03-22,-95.057,-95.057,-95.057,-95.057
2018-03-23,-97.0,-97.0,-97.0,-97.0
2018-03-26,-64.7208,-64.7208,-64.7208,-64.7208
2018-03-27,-86.6477,-86.6477,-86.6477,-86.6477
2018-03-28,-89.3258,-89.3258,-89.3258,-89.3258
2018-03-29,-72.4719,-72.4719,-72.4719,-72.4719
2018-04-02,-84.8649,-84.8649,-84.8649,-84.8649
2018-04-03,-77.2973,-77.2973,-77.2973,-77.2973
2018-04-04,-69.4595,-69.4595,-69.4595,-69.4595
2018-04-05,-42.7007,-42.7007,-42.7007,-42.7007
2018-04-06,-57.4879,-57.4879,-57.4879,-57.4879
2018-04-09,-41.6667,-41.6667,-41.6667,-41.6667
2018-04-10,-9.8958,-9.8958,-9.8958,-9.8958
2018-04-11,-38.6667,-38.6667,-38.6667,-38.6667
2018-04-12,-7.3171,-7.3171,-7.3171,-7.3171
2018-04-13,-56.6116,-56.6116,-56.6116,-56.6116
2018-04-16,-55.8559,-55.8559,-55.8559,-55.8559
2018-04-17,-50.9009,-50.9009,-50.9009,-50.9009
2018-04-18,-91.1111,-91.1111,-91.1111,-91.1111
2018-04-19,-55.0,-55.0,-55.0,-55.0
2018-04-20,-53.5294,-53.5294,-53.5294,-53.5294
2018-04-23,-50.0,-50.0,-50.0,-50.0
2018-04-24,-57.6471,-57.6471,-57.6471,-57.6471
2018-04-25,-60.5882,-60.5882,-60.5882,-60.5882
2018-04-26,-64.7059,-64.7059,-64.7059,-64.7059
2018-04-27,-51.0791,-51.0791,-51.0791,-51.0791
2018-04-30,-69.1176,-69.1176,-69.1176,-69.1176
