date,open,low,high,close
2018-01-02,13.7567,13.7567,13.7567,13.7567
2018-01-03,13.7617,13.7617,13.7617,13.7617
2018-01-04,13.7882,13.7882,13.7882,13.7882
2018-01-05,13.8146,13.8146,13.8146,13.8146
2018-01-08,13.8607,13.8607,13.8607,13.8607
2018-01-09,13.9095,13.9095,13.9095,13.9095
2018-01-10,13.9657,13.9657,13.9657,13.9657
2018-01-11,14.0176,14.0176,14.0176,14.0176
2018-01-12,14.069,14.069,14.069,14.069
2018-01-16,14.132,14.132,14.132,14.132
2018-01-17,14.1931,14.1931,14.1931,14.1931
2018-01-18,14.2536,14.2536,14.2536,14.2536
2018-01-19,14.3245,14.3245,14.3245,14.3245
2018-01-22,14.4013,14.4013,14.4013,14.4013
2018-01-23,14.4811,14.4811,14.4811,14.4811
2018-01-24,14.5533,14.5533,14.5533,14.5533
2018-01-25,14.6249,14.6249,14.6249,14.6249
2018-01-26,14.6983,14.6983,14.6983,14.6983
2018-01-29,14.7771,14.7771,14.7771,14.7771
2018-01-30,14.8433,14.8433,14.8433,14.8433
2018-01-31,14.9141,14.9141,14.9141,14.9141
2018-02-01,15.0078,15.0078,15.0078,15.0078
2018-02-02,15.1236,15.1236,15.1236,15.1236
2018-02-05,15.1887,15.1887,15.1887,15.1887
2018-02-06,15.2126,15.2126,15.2126,15.2126
2018-02-07,15.2611,15.2611,15.2611,15.2611
2018-02-08,15.2761,15.2761,15.2761,15.2761
2018-02-09,15.2875,15.2875,15.2875,15.2875
2018-02-12,15.318,15.318,15.318,15.318
2018-02-13,15.3483,15.3483,15.3483,15.3483
2018-02-14,15.3861,15.3861,15.3861,15.3861
2018-02-15,15.438,15.438,15.438,15.438
2018-02-16,15.4903,15.4903,15.4903,15.4903
2018-02-20,15.5399,15.5399,15.5399,15.5399
2018-02-21,15.59,15.59,15.59,15.59
2018-02-22,15.6254,15.6254,15.6254,15.6254
2018-02-23,15.6644,15.6644,15.6644,15.6644
2018-02-26,15.7186,15.7186,15.7186,15.7186
2018-02-27,15.7858,15.7858,15.7858,15.7858
2018-02-28,15.8452,15.8452,15.8452,15.8452
2018-03-01,15.869,15.869,15.869,15.869
2018-03-02,15.8927,15.8927,15.8927,15.8927
