date,WILLR,WILLR,WILLR,WILLR
2018-01-02,-69.3431,-69.3431,-69.3431,-69.3431
2018-01-03,-6.8127,-6.8127,-6.8127,-6.8127
2018-01-04,-23.3375,-23.3375,-23.3375,-23.3375
2018-01-05,-11.5059,-11.5059,-11.5059,-11.5059
2018-01-08,-4.6414,-4.6414,-4.6414,-4.6414
2018-01-09,-18.6486,-18.6486,-18.6486,-18.6486
2018-01-10,-1.7774,-1.7774,-1.7774,-1.7774
2018-01-11,-7.4028,-7.4028,-7.4028,-7.4028
2018-01-12,-2.1719,-2.1719,-2.1719,-2.1719
2018-01-16,-32.4371,-32.4371,-32.4371,-32.4371
2018-01-17,-2.8333,-2.8333,-2.8333,-2.8333
2018-01-18,-25.7343,-25.7343,-25.7343,-25.7343
2018-01-19,-28.1737,-28.1737,-28.1737,-28.1737
2018-01-22,-1.6369,-1.6369,-1.6369,-1.6369
2018-01-23,-15.1631,-15.1631,-15.1631,-15.1631
2018-01-24,-26.7782,-26.7782,-26.7782,-26.7782
2018-01-25,-37.4477,-37.4477,-37.4477,-37.4477
2018-01-26,-3.2823,-3.2823,-3.2823,-3.2823
2018-01-29,-44.5361,-44.5361,-44.5361,-44.5361
2018-01-30,-91.1932,-91.1932,-91.1932,-91.1932
2018-01-31,-76.2353,-76.2353,-76.2353,-76.2353
2018-02-01,-8.7059,-8.7059,-8.7059,-8.7059
2018-02-02,-87.1795,-87.1795,-87.1795,-87.1795
2018-02-05,-96.2791,-96.2791,-96.2791,-96.2791
2018-02-06,-59.5168,-59.5168,-59.5168,-59.5168
2018-02-07,-62.7013,-62.7013,-62.7013,-62.7013
2018-02-08,-95.303,-95.303,-95.303,-95.303
2018-02-09,-62.2472,-62.2472,-62.2472,-62.2472
2018-02-12,-36.8248,-36.8248,-36.8248,-36.8248
2018-02-13,-42.7536,-42.7536,-42.7536,-42.7536
2018-02-14,-3.8494,-3.8494,-3.8494,-3.8494
2018-02-15,-0.0,-0.0,-0.0,-0.0
2018-02-16,-24.3269,-24.3269,-24.3269,-24.3269
2018-02-20,-31.4423,-31.4423,-31.4423,-31.4423
2018-02-21,-51.3069,-51.3069,-51.3069,-51.3069
2018-02-22,-90.7468,-90.7468,-90.7468,-90.7468
2018-02-23,-57.7922,-57.7922,-57.7922,-57.7922
2018-02-26,-4.7359,-4.7359,-4.7359,-4.7359
2018-02-27,-26.754,-26.754,-26.754,-26.754
2018-02-28,-45.7209,-45.7209,-45.7209,-45.7209
2018-03-01,-90.2724,-90.2724,-90.2724,-90.2724
2018-03-02,-83.3216,-83.3216,-83.3216,-83.3216
2018-03-05,-69.894,-69.894,-69.894,-69.894
2018-03-06,-55.6352,-55.6352,-55.6352,-55.6352
2018-03-07,-44.525,-44.525,-44.525,-44.525
2018-03-08,-3.0722,-3.0722,-3.0722,-3.0722
2018-03-09,-2.1246,-2.1246,-2.1246,-2.1246
2018-03-12,-13.2644,-13.2644,-13.2644,-13.2644
2018-03-13,-36.4341,-36.4341,-36.4341,-36.4341
2018-03-14,-61.6651,-61.6651,-61.6651,-61.6651
2018-03-15,-77.6999,-77.6999,-77.6999,-77.6999
2018-03-16,-89.7616,-89.7616,-89.7616,-89.7616
2018-03-19,-87.0192,-87.0192,-87.0192,-87.0192
2018-03-20,-72.8093,-72.8093,-72.8093,-72.8093
2018-03-21,-67.2156,-67.2156,-67.2156,-67.2156
2018-03-22,-94.6578,-94.6578,-94.6578,-94.6578
2018-03-23,-96.1688,-96.1688,-96.1688,-96.1688
2018-03-26,-51.4935,-51.4935,-51.4935,-51.4935
2018-03-27,-72.2078,-72.2078,-72.2078,-72.2078
2018-03-28,-57.5972,-57.5972,-57.5972,-57.5972
2018-03-29,-20.4807,-20.4807,-20.4807,-20.4807
2018-04-02,-68.3652,-68.3652,-68.3652,-68.3652
2018-04-03,-36.9427,-36.9427,-36.9427,-36.9427
2018-04-04,-10.0111,-10.0111,-10.0111,-10.0111
2018-04-05,-17.8605,-17.8605,-17.8605,-17.8605
2018-04-06,-67.7209,-67.7209,-67.7209,-67.7209
2018-04-09,-82.392,-82.392,-82.392,-82.392
2018-04-10,-55.0388,-55.0388,-55.0388,-55.0388
2018-04-11,-83.6102,-83.6102,-83.6102,-83.6102
2018-04-12,-28.1506,-28.1506,-28.1506,-28.1506
2018-04-13,-57.8093,-57.8093,-57.8093,-57.8093
2018-04-16,-34.3936,-34.3936,-34.3936,-34.3936
2018-04-17,-24.216,-24.216,-24.216,-24.216
2018-04-18,-28.9474,-28.9474,-28.9474,-28.9474
2018-04-19,-20.073,-20.073,-20.073,-20.073
2018-04-20,-34.3511,-34.3511,-34.3511,-34.3511
2018-04-23,-69.5946,-69.5946,-69.5946,-69.5946
2018-04-24,-74.88,-74.88,-74.88,-74.88
2018-04-25,-66.1952,-66.1952,-66.1952,-66.1952
2018-04-26,-60.2428,-60.2428,-60.2428,-60.2428
2018-04-27,-56.1431,-56.1431,-56.1431,-56.1431
2018-04-30,-98.4375,-98.4375,-98.4375,-98.4375
2018-05-01,-55.8879,-55.8879,-55.8879,-55.8879
2018-05-02,-89.5327,-89.5327,-89.5327,-89.5327
2018-05-03,-78.1928,-78.1928,-78.1928,-78.1928
2018-05-04,-29.6386,-29.6386,-29.6386,-29.6386
2018-05-07,-9.4763,-9.4763,-9.4763,-9.4763
2018-05-08,-19.7007,-19.7007,-19.7007,-19.7007
2018-05-09,-1.7561,-1.7561,-1.7561,-1.7561
2018-05-10,-0.8108,-0.8108,-0.8108,-0.8108
2018-05-11,-40.3372,-40.3372,-40.3372,-40.3372
2018-05-14,-41.8936,-41.8936,-41.8936,-41.8936
