date,WILLR,WILLR,WILLR,WILLR
2018-01-02,-29.1748,-29.1748,-29.1748,-29.1748
2018-01-03,-22.7285,-22.7285,-22.7285,-22.7285
2018-01-04,-18.3662,-18.3662,-18.3662,-18.3662
2018-01-05,-15.671,-15.671,-15.671,-15.671
2018-01-08,-9.8916,-9.8916,-9.8916,-9.8916
2018-01-09,-7.3909,-7.3909,-7.3909,-7.3909
2018-01-10,-6.6407,-6.6407,-6.6407,-6.6407
2018-01-11,-7.0515,-7.0515,-7.0515,-7.0515
2018-01-12,-7.2789,-7.2789,-7.2789,-7.2789
2018-01-16,-8.8361,-8.8361,-8.8361,-8.8361
2018-01-17,-10.9808,-10.9808,-10.9808,-10.9808
2018-01-18,-8.8075,-8.8075,-8.8075,-8.8075
2018-01-19,-2.8882,-2.8882,-2.8882,-2.8882
2018-01-22,-0.0,-0.0,-0.0,-0.0
2018-01-23,-4.958,-4.958,-4.958,-4.958
2018-01-24,-3.1241,-3.1241,-3.1241,-3.1241
2018-01-25,-5.6112,-5.6112,-5.6112,-5.6112
2018-01-26,-2.6084,-2.6084,-2.6084,-2.6084
2018-01-29,-9.0909,-9.0909,-9.0909,-9.0909
2018-01-30,-9.4498,-9.4498,-9.4498,-9.4498
2018-01-31,-9.0012,-9.0012,-9.0012,-9.0012
2018-02-01,-0.4994,-0.4994,-0.4994,-0.4994
2018-02-02,-9.7372,-9.7372,-9.7372,-9.7372
2018-02-05,-23.0172,-23.0172,-23.0172,-23.0172
2018-02-06,-13.6759,-13.6759,-13.6759,-13.6759
2018-02-07,-7.8476,-7.8476,-7.8476,-7.8476
2018-02-08,-25.4601,-25.4601,-25.4601,-25.4601
2018-02-09,-15.7209,-15.7209,-15.7209,-15.7209
2018-02-12,-7.3364,-7.3364,-7.3364,-7.3364
2018-02-13,-7.3785,-7.3785,-7.3785,-7.3785
2018-02-14,-2.2084,-2.2084,-2.2084,-2.2084
2018-02-15,-0.2457,-0.2457,-0.2457,-0.2457
2018-02-16,-7.2723,-7.2723,-7.2723,-7.2723
2018-02-20,-4.8972,-4.8972,-4.8972,-4.8972
2018-02-21,-8.7414,-8.7414,-8.7414,-8.7414
2018-02-22,-11.8022,-11.8022,-11.8022,-11.8022
2018-02-23,-3.2566,-3.2566,-3.2566,-3.2566
2018-02-26,-0.1178,-0.1178,-0.1178,-0.1178
2018-02-27,-6.2875,-6.2875,-6.2875,-6.2875
2018-02-28,-7.5336,-7.5336,-7.5336,-7.5336
2018-03-01,-16.278,-16.278,-16.278,-16.278
2018-03-02,-7.4091,-7.4091,-7.4091,-7.4091
2018-03-05,-3.9404,-3.9404,-3.9404,-3.9404
2018-03-06,-1.703,-1.703,-1.703,-1.703
2018-03-07,-4.2375,-4.2375,-4.2375,-4.2375
2018-03-08,-4.6576,-4.6576,-4.6576,-4.6576
2018-03-09,-0.6904,-0.6904,-0.6904,-0.6904
2018-03-12,-6.1088,-6.1088,-6.1088,-6.1088
2018-03-13,-17.0529,-17.0529,-17.0529,-17.0529
2018-03-14,-22.0287,-22.0287,-22.0287,-22.0287
2018-03-15,-16.0389,-16.0389,-16.0389,-16.0389
2018-03-16,-16.7247,-16.7247,-16.7247,-16.7247
2018-03-19,-20.7373,-20.7373,-20.7373,-20.7373
2018-03-20,-19.1119,-19.1119,-19.1119,-19.1119
2018-03-21,-18.2992,-18.2992,-18.2992,-18.2992
2018-03-22,-29.3214,-29.3214,-29.3214,-29.3214
2018-03-23,-34.5023,-34.5023,-34.5023,-34.5023
2018-03-26,-25.3849,-25.3849,-25.3849,-25.3849
2018-03-27,-32.2674,-32.2674,-32.2674,-32.2674
2018-03-28,-32.6737,-32.6737,-32.6737,-32.6737
2018-03-29,-25.3087,-25.3087,-25.3087,-25.3087
2018-04-02,-35.5689,-35.5689,-35.5689,-35.5689
2018-04-03,-28.2801,-28.2801,-28.2801,-28.2801
2018-04-04,-28.4833,-28.4833,-28.4833,-28.4833
2018-04-05,-22.1341,-22.1341,-22.1341,-22.1341
2018-04-06,-34.1467,-34.1467,-34.1467,-34.1467
2018-04-09,-31.8102,-31.8102,-31.8102,-31.8102
2018-04-10,-20.6103,-20.6103,-20.6103,-20.6103
2018-04-11,-26.5277,-26.5277,-26.5277,-26.5277
2018-04-12,-19.0357,-19.0357,-19.0357,-19.0357
2018-04-13,-21.0421,-21.0421,-21.0421,-21.0421
2018-04-16,-19.5183,-19.5183,-19.5183,-19.5183
2018-04-17,-17.6389,-17.6389,-17.6389,-17.6389
