,open,low,high,close
2010-01-04,3.556,3.4961,3.5944,3.5429
2010-01-05,3.5431,3.4879,3.5902,3.5417
2010-01-06,3.5447,3.49,3.5987,3.551
2010-01-07,3.5585,3.5015,3.6084,3.5605
2010-01-08,3.5672,3.5023,3.6142,3.5633
2010-01-11,3.5761,3.5116,3.6196,3.5696
2010-01-12,3.5774,3.5086,3.6186,3.5649
2010-01-13,3.5748,3.5078,3.615,3.5587
2010-01-14,3.5696,3.507,3.6088,3.5541
2010-01-15,3.562,3.4968,3.5984,3.5413
2010-01-19,3.5409,3.4781,3.5948,3.5412
2010-01-20,3.5408,3.4754,3.5953,3.5335
2010-01-21,3.5321,3.4492,3.5824,3.5084
2010-01-22,3.5076,3.4274,3.5641,3.4838
2010-01-25,3.4888,3.4067,3.5418,3.4596
2010-01-26,3.4632,3.3822,3.5159,3.4301
2010-01-27,3.4353,3.3591,3.4887,3.4082
2010-01-28,3.4176,3.344,3.4697,3.3922
2010-01-29,3.4036,3.3369,3.4574,3.3853
2010-02-01,3.3994,3.3344,3.4491,3.381
2010-02-02,3.3947,3.333,3.4453,3.3837
2010-02-03,3.3943,3.3365,3.4467,3.3824
2010-02-04,3.3891,3.3207,3.4375,3.3632
2010-02-05,3.372,3.3044,3.4187,3.3495
2010-02-08,3.3585,3.2897,3.4017,3.3305
2010-02-09,3.3425,3.2726,3.3853,3.3162
2010-02-10,3.327,3.26,3.3677,3.3051
2010-02-11,3.3139,3.2514,3.3536,3.2961
2010-02-12,3.3002,3.2417,3.3399,3.285
2010-02-16,3.2926,3.2387,3.339,3.2874
2010-02-17,3.3009,3.2503,3.3496,3.2991
2010-02-18,3.3104,3.2636,3.361,3.3115
2010-02-19,3.3189,3.2756,3.3686,3.3219
2010-02-22,3.3304,3.2884,3.3792,3.335
2010-02-23,3.3409,3.2943,3.3888,3.3364
2010-02-24,3.3436,3.3015,3.3946,3.3473
2010-02-25,3.3481,3.3071,3.3951,3.3513
2010-02-26,3.352,3.314,3.4003,3.356
2010-03-01,3.3585,3.3169,3.4041,3.3592
2010-03-02,3.3634,3.3239,3.4075,3.3631
2010-03-03,3.3679,3.3302,3.4097,3.3666
2010-03-04,3.3709,3.3359,3.4164,3.3726
2010-03-05,3.3804,3.3467,3.4243,3.3848
2010-03-08,3.3956,3.3651,3.4411,3.4015
2010-03-09,3.4103,3.3818,3.481,3.4413
2010-03-10,3.4626,3.433,3.5371,3.4907
2010-03-11,3.5119,3.4823,3.5983,3.5564
2010-03-12,3.5779,3.5259,3.6575,3.5958
2010-03-15,3.6067,3.5548,3.6844,3.6238
2010-03-16,3.6394,3.5896,3.7209,3.6644
2010-03-17,3.6832,3.6277,3.7637,3.7011
2010-03-18,3.722,3.6632,3.7948,3.7315
2010-03-19,3.7513,3.6858,3.8191,3.7475
2010-03-22,3.7645,3.7043,3.8461,3.7754
2010-03-23,3.7955,3.7394,3.875,3.8092
2010-03-24,3.8245,3.7738,3.905,3.8416
2010-03-25,3.8641,3.8172,3.9502,3.8824
2010-03-26,3.9094,3.8594,3.9902,3.9231
2010-03-29,3.9542,3.8833,4.0302,3.9476
2010-03-30,3.971,3.8991,4.0445,3.9612
2010-03-31,3.9823,3.9097,4.0507,3.9696
2010-04-01,3.9945,3.9202,4.063,3.9897
2010-04-05,4.0207,3.9497,4.0837,4.0154
2010-04-06,4.0445,3.9783,4.1043,4.0416
2010-04-07,4.0697,4.0089,4.1325,4.0719
2010-04-08,4.0964,4.0376,4.1665,4.1098
2010-04-09,4.1387,4.0836,4.2049,4.1517
2010-04-12,4.185,4.1308,4.2464,4.1982
2010-04-13,4.2264,4.1746,4.288,4.2384
2010-04-14,4.2734,4.2246,4.3501,4.3043
2010-04-15,4.3417,4.2737,4.4186,4.3524
2010-04-16,4.3872,4.2867,4.4578,4.3722
2010-04-19,4.4118,4.3203,4.5028,4.4206
2010-04-20,4.4697,4.3774,4.5559,4.4729
2010-04-21,4.5231,4.4196,4.602,4.5164
