,open,low,high,close
2010-01-04,3.3637,3.3065,3.391,3.3527
2010-01-05,3.3667,3.3152,3.3943,3.357
2010-01-06,3.3717,3.3259,3.4063,3.3707
2010-01-07,3.3877,3.3472,3.43,3.397
2010-01-08,3.417,3.3766,3.4667,3.4333
2010-01-11,3.4573,3.413,3.5127,3.4767
2010-01-12,3.502,3.4497,3.5587,3.518
2010-01-13,3.5447,3.4827,3.5967,3.55
2010-01-14,3.576,3.5067,3.6207,3.5683
2010-01-15,3.591,3.5167,3.6277,3.57
2010-01-19,3.5847,3.51,3.6207,3.5593
2010-01-20,3.5667,3.4937,3.6047,3.539
2010-01-21,3.5397,3.465,3.5827,3.5113
2010-01-22,3.5048,3.4273,3.5587,3.4797
2010-01-25,3.4697,3.387,3.534,3.4463
2010-01-26,3.4358,3.3453,3.5053,3.4057
2010-01-27,3.4003,3.3033,3.468,3.3593
2010-01-28,3.3598,3.2623,3.4253,3.314
2010-01-29,3.3225,3.233,3.385,3.2787
2010-02-01,3.295,3.2163,3.3513,3.2557
2010-02-02,3.2778,3.2117,3.328,3.2477
2010-02-03,3.272,3.2197,3.322,3.2583
2010-02-04,3.2815,3.237,3.3303,3.2757
2010-02-05,3.2957,3.2503,3.341,3.2907
2010-02-08,3.3057,3.2567,3.349,3.297
2010-02-09,3.3087,3.2527,3.3497,3.292
2010-02-10,3.3003,3.2353,3.337,3.2727
2010-02-11,3.2797,3.2103,3.3123,3.2487
2010-02-12,3.2547,3.1863,3.2847,3.2253
2010-02-16,3.2313,3.1683,3.2633,3.2107
2010-02-17,3.2187,3.164,3.2537,3.21
2010-02-18,3.2187,3.175,3.259,3.2247
2010-02-19,3.2327,3.201,3.2803,3.252
2010-02-22,3.2607,3.2357,3.315,3.2877
2010-02-23,3.2973,3.275,3.3557,3.326
2010-02-24,3.334,3.3127,3.3933,3.3603
2010-02-25,3.364,3.341,3.4213,3.3857
2010-02-26,3.3863,3.3607,3.4407,3.4027
2010-03-01,3.401,3.3708,3.4513,3.4103
2010-03-02,3.4057,3.3736,3.4517,3.4103
2010-03-03,3.4043,3.3724,3.4463,3.4073
2010-03-04,3.4037,3.3719,3.4437,3.4043
2010-03-05,3.406,3.3747,3.445,3.406
2010-03-08,3.4127,3.3844,3.4513,3.414
2010-03-09,3.4247,3.4012,3.473,3.4383
2010-03-10,3.456,3.4344,3.5173,3.4797
2010-03-11,3.5053,3.4856,3.5857,3.5477
