,open,low,high,close
2010-01-04,3.8446,3.7728,3.8883,3.8241
2010-01-05,3.8233,3.7538,3.8697,3.8071
2010-01-06,3.8072,3.7388,3.856,3.7945
2010-01-07,3.796,3.7276,3.8435,3.7826
2010-01-08,3.784,3.7138,3.8306,3.7695
2010-01-11,3.773,3.7035,3.8183,3.7583
2010-01-12,3.7604,3.69,3.8048,3.7442
2010-01-13,3.7472,3.6779,3.791,3.7302
2010-01-14,3.7336,3.6662,3.7768,3.7171
2010-01-15,3.7196,3.6518,3.7616,3.7016
2010-01-19,3.7013,3.6347,3.749,3.6906
2010-01-20,3.6901,3.6231,3.7382,3.6775
2010-01-21,3.6765,3.6038,3.7233,3.6586
2010-01-22,3.6578,3.5858,3.7068,3.6398
2010-01-25,3.6408,3.5681,3.6889,3.6209
2010-01-26,3.6215,3.549,3.6696,3.5999
2010-01-27,3.6011,3.53,3.6495,3.581
2010-01-28,3.5838,3.5135,3.6319,3.5641
2010-01-29,3.5678,3.4998,3.6166,3.5503
2010-02-01,3.5552,3.4877,3.6027,3.5375
2010-02-02,3.5425,3.4762,3.5905,3.5273
2010-02-03,3.5316,3.4667,3.5803,3.5162
2010-02-04,3.5193,3.451,3.5668,3.4992
2010-02-05,3.5032,3.4351,3.5502,3.484
2010-02-08,3.4882,3.4197,3.534,3.467
2010-02-09,3.4725,3.4035,3.5181,3.4516
2010-02-10,3.4569,3.3888,3.5018,3.4374
2010-02-11,3.4423,3.3757,3.4866,3.4239
2010-02-12,3.4274,3.3623,3.4717,3.41
2010-02-16,3.4148,3.3515,3.4612,3.4008
2010-02-17,3.408,3.3461,3.4552,3.3955
2010-02-18,3.4023,3.3422,3.4503,3.3912
2010-02-19,3.397,3.3387,3.4448,3.3871
2010-02-22,3.3935,3.3363,3.4411,3.3848
2010-02-23,3.3904,3.3324,3.4378,3.3793
2010-02-24,3.3855,3.3296,3.434,3.3775
2010-02-25,3.3818,3.3269,3.429,3.3741
2010-02-26,3.3783,3.3252,3.426,3.3715
2010-03-01,3.3762,3.3227,3.4231,3.3689
2010-03-02,3.3742,3.3221,3.4206,3.367
2010-03-03,3.3726,3.3218,3.4181,3.3655
2010-03-04,3.371,3.3219,3.4177,3.3654
2010-03-05,3.3721,3.3243,3.4183,3.3679
2010-03-08,3.3759,3.3299,3.4225,3.3726
2010-03-09,3.3802,3.3358,3.4355,3.3861
2010-03-10,3.3982,3.3542,3.4554,3.4041
2010-03-11,3.4168,3.3736,3.4788,3.4294
2010-03-12,3.4427,3.3926,3.5034,3.4476
2010-03-15,3.4578,3.4078,3.5186,3.4631
2010-03-16,3.475,3.4258,3.5379,3.4836
2010-03-17,3.497,3.4459,3.5602,3.5038
2010-03-18,3.518,3.4658,3.5795,3.5225
2010-03-19,3.5367,3.482,3.597,3.537
2010-03-22,3.5504,3.4972,3.6159,3.5558
2010-03-23,3.5704,3.5185,3.6361,3.5771
2010-03-24,3.5903,3.5402,3.6571,3.5987
2010-03-25,3.6144,3.5658,3.6839,3.6238
2010-03-26,3.6414,3.5918,3.7098,3.6497
2010-03-29,3.6691,3.6124,3.7365,3.6708
2010-03-30,3.688,3.6306,3.7551,3.6885
2010-03-31,3.7052,3.647,3.7709,3.7044
2010-04-01,3.7227,3.6635,3.7887,3.7243
2010-04-05,3.745,3.6865,3.8094,3.7464
2010-04-06,3.7669,3.7097,3.8304,3.7692
2010-04-07,3.7899,3.7342,3.8544,3.7939
2010-04-08,3.8138,3.7587,3.8809,3.8218
2010-04-09,3.8435,3.7896,3.9096,3.8519
2010-04-12,3.8755,3.8219,3.9401,3.8844
2010-04-13,3.9068,3.854,3.9714,3.9155
2010-04-14,3.9407,3.8891,4.0105,3.9563
2010-04-15,3.9828,3.9248,4.0531,3.9923
2010-04-16,4.0184,3.9488,4.087,4.0193
2010-04-19,4.0476,3.9799,4.1235,4.0563
2010-04-20,4.0885,4.0194,4.1635,4.0954
2010-04-21,4.1287,4.0547,4.2019,4.1322
2010-04-22,4.1621,4.0874,4.2344,4.1661
2010-04-23,4.1952,4.1213,4.268,4.1987
2010-04-26,4.2246,4.1466,4.2958,4.2222
2010-04-27,4.2455,4.1624,4.3152,4.2362
2010-04-28,4.2614,4.1799,4.3334,4.2531
2010-04-29,4.2804,4.1999,4.3534,4.2731
2010-04-30,4.2993,4.2151,4.3702,4.2862
2010-05-03,4.3147,4.2302,4.3841,4.3001
2010-05-04,4.3255,4.2396,4.3934,4.3084
2010-05-05,4.3298,4.2423,4.3985,4.3135
2010-05-06,4.3349,4.2398,4.4037,4.3135
2010-05-07,4.3356,4.2376,4.4037,4.3116
2010-05-10,4.3439,4.2428,4.4105,4.3166
2010-05-11,4.345,4.2459,4.413,4.3193
2010-05-12,4.3489,4.2492,4.4146,4.3219
2010-05-13,4.3497,4.2502,4.4134,4.321
2010-05-14,4.346,4.2453,4.408,4.3161
2010-05-17,4.3411,4.2352,4.4012,4.307
2010-05-18,4.3342,4.2232,4.3925,4.2934
2010-05-19,4.3197,4.211,4.3799,4.2823
2010-05-20,4.3058,4.1954,4.3645,4.265
2010-05-21,4.2848,4.177,4.3502,4.2516
2010-05-24,4.2742,4.1664,4.3401,4.2389
2010-05-25,4.2561,4.1487,4.325,4.2261
2010-05-26,4.2488,4.1407,4.3172,4.2156
2010-05-27,4.2431,4.1364,4.3105,4.2102
2010-05-28,4.2367,4.1308,4.3023,4.2024
2010-06-01,4.226,4.1213,4.2913,4.1907
2010-06-02,4.2148,4.1119,4.279,4.1812
2010-06-03,4.2057,4.1049,4.2699,4.1727
2010-06-04,4.1928,4.0925,4.2569,4.1586
2010-06-07,4.1786,4.0753,4.2408,4.1397
2010-06-08,4.1605,4.0592,4.2226,4.1237
2010-06-09,4.1457,4.0469,4.2093,4.1128
2010-06-10,4.1366,4.0382,4.1983,4.1028
2010-06-11,4.1245,4.0289,4.1861,4.0923
2010-06-14,4.1144,4.0207,4.1743,4.0819
2010-06-15,4.1048,4.0128,4.1646,4.0751
2010-06-16,4.0963,4.0063,4.1552,4.0683
2010-06-17,4.0893,3.9991,4.1469,4.0606
2010-06-18,4.0811,3.9926,4.138,4.0545
2010-06-21,4.0755,3.9888,4.1311,4.0489
2010-06-22,4.0685,3.9829,4.1231,4.0408
2010-06-23,4.0599,3.9749,4.1137,4.0313
2010-06-24,4.0487,3.9637,4.1005,4.0183
2010-06-25,4.0373,3.9542,4.0905,4.0107
2010-06-28,4.0286,3.9482,4.083,4.0052
2010-06-29,4.0197,3.9354,4.0722,3.9909
2010-06-30,4.0074,3.9228,4.0596,3.9778
2010-07-01,3.996,3.9076,4.0469,3.9658
2010-07-02,3.9845,3.8957,4.0357,3.9543
2010-07-06,3.975,3.8844,4.0253,3.9433
2010-07-07,3.9641,3.8753,4.0155,3.9362
2010-07-08,3.958,3.8714,4.0092,3.9319
2010-07-09,3.9529,3.8687,4.0048,3.9302
2010-07-12,3.9509,3.8696,4.0036,3.9313
2010-07-13,3.9537,3.8754,4.0084,3.939
2010-07-14,3.9598,3.8805,4.0129,3.9439
2010-07-15,3.9647,3.8825,4.0164,3.9475
2010-07-16,3.9641,3.88,4.0157,3.943
2010-07-19,3.9601,3.8765,4.0136,3.9417
2010-07-20,3.956,3.875,4.0127,3.9413
2010-07-21,3.957,3.8748,4.0122,3.9396
2010-07-22,3.9565,3.8772,4.0131,3.9433
2010-07-23,3.9572,3.8798,4.0134,3.9448
2010-07-26,3.9581,3.8836,4.0168,3.9508
2010-07-27,3.9656,3.8922,4.0244,3.9573
2010-07-28,3.9706,3.898,4.0285,3.9617
2010-07-29,3.9761,3.9037,4.0325,3.9672
2010-07-30,3.9791,3.9094,4.0357,3.9722
2010-08-02,3.9864,3.9184,4.0415,3.9801
2010-08-03,3.9928,3.9255,4.0464,3.986
2010-08-04,3.9988,3.9326,4.0509,3.9921
2010-08-05,4.0035,3.9384,4.0539,3.997
2010-08-06,4.007,3.9423,4.056,4.0006
2010-08-09,4.0109,3.9463,4.0593,4.005
2010-08-10,4.0131,3.95,4.0608,4.0067
2010-08-11,4.0128,3.9484,4.0594,4.0034
2010-08-12,4.0089,3.9464,4.0553,4.0009
2010-08-13,4.007,3.946,4.0533,3.9986
2010-08-16,4.004,3.9445,4.0499,3.9959
2010-08-17,4.0024,3.9422,4.0468,3.9925
2010-08-18,3.9989,3.9401,4.0429,3.9893
2010-08-19,3.995,3.936,4.0388,3.9837
2010-08-20,3.9886,3.9295,4.0313,3.9769
2010-08-23,3.9828,3.9243,4.0252,3.9701
2010-08-24,3.9741,3.917,4.0167,3.9622
2010-08-25,3.9654,3.9085,4.0073,3.9534
2010-08-26,3.958,3.9008,3.9991,3.944
2010-08-27,3.9495,3.8926,3.9913,3.9381
2010-08-30,3.9429,3.8855,3.9836,3.9293
2010-08-31,3.9341,3.8771,3.975,3.9219
2010-09-01,3.9277,3.8723,3.9704,3.919
2010-09-02,3.9241,3.8704,3.9684,3.917
2010-09-03,3.9238,3.8708,3.968,3.9161
2010-09-07,3.9216,3.8686,3.9643,3.9125
2010-09-08,3.9184,3.8667,3.96,3.9093
2010-09-09,3.9165,3.8664,3.9586,3.9083
2010-09-10,3.9157,3.8668,3.957,3.9075
2010-09-13,3.9162,3.8692,3.9577,3.9093
2010-09-14,3.9172,3.87,3.9577,3.9094
2010-09-15,3.9164,3.8704,3.9558,3.909
2010-09-16,3.9147,3.8702,3.9556,3.9102
2010-09-17,3.9166,3.8724,3.9567,3.9107
2010-09-20,3.9169,3.8741,3.9572,3.9125
2010-09-21,3.9194,3.8758,3.9582,3.9126
2010-09-22,3.9189,3.8755,3.9579,3.9107
2010-09-23,3.9154,3.8725,3.9547,3.9063
2010-09-24,3.9127,3.8712,3.9521,3.9052
2010-09-27,3.9112,3.8704,3.9502,3.9029
2010-09-28,3.9094,3.8685,3.9472,3.901
2010-09-29,3.9073,3.8675,3.9472,3.9003
2010-09-30,3.9077,3.8671,3.9478,3.8991
2010-10-01,3.9087,3.8683,3.9513,3.9039
2010-10-04,3.9129,3.8724,3.9554,3.9066
2010-10-05,3.9168,3.8777,3.9604,3.9127
2010-10-06,3.9229,3.8834,3.9657,3.9177
2010-10-07,3.9291,3.8908,3.9721,3.9254
2010-10-08,3.9366,3.8985,3.9789,3.9335
2010-10-11,3.9452,3.9055,3.9861,3.9413
2010-10-12,3.9517,3.9127,3.9941,3.9508
2010-10-13,3.9614,3.9214,4.004,3.9606
2010-10-14,3.9682,3.9237,4.0095,3.964
2010-10-15,3.9727,3.9234,4.013,3.9637
2010-10-18,3.9739,3.925,4.0195,3.9707
2010-10-19,3.9793,3.929,4.0255,3.974
2010-10-20,3.9837,3.9326,4.0292,3.979
2010-10-21,3.9891,3.9363,4.0347,3.9827
2010-10-22,3.9935,3.942,4.0391,3.9877
2010-10-25,4.0019,3.9494,4.0465,3.9961
2010-10-26,4.0083,3.957,4.0532,4.0033
2010-10-27,4.0146,3.9642,4.0592,4.0103
2010-10-28,4.022,3.9718,4.0655,4.0172
2010-10-29,4.0283,3.9794,4.0712,4.0241
2010-11-01,4.0353,3.9853,4.0775,4.0304
2010-11-02,4.0426,3.9927,4.0837,4.0372
2010-11-03,4.0491,4.0001,4.0896,4.0446
2010-11-04,4.0572,4.0087,4.0999,4.0565
2010-11-05,4.0687,4.0214,4.116,4.0735
2010-11-08,4.086,4.0368,4.132,4.0883
2010-11-09,4.1016,4.0483,4.1461,4.0983
2010-11-10,4.1122,4.0599,4.1596,4.1121
2010-11-11,4.124,4.0725,4.1711,4.1235
2010-11-12,4.1341,4.0809,4.1817,4.1324
2010-11-15,4.144,4.0913,4.1914,4.142
2010-11-16,4.1519,4.0978,4.1981,4.148
2010-11-17,4.1579,4.1028,4.203,4.1528
2010-11-18,4.1645,4.1098,4.2105,4.1609
2010-11-19,4.1709,4.1165,4.2157,4.1676
2010-11-22,4.1767,4.1209,4.22,4.1711
2010-11-23,4.1787,4.1231,4.2208,4.1718
2010-11-24,4.1803,4.1253,4.2226,4.1744
2010-11-26,4.1817,4.127,4.2232,4.1749
2010-11-29,4.1822,4.1285,4.224,4.1766
2010-11-30,4.1829,4.1301,4.2269,4.1797
2010-12-01,4.1884,4.1366,4.232,4.186
2010-12-02,4.195,4.1448,4.2414,4.1959
2010-12-03,4.2033,4.1537,4.2508,4.2066
2010-12-06,4.2136,4.1648,4.2613,4.2169
2010-12-07,4.2269,4.1794,4.2764,4.2325
2010-12-08,4.2419,4.194,4.2908,4.2484
2010-12-09,4.2588,4.2112,4.3071,4.2655
2010-12-10,4.276,4.2286,4.325,4.2849
2010-12-13,4.296,4.2489,4.3451,4.3051
2010-12-14,4.3157,4.2655,4.3634,4.3209
2010-12-15,4.3303,4.2777,4.377,4.3331
2010-12-16,4.3428,4.2896,4.3893,4.3448
2010-12-17,4.3545,4.3022,4.4028,4.3599
2010-12-20,4.3701,4.3176,4.4172,4.3748
2010-12-21,4.3856,4.3339,4.4321,4.3902
2010-12-22,4.401,4.3487,4.4463,4.4048
2010-12-23,4.4149,4.363,4.4587,4.4173
2010-12-27,4.4264,4.376,4.4729,4.4324
2010-12-28,4.4418,4.3918,4.4871,4.4473
2010-12-29,4.4571,4.4071,4.5009,4.4615
2010-12-30,4.4713,4.4221,4.5136,4.475
2010-12-31,4.484,4.4357,4.5254,4.4871
2011-01-03,4.4974,4.4509,4.5414,4.5045
2011-01-04,4.5149,4.4674,4.5583,4.5215
2011-01-05,4.5309,4.4852,4.5768,4.5404
2011-01-06,4.5505,4.5042,4.5965,4.5582
2011-01-07,4.5681,4.5198,4.6142,4.5753
2011-01-10,4.5842,4.5361,4.6291,4.591
2011-01-11,4.6009,4.5531,4.6453,4.6073
2011-01-12,4.6185,4.5719,4.6643,4.6276
2011-01-13,4.6388,4.5918,4.6841,4.646
2011-01-14,4.657,4.6113,4.7044,4.6669
2011-01-18,4.671,4.6219,4.7175,4.6765
2011-01-19,4.682,4.6311,4.7273,4.6843
2011-01-20,4.6899,4.639,4.7354,4.6931
2011-01-21,4.7001,4.6505,4.7461,4.7045
2011-01-24,4.7119,4.6613,4.7568,4.7145
2011-01-25,4.7214,4.6697,4.7651,4.7228
2011-01-26,4.7301,4.6791,4.7733,4.7305
2011-01-27,4.7382,4.6882,4.7809,4.7384
2011-01-28,4.7462,4.6939,4.7887,4.7424
2011-01-31,4.7506,4.6996,4.7942,4.7494
2011-02-01,4.7586,4.709,4.8023,4.7586
2011-02-02,4.7673,4.7173,4.8098,4.7659
2011-02-03,4.7743,4.7231,4.8157,4.7717
2011-02-04,4.7805,4.7286,4.8205,4.7776
2011-02-07,4.7868,4.7363,4.8274,4.7859
2011-02-08,4.7948,4.7442,4.8344,4.7935
2011-02-09,4.8019,4.7503,4.8401,4.7992
