,open,low,high,close
2010-01-04,0.04,0.06,0.06,0.05
2010-01-05,0.05,0.101,0.14,0.14
2010-01-06,0.17,0.16,0.27,0.27
2010-01-07,0.33,0.31,0.34,0.33
2010-01-08,0.32,0.2,0.31,0.28
2010-01-11,0.3,0.26,0.26,0.23
2010-01-12,0.17,0.07,0.06,-0.01
2010-01-13,-0.01,-0.01,-0.1,-0.14
2010-01-14,-0.17,-0.11,-0.15,-0.14
2010-01-15,-0.16,-0.11,-0.17,-0.17
2010-01-19,-0.32,-0.3,-0.11,-0.09
2010-01-20,-0.05,-0.03,-0.01,-0.06
2010-01-21,-0.1,-0.3,-0.12,-0.23
2010-01-22,-0.245,-0.28,-0.16,-0.26
2010-01-25,-0.18,-0.19,-0.17,-0.19
2010-01-26,-0.12,-0.15,-0.29,-0.39
2010-01-27,-0.37,-0.31,-0.37,-0.26
2010-01-28,-0.2,0.0,-0.17,-0.03
2010-01-29,-0.005,0.05,-0.05,0.07
2010-02-01,0.05,0.1,0.04,0.11
2010-02-02,0.13,0.17,0.14,0.26
2010-02-03,0.22,0.23,0.23,0.17
2010-02-04,0.09,-0.03,0.06,-0.06
2010-02-05,-0.06,-0.12,-0.1,-0.1
2010-02-08,-0.13,-0.16,-0.13,-0.19
2010-02-09,-0.16,-0.21,-0.18,-0.23
2010-02-10,-0.21,-0.23,-0.26,-0.17
2010-02-11,-0.15,0.0,-0.13,0.03
2010-02-12,-0.04,0.0,-0.03,-0.04
2010-02-16,-0.01,0.06,0.09,0.16
2010-02-17,0.19,0.25,0.22,0.23
2010-02-18,0.22,0.25,0.27,0.23
2010-02-19,0.21,0.22,0.22,0.21
2010-02-22,0.27,0.26,0.27,0.28
2010-02-23,0.22,0.14,0.15,0.04
2010-02-24,-0.01,0.01,0.0,0.04
2010-02-25,-0.01,-0.03,-0.07,-0.04
2010-02-26,-0.01,-0.01,0.01,-0.02
2010-03-01,-0.02,-0.0657,-0.04,-0.07
2010-03-02,-0.03,0.04,-0.04,0.05
2010-03-03,0.04,0.02,-0.02,-0.05
2010-03-04,0.01,0.03,0.08,0.04
2010-03-05,0.08,0.07,0.05,0.1
2010-03-08,0.12,0.1957,0.16,0.17
2010-03-09,0.14,0.15,0.42,0.42
2010-03-10,0.55,0.53,0.64,0.56
2010-03-11,0.58,0.56,0.7,0.75
2010-03-12,0.735,0.49,0.72,0.47
2010-03-15,0.34,0.29,0.34,0.33
2010-03-16,0.4,0.38,0.2076,0.23
2010-03-17,0.14,0.07,0.1,0.09
2010-03-18,0.11,0.05,-0.09,-0.16
2010-03-19,-0.175,-0.04,-0.17,-0.07
2010-03-22,0.01,0.05,0.1626,0.15
2010-03-23,0.14,0.1537,0.0824,0.08
2010-03-24,0.0,0.11,0.02,0.1
2010-03-25,0.15,0.23,0.29,0.25
2010-03-26,0.31,0.36,0.32,0.41
2010-03-29,0.49,0.23,0.3074,0.14
2010-03-30,0.04,-0.0237,0.03,-0.04
2010-03-31,-0.01,-0.09,-0.08,-0.1
2010-04-01,-0.13,-0.21,-0.2,-0.09
2010-04-05,-0.07,-0.03,-0.09,-0.05
2010-04-06,-0.11,0.14,-0.11,0.11
2010-04-07,0.18,0.25,0.22,0.27
2010-04-08,0.26,0.3,0.38,0.42
2010-04-09,0.43,0.5,0.39,0.37
2010-04-12,0.355,0.35,0.36,0.38
2010-04-13,0.35,0.34,0.3833,0.33
2010-04-14,0.41,0.4,0.54,0.57
2010-04-15,0.64,0.43,0.58,0.34
2010-04-16,0.28,-0.11,0.26,0.01
2010-04-19,0.02,0.06,0.29,0.24
2010-04-20,0.4,0.33,0.3767,0.35
2010-04-21,0.31,0.12,0.1,0.0
2010-04-22,-0.14,0.03,-0.18,0.06
2010-04-23,0.05,0.42,0.12,0.3
2010-04-26,0.14,-0.04,-0.13,-0.27
2010-04-27,-0.47,-0.59,-0.49,-0.63
2010-04-28,-0.61,-0.42,-0.485,-0.48
2010-04-29,-0.32,-0.2738,-0.2612,-0.31
2010-04-30,-0.32,-0.46,-0.4,-0.49
2010-05-03,-0.325,-0.22,-0.32,-0.2
2010-05-04,-0.21,-0.1,-0.21,-0.08
2010-05-05,-0.26,-0.36,-0.305,-0.27
2010-05-06,-0.33,-0.5962,-0.3588,-0.52
2010-05-07,-0.47,-0.45,-0.42,-0.37
2010-05-10,-0.13,-0.22,-0.13,-0.19
2010-05-11,-0.21,-0.12,-0.12,-0.09
2010-05-12,0.07,0.0955,-0.02,0.0
2010-05-13,-0.05,0.18,-0.11,0.05
2010-05-14,-0.05,-0.01,-0.09,-0.02
2010-05-17,-0.33,-0.4,-0.34,-0.36
2010-05-18,-0.18,-0.4,-0.28,-0.44
2010-05-19,-0.5,-0.4255,-0.38,-0.37
