date,4. close
2018-01-03,74.59
2018-01-04,75.51
2018-01-05,75.41
2018-01-08,74.53
2018-01-09,75.31
2018-01-10,75.65
2018-01-11,75.56
2018-01-12,76.84
2018-01-16,77.11
2018-01-17,77.47
2018-01-18,77.39
2018-01-19,78.3
2018-01-22,78.59
2018-01-23,78.55
2018-01-24,79.45
2018-01-25,79.44
2018-01-26,80.08
2018-01-29,79.96
2018-01-30,78.62
2018-01-31,78.48
2018-02-01,79.2
2018-02-02,77.02
2018-02-05,73.27
2018-02-06,74.82
2018-02-07,74.99
2018-02-08,71.87
2018-02-09,73.68
2018-02-12,74.76
2018-02-13,75.18
2018-02-14,76.71
2018-02-15,77.08
2018-02-16,76.82
2018-02-20,76.46
2018-02-21,77.0
2018-02-22,76.27
2018-02-23,77.08
2018-02-26,77.65
2018-02-27,76.38
2018-02-28,75.49
2018-03-01,73.66
2018-03-02,73.68
2018-03-05,74.42
2018-03-06,74.06
2018-03-07,73.92
2018-03-08,74.11
2018-03-09,76.11
2018-03-12,76.02
2018-03-13,74.91
2018-03-14,73.47
2018-03-15,73.34
2018-03-16,73.47
2018-03-19,72.7
2018-03-20,72.92
2018-03-21,73.32
2018-03-22,70.31
2018-03-23,67.9
2018-03-26,69.78
2018-03-27,68.28
2018-03-28,68.26
2018-03-29,67.5
2018-04-02,67.71
2018-04-03,68.48
2018-04-04,69.31
2018-04-05,70.22
2018-04-06,68.6
2018-04-09,69.44
2018-04-10,70.51
2018-04-11,69.89
2018-04-12,72.13
2018-04-13,71.01
2018-04-16,70.07
2018-04-17,69.74
2018-04-18,68.98
2018-04-19,70.28
2018-04-20,70.0
2018-04-23,69.48
2018-04-24,69.12
2018-04-25,69.36
2018-04-26,69.18
2018-04-27,68.99
2018-04-30,68.27
2018-05-01,68.25
2018-05-02,67.99
2018-05-03,67.94
2018-05-04,67.94
2018-05-07,68.5
2018-05-08,71.0
2018-05-09,71.95
2018-05-10,72.57
2018-05-11,72.86
2018-05-14,72.62
