,date,4. close,0
0,2018-01-03,147.11,144.10889794349998
1,2018-01-04,148.68,145.903876284
2,2018-01-05,149.65,147.41837325479997
3,2018-01-08,151.73,148.20953748525
4,2018-01-09,152.63,150.06214069665
5,2018-01-10,152.9,151.00142519385
6,2018-01-11,152.81,151.111019067
7,2018-01-12,152.73,151.33973209274998
8,2018-01-16,152.2,151.5075588015
9,2018-01-17,151.45,151.0950442704
10,2018-01-18,152.21,149.77740057915
11,2018-01-19,154.28,150.87160376609998
12,2018-01-22,155.45,154.96048083809998
13,2018-01-23,154.25,155.2457330835
14,2018-01-24,154.99,152.99302021679998
15,2018-01-25,154.17,153.39416311259998
16,2018-01-26,155.16,152.8690942497
17,2018-01-29,153.45,154.22164649534997
18,2018-01-30,153.33,153.60392890350002
19,2018-01-31,153.48,152.99077553925
20,2018-02-01,158.91,152.99014661024998
21,2018-02-02,159.11,158.4523545441
22,2018-02-05,153.96,156.71908911299997
23,2018-02-06,157.65,153.9619691985
24,2018-02-07,159.93,155.88910798364998
25,2018-02-08,153.04,157.74002806124997
26,2018-02-09,156.85,153.72382673009997
27,2018-02-12,160.13,154.4988679164
28,2018-02-13,160.16,156.13617675150002
29,2018-02-14,162.15,156.59267438399996
30,2018-02-15,165.11,158.445289575
31,2018-02-16,162.38,160.81731027299998
32,2018-02-20,163.35,158.52677032185
33,2018-02-21,161.78,159.92689954889997
34,2018-02-22,160.53,158.68660813485
35,2018-02-23,164.02,158.2252273179
36,2018-02-26,166.9,162.114251718
37,2018-02-27,166.69,163.6199406879
38,2018-02-28,166.16,162.18440874795002
39,2018-03-01,162.26,161.662950237
40,2018-03-02,166.26,159.28495471349999
41,2018-03-05,168.49,161.94929711835
42,2018-03-06,169.59,164.23076252250002
43,2018-03-07,168.58,165.1969112727
44,2018-03-08,168.44,164.95586974109997
45,2018-03-09,171.42,165.38016770625
46,2018-03-12,169.18,167.07162433334997
47,2018-03-13,164.81,164.91151377465
48,2018-03-14,162.95,162.46966698314998
49,2018-03-15,165.39,161.74278378884998
50,2018-03-16,165.12,163.4992971312
51,2018-03-19,163.54,163.5638611854
52,2018-03-20,164.18,161.781488379
53,2018-03-21,164.5,161.4843493755
54,2018-03-22,160.16,161.66742162269998
55,2018-03-23,158.12,159.41258237699998
56,2018-03-26,161.71,158.34470885339996
57,2018-03-27,159.0,159.95977306875
58,2018-03-28,158.84,158.52840853214997
59,2018-03-29,161.74,158.62522316699997
60,2018-04-02,157.7,159.37529137964998
61,2018-04-03,160.57,158.80596538199998
62,2018-04-04,160.49,159.73165003829996
63,2018-04-05,162.99,159.413181357
64,2018-04-06,158.26,160.649925312
65,2018-04-09,159.18,158.9553659685
66,2018-04-10,163.59,158.59175216459997
67,2018-04-11,161.26,161.26544314979998
68,2018-04-12,164.21,160.52064596115
69,2018-04-13,163.42,161.8931831745
70,2018-04-16,164.02,162.2643321468
71,2018-04-17,164.76,162.77100034409997
72,2018-04-18,165.2,163.05580485195
73,2018-04-19,164.47,163.0046774166
74,2018-04-20,165.08,163.29193325010002
75,2018-04-23,164.2,162.87966280334996
76,2018-04-24,161.6,162.48482117715
77,2018-04-25,161.08,160.9353033432
78,2018-04-26,159.45,160.287332769
79,2018-04-27,157.36,159.74395907729996
80,2018-04-30,157.68,158.054784564
81,2018-05-01,156.5,158.42284729185
82,2018-05-02,156.38,157.98591683849997
83,2018-05-03,157.02,158.07197528999998
84,2018-05-04,159.16,157.82436145034998
85,2018-05-07,159.22,159.0845959035
86,2018-05-08,158.46,159.065114079
87,2018-05-09,161.47,158.6750732775
88,2018-05-10,159.96,159.6968942238
89,2018-05-11,159.29,159.13831392734997
90,2018-05-14,161.03,160.30571097285
91,2018-05-15,160.45,161.25564383699998
92,2018-05-16,160.67,160.98353171534998
93,2018-05-17,160.7,160.3624778049
94,2018-05-18,159.78,160.8608770833
95,2018-05-21,161.38,159.32068087559998
96,2018-05-22,160.86,161.566484508
97,2018-05-23,160.11,160.8177625029
98,2018-05-24,160.01,159.3661194984
99,2018-05-25,159.6,159.70747969785
100,2018-05-29,158.68,160.0825265325
101,2018-05-30,165.49,158.948732265
102,2018-05-31,162.9,165.26358373649998
103,2018-06-01,167.53,163.40332556069998
104,2018-06-04,170.3,165.72384745575
105,2018-06-05,170.46,168.2434133997
106,2018-06-06,173.54,169.0287929808
107,2018-06-07,171.74,168.46508242065002
