,date,4. close,0
0,2018-01-03,108.06,105.755093378
1,2018-01-04,109.04,105.9067418625
2,2018-01-05,108.34,106.38158379449999
3,2018-01-08,108.5,106.2054794705
4,2018-01-09,109.05,106.49844029650001
5,2018-01-10,110.25,106.7534796519
6,2018-01-11,110.84,107.64888086190001
7,2018-01-12,112.67,108.00582631200001
8,2018-01-16,112.27,109.028467909
9,2018-01-17,112.99,109.11192490350001
10,2018-01-18,113.26,109.65769951200001
11,2018-01-19,113.01,109.9519294795
12,2018-01-22,114.33,109.88564369100001
13,2018-01-23,114.21,110.943272217
14,2018-01-24,115.67,111.0774312155
15,2018-01-25,115.7,111.70428367550001
16,2018-01-26,116.32,112.0357802525
17,2018-01-29,116.2,112.790935359
18,2018-01-30,115.11,112.71133750950001
19,2018-01-31,115.67,112.49041140450001
20,2018-02-01,116.87,112.6662611045
21,2018-02-02,114.28,113.67766343899999
22,2018-02-05,108.8,112.180482276
23,2018-02-06,112.11,109.666372642
24,2018-02-07,112.87,111.2939014005
25,2018-02-08,107.88,111.8523554885
26,2018-02-09,110.04,109.2161934315
27,2018-02-12,111.74,109.92224986949999
28,2018-02-13,112.43,110.64887515250001
29,2018-02-14,115.03,111.051805697
30,2018-02-15,115.51,112.30795739450001
31,2018-02-16,114.68,113.0483960295
32,2018-02-20,114.71,112.87227977
33,2018-02-21,115.19,113.426628046
34,2018-02-22,114.98,113.39437036800001
35,2018-02-23,117.31,113.075437894
36,2018-02-26,118.77,114.7843588055
37,2018-02-27,117.36,115.6715006495
38,2018-02-28,115.5,114.825914238
39,2018-03-01,113.43,113.95873252850001
40,2018-03-02,113.32,112.65995518200002
41,2018-03-05,115.06,112.41781969350001
42,2018-03-06,115.16,113.33223017649999
43,2018-03-07,114.73,113.94995595750001
44,2018-03-08,114.74,113.683193554
45,2018-03-09,118.04,113.6215307825
46,2018-03-12,117.66,115.5341469155
47,2018-03-13,116.25,115.137311433
48,2018-03-14,114.95,114.454911156
49,2018-03-15,115.24,114.2346176325
50,2018-03-16,115.44,114.25518249900001
51,2018-03-19,114.53,113.97726836000001
52,2018-03-20,114.64,113.81716556299999
53,2018-03-21,114.74,114.0022732325
54,2018-03-22,109.95,113.6948624945
55,2018-03-23,107.01,111.15869207799999
56,2018-03-26,110.31,108.92162927000001
57,2018-03-27,108.17,110.42313108399999
58,2018-03-28,108.0,109.418790587
59,2018-03-29,109.97,109.443242448
60,2018-04-02,107.85,110.692069727
61,2018-04-03,109.33,109.52923772550001
62,2018-04-04,110.99,109.813704454
63,2018-04-05,111.88,110.8908793505
64,2018-04-06,109.09,111.42187781000001
65,2018-04-09,110.4,110.00328793599999
66,2018-04-10,112.51,110.94100845050001
67,2018-04-11,110.62,111.7249957465
68,2018-04-12,113.37,110.93038187699999
69,2018-04-13,110.3,112.1501541705
70,2018-04-16,110.21,110.80999644549999
71,2018-04-17,110.21,110.5752172035
72,2018-04-18,109.32,110.39316502199999
73,2018-04-19,111.72,109.8226441435
74,2018-04-20,111.47,110.703750603
75,2018-04-23,110.93,111.12814913349999
76,2018-04-24,110.41,111.055243121
77,2018-04-25,109.99,110.359292073
78,2018-04-26,110.1,110.44382724100001
79,2018-04-27,109.4,110.220179842
80,2018-04-30,108.78,109.67160039100001
81,2018-05-01,108.78,109.6321853915
82,2018-05-02,107.92,109.7418646795
83,2018-05-03,107.24,108.9239566925
84,2018-05-04,108.43,108.45888197800001
85,2018-05-07,109.37,109.24130174499999
86,2018-05-08,110.99,110.03007119800002
87,2018-05-09,113.41,110.24512503700001
88,2018-05-10,114.29,112.1771204435
89,2018-05-11,113.86,112.778506525
90,2018-05-14,113.9,112.849944471
91,2018-05-15,113.03,112.83407423450001
92,2018-05-16,113.34,112.4810062305
93,2018-05-17,112.96,112.57510173400001
94,2018-05-18,111.13,112.4775926775
95,2018-05-21,112.15,111.3736703255
96,2018-05-22,113.01,111.935613558
97,2018-05-23,112.49,112.01788893800001
98,2018-05-24,111.23,111.8857271465
99,2018-05-25,110.66,110.966013323
100,2018-05-29,105.93,110.79700266449998
101,2018-05-30,108.35,108.2221572495
102,2018-05-31,107.01,109.5801466115
103,2018-06-01,108.4,108.75307613899999
104,2018-06-04,108.45,109.5285932085
105,2018-06-05,107.84,109.580508655
106,2018-06-06,110.36,108.8709471585
107,2018-06-07,110.8,109.87351722300001
108,2018-06-08,111.11,110.10925528350002
109,2018-06-11,110.83,110.32110643
110,2018-06-12,110.19,110.5572264265
111,2018-06-13,109.97,110.112131739
112,2018-06-14,108.03,109.787605494
113,2018-06-15,107.9,108.73170363700001
114,2018-06-18,108.18,108.6002738895
115,2018-06-19,107.55,108.9231689495
116,2018-06-20,107.54,108.47551608650001
117,2018-06-21,107.51,108.0499279845
118,2018-06-22,105.75,108.38154391650001
119,2018-06-25,104.79,106.2392434086
120,2018-06-26,104.86,106.02431051600001
121,2018-06-27,103.24,106.55935113150001
122,2018-06-28,104.93,105.3330739905
123,2018-06-29,104.2,106.0347540785
124,2018-07-02,105.08,105.5743063595
125,2018-07-03,103.61,106.23777056790001
126,2018-07-05,103.72,105.2055789795
127,2018-07-06,104.06,104.82184668675
128,2018-07-09,107.28,105.1344807974
129,2018-07-10,106.62,107.1274427379
130,2018-07-11,106.39,107.3867040775
131,2018-07-12,106.85,107.07354042850001
132,2018-07-13,106.36,107.335894654
133,2018-07-16,110.58,107.20111620305002
134,2018-07-17,110.5,108.45574692000001
135,2018-07-18,111.53,108.821458597
136,2018-07-19,109.89,109.4678892555
137,2018-07-20,111.28,109.07165850499999
